godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
935,658,-38.6,24
624,607,33.4,21
486,1233,34.8,46
299,1593,-35,60
553,1264,-33.8,1
599,1623,-39.5,99
731,871,17.9,74
348,729,-37.3,16
372,1183,7,75
153,1166,5,76
944,1303,21.7,7
336,1119,37.1,32
210,1096,36.8,14
358,714,-10.6,3
124,889,-7.1,68
297,1430,0.7,53
753,1589,36.1,69
339,955,-24.1,4
978,944,26.4,49
148,869,-0.5,1
501,974,0.9,41
767,1032,-25.2,22
728,1728,-4.6,60
703,1025,-18.8,66
730,950,-7.5,66
735,1185,25.5,98
738,692,4.3,22
150,1593,8.9,15
363,1195,4.2,80
865,700,-22.1,35
166,1027,11.7,17
926,1337,14,46
771,1638,-8.5,50
940,1213,34.6,42
391,1362,5.3,70
995,1757,-22.2,17
597,1344,-6.6,40
862,685,35.4,10
793,1015,13.4,96
946,1348,-23.5,77
133,1227,21.5,39
719,1312,-20.5,86
108,622,25.4,62
650,1625,32,43
196,1800,17.2,92
180,1386,5.6,65
551,983,-8,43
981,806,-38,55
669,1503,-7.5,88
923,1042,14.8,15
839,789,9.7,43
325,1451,-35,78
635,630,-32,47
905,676,37.4,66
749,980,-11,54
471,1509,-18.2,44
604,1180,18.2,12
645,1366,27.5,90
938,628,-25.3,99
948,1128,-9.8,92
838,1103,-9.6,24
826,636,-8.5,89
936,1534,15.4,97
600,1759,-14.4,58
506,1778,31.5,67
607,1738,-31.9,24
279,1254,30.5,68
485,667,37.4,7
272,1247,-38.6,66
872,1265,14.6,16
604,684,31,16
274,1107,-29.6,95
721,785,40.8,49
193,1176,38.2,8
891,687,-21.9,87
920,769,18,36
800,1438,-21.3,49
983,892,-32.5,4
400,1653,-15.4,84
955,1762,9,51
770,647,-11.2,45
971,1474,38.3,41
698,769,-18.1,100
624,1740,-30.7,18
782,1036,-24.9,88
795,1683,-21,22
608,1737,-6.5,30
740,602,-4.8,13
269,1299,14.7,68
730,1133,-35.6,20
383,724,-24.3,100
565,1678,37.8,53
989,1577,27.3,61
662,1020,-7.5,75
691,1444,-12.4,83
647,958,-16,40
956,1167,3,79
774,738,-1.2,53
770,701,13.3,26
655,1491,-26.9,79
918,920,-31.1,71
439,691,11.8,48
814,1058,21,30
737,1403,18.3,1
807,813,23.5,41
456,1374,25,72
697,971,8,59
154,1177,4.4,85
786,780,-25.3,76
271,1338,18.2,58
868,1374,12.4,58
994,901,-9.9,76
618,748,6.2,58
268,840,0.4,58
767,640,26.7,16
776,1037,26.5,92
737,693,-9.2,14
636,1384,-37.5,73
476,1486,-38.1,63
460,920,-3.1,2
334,1690,25.7,45
103,808,19.1,97
519,1501,26.6,85
610,1289,-35.4,64
554,1755,-35.3,90
694,1105,0.7,87
228,1530,-19.7,71
686,1356,7.3,56
646,690,16,17
438,613,35.9,69
309,1538,9.1,89
835,1232,-4.8,43
113,1646,-13.1,61
964,863,12.2,3
739,1671,-12,7
293,1036,22.9,17
880,1212,31.5,39
743,941,34.5,5
496,667,-4.3,71
363,1062,-29.9,25
889,1273,13.4,34
209,1705,-0.2,49
547,786,-29.5,29
831,863,-7.7,20
461,808,-17.2,94
818,1570,27.1,99
927,1074,-33.6,46
104,1217,-21.4,87
648,1219,-24.6,29
260,1300,34.1,41
128,1697,12.8,17
646,602,17.5,60
163,1592,38.5,25
953,1017,28.4,95
321,887,2,100
622,1515,-9.8,88
535,1243,26.6,67
645,1234,-23.6,21
336,680,7.9,93
885,1374,-10.4,84
316,1429,40.2,57
620,1515,-11.8,58
556,1738,24.1,95
569,1565,-36.5,32
293,970,29.6,17
385,703,34.8,82
537,1704,8.4,44
644,1762,29.4,42
339,1261,30.3,75
188,1203,-35.4,34
303,1594,-36.8,15
185,1745,-15.1,58
309,1419,-36.2,48
691,765,-7,70
886,1619,-39.2,20
107,1564,-27.8,64
234,1171,-0.3,59
506,1619,-2.4,85
986,986,-10.8,20
984,1692,20.7,58
263,1325,-25.6,19
116,1512,-36.1,53
716,674,-20,42
857,1043,1.7,44
811,1086,-28.3,14
699,965,0.5,89
379,1495,-29.8,45
274,1746,-37.6,60
821,1062,-37.3,25
396,1654,-24.1,82
839,831,-21.7,5
155,1762,32,15
493,1793,-39.3,99
475,635,-0.6,100
945,1164,14.2,54
359,795,-33.7,69
658,1707,9.3,17
582,839,-34.6,33
803,914,-22.1,86
904,828,29.9,18
262,821,1.5,71
692,1097,-38.4,42
390,1108,-28.9,5
656,600,-0.2,61
218,1749,17.3,59
265,1280,12.1,91
935,773,-4.5,52
919,1519,-39.8,6
973,1243,27.1,52
202,1550,39,20
573,1078,-37,86
754,1490,-40,20
134,1145,-5.2,88
609,895,18.7,55
233,1385,21.4,89
890,1248,34.3,76
219,1774,-30.1,2
264,890,-26.1,70
523,1799,24.2,27
901,1569,24,21
215,751,1.1,97
944,1319,-6.2,50
261,1468,35.9,79
944,1386,2,38
911,655,30.8,94
141,1333,16.6,40
681,1472,-16,10
964,953,-19.1,83
283,1628,-24,20
402,1074,29.5,90
133,1064,14.9,5
871,1358,-33.1,77
846,1282,-25.9,18
656,1069,1.1,75
455,635,-27.1,45
105,899,-4,80
155,1054,8.4,89
655,1150,-25.6,21
801,1520,-35.5,77
118,1088,1.8,27
340,1125,10,93
359,1513,-24.5,88
581,1105,38.1,6
743,1383,-30,28
288,745,19.3,96
767,1384,-17.3,5
574,673,-6.8,8
964,1176,36.8,2
949,1426,-31.7,100
158,804,34.9,79
237,907,-29.8,73
547,1783,30.3,68
815,639,30.7,2
894,1670,-15.5,83
281,1793,-38.9,73
328,1276,28.4,65
510,1429,-12.4,100
558,847,-7.1,68
606,1539,41,41
479,1526,4.9,20
854,1709,12.6,30
753,1108,-12.9,31
383,1359,-36.6,7
169,1556,-18.1,70
522,642,6.6,4
839,1075,-4.5,19
286,1187,19.8,82
679,1401,1.4,23
722,721,-14.4,61
586,1299,-22,56
175,1603,-9.6,5
732,816,16.2,47
309,1518,-22.3,32
514,633,16.9,21
436,1010,-11.6,46
612,1467,30.4,12
249,1299,28.5,22
661,1235,18.5,77
363,1399,-25,21
736,767,22.6,50
660,1138,20.5,24
587,1521,-3.8,13
711,748,-9.6,41
151,1249,-39.5,6
939,810,23.9,64
719,1304,10.9,31
420,907,-32.8,36
775,1122,-8.9,72
898,768,24.7,33
767,714,7.4,31
491,1241,13.9,46
852,1588,-29.9,17
718,1263,27.9,93
690,1103,-2.2,97
857,1398,31,36
535,801,-19,88
924,1270,-38.8,29
911,753,-11.9,41
178,1637,-25.3,86
346,737,5.5,44
175,1177,37.1,29
239,1542,-30.9,6
755,918,-36,13
262,1048,-24.1,26
823,689,-18.8,82
917,1781,18.3,84
976,829,25,56
474,873,-12,100
409,1296,39.8,42
756,1603,10.4,72
750,1413,31.2,57
575,714,-38,47
741,891,28.3,21
713,1598,30.8,33
131,1567,-13.6,31
543,729,25.4,21
398,1435,-36.1,16
658,1317,29.6,9
459,942,-26.8,77
398,1139,-37.5,27
242,627,-6.9,22
375,1233,-31.4,98
215,1528,-25.1,74
504,1331,33.4,99
127,1155,-25.3,48
269,1469,-26.1,13
319,820,-30.4,46
183,976,35.8,28
782,958,0.4,47
267,1314,33.5,85
561,836,-2.1,96
674,997,-22.5,23
944,1072,14.5,6
225,690,1.7,78
693,1729,37.2,88
982,1595,3.9,25
309,1500,37.5,40
410,700,-3.5,5
223,1354,13.5,46
599,1703,-4.8,76
897,1553,16.2,52
523,1312,-27.8,62
422,1309,-1.6,50
297,1209,36,2
701,831,-23.8,17
870,841,-36.5,88
254,889,-27,43
557,1178,30.9,37
726,755,10.6,73
922,1765,-12.3,70
556,1074,39.2,2
829,670,-29.8,38
957,1557,7.1,89
101,630,-34.8,8
709,1012,25,1
772,1584,15.5,46
162,880,29.7,96
937,679,24.3,86
219,707,-21.7,92
715,1550,-33.8,96
648,949,-34.3,83
892,1032,17.7,6
897,1332,-2.8,31
665,791,32.7,17
327,1002,18.3,21
267,684,-3.7,47
780,1019,-19.1,42
972,1796,40.8,15
470,717,-25,65
586,1452,35,6
350,947,-39,60
201,1457,-34.5,50
636,1341,38.8,38
223,1631,20.7,53
719,1457,-1.4,27
308,1350,0.2,65
543,611,1.4,69
176,826,4.8,73
191,1217,-16.6,92
263,889,-15.9,50
512,1104,-8.5,6
113,1149,16.1,94
825,1710,32.7,68
148,1275,-4.6,26
402,1703,26.9,47
738,1726,-24.9,33
922,1738,-3.7,16
227,1169,-7.2,90
473,950,14.1,86
236,1490,39.9,85
840,754,32.4,2
955,1792,-19.5,88
498,1253,-10,6
512,1233,-27.2,58
942,904,-33.4,98
165,1574,-33.4,58
489,1412,-33.4,3
760,1071,34.1,64
207,958,4.5,52
104,1181,31.7,9
608,1265,35.8,72
546,1113,-27.3,82
960,1101,-17.1,5
735,1394,12.3,72
844,1438,-10.5,65
572,1776,-8.6,60
313,1650,13.3,65
623,1628,-35.6,85
196,1655,14.3,47
791,1240,5.1,16
319,998,-16.5,65
845,1593,-3.1,27
204,1088,-4.9,65
414,750,-3.1,6
141,1367,21,74
349,1661,38.2,37
548,1039,18.9,6
506,1284,-9.3,27
532,1682,19,4
973,1185,-19.5,81
310,1434,5.8,40
604,1333,-21.8,26
282,1258,-25.8,88
976,1603,-11.4,99
515,1182,-29.8,54
704,790,-26.8,95
344,1627,-19.9,82
275,878,-11.2,7
873,1026,39.4,41
405,657,2.2,69
571,1588,33.6,24
413,1303,-29.9,29
805,1633,-31.3,60
889,1097,-4.9,22
783,1246,6.6,73
793,1358,-10.7,73
816,826,-23.7,9
523,1406,8.8,6
381,742,-18.9,20
532,902,-11,56
278,1648,-2.4,23
206,767,-25.7,11
606,1419,39.1,51
490,1032,34.9,54
513,1416,-7.3,21
685,1744,29.4,87
105,1401,40.1,5
623,865,-27.1,60
789,1453,-30.4,27
845,1302,-38.3,71
993,620,-31.3,12
240,824,-32.9,82
898,911,34.9,15
933,1673,-5.3,84
873,619,14.8,16
718,746,5.3,16
251,1795,-24.5,72
464,1366,-28.5,32
398,1392,-27.2,49
236,776,16.2,22
445,804,-17.8,48
162,1720,23.6,38
886,1166,-32.8,39
560,1029,-15,31
233,732,37.1,81
999,1657,-25,79
575,1230,-39.4,31
480,1339,22.1,25
604,1700,28.7,15
585,830,3.7,5
690,671,39.4,49
253,1663,-31.1,97
531,624,32.5,92
611,819,-17.8,28
713,613,-34.3,97
671,994,5.1,70
114,965,2.5,50
708,1372,-24.9,51
512,698,15.4,70
815,1764,35.9,99
408,680,-29.3,82
501,1151,-35.9,43
593,1363,-21.8,5
988,1322,-11.8,83
564,1531,28.7,72
390,995,7.5,61
205,1133,7.3,74
959,876,-29.3,78
956,1706,-29.2,20
767,1686,20.9,80
641,936,19.9,35
170,1203,19.5,37
149,1602,-31.2,54
569,1785,-7.5,48
190,806,-5.1,54
961,1072,12.2,49
650,1617,5.2,48
317,1685,31.8,60
517,1469,-17.7,73
534,807,-6.4,100
564,1543,39,42
780,1331,-37.8,16
868,660,27.2,13
593,1399,25.7,87
319,1395,21.8,1
851,914,28.1,20
566,714,-26,20
112,1067,-1.1,100
246,1267,-37.6,7
594,1155,-19.5,99
163,1072,-1,65
405,1329,-8.4,97
236,1355,-12.2,48
660,1509,-33.4,38
950,640,-4.5,3
555,961,6.1,26
815,1756,-30.1,75
767,1672,-10.3,66
255,1405,18.4,30
324,1614,-25.6,18
743,980,26.7,82
237,1133,22,3
826,1595,-9.7,53
388,1085,30.9,70
445,1192,-4.9,70
138,749,12.8,55
824,1598,35.4,7
332,807,-23.7,25
147,1616,15.8,63
426,893,-17.2,96
513,703,-16.6,42
823,1028,13.5,18
411,1629,-16.1,47
702,1198,-39.3,38
911,884,27.8,38
380,1270,15.5,18
306,751,16.5,53
911,1614,40.4,2
454,1342,-28.3,26
978,1501,-2.9,55
227,626,-8.5,73
360,970,24.7,61
157,1530,37.4,92
385,1683,-4,40
874,641,-9.4,44
280,1197,-33,63
341,862,-27.2,74
662,972,2.1,81
931,632,-7.5,6
665,706,-6.4,20
728,1151,-18.2,77
274,1665,13,41
880,686,-6.1,98
135,1264,-16.6,64
418,1574,17.4,71
251,797,-21.6,12
591,1728,3.9,9
773,660,-38,92
721,1601,-11.1,59
886,1333,-10.9,32
930,617,-18.4,52
111,697,-30.1,77
174,1381,-21.3,55
592,1225,15.3,11
528,1349,6.8,12
705,845,26.4,16
993,1332,6.4,21
417,1365,-33.7,78
334,1333,-12.8,72
105,1762,-39.3,24
611,1755,-3.8,18
451,787,14.5,41
328,1592,1,1
440,1006,-0.6,49
653,844,-11.9,9
374,1247,13.6,43
944,1501,-37.7,30
722,930,-38.2,86
749,1208,32.2,58
447,1462,-14.7,5
938,1521,17.1,53
928,1512,29.3,20
684,1268,33.7,54
895,820,5.6,1
460,1075,24.3,74
346,1111,-5.5,67
814,1066,-10.3,62
219,1498,-39.4,67
437,1484,23.5,36
568,985,-10.1,76
560,1529,20.7,66
616,850,-15,53
636,1370,-2.5,62
627,956,38.8,65
639,1072,18.5,82
272,805,23.1,21
601,677,9.8,98
175,1599,21.6,88
424,1461,-2.7,17
923,905,4.4,62
740,618,-29.6,12
648,733,20.6,16
612,1010,0.6,38
558,674,11.2,71
843,1631,26.2,4
825,1121,-30.9,49
706,696,29.5,33
254,797,5.4,4
525,1071,2.3,9
293,965,36.6,99
509,1554,-14.1,82
657,974,2.3,8
118,1626,34.1,33
890,949,-37.4,6
229,731,17.4,51
539,1093,24.1,65
861,1599,-9.9,7
533,1547,30.5,30
720,1029,-7.9,80
173,1745,-10.9,38
475,755,-4,47
548,1358,-14.3,18
484,1438,-24.1,71
288,1795,5.2,2
176,1315,0.2,95
436,974,28.9,7
502,882,-12.8,81
184,1358,-12.1,39
863,1774,-38.9,82
337,1325,-21.1,38
159,1144,-31.2,38
542,1718,-10.5,39
887,1452,-22.9,32
412,1366,36.5,26
443,630,20.7,25
468,1347,-8.7,49
254,1159,-38.4,70
604,1496,-15.7,10
324,1173,-33,46
666,1011,37,9
750,1404,-25.4,45
684,1356,15.9,35
836,1660,29.7,84
317,1749,29.3,69
152,877,22.3,38
829,986,-24.2,79
802,1369,-17.2,14
256,1476,1.4,74
656,705,-23.2,84
325,712,-30.9,1
528,1194,36.5,54
465,1182,3.3,59
476,1796,-4.2,2
618,767,-7,27
342,1151,3.7,76
614,800,21.9,53
555,621,-39.5,4
249,639,15.2,12
847,1055,27.6,99
676,1072,-4.5,16
651,1619,-19.2,76
662,1378,-16.9,68
475,1118,24.7,77
578,1276,-2.9,11
760,1757,-18.8,93
863,613,36.2,30
124,1703,-8.3,63
676,875,11.9,69
562,1032,30.5,11
303,712,-28.4,24
251,1776,19.3,6
572,1386,7.5,76
525,1648,-10.8,84
609,753,4.2,99
238,858,-30,38
902,1782,-25.9,59
479,1521,-15,91
836,632,-2,41
142,608,15.5,98
482,945,37.7,31
539,1103,2.7,96
689,1094,17,89
741,1131,-24.9,76
597,1288,-15.2,78
863,1468,-17.8,86
312,652,-38.3,10
900,669,31.9,54
444,768,34.1,89
281,1475,-4.1,16
800,1438,9.7,73
623,972,-35.2,62
264,1056,-27.8,19
615,978,-9.4,100
386,1563,27.9,20
661,1224,17.5,39
910,1515,36.1,40
989,913,-9.9,84
246,1640,-38.4,99
684,1052,35.2,67
653,1157,-12.7,47
290,927,12.8,62
905,1041,15.4,8
209,1596,-2.9,70
570,850,32.6,85
498,1152,3.9,67
139,1306,-13.5,28
252,887,-36.9,12
417,1710,-18.4,93
276,1065,4,99
144,1053,15.7,42
276,669,33.9,91
462,1141,-11.2,77
177,1617,-9,93
416,1122,-15.6,99
994,780,40.8,17
837,1105,-34.2,27
397,1280,-10.8,89
796,1449,9.5,40
969,677,26.9,28
222,1240,28,12
235,1757,23.7,94
297,1658,26,99
430,874,-25,38
847,1467,1,54
975,1685,-8.3,100
470,1719,5.7,85
955,1154,28.1,7
701,1434,-26.2,27
190,1594,6.7,1
866,741,-30.5,17
702,983,-14.4,99
472,1583,36.3,1
521,1509,39.9,60
370,762,-15.2,21
708,1296,-24.8,26
751,1683,-31.5,77
367,1074,-29.7,71
228,1432,-34.8,83
816,1583,19.1,14
472,659,11,96
695,1769,0.3,56
646,1006,17.2,15
792,980,14.4,43
722,1674,35.7,92
592,867,31.8,76
150,1172,1.3,5
333,1563,35.2,27
421,880,-32,34
642,606,11.2,52
241,1162,-5,7
975,772,15.2,51
505,627,-10.4,99
818,1351,-26.1,27
127,936,25.7,42
518,630,19.6,78
595,1606,-33,74
908,1389,-22.6,49
939,715,-32.8,39
716,1089,10.9,47
229,1208,-19,45
117,1204,-24.4,90
462,1316,-12.8,95
305,1498,-14.3,3
151,1287,-25.7,34
625,1178,28.5,18
728,1477,-14.2,32
875,785,-4,56
275,1681,-6.5,87
143,845,7.9,91
507,848,24.7,19
397,1044,26,51
664,1441,36.5,90
617,1346,-34.8,100
701,1679,-6.5,82
764,1589,-38.7,10
763,868,5.5,12
321,1360,40.1,16
669,1321,-37.2,33
304,1259,14.9,98
840,1430,-1.8,10
538,786,2.2,51
457,637,8.8,41
320,1085,36.6,63
380,1322,-14.7,57
263,1646,17.7,72
283,1133,29.4,87
981,1091,7.9,28
438,662,-37.9,67
581,1705,38.2,95
804,605,-16,73
143,940,-30.7,65
992,1147,21.4,72
241,1266,39.8,85
740,1756,19.1,82
784,1478,-15.4,20
450,637,3.9,35
364,1190,4.7,91
665,1553,33.4,83
698,717,27.1,38
889,1050,36.8,15
365,1720,31.1,16
457,1462,33.5,64
990,1297,-1.3,95
687,1394,-31.5,65
314,753,-36.2,42
281,1503,-39.6,62
185,1300,35.1,94
676,1138,24.6,18
748,1042,-4.2,74
546,913,-9.5,96
541,1243,25.8,96
644,831,26.2,84
213,1772,-24.3,24
645,1276,-4.2,95
466,1239,-24.9,78
898,1666,10.3,39
346,1130,7.7,50
957,819,-28.4,27
634,882,-4.2,83
133,1016,6.2,41
690,1350,13,93
612,1418,6.5,47
652,1585,-29.4,79
105,797,-2.7,18
1000,1030,3.3,46
246,955,-5,34
352,918,-13.5,58
347,712,27.6,14
603,1121,6.5,53
121,884,39.5,37
467,1508,-0.5,32
936,815,35.1,81
120,648,-19.8,92
881,1714,7.4,7
149,701,36.6,36
558,1228,-19.1,60
932,1467,4.4,72
737,719,17.6,51
901,1621,-24.3,73
931,802,-26.4,79
535,1517,24.3,24
877,1666,-22.9,13
673,895,33,4
717,1366,37.9,47
222,1348,30.4,94
703,1262,-19.6,57
617,1003,9.2,9
175,1176,28.5,25
591,1190,40.3,15
182,1193,-21.6,48
118,845,12.6,14
974,1399,9.8,41
453,1227,-24.8,68
540,1417,-23.9,54
521,769,32.2,79
173,1558,-0.4,23
708,1161,14.9,44
903,1558,26.6,75
526,1519,25.3,89
107,887,-17.9,42
974,856,9,25
833,1773,-35.9,5
454,1302,0,64
499,1544,-6.7,94
808,1307,40.8,15
229,1086,-15.3,46
648,1708,-28.5,12
430,634,-27.9,7
142,1557,-19,80
808,729,-29.4,73
284,1651,-17.1,10
492,1438,24.5,92
308,1297,-16.8,99
295,1250,-1.4,34
886,1538,-23.8,88
542,1799,15,64
805,1234,-6.8,49
982,1547,-38.2,7
468,1747,-5.1,47
538,899,4.6,60
