godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
607,1777,-32.3,64
902,1697,-28.5,12
897,679,-1.4,24
307,1441,-15.7,100
853,1637,-14.4,67
114,1628,-22.5,23
391,1720,-1.3,68
174,818,29.3,30
866,1652,-27.2,35
276,1247,26.6,56
366,1656,31.9,93
157,1202,38.7,76
945,1028,27,36
953,1771,11.3,26
706,693,-24.4,73
505,1257,8.3,42
821,875,23.6,64
404,886,3.1,61
368,1422,35.3,72
525,892,40.9,75
273,901,3.3,84
658,1554,-15.5,17
814,681,29.8,66
270,968,-10.4,25
878,1691,-16.1,12
513,1022,33.6,8
210,1306,18.7,25
402,1645,34.9,60
162,1368,-8.6,36
311,1393,-22,23
618,1142,16.1,64
843,1066,-38,13
811,1535,2.8,57
690,1044,21.7,2
909,1670,-32.2,69
278,972,-10.6,56
533,1081,9.5,67
748,1214,13.4,96
339,1374,-28,22
552,830,-14.1,24
371,643,13.2,47
477,1617,29.5,88
589,644,32.8,59
164,1010,35.8,4
783,874,7.6,41
861,1156,37.5,83
105,1463,-39.4,51
735,1564,8.8,99
914,1707,-12.8,83
540,1279,6.9,47
251,1664,37.9,68
182,1537,8.4,36
156,1571,-10.7,61
483,1275,-8,60
571,1158,-35.1,79
323,1307,11.3,100
436,1487,26.3,34
163,871,31.8,18
781,1523,20.6,10
958,1178,-15.2,32
696,900,-27.8,17
107,884,2.2,70
482,1386,27.1,4
865,1196,-16.1,30
578,1300,38.3,77
196,1444,-39.1,24
649,767,-14,9
745,766,28.2,90
250,661,-35.6,99
562,1404,3.3,88
983,854,7.6,65
631,806,2.2,42
122,1123,25.1,36
398,1344,14.5,49
899,1700,-1.5,2
805,1237,-18.5,24
489,1423,25,9
696,1139,14.3,4
946,635,9.3,51
381,894,7.2,38
625,710,-9.5,94
123,1235,4.7,65
733,1647,11.2,36
738,1233,-1.8,91
830,1754,-10.6,3
827,972,15.4,92
679,1668,5.5,3
535,672,24.9,63
891,1234,-27,77
757,1577,5.9,28
545,1012,31.5,18
661,1289,12,84
137,1530,-24.1,78
407,1337,-31.6,96
365,1740,35.8,27
836,736,-37,20
971,1258,29.9,44
731,1657,-24.3,56
872,979,-21.8,87
796,945,0.5,3
372,1313,25.7,63
978,1070,-23.7,84
591,1215,-38.3,28
499,772,2.9,81
957,1437,38.9,20
328,1530,8.8,28
136,1451,-22.5,50
839,1233,-28.2,12
968,1053,24.8,37
551,660,-2.4,34
247,671,16.1,98
234,736,-39.1,7
505,604,-10.3,84
902,1558,-17.5,58
302,1575,11.3,53
897,636,36.1,22
372,1466,14.6,95
442,1592,15.2,10
752,754,35.7,68
553,1056,-9.4,91
991,1211,-2.7,74
395,1725,12.6,4
127,650,-19.9,25
936,1783,15.8,6
630,1369,-28.5,66
121,1360,-28,37
567,1727,-25.4,53
324,1418,-13.5,49
447,730,15.1,64
757,1198,3.3,92
953,938,-13.3,74
967,1097,-2.4,94
723,1383,-39.6,23
661,1791,34.6,91
900,1184,-5.7,89
420,1723,-10.1,73
571,1179,-39.9,21
102,1135,-6,97
586,1534,34.5,73
912,1301,33,5
214,863,6.8,96
907,1613,22.6,44
183,766,-27.3,81
277,1720,36.9,32
866,1071,-19.2,26
361,1228,10.9,70
624,701,5.4,48
691,1759,-29.1,96
296,624,-22.8,11
329,775,-27.3,60
246,1396,26.7,27
206,1717,-22.3,12
541,1484,29.9,70
908,686,8.1,82
581,1754,-19.9,92
839,898,3.4,74
777,1091,-13.9,18
606,1447,37.7,59
883,914,0.7,95
121,983,6.7,96
332,698,-6,21
410,1072,7.8,10
516,962,-7.7,30
830,1574,-20.1,8
926,984,39.6,3
754,603,7.9,61
679,900,-15.5,29
246,1251,-11,74
702,1724,29.2,25
294,1478,33.3,21
533,607,7.3,23
123,825,-34.9,91
335,960,33.5,94
621,1237,34.7,55
737,671,-13.9,53
491,925,-9.3,76
885,1342,27.1,26
556,1278,13.2,58
721,1209,7.5,10
105,689,6.5,62
822,1202,27.8,85
194,1532,18.8,50
859,1737,-23,7
608,1073,35.2,37
226,1097,-9.7,96
507,1698,-0.9,48
499,1494,26.5,54
153,1214,-28.2,12
740,1192,-14,81
722,1622,-18.6,28
413,1192,31.4,50
940,731,36.5,44
683,1621,-1.1,53
645,1408,-32.2,35
208,1203,37.8,87
502,1040,-8.1,1
463,1594,32.4,95
257,1397,-9.7,91
252,638,-0.6,21
161,1774,-31.7,86
964,1295,34.7,8
294,706,3,85
1000,1658,-2.8,98
762,1089,18.2,81
590,608,5,75
511,1510,28.1,69
315,1602,29.7,40
359,1445,25,92
227,689,8.2,91
109,1066,18.2,33
751,923,-27.5,48
310,1214,-17.8,82
538,707,34.6,96
418,1496,19,78
370,686,-34.7,55
972,1299,-18.7,85
253,1410,-6.9,77
993,1797,-3.6,20
500,1579,10,90
953,1678,-28.5,75
724,1221,-10.7,89
744,714,-22.4,3
313,1191,14.6,49
715,621,-33.2,84
966,760,-4.8,47
534,1082,2.5,98
502,1100,14.5,49
920,1577,7.2,64
145,1254,-34.5,51
675,1180,-21.4,52
433,1144,2.5,14
451,716,-11.7,79
159,1174,35.4,45
593,826,28.2,75
469,1510,24.9,98
757,1170,0.4,78
879,1324,-6.1,63
937,1708,19.4,58
840,1165,19.1,90
288,1454,-8.9,81
159,1389,26.6,34
623,805,-35.8,32
525,881,31.1,47
852,1592,-29.4,57
172,812,7,20
103,888,13.3,38
356,1657,30.1,51
473,634,-11.2,53
486,697,-39.3,84
846,790,11.4,74
751,1746,20.7,84
775,616,-22.5,33
495,1310,-24.3,93
193,1654,28.5,24
928,1411,-16.9,48
968,1109,31.6,63
692,893,19.5,47
418,955,37.7,47
365,834,1.4,14
994,919,-6.9,89
820,1549,31.8,92
343,1281,0.2,3
857,777,23.7,89
674,1284,-31.6,60
450,1172,-35.7,85
719,1726,28,92
251,1612,-24.2,99
539,1726,-3.4,6
813,870,-31,22
409,1256,29,9
415,687,-21.2,21
602,641,-22.3,27
155,1165,-35.6,83
155,1313,30.8,73
736,1029,20,86
755,1197,-15.2,9
545,832,-22.4,13
399,1218,6.4,13
985,1455,18.9,79
508,1670,32.8,46
621,1195,-21.4,33
267,1769,4.9,67
817,1561,34.4,21
618,872,-31.1,62
481,833,-20,66
218,1588,12.3,94
286,1162,33.9,49
700,1031,25.9,16
842,1134,31.1,71
112,1050,26.2,14
746,1357,-18.7,88
935,915,31,33
216,746,35.7,79
253,1084,-10.6,14
847,1671,16.6,58
750,716,-6.6,66
295,1666,-18.2,88
940,1658,25.4,3
961,1255,8.1,93
440,875,36.1,100
822,602,-32.8,61
223,602,25.3,48
444,1199,-11,7
186,1708,21.3,96
977,1075,12.5,34
738,977,16.3,12
253,943,23.8,40
589,736,-30,60
691,1058,-8.2,87
154,1781,34.3,87
636,1497,21.5,47
121,1772,15,20
672,1023,17.7,35
480,1413,-17.5,93
981,950,39.3,71
522,1429,6.7,6
511,648,-31.3,87
936,1236,-10.9,26
176,854,23,12
436,748,23.6,16
115,1580,-23.1,54
600,1792,1.2,71
479,729,-12.7,99
846,1767,40.6,88
750,1271,19.7,73
949,978,-20.3,24
649,1406,20.1,49
750,1432,-23.9,91
711,1341,8,30
522,1027,38.8,43
256,1101,-23.9,39
439,1559,-36.1,74
273,1298,-15.5,82
125,1491,33.8,31
710,727,7.3,73
361,663,18.2,71
708,765,27.5,8
138,1678,3.5,9
151,747,-4.8,100
284,1468,23.5,47
112,1618,-11.2,88
318,819,7.4,10
564,727,-8.6,77
240,649,-39.1,68
802,729,6.8,72
804,756,20.2,46
519,883,-20.8,15
738,1666,26.9,42
935,1241,26.5,26
796,775,38.3,98
966,1606,-21.1,75
536,1423,27,9
290,981,-0.9,25
713,1178,7.1,94
707,1640,12.7,23
945,1470,6.2,91
657,1315,-26,48
170,1387,-11,10
419,1018,-19.9,93
648,1778,-38.7,99
551,642,-19.3,27
603,1022,-39.9,59
567,1242,9,18
751,735,-26.2,78
583,637,21.4,88
388,1760,32.6,95
745,1684,14,63
635,1341,-9.7,45
557,1463,2.8,22
839,1447,38.2,17
291,1290,-31.7,5
918,1058,-6.1,62
959,1459,-2.9,98
390,1530,-33.2,38
903,1057,27.4,1
227,1788,-15.9,8
498,1160,37.5,1
888,1700,-3,59
439,961,-7.8,11
868,841,40.4,5
323,1731,0.4,2
276,1274,-38.2,32
766,1474,23.9,81
679,711,6.7,41
403,951,38.9,69
966,1070,-23.3,81
722,604,-33.9,32
331,813,34.8,54
749,1530,29.3,3
431,870,-30.1,57
402,1095,24.6,43
442,647,-16.7,94
492,863,4.3,12
502,827,-26.5,41
418,1750,5.8,76
822,711,-9.1,44
777,1505,23,12
855,671,-31.2,29
301,1630,-7.8,5
527,745,-22.5,19
208,1347,6,25
874,1441,-34.6,28
523,925,-35.7,16
784,1050,29.8,7
845,1649,26,41
695,1651,-28.2,99
955,1633,-28.3,26
415,1442,-17.9,7
514,1447,11.3,72
679,1243,29.9,93
735,1736,-6.1,57
788,1699,-13.7,54
142,1339,39.6,98
949,1193,16.5,93
744,1650,-0.5,6
237,1018,33.4,97
511,1185,-36.5,75
874,649,-22.2,77
925,1476,5.1,91
866,1325,-19.7,48
570,962,-15.8,73
794,1382,-9.5,41
485,829,-0.4,42
835,769,33.5,82
165,1212,-28.8,58
527,1083,-29.2,87
188,1014,-20.4,100
802,979,14.4,11
923,712,-39.6,20
140,1561,-10,18
736,1536,-30.5,87
705,1695,13.7,12
583,683,18.9,47
309,929,-16.1,58
954,841,20.8,8
610,751,12.7,92
768,749,-1.5,78
613,885,27.6,33
584,1484,10.1,14
358,944,37.7,67
270,1141,27.7,46
839,1018,-39.7,3
341,1358,-13.1,84
579,634,4.1,36
745,1666,26.7,2
351,1127,-30.9,16
818,1586,24,92
929,1129,-5.4,41
210,645,-36,33
200,1243,-29.1,21
917,1108,-28.6,23
788,924,-24.9,75
439,1372,-27.9,37
877,1364,-11.3,71
277,683,-32.8,63
194,1415,13.5,58
662,1196,-1.6,19
330,1060,-26.9,65
372,1647,-11.1,84
173,1522,39.1,84
228,949,-39,12
410,1403,-18.5,64
143,1153,-32.6,44
770,1037,37.9,16
826,735,-11,86
316,848,-13,77
881,1264,31,64
431,1713,15.8,68
720,796,27,67
412,1111,36.5,72
990,683,-36,55
257,871,13,15
557,1311,-12.9,72
121,1439,10.9,82
243,752,-35.4,29
566,1598,-1.4,24
985,1450,23.4,86
438,835,24.2,74
466,1647,-29.8,51
286,1020,25.7,41
506,1333,20.2,19
217,1768,-6.2,21
656,1407,-12.8,35
848,806,-31.6,28
274,1785,15.2,57
858,836,-23,84
559,896,-16.9,83
290,1152,-25.8,87
936,1026,-40,70
129,1091,16.5,52
615,1175,34.1,73
948,1054,24.3,27
967,1361,3.5,37
921,644,-7.1,71
149,1762,33.3,85
602,1423,2.6,45
627,646,6.8,36
354,1488,-25.8,55
406,1143,-13.3,85
896,613,-24.6,64
646,628,-2.6,1
628,1599,35.5,88
364,1753,-29.2,48
717,973,6.4,15
783,654,35.5,3
215,678,37.4,18
366,740,-2.5,30
886,742,-22.8,46
586,804,24.1,31
111,1139,-10.4,92
554,956,12,39
861,767,-19.7,11
319,1611,-29.4,79
396,1646,2.2,53
213,615,-39.5,41
761,666,19.2,49
483,1184,-39.9,33
452,1420,-6.2,89
231,1634,40,23
513,1374,13.3,42
869,815,32.6,20
559,773,-26.2,30
767,689,-1.3,24
762,880,24.3,98
815,1636,-30.7,47
870,731,-5.3,14
621,624,11.9,38
805,1561,-0.8,95
360,922,-14.8,60
178,1613,6.4,86
625,1614,-6.8,46
941,1357,-18.7,78
963,1366,-31,89
101,1188,-26,9
945,1037,-34.4,46
916,1559,8.3,73
608,1377,36.7,65
431,1677,3.5,14
578,1324,35.1,53
159,947,22.7,49
168,1385,-23.2,44
112,1672,-15.7,61
319,1539,-14.3,86
984,1337,30.8,14
507,691,-13.4,28
841,1635,-3.6,35
826,979,-15.2,22
645,995,32.5,77
781,819,2.3,15
899,1745,28.1,72
558,771,-35.1,94
238,1022,-32.1,3
391,1055,13.9,24
973,1045,-22,11
984,804,12.2,47
340,1461,-37.7,91
538,1518,25.8,71
318,1307,-36.3,65
962,1522,5.2,67
939,613,1.7,93
419,707,-37.7,11
787,971,14.2,5
822,684,7.6,98
431,913,-38.9,28
578,897,29.2,58
582,1623,-9.2,43
493,1689,-18.6,60
871,1547,33.7,18
817,1471,13.2,20
603,1235,-11.3,65
530,1588,-31.9,42
325,1688,-4.5,94
789,1688,-35.2,65
592,1344,13.7,48
615,1177,-16.7,19
670,771,-26.2,8
897,626,-6.1,15
423,1757,2.2,47
246,939,21.2,75
976,1281,-20,20
569,800,-33.6,17
308,1405,16.5,16
409,1451,-14.5,62
286,844,-36.8,90
412,1029,29.3,36
123,696,12.4,39
636,1222,35.2,40
709,939,14.9,96
424,701,-26.1,49
741,1438,25.5,71
153,1604,-7,48
784,1354,7.7,81
696,1213,-25.6,95
975,1327,-11,62
104,1799,39.1,19
472,1085,8,92
861,1087,10.3,27
345,1257,-31,6
110,764,6.5,95
305,645,-18.3,43
776,1608,36.5,66
321,905,-15.7,54
383,1793,-21,86
379,1611,-2.5,34
139,938,31.1,71
822,1022,31.8,97
700,1539,22.2,60
373,716,21,44
843,1494,-19.9,7
536,781,12.4,40
778,1137,-8.3,63
735,1613,24.4,65
373,1461,23.3,67
900,1610,-23.1,49
222,1577,-4.5,71
603,1687,-21.2,80
478,1755,36.8,61
503,810,-18.1,85
697,1103,-5.7,50
994,1247,-1.3,28
429,880,4.1,41
150,804,28.8,30
172,674,-6,42
767,1040,-16,28
201,697,3.7,88
885,1579,-25.6,2
423,638,1.8,1
797,1491,-10.7,53
793,1679,-11.2,20
750,1662,36.3,32
845,643,-8.4,38
410,1110,40.8,44
541,1096,-7.5,14
777,1620,3.5,70
247,1619,7.3,86
852,741,15.5,88
190,605,-28.7,11
