godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
345,932,-34.1,51
855,909,-35,49
326,1022,38.9,33
613,1056,29.7,95
208,777,-37,70
510,1348,3.3,97
229,1090,13.7,78
829,993,15.4,47
397,1354,16.8,63
432,705,32.7,72
720,1564,38.3,100
506,1479,-25.1,66
251,761,9.8,91
628,1682,21.5,91
492,1527,-26.1,75
489,1184,-10.4,58
867,1342,13.1,84
458,1302,29,71
483,1265,-28.4,30
140,825,27.6,86
205,867,-9.1,11
378,814,8.9,56
355,712,30.1,18
585,922,-2.5,92
420,1700,21.2,11
494,1002,18,43
150,661,-38.6,94
654,1529,17.2,2
831,696,19.3,78
320,1094,7.2,24
561,1650,33.9,33
948,1226,24.2,79
762,1126,33.5,68
566,1123,-5.1,90
688,1720,13.7,1
459,822,-10.8,35
350,629,-14.4,32
759,1236,-15.9,89
975,1383,18.2,51
219,610,-19.3,93
187,1250,-6.1,53
751,1453,-30.7,6
621,1746,-32.7,58
287,1501,-14.5,73
668,1299,7,14
982,860,34.3,7
321,1440,-11,53
776,610,-9.9,24
476,852,36.2,45
109,849,28.6,45
804,1722,-32.7,47
596,1239,20.7,54
277,949,4.8,8
155,1378,-19.3,89
422,947,-11,38
150,1170,22.8,53
463,1777,-27.9,62
656,1015,20.1,97
324,1515,-2.3,50
116,1113,33.6,29
856,640,-25.1,47
626,840,-28.8,91
387,1013,-33.8,54
942,889,34.7,7
224,1178,-34.1,9
726,1758,-4.7,59
409,999,-2.1,30
852,1789,-14.6,4
622,1275,16.8,90
914,1426,29.2,50
794,1087,3.1,86
652,1202,-19.1,14
540,1741,-14.9,17
596,1106,18.4,54
658,939,-5.3,21
510,928,-12.1,2
192,1416,-5.7,52
663,1642,-8.4,73
128,1370,24.2,55
356,1258,20.9,46
637,1296,-3.9,95
262,1678,-21.8,88
177,830,34.3,12
759,842,-13.8,92
541,1282,-29.8,8
488,1718,-8.5,86
330,1049,-0.5,15
584,1394,-18.2,86
124,1142,-27.8,92
714,750,-36.6,68
352,1276,28.7,94
800,1146,-31.5,10
981,1684,16.2,82
231,1589,14.5,60
628,1490,33.9,69
729,1290,-17.2,69
756,700,-19.4,81
548,1555,23.7,11
233,776,8.7,93
242,784,17.1,31
114,666,28.1,94
815,1025,28.1,35
596,1568,-29.5,96
547,1444,-33.7,28
480,654,12.2,65
761,1408,-25.1,86
521,1296,25.9,91
507,1658,-2.5,3
342,1185,32.4,49
464,1594,-34,29
666,1186,-8.3,23
116,1469,21.3,57
335,1149,-38.6,65
863,1263,-23.8,20
292,871,-11,90
339,1325,13.2,13
578,1705,1.7,94
852,628,10.2,5
962,1793,-38.8,85
821,713,13.8,57
855,606,-7.7,25
746,1222,-23.2,41
965,875,40.8,92
695,1459,38.2,97
737,1774,-14.5,65
179,993,8.5,26
647,1689,-36.1,37
170,672,-6.4,57
265,637,-24.8,62
919,1301,-4,68
893,1606,-22.4,77
717,1460,36.4,93
227,980,-7.8,21
297,1538,-17.7,28
291,1780,-39.4,2
941,1448,26.1,91
511,1270,22.1,73
214,995,30.1,9
238,1306,-11.4,91
665,1249,2.6,87
883,1754,11.6,56
971,1714,-23.2,93
499,1731,32.6,81
729,1664,13.5,15
809,964,21.4,58
513,625,-24.8,44
172,1538,-0.3,24
993,1746,18,40
123,845,-18.6,87
726,1313,3.1,63
611,1206,-23.1,3
807,1261,10.8,5
749,1394,-37.1,31
906,1590,-35.3,57
542,727,-11.8,30
286,1048,33.2,20
848,1305,1.9,65
165,1567,23.8,87
218,1186,13.5,33
414,1494,-13,96
404,1249,-17.3,94
455,997,-38.4,15
732,683,22.3,29
749,1138,-1.6,36
840,1390,-37.4,39
227,1436,-19,61
799,944,34.1,93
315,1194,0.1,78
679,1719,-10.3,14
233,753,4.6,17
774,1265,40.9,2
654,792,22.6,60
556,1145,-34.8,88
755,1361,39.5,46
193,1229,23.5,30
740,1267,31.3,89
113,1316,33.7,13
362,1370,10.1,32
912,1363,-8.4,97
345,1304,-26.5,60
537,1131,-4.3,10
195,1225,-23.3,89
361,840,-4.1,32
686,1387,10,70
895,1204,0.2,36
667,846,-38.6,99
878,1052,34,29
216,1350,-5.7,7
139,659,8.1,56
522,750,-19,37
696,1648,26.1,24
336,1093,28.5,25
426,615,-31.7,99
133,778,-13.1,80
225,1691,-10.6,70
595,663,-27.7,62
274,1294,-33.1,32
982,1460,30.2,91
117,661,-39.5,30
616,1266,-21.8,9
196,853,-26.7,84
712,1336,31.3,76
640,1523,-15.8,55
174,1242,-29.4,28
212,855,-18.1,15
147,1407,-12.9,78
989,1487,2.2,86
381,1382,-18.5,37
817,1156,25,26
674,1724,-4.4,63
866,953,-27.2,100
567,1269,17.5,71
654,1187,-5.3,33
547,1360,24.7,73
154,1553,2.4,11
656,757,1.7,45
738,1608,12.6,78
624,1414,0.9,33
116,1548,29.4,73
424,1150,2.9,26
769,1352,-10.7,76
550,1560,18.3,86
870,1515,2.9,37
451,635,-6.5,53
587,681,7.5,100
736,629,-5.1,99
112,1544,20.1,30
120,832,-19.3,98
439,1549,21.5,44
424,1710,33.5,29
520,1163,-31.4,35
860,1712,35.7,99
528,1369,20.3,14
505,806,35.8,77
160,1222,27.6,96
695,1690,-30.6,80
793,1128,34,30
386,795,-9.6,92
231,1341,-24.5,100
999,1673,-39.1,97
419,1377,-4.3,57
787,745,13.4,92
505,875,-9,83
404,1287,20,65
163,1287,1.1,85
954,655,34.8,61
324,896,29.5,58
114,1144,-3,29
650,1349,15.9,33
457,1275,-0.5,32
863,1443,33.4,89
666,1348,-18,63
345,1096,1.2,23
616,839,26.2,13
631,1221,-30.3,86
231,1415,-20.4,59
543,1037,-32.6,94
433,1056,-1.5,6
436,820,23.1,25
148,1688,24.5,24
593,1429,-1.7,99
945,1034,38.1,5
804,792,-1.4,5
913,1191,-26.2,36
159,1320,40.8,14
544,1243,-22.8,91
672,1270,-22.7,49
552,1566,9,31
698,1668,-28.8,35
394,912,9.1,9
489,1350,18.9,63
763,605,-26.7,78
268,1058,40.6,73
296,1333,26.8,49
260,701,24.5,72
886,1373,13.7,99
770,640,-5,54
664,889,-32.5,77
449,1406,27.7,85
846,1161,25.4,41
976,1708,33.4,37
182,1229,5.6,11
405,1057,5.8,88
369,842,5.9,10
985,1736,-5.2,35
129,910,-33.3,10
792,1638,-26,100
185,757,11.1,96
113,1439,4.3,18
661,1663,34.6,19
248,755,0.7,59
723,1264,38.3,87
408,764,29,76
756,1773,-28.9,83
360,892,-29.8,85
281,1754,27.7,59
204,1306,9.8,42
205,1729,-18.8,56
638,700,0.7,57
211,929,26.6,3
983,1583,16.6,72
624,1354,20.3,85
936,1026,-8.7,53
534,1329,39.8,58
275,1315,-4.2,70
973,708,-6.4,72
244,1169,-33.8,26
521,749,38.9,85
774,794,-17.2,100
802,1154,-9.9,65
903,852,-23.4,1
599,1325,8.7,84
176,915,37,95
474,712,-25.2,3
465,617,-21.6,44
677,1694,39.5,53
533,1281,26.7,20
677,1745,-9.7,52
313,1107,-24.3,18
213,929,-7.1,99
866,1129,38.9,54
526,729,-14.5,64
293,1605,14.6,49
770,1774,8.2,11
877,959,27.6,8
368,1174,-1.8,15
676,1372,-35.1,75
248,1151,-21,87
506,695,9.9,65
355,835,-9.8,86
269,1546,5.9,37
440,1645,19.7,35
889,1427,0.4,18
767,1425,-25.2,24
572,1112,-22.5,81
851,874,-12.2,87
368,1743,32.9,60
962,1798,8.5,12
855,1177,33.6,73
440,714,-22.5,9
603,905,17.7,56
605,1465,36.5,11
184,808,-20.4,61
630,1641,3.2,60
107,1565,5.4,26
571,1668,16.1,92
371,1173,-22.3,64
780,779,-29.7,5
916,709,16.2,42
384,984,-0.7,53
852,1122,35.7,73
919,872,-18.6,96
594,1630,17.7,97
366,1452,-7.9,79
849,1162,23.2,24
437,1201,34.9,33
674,919,24.3,17
611,1420,19.4,98
230,856,-2.6,3
221,1488,-28.2,58
574,837,-17.2,89
325,1497,-9.6,79
371,895,3.6,23
586,1609,5,97
442,1450,-25.9,90
732,684,8.4,10
385,780,11,88
853,716,-29.1,93
252,1009,11.3,25
217,959,-37.9,52
124,1121,29.3,21
376,944,12.1,14
650,1287,39.5,7
311,1457,-35.9,55
847,1099,-20.3,54
465,1753,35.3,3
472,1653,35.8,29
708,1317,-11.2,100
260,1506,40.9,91
119,706,-29.7,32
884,1466,30.7,44
178,1710,5.2,84
946,1017,-2.6,59
366,611,-37.3,28
935,1606,-3.1,19
512,1491,-5.4,2
876,742,-10.9,45
961,1587,-18.4,31
829,1664,-15.6,43
340,1041,14.2,98
243,1634,9.8,48
788,1729,-9.5,6
412,1321,-21.1,94
287,925,31.8,38
494,714,-3.5,45
340,1336,4.8,74
754,1524,-18.9,45
934,1103,-31.8,21
767,1071,-26.5,28
735,1486,5.4,8
938,773,-25.1,11
824,1499,-9.4,97
756,1336,-35.1,14
485,954,24.5,100
934,1611,-14.5,12
919,1461,-21.3,8
206,1015,12.6,96
223,977,5.5,85
442,1494,31.9,58
272,1543,-20.4,85
341,1618,40.2,39
103,1199,11.7,25
186,778,-13,4
832,1436,13.3,18
130,1102,-31.5,56
942,1337,1.3,96
223,824,-26.4,87
853,646,30.1,22
332,1087,-8.1,13
737,1785,-7.3,93
681,1262,32.4,65
136,1315,-14.6,21
578,1640,-35.4,59
433,918,-31.8,90
676,735,9.2,42
747,880,-30.4,63
394,1332,14.6,24
750,873,15.9,50
764,1461,-33.3,4
991,1192,-7.2,46
557,1724,-23,23
620,1010,40.4,95
765,1626,33.6,28
292,1520,-38.9,61
271,1660,-22.4,56
343,1026,23,56
113,1285,-18.5,10
719,1107,-24.9,8
695,1356,20.5,28
563,1781,-37.6,52
935,1610,30.9,17
285,1757,39,45
818,1445,-14.6,7
622,1210,16.5,24
237,1135,-36,99
100,834,-12.2,49
740,913,33.6,55
667,1208,1.8,40
832,960,14.5,78
997,1238,10.2,29
902,1664,30.7,10
392,1394,10.1,9
810,1032,15.2,15
671,1798,-33.8,76
879,1310,38.1,87
819,677,32.1,100
290,884,-5.4,12
165,601,-29.3,36
583,773,-25.1,65
546,1585,15.8,35
146,1462,-21.1,36
869,752,13,94
629,835,21.9,95
400,1116,-0.3,56
342,1560,15.2,20
332,1135,29,45
164,796,-15.2,22
229,1773,6.6,36
392,698,11.1,94
946,1515,10.6,25
235,1012,-18.8,44
893,1512,-8.7,15
682,1216,-6,2
580,1782,-24.1,41
954,764,-3.3,85
339,1578,-14.5,70
624,1348,-5.8,61
883,1064,39.6,21
790,1549,-13,65
484,1245,22.9,43
751,693,-6.5,94
865,1735,-5.4,17
521,616,30.8,83
736,1454,40.1,26
557,1220,-14.9,51
337,1735,-39.4,59
184,1300,18,46
719,1794,27.5,88
396,615,-4.8,31
116,1655,29.7,100
801,1438,-6.9,45
498,821,-34.1,92
141,1430,-38.6,61
239,743,28.6,19
956,683,-2.9,31
240,818,30,68
969,1195,-23.1,37
602,791,-34,93
279,1131,-19,81
610,735,-8.6,38
512,1066,-22.5,26
963,1601,-38.9,11
512,748,30.5,3
610,1168,19.4,48
767,905,-16.8,34
833,830,-33.1,43
643,1331,-15.2,64
344,843,36.4,59
981,1013,-34.5,90
463,1415,7.4,80
571,843,-12.8,42
759,1429,7.2,99
272,1446,-30,54
649,1493,-19.5,83
317,1323,-13.9,90
312,1091,-9.1,94
503,1786,-37.5,55
626,834,17.8,52
765,691,6.5,52
577,1179,18.6,50
494,872,-25.4,91
305,756,-5.7,5
874,818,-31.4,29
356,799,-14.3,35
475,1792,23.5,68
698,606,15.6,23
196,1297,-19.6,55
529,1095,32.4,64
554,931,-25.3,36
893,973,17,22
387,1642,-4.1,36
858,1396,-21.6,56
370,1325,-18.7,65
556,1639,21.7,46
171,614,31,99
747,862,-1.4,19
128,1726,22.8,74
371,1426,6.8,45
105,1232,32.1,74
791,1215,-11.4,48
421,679,35.4,46
371,914,-14.4,99
363,639,-16.3,47
629,1027,22.3,56
185,1337,-6.1,69
486,1483,-36.8,24
517,832,-37.3,36
489,1792,-24.5,12
552,733,26.6,33
586,1208,26.5,66
286,817,-5.3,26
304,1179,17.5,62
560,898,39.8,51
149,1433,16.4,66
784,1613,-1.6,98
321,763,-6.5,30
897,870,-37.7,61
688,1190,11.2,69
724,796,-26.6,52
490,1693,33.6,88
241,842,2.2,75
774,728,-12.5,92
622,1473,33.3,90
540,1665,-23.4,45
781,1161,21.8,10
161,606,-4.1,100
162,1740,-35,51
136,1451,-18.6,31
603,1294,30.4,60
203,1410,-33.6,1
362,1046,40.7,5
904,777,-15.4,51
190,1163,24.6,25
105,738,-20.5,9
981,1446,-37.4,75
127,694,7,18
694,1533,25.6,51
942,1422,24.2,18
908,1480,-37.5,95
441,1530,15.2,2
810,1585,-38.7,17
512,629,38.6,97
608,784,7.4,27
292,1167,-7,87
496,757,-12.1,86
667,1782,-15,99
143,1742,9.5,76
794,762,-7.6,33
349,1152,37,92
948,1606,-16.2,66
251,648,-2.3,33
309,1179,30.4,16
261,972,22,23
125,1402,31.3,42
815,1194,-3,57
993,1622,28.8,25
523,1618,-24.2,9
384,1534,39.1,18
757,1003,-29.1,54
326,1233,24.6,62
720,743,-35.2,59
385,1312,11.1,8
823,963,36.9,15
185,1675,25.4,37
755,1579,-16,59
855,947,-33.6,38
957,1002,-19.7,77
475,1447,-30.4,1
506,1379,-33.7,69
900,1327,-5.7,75
650,1018,-19,50
940,784,16.4,89
237,863,13.2,84
706,799,-27.3,29
155,1676,-18.7,6
224,1387,0.3,37
304,1109,39.5,47
812,1502,-13.8,14
687,770,-29.2,63
453,1220,-33.2,29
562,1759,-14.5,97
661,1067,10.2,77
394,1282,-23.7,11
151,1564,22.3,59
359,818,-36.5,98
879,1679,36.2,55
232,1446,21.2,66
574,1476,-26.5,86
647,1374,15.9,30
328,811,10.6,46
1000,1260,-36.8,26
143,1216,19.9,74
421,626,-16.5,51
344,1051,-31.6,16
996,1655,14.5,64
901,1722,37.9,78
823,886,10.3,92
408,1243,36.4,81
281,604,5.7,71
290,1468,-25.5,74
177,1003,23.9,36
624,1522,-32.2,78
985,895,-8.7,47
783,1496,-18.6,5
469,1147,4.2,36
747,1548,-39.3,73
312,1546,-4,33
968,1516,-10,44
743,962,18.9,18
893,1792,16.9,98
286,620,-14.7,7
295,1206,2.6,97
420,1454,-15.6,95
156,690,-28.8,58
310,1349,-8.2,38
947,1712,34,67
206,764,-34.2,100
182,781,14.7,67
293,1314,0.9,9
773,1603,-1.5,42
543,1029,-19.2,79
851,1321,36.4,43
118,1634,-23.1,51
989,965,-37.6,38
381,1117,-33,5
587,1507,-34.6,82
526,1005,0.3,93
684,1101,-26.9,41
945,1179,-17.7,5
793,1403,9.3,18
927,1093,-27.3,48
945,1603,-22,77
959,1298,40,96
647,1264,-1.1,89
457,1187,-12,6
707,893,36.3,26
997,1399,13,74
499,1125,-34.3,33
625,809,-20.4,34
344,1330,-3,9
800,750,15.8,63
638,1415,10.1,46
363,1698,11.4,6
768,997,-4.3,4
289,1584,-22.8,43
885,1744,-18.9,97
673,1778,-14.1,66
529,917,8.3,46
628,1363,23.9,26
402,1449,-2.5,47
640,1439,34.5,8
666,1057,-36.7,22
672,897,-39.1,9
134,1363,-15.8,81
108,1041,-28.1,100
302,1736,-1.3,10
751,1008,32.3,80
328,1544,31.7,62
780,1426,12.6,34
392,998,-36.6,96
902,1723,-22.6,91
367,1532,-3.1,96
797,1488,-11.9,3
565,1417,-13.7,5
670,1474,-31.8,36
139,908,-10.3,69
391,791,29.8,39
356,1163,2.1,97
461,1571,-38.1,80
251,1356,-35,19
641,663,26.4,49
166,763,-13.5,15
731,1664,36,98
138,1172,-19.2,59
186,747,12.5,97
898,774,-17.8,72
361,1027,25.5,94
700,1718,26.8,49
567,1639,38.8,17
244,986,-3.8,11
738,1119,-36.3,40
657,858,-36.1,67
937,1177,40.8,67
672,1584,31.9,94
674,916,4.3,96
717,1268,-25.5,28
928,631,40.7,46
307,1452,9.1,66
739,1300,24,95
508,1032,37.7,99
363,798,-21.9,14
492,1172,29.2,76
388,634,3.3,56
447,888,-38.3,64
459,804,15.8,86
574,684,-25.8,85
201,830,-13.4,65
357,1783,-12.2,91
845,762,-35.7,11
345,1149,-11.5,95
404,801,6.8,68
706,1395,-19.5,27
592,1527,9.1,61
262,1030,-34.7,6
805,1100,-38.2,12
859,912,-5,17
829,1407,18.9,44
995,1142,-28,76
414,1040,34.6,57
373,1501,-17.7,32
704,1744,31.8,54
217,965,-16.7,47
461,1558,32.6,48
848,1389,-36.9,89
941,770,36.1,43
307,1707,1.1,79
472,1447,-6.8,23
297,952,-14.5,16
816,1299,25,63
551,1796,39.2,28
751,1143,31.3,22
242,969,-4.8,12
746,1627,-19.6,61
842,1751,-30.7,77
106,1237,-15.4,14
712,1372,39.4,41
205,1234,3.1,69
708,1707,9.7,14
572,988,-22,52
286,1173,38.8,83
353,1519,24.5,34
155,1307,-28.5,41
137,634,10.6,70
496,1316,6,1
1000,1772,39.8,96
953,832,40.2,30
575,1146,-39.4,78
305,1143,25.5,60
425,624,3.3,60
790,1675,-13.7,38
813,1506,17.1,85
480,782,1,25
121,788,29.3,62
465,1203,9,36
657,709,11.7,38
290,615,-18.2,81
376,1312,4.9,22
917,907,38.5,55
660,1723,24.3,53
944,1226,17.8,28
830,1458,-23.5,49
529,1637,-26.9,25
866,1264,21.5,64
350,1090,5.2,47
279,1437,2.3,61
976,1534,9.3,89
984,772,14.8,51
401,870,13.3,88
211,1785,-8.1,40
106,742,-20.8,73
874,1374,16.9,59
195,1303,35.6,17
759,1112,-34.8,33
117,783,-23.9,32
185,1174,-6.9,7
192,1128,-33,89
145,1319,28.7,36
316,1106,-37.5,21
410,636,31.5,73
827,1585,8.7,29
755,1654,12.7,69
513,645,-27.4,80
379,1572,8.9,21
571,1488,11.4,13
881,718,-11.1,73
311,1264,39.3,54
1000,1523,9.1,42
732,735,23.3,83
662,1410,26.7,81
627,1628,18.8,13
310,1245,26.9,44
358,1190,23.7,34
779,1610,11.2,41
600,1746,18.5,47
276,879,-13.5,6
683,1264,-11.5,34
1000,1722,34.4,47
170,1760,-29.3,78
633,1416,-8.3,20
822,1618,-22.8,6
887,1548,-26.1,99
247,1239,-38.2,55
962,663,-30.3,7
499,853,-5.3,45
188,1638,35.7,7
933,887,-39.5,84
935,1329,-36.3,5
724,823,37.6,47
840,1086,-17.7,99
626,1389,13.9,68
278,715,-0.9,26
234,878,-17.6,61
411,1595,24.6,29
707,1598,-27.8,78
633,1795,-27.6,9
618,1155,6.7,32
201,1727,34.9,61
529,990,-12.9,63
464,868,34.7,29
555,813,-17.4,29
772,1095,1.1,33
812,1726,12.8,38
896,1103,0.6,43
526,1125,25.4,17
256,1669,-35.7,42
542,1134,28.1,16
225,756,-20.3,51
811,1346,22.1,35
895,1407,-13.6,92
167,963,-26,78
808,1099,-10.1,99
311,1790,-39.2,82
545,1762,18.4,55
135,1502,-8,8
303,1049,7.7,98
716,1448,-36.8,38
855,1799,-30.6,34
658,1395,12.2,53
394,1589,26.7,56
555,662,-2.6,7
106,1710,0,81
330,1662,-27.7,97
805,1508,-32,24
129,609,-35.6,47
681,1377,-4.5,98
560,1149,-35.1,15
984,1489,-1.1,40
147,1327,30.7,36
417,909,19.7,84
746,1552,-14.7,17
426,1140,-10.7,89
724,1015,22,66
437,1232,40.9,74
889,839,16.9,31
561,1522,-13.1,51
595,1633,19.8,79
530,631,-27.8,69
880,1760,39.5,77
516,869,15.1,5
689,1727,10.1,41
235,1526,-20.5,96
857,861,-11.9,1
102,691,32.6,2
732,1542,-38.9,22
502,1519,-12.1,1
241,1228,14.1,50
