godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
143,1523,40.6,45
950,997,-12.7,67
336,1543,-4.5,28
726,609,4.7,72
564,655,10.4,79
992,1183,35.6,69
743,1589,-4.8,59
990,1474,-35.2,16
351,785,26.1,39
495,1098,-38.3,19
607,1461,32.9,57
413,1525,17.4,12
451,952,-22.6,46
959,1510,-28.7,74
260,772,20.8,53
657,961,31.6,56
613,1293,33.8,93
992,1679,-24.8,1
170,876,27.1,28
587,733,36.7,60
427,746,-37.4,59
608,1724,14.4,33
286,743,14.2,24
308,1780,-18.6,99
455,884,14.6,24
252,1742,-34,75
798,1585,2.4,54
632,1121,-34,45
739,899,-37.1,15
770,618,39.3,87
991,835,-8.5,37
177,797,6,7
826,834,16.3,63
264,1106,-19.1,83
424,1345,40.3,28
587,1440,22.3,21
451,1679,-33.1,3
897,869,-1.4,74
116,1412,-18.1,9
693,1364,-6.9,27
976,711,23.6,9
313,1288,12.5,76
541,1757,11.4,79
787,1184,-34.6,61
174,903,3.2,80
193,1754,1.3,33
166,1532,13,73
570,1406,18.8,66
571,624,-20.9,62
293,1735,-19.5,73
328,1676,-38.5,26
916,1304,33.9,66
929,1553,-16.5,60
240,1206,-6.4,26
187,1685,-16.1,40
137,1076,-1.5,21
972,734,-38.4,51
588,977,21.3,85
742,1038,29.4,22
308,1363,20.8,6
706,1095,18.5,90
903,1065,13.1,80
360,931,-24.4,34
669,1408,-24.8,24
657,991,-21.7,23
624,1071,17.7,24
536,801,38,37
538,1414,38.4,90
509,1217,-21.8,62
315,1333,32.4,32
799,1402,2.5,55
242,1774,-28.5,65
198,1415,0.7,36
316,1422,-9.8,63
718,1360,-14.6,91
895,683,-11.5,49
579,979,2.4,44
491,1204,14.1,37
649,1149,-33.8,8
510,1326,27.9,81
177,1591,-8.6,42
293,757,36,7
371,1661,2.5,85
517,1399,-27.5,32
902,1635,24.6,22
419,691,-11.6,90
137,831,-20.1,12
361,1760,-28.5,99
365,660,9.9,25
197,1527,8.7,97
566,1737,2.5,71
137,1157,8.7,7
230,624,-8.8,94
260,1471,23,50
379,1791,-16.9,30
824,1447,-15.2,9
906,780,15.6,79
890,1522,-7.3,41
104,1023,-38.2,27
441,1181,-5.4,13
276,615,-24.6,80
267,1442,-4.3,95
599,1237,24,26
222,1777,-21.9,72
311,1726,9.6,23
126,1229,3,86
595,981,40.9,4
917,998,24.2,78
716,1751,-13,52
419,962,-39.6,15
760,732,-12.7,12
394,1662,27.9,60
885,1462,-4.2,87
853,1205,38.3,13
984,1621,-24.9,17
996,1473,17,2
220,1705,27.2,34
595,1686,1,2
959,896,-24.8,87
124,1399,33.3,46
710,1594,13.8,78
637,1262,38.7,3
385,1314,-0.3,82
746,746,25.5,97
238,1399,14.1,67
518,807,33.2,62
800,955,4.7,37
360,931,20.1,1
877,1102,32,56
454,1116,-5,99
202,1747,22.9,89
439,915,9.4,37
692,788,-38.4,58
138,1044,3.6,66
826,1408,22.5,88
472,833,-30.7,3
238,1524,26.8,53
558,1314,39.6,78
320,1598,1.9,12
788,1009,-32.4,54
765,1009,0.6,26
289,683,22.3,35
444,1781,-9.9,35
576,1594,9.7,76
150,1627,14,45
332,1028,5.3,1
418,922,29.6,45
214,1231,11.6,3
812,858,-29,32
384,794,2.6,58
325,1312,-16.4,67
203,1609,27.8,73
905,862,-6.9,9
202,1377,12.5,76
625,1690,-30.7,99
970,726,39.9,68
602,1092,18,68
695,1482,-2.8,94
839,1200,23.8,67
638,1361,3.7,47
247,686,-12.7,72
163,1671,-34.7,96
318,1040,26.7,20
286,1592,33.7,85
794,1447,34.8,83
412,1116,-11.9,22
722,1422,-7.2,21
976,844,-24.6,10
455,1595,-22.8,27
958,1440,24.4,52
973,1512,-13,86
280,628,9.8,82
836,1145,-9.3,59
466,1177,-17.2,4
370,1717,-36.7,57
824,1195,28.9,26
551,751,17.8,20
913,895,34.8,50
149,1708,-11.5,74
347,920,-33.9,2
975,720,-35.5,75
781,845,-30.4,72
752,1455,-22.6,30
735,1794,-14.9,54
340,1785,28,54
594,1135,-23.1,90
805,1230,-18.3,44
497,1238,30.3,68
365,1442,3,93
459,1081,-23.2,67
204,1331,33.2,72
804,1185,5.1,99
621,980,-18.4,71
670,662,-36.3,23
544,802,-29.2,67
479,1635,22.7,80
710,934,-7.2,81
725,1076,-16.1,11
364,1453,-19.7,45
501,1191,23.2,87
558,1456,8.8,4
767,1049,-11.4,75
315,1096,30.4,81
566,693,40.9,7
579,1016,-6.3,2
150,959,1.9,62
789,761,-23.8,91
384,1026,15,81
879,1651,-24.1,45
990,1661,-34.5,21
412,892,28.4,100
260,781,-8.8,51
297,1060,9,42
574,810,2.6,24
285,1194,19.4,68
579,1101,-28.5,90
111,1313,-15,61
511,840,21.6,76
439,1724,37.3,79
425,829,35,55
647,1148,-9.8,98
195,1257,4.2,51
446,630,-38.1,61
907,1777,1.3,84
956,745,15.2,80
140,1618,32.7,11
872,1360,-33.9,52
312,1430,2.1,31
703,1403,26.9,69
157,1697,13.9,31
762,1487,-5.2,29
900,1262,16,32
416,1676,26.9,85
942,1773,36.1,32
127,1794,5.8,41
965,1127,31.3,12
397,661,-34.3,32
795,1381,39.8,31
920,1085,-26,54
550,1118,-5.9,35
766,688,31.6,29
213,674,-12.1,39
367,629,35,22
190,1201,38,90
522,1760,-5.9,19
738,1134,14,44
755,617,0.1,95
869,1154,7.2,96
413,1421,14,30
231,888,10.8,67
706,1268,-18.3,3
973,1754,4.3,93
428,903,39.9,53
337,1414,-38.5,98
263,609,16.1,51
103,945,-2.3,14
471,1787,-7.7,27
177,646,13.2,4
750,1320,39.7,91
602,1023,13.5,14
145,1168,-5.2,60
338,820,24.5,55
231,1683,29.8,88
926,971,15.4,34
531,878,24.7,10
556,990,2.5,64
423,1438,5.7,64
912,730,30.7,79
324,669,-6.9,3
995,918,19,57
676,944,-20.9,62
917,1311,-28.3,23
741,1348,-9.1,15
254,1707,-12.3,53
603,1625,16.3,44
777,1582,18.9,2
417,1118,25.3,56
126,622,38.4,64
681,1589,3.6,17
105,616,35.7,6
643,1313,-17.3,22
645,716,-26.9,93
200,828,33.3,79
440,1070,14,66
690,1342,-16.1,58
998,1145,26.5,19
450,1275,6.5,50
420,1511,-21.5,93
862,1645,-21.5,83
879,1487,19.3,2
545,1198,26.6,30
994,1626,-31.5,57
969,1288,-21.1,71
854,732,22.5,37
831,1297,16.1,85
964,761,31.1,38
993,1720,-9.1,26
658,1257,24,20
584,628,-19.6,94
422,698,-2.8,47
156,658,-24.3,96
753,679,-4,3
866,1699,-8.4,4
265,1220,21.8,91
854,1029,14.2,19
101,827,-26.5,45
457,1752,16.2,11
938,1552,-5.9,100
984,981,40.3,64
385,1700,25,96
249,1167,-16.3,15
973,1656,-3.7,98
111,1716,-34.9,79
603,1313,-4.7,75
167,1133,-32.5,96
565,1205,-7.6,13
497,1469,-9.1,15
485,735,-34.2,51
919,1402,10.8,88
342,1430,-11.9,54
234,621,-22.4,32
232,1778,12.3,38
947,1557,4.7,42
638,1627,21.4,14
422,1301,34.1,26
564,600,15.2,88
635,1787,35.4,45
197,990,28.8,62
886,1052,-2.5,86
102,1322,9.5,15
448,668,-32,65
544,1376,-27.4,17
845,1668,34.1,56
873,856,-26.5,82
562,1306,29.3,76
624,1129,3,80
225,1348,-32.6,88
288,1361,41,59
959,1137,-21.7,11
366,1183,2.2,75
925,1119,-33.2,30
532,1171,38.6,95
260,966,29.1,89
411,1639,-37.1,67
766,1614,-32.6,78
219,1749,21.1,33
980,630,-9.8,87
937,998,-5.7,1
117,1013,-24.2,56
134,829,22.8,76
983,1725,3.9,37
394,1675,27.2,46
157,1762,16.6,80
859,1789,7.6,91
636,1549,-31.1,17
178,663,-13.7,52
779,1646,-27.2,94
207,1745,-11.1,83
813,876,-34.3,57
783,689,-35.5,49
845,1655,-20.1,74
773,612,38.1,92
646,1793,-34.6,75
599,1651,-22.5,87
903,1284,-26.7,72
978,1557,-6.7,78
467,605,35.5,94
959,1265,5.4,8
606,1419,-15.1,50
442,724,-8.9,80
909,998,-28.5,48
830,680,13.9,75
970,955,-26.4,84
841,1203,-18.4,70
543,1167,18.9,39
310,1406,28.8,92
189,639,25.3,53
122,1100,-8.7,13
819,1090,-29.8,41
584,1452,27,39
472,1357,-6.6,50
401,1681,-25.7,14
286,1599,12,39
861,1607,11.2,23
334,1262,-22.5,61
633,1773,34.5,14
934,1660,-18.2,24
252,896,-6.9,95
934,1589,-11.5,10
739,831,4.2,4
839,1099,40.4,37
607,1779,-37.1,77
506,1719,-34.8,52
337,1254,8.6,5
459,1628,-13.3,71
340,1139,23.8,97
222,1121,-37.8,98
581,1495,-9.8,62
518,683,-29.6,34
414,988,-8.5,62
480,1690,-36.5,77
670,1282,15.8,84
479,1320,-33.7,60
655,765,-26.1,59
789,600,15.5,88
641,1547,29.2,46
114,1777,-19.1,8
665,1714,6.4,78
530,988,-10.5,69
332,1308,-30.5,6
121,1324,-13.9,11
790,891,6.8,67
220,718,4,95
393,639,-13.6,45
139,1060,4.7,66
288,664,-0.7,15
284,769,26.8,23
798,675,-32.5,90
793,1024,22.6,9
661,1521,19.1,79
163,636,-13,43
902,1564,-6.9,64
857,1346,5,46
313,1638,5.7,8
310,1458,24.2,8
450,1453,8.9,96
272,1026,-0.8,57
711,776,6.1,25
904,1202,29.1,7
971,989,-29.6,46
662,1322,3.8,82
221,1138,-21.6,37
449,1599,25.6,24
625,740,-19.9,65
244,753,8.8,25
206,1524,15.9,59
482,1450,20.6,19
932,1540,-37.9,52
476,1042,-26,64
302,837,3,4
330,909,-3.6,59
422,766,-37.8,33
110,1161,7.6,81
868,1274,-0.1,67
637,1799,18.9,5
598,993,-35.2,33
1000,1398,38.8,28
741,613,11.1,85
305,1198,21.2,54
887,1790,-37.8,66
340,1335,-25.5,97
218,877,-18.7,28
985,733,-34,78
125,1115,-30.6,99
810,1231,25.5,18
106,1751,21.2,80
559,629,7.5,73
151,743,38.7,14
704,804,12.1,4
106,1081,2.9,19
418,872,36.8,58
812,1510,-22.7,37
846,904,13.3,1
456,1554,-14.2,18
127,1645,-10.9,23
765,926,8.6,13
870,890,-11.8,34
961,1275,-3.5,44
706,1666,-18.3,94
434,1452,5,16
409,1630,37,91
337,1051,18.6,82
690,1389,-20.7,20
353,1652,35.3,48
377,922,-6.7,76
110,986,-13.5,24
620,1651,30.9,12
930,1154,-17.5,45
524,1497,-28.1,17
200,1483,-32.4,6
384,1537,39,77
558,1582,39.4,50
663,1372,13.5,43
445,833,39.6,90
663,848,-12.6,85
471,1105,-17.4,88
451,1637,18.2,74
104,1350,-11.2,5
565,1722,-26.8,49
849,1783,-17.9,7
910,1425,-13.8,81
184,1308,9.3,58
484,994,-26.2,98
716,1416,-27.8,1
838,1412,7.1,4
910,1227,-21.2,81
723,1214,10.8,11
192,1660,12.6,37
549,1088,26,41
592,1322,-29.1,27
545,1019,30,9
632,848,23.9,38
996,1373,-30.4,56
758,1571,22.3,90
771,791,-14.3,9
393,1082,29.6,60
716,1358,29.2,46
632,1049,7.6,33
876,743,36.7,18
477,923,-20.7,50
738,851,21.3,19
712,1779,30.2,34
582,1036,4,37
370,1379,26,51
609,1440,12.6,5
248,1709,-3.7,9
191,665,15.9,17
897,1621,-34.4,12
714,1247,20.7,81
595,1554,-38.1,22
526,1243,9.2,83
574,617,40.7,44
788,1504,-28.3,1
737,623,31.9,52
275,1492,-20.9,46
945,1292,-12.9,36
527,1595,21.6,36
309,1066,33.7,42
421,1047,-14.6,2
850,1409,-34.2,98
676,1136,0,2
795,1665,19.3,31
764,1593,30.1,1
327,1452,13.3,66
252,1372,33.2,56
255,1651,40.8,42
733,632,-22.1,19
101,1122,4.4,39
370,1368,14.8,8
819,760,9.6,80
577,938,-33.3,92
630,1278,-2.2,14
599,1637,23.3,75
140,1624,38.1,11
745,1120,39.5,7
251,812,-37.8,18
611,1180,-4.6,56
610,931,-13,9
451,1616,11.8,97
672,1718,3.7,67
142,1342,34,15
857,1194,25.2,82
811,954,-19.3,54
777,1306,-29.1,53
724,959,21.4,6
155,1383,-39.8,26
240,1048,-20.1,64
253,1494,-13.5,70
585,708,-2.6,77
122,692,-33.2,84
208,969,37.4,90
788,946,35.1,57
282,1580,-39.9,96
503,1407,3.2,79
622,1377,-2.1,33
702,1366,21.1,12
667,1438,18.6,55
730,1542,28.9,38
642,1568,-37.1,54
459,1087,-37.7,65
387,1504,5.8,91
423,1321,38.5,51
833,1528,28.3,100
450,742,17.4,21
341,1532,-26.1,9
734,658,10.3,28
789,1097,-21.7,12
838,1513,30.7,51
554,1007,-0.8,49
361,1090,3.2,81
562,984,-26.8,68
724,991,-3.5,43
404,1295,3.4,34
336,1297,-36.6,7
875,1793,-2.4,20
120,621,-27.7,57
413,1732,29.9,33
826,1128,-17.9,8
573,1020,23.6,7
549,1172,3.7,61
446,709,-37.4,15
757,820,-2.8,78
126,805,7.1,96
259,1407,14,10
259,893,11,78
431,924,37.4,32
310,1386,-28.8,19
845,1601,17.8,24
703,1599,27.9,86
721,1062,-33.6,76
950,1178,-26.6,68
121,1344,12.8,60
657,1355,33.8,82
338,1238,28.6,9
279,1341,-7.8,80
510,623,-7.6,41
122,1263,31.9,74
501,1786,-15.8,33
470,1412,-0.9,28
742,1532,30.7,53
352,1237,-25.6,4
369,1574,-23.9,61
837,951,-39.2,97
888,663,-21.3,57
350,1605,-24.8,12
144,1785,-28.9,95
904,800,-4.3,79
487,619,26.1,4
959,1783,-16.5,39
186,996,27.4,66
801,1377,-27.7,41
662,924,-4.9,93
136,980,-7.9,12
178,741,-0.3,77
910,664,-7.9,45
773,682,-7.9,43
894,814,-39.1,22
125,1449,21,76
986,867,14.7,32
201,905,18.5,90
664,1192,-25.1,34
270,1790,23,37
112,1439,-29.5,29
912,793,-3.9,10
544,1359,11.9,6
677,1372,-37.4,43
598,1256,-6.6,73
969,1621,-2.7,19
164,764,3.4,25
180,704,-20.9,54
831,971,29.9,42
726,1371,7.9,48
335,1604,0,88
380,1560,-23.8,5
809,1398,24.7,89
175,907,-11.7,64
975,1246,35.9,88
550,1054,-27.5,87
869,1554,2,7
433,1735,-17.1,64
332,707,-21.1,75
486,1014,-26.6,42
826,1792,-24.6,23
720,884,4,49
253,983,-29.7,92
823,675,1.8,81
294,1388,6.3,92
485,707,39.6,72
107,1158,6.5,33
240,1601,32,19
772,1621,20.6,30
674,639,1.5,13
512,1710,-39.2,70
150,1140,-16.3,8
698,766,18.3,95
405,1319,-37.9,18
486,1162,1.3,30
729,1189,6.3,27
375,1726,-23.2,90
980,673,24,84
978,1185,38.6,82
224,1099,1.7,29
362,978,-3.5,39
651,1430,31.4,64
641,816,34,72
202,1059,24.6,23
369,1452,40.2,4
596,1540,4.3,92
161,941,3.6,63
843,1257,-14.3,34
520,1242,2.5,95
985,1016,-27,54
323,762,-28.9,64
251,933,27.4,7
420,923,-27.7,44
579,1268,-10.5,35
954,847,0.5,69
653,1773,-28.7,88
691,653,-25.5,13
289,1722,29.2,62
265,1386,10.5,28
469,1116,25.6,29
248,1720,-22.9,83
494,1437,15.6,16
337,865,19.4,13
599,1564,-29.1,87
840,1565,32,50
370,1653,7.3,85
830,714,-0.7,27
275,814,-18.1,34
409,1380,31.4,77
867,975,-32.8,35
237,1649,-26.5,76
682,939,6,23
407,1135,17.2,20
563,604,-22.5,48
683,1006,14.5,88
300,1043,18.2,98
222,1078,16.4,44
960,1160,1.4,25
215,1132,24.3,40
925,1159,-17.7,56
771,774,-26.8,72
351,1541,13.1,12
868,678,-38.3,85
138,611,28.7,66
176,772,-24.4,63
384,995,-5.8,59
268,746,10,14
430,1666,30.1,56
910,980,32.1,92
395,1329,-26.8,7
125,1361,-14.3,9
911,1423,-22,60
132,957,32.4,24
546,1548,-7.7,35
385,1247,-30.8,94
949,1797,35.7,9
832,1098,34.8,71
172,926,33.5,63
999,723,0.3,8
789,827,-25.1,68
381,629,15.7,86
223,1759,5.1,13
970,942,-12.8,91
284,1690,15,14
128,908,5.1,51
349,1724,-9.2,61
550,1491,-33.4,9
933,1600,-3,95
501,1481,-37.5,100
434,978,18.8,49
924,1566,-28.6,2
445,731,21.9,25
349,1414,13.7,93
662,1256,-34.4,71
911,630,-16.6,52
503,1576,1.7,6
899,648,-11.1,80
874,1310,-22,38
134,739,-11.7,44
761,1058,-21.5,4
112,962,-12.3,41
199,774,-39.7,48
398,1029,-20.3,20
335,1618,-6.4,10
386,896,11.4,29
389,673,35.6,32
694,1749,-37.2,14
633,1279,-28.4,30
442,1027,-29.6,57
460,1710,3.8,96
525,1328,35.8,5
854,805,18.2,87
414,1633,11.6,32
979,703,40.3,69
380,711,-27.5,98
612,1756,5.6,67
990,1704,-14.1,16
452,885,-39.4,10
347,608,-10.4,20
436,1393,-3,8
809,1404,-4,74
370,652,-26.5,51
522,1318,-4.3,64
