godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
893,922,19.2,33
878,1628,16.6,6
993,1773,-34.7,21
365,1148,1.1,70
214,1370,30.4,55
377,1404,-19.5,78
543,1344,-7.6,89
561,1460,22.4,61
587,1765,3.7,90
587,902,13.6,18
597,1361,32.3,32
678,946,9.6,29
493,1109,13.7,90
242,887,26.5,31
912,1023,24.8,85
889,1279,-11.9,49
467,1138,-26.8,10
759,1747,38.4,75
716,1023,14.3,48
981,1757,40.4,75
318,1034,21.5,97
604,1605,23.9,74
697,1090,21.3,62
957,824,26.9,55
849,1366,20.9,62
534,1391,10.9,52
810,1646,-27.5,62
700,807,23.6,15
239,661,-11.4,12
173,1671,4.5,2
986,741,30.8,16
971,1469,-8.2,39
290,1469,-12.5,18
431,1628,9.6,5
572,1017,1.5,34
898,1146,-19.7,28
942,1582,22.2,94
490,1380,30.9,16
979,1106,-19.3,93
258,1159,-16.4,76
448,1699,2.3,44
286,1224,-34.5,53
332,1188,19,100
386,1148,16.3,69
346,1297,2.2,90
204,1706,-36.6,22
266,1653,-27.6,23
473,1704,-17.5,34
955,1783,26,99
880,716,2.9,57
669,1542,-33.4,21
466,803,16.7,87
978,1787,-12.7,50
585,1113,3.3,8
622,1298,-17.1,55
328,823,27.5,29
528,1008,3.2,95
902,1268,14.9,62
303,966,-11.9,86
784,964,-16.3,34
390,1575,29.3,18
615,1248,38,11
924,665,-34.7,30
243,1513,-32.1,84
728,900,-9.7,59
388,1157,-20.2,45
165,1170,12.6,38
637,1193,-8.7,94
878,809,-36.4,30
434,848,33.4,43
669,1689,5.5,28
275,1014,11,16
216,1733,27.4,45
626,1785,33,49
277,801,11.3,92
500,1037,18.3,91
711,1000,27.8,8
783,1797,-22.5,11
576,1627,-21.6,4
279,1055,18.4,36
813,1065,21.6,10
815,1381,28.9,92
511,939,1.9,23
267,659,-26.1,42
975,697,-26.9,85
604,882,22,22
305,1558,-31.9,11
289,941,34.5,93
242,1597,38.3,70
109,1403,-37.5,92
555,1751,8.4,60
935,1746,1,28
379,1748,-19.6,68
466,1229,18.4,71
570,1235,-10.7,45
991,1679,30.4,74
658,1265,33.2,73
237,1694,-21.4,23
294,1242,36.9,47
489,1547,19.9,86
369,1248,-20.3,100
148,1556,36.5,31
406,1056,-1.8,71
303,928,34,38
803,733,18.6,34
568,1109,-26.8,91
969,920,19.3,7
318,827,-15.3,33
821,1110,38.1,23
263,1131,-36.6,24
670,747,6.5,52
544,988,-5,89
397,1521,-1.6,63
535,1587,5.7,47
478,752,40.7,83
801,1064,40,93
492,1413,-14.3,37
427,1734,-35.2,72
652,1497,37.4,55
318,1093,-33.2,21
699,1109,32.3,7
896,1036,18.3,76
119,619,17.3,13
858,1749,9.4,91
816,1099,7.8,19
370,1490,5,83
994,745,-4.2,17
924,1274,10,28
234,860,-16.6,4
545,1629,-0.7,34
279,1170,29.8,39
354,1515,9.9,34
912,1651,33.2,9
707,608,-5.1,90
863,1624,-29.5,71
552,1061,-17.6,37
621,720,-27,91
348,1787,8.8,74
369,1303,-29.8,68
869,1025,-14.3,72
746,1039,21.6,43
826,1622,16.1,27
519,1559,-11.4,29
453,1519,7,18
162,660,21.4,61
679,1190,18.4,35
509,1723,-13.2,42
480,1029,11.7,46
912,860,23.9,13
348,1429,28.9,25
532,1624,40.3,4
565,1012,-39.2,40
353,892,-31.6,78
639,1117,-30.3,66
161,1524,6.6,87
689,1713,-28.8,49
188,1358,-32.7,20
958,742,-2.4,72
175,1501,38.9,71
726,1316,-6.7,30
169,1775,-21.5,30
308,1300,-30.3,24
996,1373,26.4,75
174,862,-9.5,16
236,1421,39.3,66
168,1705,14.8,81
337,1443,35.2,79
279,715,-5.2,53
488,1220,-26.8,82
949,1578,31.4,100
571,1095,-35.8,58
811,1286,-9.5,17
299,1149,-9.6,45
830,1224,-14.8,56
709,1322,5.6,23
754,1134,10.6,84
324,979,-11.3,89
843,1004,-33.4,30
381,1616,7.6,73
334,1619,21.7,63
615,621,-8.7,17
775,859,-32,14
508,1023,-15.8,97
425,1762,-6.6,6
849,1508,-4.7,28
520,750,14.1,41
591,813,-9.5,41
298,865,21,86
722,683,26.8,78
803,1469,-6.4,42
445,1429,35.8,12
591,759,-21,30
105,1500,15.5,23
206,1069,-9.7,58
234,1571,3,7
764,1027,12.8,50
503,1739,15.2,7
227,1450,20.8,92
369,608,-34.3,24
398,1381,27.8,8
686,1316,35.5,79
727,1008,-34.9,37
432,1674,17.3,78
465,1055,8.5,54
536,1091,-34.9,54
107,961,37.6,2
578,821,-35,71
128,1559,-3.3,100
190,758,-20.4,18
987,1422,-38.4,23
771,1456,31.7,93
294,1114,-13.5,43
790,1156,-34,71
440,1377,-18.7,88
509,1655,-15.2,82
668,851,14.8,87
623,1028,-11.9,30
472,929,31.1,47
122,1682,-4.3,97
542,1341,30.8,50
873,812,39.4,88
598,1348,-37.3,65
127,894,14.1,41
760,1775,19.5,20
703,1285,0.3,67
868,983,37.8,29
352,1308,-22.1,96
835,1478,36,92
789,1445,-30.8,92
527,1141,40.9,18
577,1338,15.9,38
836,1247,25.6,75
860,960,6.9,24
113,1523,-22.5,1
894,1078,-36.7,15
552,1443,-36,39
979,1091,3,90
256,863,-20.6,50
410,1161,18,33
128,1186,-29.8,95
642,875,-16.8,10
738,1465,36.6,74
481,1552,17.2,87
352,1336,-37.2,8
400,1305,-12,80
136,1098,21.6,61
559,1073,40.9,96
951,647,35.6,90
408,1229,-17.7,85
208,952,19.3,12
971,1627,3.1,90
876,1471,29.2,7
743,943,22.2,22
321,1657,5.8,77
832,1639,-18.3,21
692,614,-24,95
980,1077,-11.8,95
684,1590,28.8,3
537,1274,-12.7,53
258,935,37.7,33
606,758,27.8,18
226,1026,26.8,62
164,618,-27.2,90
511,1242,-5.6,4
897,1670,29.5,1
585,844,-23.3,6
573,1172,11.4,6
639,1268,-36.7,38
844,767,-36.8,14
633,1670,-37.4,14
192,1184,5.9,47
806,718,-10.6,92
943,886,15.9,26
145,1605,18.5,59
454,1636,-14,25
551,610,-35.1,79
918,1518,-39.7,46
766,726,-0.8,41
577,651,-20.2,58
587,1227,-17.5,82
795,741,7.8,20
531,1177,14.5,94
216,918,-33.6,70
758,1372,24,71
272,1481,-14.1,37
978,1740,-33.4,43
548,1767,10.5,68
551,1389,30.4,68
350,913,12.2,6
652,820,-22.2,42
820,786,-20.1,88
550,871,1.2,22
440,992,-0.3,62
852,1570,13.7,34
139,1299,-34.3,81
660,1550,-23.9,51
284,1223,19.9,81
638,1237,14.9,85
452,872,29,78
174,1711,16.1,21
133,1616,-35.8,55
196,1358,28,26
679,880,9.4,3
464,1204,10.3,5
465,1792,15.1,36
215,920,-23.4,71
786,855,-30.6,6
641,1291,-32.2,26
197,828,-18.2,47
114,987,8.5,37
584,1748,26.8,10
793,896,-39.3,45
797,762,17.6,9
110,1479,-13.2,57
672,1577,-5.9,54
467,875,-25.4,52
324,792,-29.5,44
266,1022,32.9,78
273,940,-10.4,72
722,883,16.2,77
237,978,0.4,66
443,1066,-6.6,58
730,1321,-32.1,15
276,1731,-1.8,41
216,1654,-18.7,87
767,1252,-28.2,12
991,997,36.6,4
916,1213,-30,50
809,1015,35.8,73
901,1597,38.3,100
775,665,40.1,68
474,1317,-22.6,34
788,742,-0.9,38
955,1708,-11,21
559,1739,-13.6,6
386,1130,-7.1,24
907,810,3.2,95
229,1705,10,10
382,859,38.7,18
862,659,33.8,72
688,1433,-33.8,43
609,677,19.2,4
100,827,40,53
702,1260,-30.3,61
981,860,14.8,97
274,1179,-12.3,10
715,831,-1.8,29
657,629,35.7,13
930,1664,4.7,7
519,893,-15.1,51
716,1314,0.4,32
141,1111,-18.3,70
877,1586,2,27
287,1154,-22.1,62
486,1640,-25,19
156,1493,2.3,82
929,1776,16.4,79
742,1778,-37.7,93
612,1747,-16.8,44
635,776,-39.2,36
741,603,14.8,4
119,859,28.3,39
436,1725,-9.2,68
425,1107,-37.4,7
829,1611,5.2,53
180,1461,10.9,53
376,1429,-31.3,51
680,632,-25,99
706,811,-23.4,48
684,1357,-25,98
905,1343,-23.9,91
138,1138,17.9,87
437,1477,40.7,48
698,1032,1.6,43
385,1405,36.2,26
296,865,-14.3,53
637,1177,40,89
276,1296,12.2,83
392,1783,-7.6,54
812,1629,-15.9,68
184,1313,20.3,15
585,1646,2.9,41
893,712,-34.1,2
486,1259,20.7,14
451,710,-23.5,56
701,1339,-32.7,44
194,995,40.7,20
732,1753,18.6,7
343,1614,-4.1,44
925,1800,-36.9,38
505,1648,21.6,84
263,1784,-10.2,12
463,1771,-12,100
490,1108,6,61
404,1738,4.9,89
599,1081,20,94
124,1590,40,92
865,1351,-21.4,24
982,1164,2.5,52
689,1009,22.1,45
214,1046,-16.5,55
232,954,-11.5,22
474,1597,-26.8,70
178,1453,-16.1,51
896,997,-32.7,74
483,1353,-10,79
926,785,-8.6,83
572,1163,31.5,42
953,801,27.5,10
127,1613,20,78
482,942,-27.8,72
932,731,32.5,22
669,1647,-9.9,62
988,1781,9.3,20
609,1680,17,77
257,1758,-3.1,66
286,1015,-7.1,54
959,1065,-23.1,48
166,989,12.2,90
319,1128,17.2,8
146,1029,-32.2,46
589,988,11.5,11
411,1134,28.4,54
122,807,18.5,52
877,1115,0.9,43
343,846,36.1,32
356,869,29.1,56
276,1701,38.4,10
548,1576,32.7,72
651,1229,26.6,33
425,1148,15,55
558,1173,-23.9,98
286,836,-10.5,85
147,853,-32.6,43
449,1535,15,74
302,1345,23.3,30
500,1272,-21.1,83
154,646,19.2,55
484,642,-22.9,84
567,1005,13.9,14
417,812,-16.7,89
898,1010,-0.9,6
240,614,-16.8,11
125,947,19.5,52
895,1087,21.4,93
616,1456,-17.4,38
627,1620,4.9,77
660,1667,31.9,17
393,1227,27.8,58
999,1416,24.3,70
556,836,-31.8,43
