godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
457,1768,30.2,58
464,1216,-1.2,97
437,1452,-22.1,30
813,866,-0.7,30
741,1535,-28,95
591,1254,18.2,76
604,1446,-38.4,24
752,857,-16.9,47
793,1204,-26.7,46
226,1727,-17.5,10
541,760,-15.7,17
211,812,-38.4,34
152,1334,-31.8,99
363,1572,22,31
707,1614,-38.8,87
102,826,-19.2,18
250,1426,23.5,30
123,1391,20,64
319,941,4.8,84
687,958,28.1,23
444,1085,12.9,100
197,1607,11.9,89
160,901,-13.3,59
671,1070,-12.3,93
122,1719,-15.9,52
1000,758,3.4,93
176,1001,-10.2,1
299,1086,40.3,99
842,1591,22.4,66
593,1313,30.5,5
405,1567,10.2,25
527,1734,-3.4,78
943,623,-39.6,63
623,737,18,58
513,1292,-37.6,71
450,769,-27.5,40
384,1041,8.5,50
959,1352,-23.6,15
940,876,12.9,1
358,1087,18.8,8
810,1182,-18.6,80
778,744,-6.4,49
151,1113,-39.9,55
421,948,-28.5,10
223,1379,-12.6,71
840,981,11.1,85
996,981,-17.5,29
762,1346,39.5,7
341,629,-17.6,89
628,1495,-25,36
548,1760,-0.8,48
446,694,-7.8,58
283,1161,-0.5,6
868,1481,34.6,58
190,949,18.2,42
106,1776,19.8,48
402,756,10.2,63
504,1107,28,22
777,909,12.2,72
682,685,41,93
958,1732,-29.5,58
620,998,-7.3,7
789,1262,9.8,53
178,1387,-26.5,37
744,1561,-3.6,12
389,1671,8.2,84
351,1433,4.5,41
386,1206,30.6,87
918,902,31.3,1
678,1403,40.6,93
538,705,-37.6,52
268,990,39.7,46
912,1132,22.6,99
882,1758,10.4,45
174,823,-2.2,31
212,1158,37,30
962,699,-1.6,62
902,1145,9.1,2
850,1549,-26.3,44
766,726,0.5,80
868,1613,-39,57
398,1314,30.9,87
658,1455,-3.5,93
342,1555,32.1,83
321,1318,-36.1,57
594,1344,-12.7,70
174,1101,14.3,34
798,634,27.1,36
344,1300,-11.6,94
380,1292,-22.4,50
500,693,-28.5,58
671,666,21.8,68
818,650,6.5,83
869,1706,30.4,98
264,638,31.6,94
654,817,-37.2,58
881,1187,8.4,97
210,1095,24.2,1
363,890,12.1,65
951,1379,30,46
930,977,-23.6,60
564,1190,3.2,3
869,1129,2.2,11
482,893,-18,45
317,1643,-14.2,55
911,641,-34.4,88
451,729,37.6,96
132,1272,3.1,93
646,810,-10.6,69
964,1353,-39.3,57
769,1769,-20.7,26
537,1742,38.2,37
125,1363,5.8,63
920,1592,-6.6,85
726,1131,28.5,24
620,1371,-26.3,20
140,1164,16.5,4
477,754,-31.9,56
815,737,35.8,24
138,1473,-9.5,31
528,681,4.7,71
904,1635,11.7,85
236,951,17.7,64
595,977,-34.6,72
910,1642,-17.9,88
279,1578,-38,94
182,812,-9.6,80
981,1299,-25.8,57
692,766,-37.8,31
427,1340,14.6,58
332,678,13.3,51
725,1577,-31.3,62
110,651,-16.8,42
920,634,39.8,7
627,951,-18.8,4
875,1514,-13.3,91
437,1250,37,58
587,1502,-1.3,55
790,1716,-25.7,49
400,1481,-37.1,2
299,879,-9.9,38
539,626,25.7,6
670,1362,-0.1,37
123,883,13.1,18
587,1796,-3.8,7
660,1173,30,85
763,1681,33,40
364,697,-1.7,9
891,817,-26.5,25
205,1770,22,99
842,1306,24.1,40
626,1088,35.2,84
965,701,19,28
909,1173,8,12
260,1516,-36.3,19
299,623,-31.9,10
301,1484,-8.9,49
523,1213,38.4,44
473,1706,-37.4,85
191,1633,-7.9,87
644,772,-24.3,92
326,1727,-9.3,99
387,1799,-16.9,80
565,1607,-8.7,56
895,993,-10.6,11
658,1027,0.9,90
157,1727,14.9,91
228,1310,-23,70
265,1382,25.8,9
146,1547,16.4,67
247,1775,30.5,19
894,1181,35.8,81
691,912,4.7,100
389,1290,1.5,42
531,934,-3,65
193,1028,-1.7,43
156,1378,23.4,3
937,835,-29.2,68
896,1494,36.3,35
374,1089,-8,60
602,861,31.8,57
893,1424,-19.7,97
234,1032,-25.3,28
824,1569,-6.9,51
288,842,38.1,19
622,1333,39.7,71
932,1036,-14.3,10
980,1224,16.7,14
461,716,0,95
214,880,12.1,88
949,1554,1.6,35
756,810,-14.8,14
823,1106,-18.6,47
801,1136,39.6,32
431,1243,12.2,33
314,1773,23.4,29
264,1464,-20,18
174,1405,20.6,61
142,848,-32,12
196,788,-9.9,45
386,1307,15.5,16
776,1106,25.5,26
912,1080,15.2,88
116,1763,37.5,73
449,1763,1,54
198,1243,-32.2,70
839,1549,-8.3,27
585,1357,-39.4,32
367,1339,40.2,55
759,1784,36.8,78
922,699,-28.3,28
251,606,20.7,4
320,1285,18.8,32
342,1776,-19.3,91
554,1081,39.1,18
418,1778,9.2,11
950,1481,-13.8,49
442,1800,21.2,83
910,1752,17.4,29
882,742,12.4,62
122,1517,-13.1,80
521,679,-9.1,57
855,1075,13.2,51
649,1541,-31.2,6
395,1326,23.4,16
106,1626,-26,64
967,1487,-8.6,68
449,1404,27.9,95
309,1590,-39.2,75
742,605,-14.5,87
391,843,-32.4,1
760,1160,26.3,24
640,1265,-23,49
442,1245,13.8,88
118,1167,-26,89
843,1179,36,16
995,1487,38.1,39
602,1774,-5.6,13
646,1613,-22.4,78
739,1526,24.6,14
537,1030,33.4,34
973,1453,23.4,7
843,921,-0.2,46
951,1543,-29.5,54
848,1635,-32.7,12
788,618,-37.5,18
574,1201,-15.9,61
827,1637,-5.2,84
227,1507,26.8,71
941,1670,19.9,60
413,947,29,39
674,1417,-17.5,49
830,1134,-22.3,17
525,1659,38.9,31
802,1521,-12.3,48
196,689,-14.6,96
546,1794,-19.5,99
860,747,32.2,38
140,1105,-9.7,6
777,1743,-32.2,83
204,1564,-13.3,48
407,791,15.7,9
874,773,8.8,6
940,710,4.9,38
143,727,-4.8,16
225,634,27.3,11
410,1303,-30.2,60
254,1397,21.6,80
982,1511,-2.7,84
437,1336,8,35
170,928,22.1,13
389,892,7,56
778,1624,-26.5,100
842,1649,-39,77
988,1604,2.2,79
194,1029,19.4,80
978,1305,-9.7,17
219,1269,9,32
768,1308,23,49
822,1630,-29.3,60
192,782,13.5,66
739,1766,-34.1,72
302,1345,15.8,9
273,1672,-34.4,27
979,703,-10,16
649,923,26,48
249,1368,-29,12
249,1522,-1,34
814,990,13.7,42
449,671,13.5,28
815,1762,-30.6,49
239,1093,9.6,24
489,628,-13.3,49
839,1515,20.2,30
455,1674,39.4,65
921,723,1.3,11
525,915,16.6,27
859,1491,-30.7,6
575,832,-24.9,39
855,1688,-1.2,49
564,1201,24.1,13
917,653,3.7,28
441,1687,-26.3,56
685,810,-11.8,92
135,1417,19.9,6
722,609,-8,84
870,987,35.4,82
600,777,-4.4,15
536,1340,-30.7,87
509,1094,30.3,90
550,1251,32.5,19
484,1497,33.2,92
666,1243,-8.7,51
664,1682,21.4,12
849,615,28.6,14
362,945,-20.1,73
714,798,-24.2,54
566,1135,13.7,77
483,1474,13.7,31
637,1316,-26.7,62
973,1280,-32.9,7
549,769,-25.7,55
464,1383,8.4,42
651,1027,29.1,91
431,1111,32.7,38
965,708,-25.6,24
316,1060,1,73
287,648,5.7,41
471,1206,-5,56
732,988,-11.6,74
886,701,-2.4,86
740,1225,-6,6
660,1418,-2.7,33
453,1223,6.1,33
853,1175,17.9,87
493,1374,-31.9,6
123,1605,29.6,64
146,1611,14.6,29
718,1765,-9.3,79
285,764,18.7,66
503,1609,-17.9,42
249,1394,9.5,45
292,615,-14.5,85
746,1477,21.6,81
209,1132,-1.7,54
762,911,-7.7,79
294,1506,-27.7,14
721,897,0.8,2
401,1281,19.1,74
608,718,32.5,14
405,700,-18.3,59
421,1653,34.6,95
694,1184,20.5,22
168,717,-3.7,53
102,1176,-32.4,74
588,1270,-36.6,20
314,1655,18.5,33
565,1243,12,98
207,1259,-40,59
972,1652,-10,24
446,785,22.5,36
609,762,-19.5,86
205,1598,5.8,11
629,1489,-30.1,15
505,1599,13.7,29
126,1449,-29.1,73
720,1796,22.3,20
911,941,23.7,50
651,1737,-36.8,40
779,782,-20.6,56
396,622,-10.2,72
703,1414,0.4,78
929,836,26.2,54
196,1178,32.3,3
475,1721,14.1,40
249,1391,34.1,47
997,861,-26,81
922,1782,5.8,44
808,1032,-32.9,1
285,1546,22.1,77
471,915,-25.4,5
736,1312,-28.2,63
751,872,-30.1,65
770,1287,-13.9,59
656,1274,31.6,67
376,1342,-31.8,100
914,1689,-17.8,11
887,888,32.9,70
743,1357,-19.3,89
151,819,18.4,1
199,1662,18.3,14
300,1546,-5.7,99
696,1016,-10.9,1
150,698,-33.7,81
449,1312,-12.8,19
517,1205,-34,62
210,1439,13.9,96
719,1261,23.8,65
399,1358,-1.8,72
975,1289,-33.3,27
667,926,-29.5,78
806,1226,6.4,14
888,1392,-35.2,57
513,1512,27.7,72
256,1525,40.3,15
520,1194,-7.7,37
324,981,30,50
756,1782,8,71
442,1262,-7.6,87
522,1254,-13.4,56
192,706,-21.1,38
114,981,8.4,46
536,805,32.1,6
973,924,2.7,98
300,1043,30.6,96
491,1702,-4.2,32
438,1132,6.5,19
924,933,36.3,87
737,1032,-30.7,57
978,1737,37.2,68
195,1648,-18,42
954,1376,-14.8,65
616,938,25.6,33
500,1707,-22.9,11
527,1312,-32.3,37
234,1167,11.7,71
586,1131,10.2,85
684,653,13.8,28
945,1427,-26.3,10
311,1496,9,15
803,1305,32,67
406,1409,-31.9,71
579,606,5.9,29
958,713,-4.6,89
799,1300,-36.5,91
714,1673,-1.2,4
102,676,-25.2,59
280,659,26.7,12
183,1691,-36.7,29
320,1223,32,77
174,839,26.9,85
378,1285,-33.5,96
843,1013,-10.3,51
300,890,-30.8,43
380,1024,-13.6,57
698,1074,-23.2,57
692,1608,-17.1,3
723,1035,10.6,98
697,707,-39.9,10
728,1691,-7.8,76
555,1140,32.8,35
377,1072,-5.7,21
390,1056,27.1,100
667,1336,-9.1,48
455,793,-31.2,21
665,1432,-2.3,4
546,1541,-30.4,4
524,936,2.7,76
828,1333,-28.4,27
680,1645,-38.7,20
184,1327,24.5,1
618,1170,-11.4,66
373,839,-15,46
820,1367,-19.4,52
561,1147,-27.5,69
628,740,-20,58
376,1736,21.2,99
668,1709,19.3,84
695,1539,21.9,46
319,914,-0.7,28
827,1081,26.5,72
928,1478,8.8,56
978,1219,24.7,40
435,1090,2.6,5
462,1049,16.1,49
620,1295,-0.4,76
522,1218,-22.2,94
133,1458,0.3,20
965,1538,40.1,84
348,1340,-35.6,78
345,700,-16.5,94
153,1236,-38.9,86
933,689,-13.9,17
717,1676,2.4,50
236,920,24.2,18
206,966,10.9,15
940,1237,27.4,25
651,685,22.9,74
818,1001,5,62
871,789,-10.7,51
964,1304,4.6,37
855,1521,-4.4,62
408,1336,-19.7,37
308,818,-35,4
343,1311,37.1,59
718,666,24.9,94
550,1658,-14.8,20
508,1586,21.9,98
758,1318,-10,26
297,1022,-23.7,75
477,1720,-4.7,62
809,973,-8.3,37
501,707,-10.6,64
800,1342,-34.6,79
860,1734,16.5,87
985,1070,-27.2,71
428,1431,14.4,57
954,1685,-21.9,97
545,1245,9,52
920,624,25.8,21
423,1218,15,14
106,1086,6,18
243,1017,20.7,70
895,1348,18.9,45
304,1132,-33.4,52
235,1031,5.3,41
611,736,-7.1,2
201,1214,-10.9,51
994,1555,1.2,12
650,742,36.9,22
119,1636,7.5,42
888,1598,31.7,85
198,1416,-25.2,36
726,1595,33.8,60
906,1708,-25.2,100
175,1157,0,34
105,835,-30.9,24
734,1472,-27.8,44
121,1435,-33.9,88
279,978,39.5,31
719,945,2.1,78
538,1454,-38,63
443,1700,29.7,28
902,1458,-3.3,100
629,1107,-20.8,16
574,1104,-25.8,9
507,885,26.4,12
842,1058,-9.8,28
751,1322,29.5,72
318,1474,38.6,1
461,914,-13.8,26
988,1289,9.8,2
286,846,-8.6,69
526,1509,21.2,88
100,1385,14.8,2
476,1421,2.7,25
699,859,-18.5,46
116,1705,26.2,45
174,988,-13.9,18
708,1486,-21.3,37
478,1069,-2.7,40
726,1572,28.1,8
605,1290,3.4,93
348,1080,26.2,48
800,617,6.7,45
778,938,-8.5,17
875,1184,16.7,13
432,1200,40.6,98
276,728,26.3,46
923,855,27.4,18
218,632,33.1,86
423,1735,-1,31
426,691,1.7,2
384,829,-15.7,59
929,1513,33.4,55
924,1093,4.8,100
350,1793,2.2,98
889,1116,12.2,69
622,1008,-24.8,11
127,1457,23.4,99
444,1042,38.9,4
804,1407,-1.9,89
990,1453,-14.5,80
356,1046,26.9,69
797,793,-30.7,53
437,1409,24.8,33
367,1245,-39.4,3
873,1142,-11.6,41
777,1213,9.4,75
705,1174,34.7,37
622,1552,-24.8,12
889,800,-33.2,37
562,718,-11.6,68
361,1781,-18.7,10
271,1422,-30.1,72
906,1405,-8.8,48
433,1046,-8.2,48
254,681,-39.9,94
751,1065,36.1,36
690,600,28.2,18
565,1609,9.8,27
325,1472,4,92
173,1187,15.6,39
961,944,21.1,1
143,1053,15.5,54
863,1001,32.9,87
640,1794,-28.7,5
531,1415,-34.5,53
859,754,-38.6,95
436,1779,-33.6,50
602,787,-22.8,28
622,1621,-1.4,100
749,740,25.6,63
524,1720,-8.3,5
103,863,-16.7,6
415,972,-3,42
998,1314,-36.1,60
821,704,19.8,42
552,1577,22.5,29
824,1678,-2.1,61
480,941,-36.4,26
896,825,15.4,63
315,1223,2,60
705,1111,-26.7,1
120,1062,36.6,100
864,1167,-39.2,44
990,1679,-6.5,79
282,1492,-25.3,4
289,975,-23.7,97
258,644,38.9,29
346,1688,-17,1
314,719,15.1,58
513,997,10.7,63
406,1515,-28.8,28
658,1160,5.5,58
806,1467,-5.7,88
769,1682,40.6,97
422,802,5.9,59
666,869,9.5,95
489,737,-10.3,74
319,849,-37.2,72
734,1561,14.7,2
487,1162,-23.9,49
816,1797,35.2,15
832,1638,32,21
175,1229,-21.7,30
809,1152,2,91
121,773,-23.7,10
511,1394,28.2,36
292,790,-7.8,41
416,622,34.3,72
623,1361,-7.4,37
111,631,6.6,14
784,1362,22.9,71
493,1757,-5,46
857,1699,-21.7,57
480,1715,-3.6,17
383,1768,18.2,7
275,1668,-34.7,100
951,1321,-15.2,41
901,1111,-31.6,93
117,1708,-35,46
560,1129,-7.6,6
567,839,-14.7,65
649,1204,29.5,85
323,1476,22,87
835,1317,5.4,52
164,1644,-27.2,14
772,970,6.3,86
758,761,19.8,100
647,1465,23.8,21
804,1035,10.7,92
978,1646,-4.6,28
952,1674,-10.5,14
966,700,37.6,53
655,800,-32.6,24
932,1599,14.2,14
760,1356,14.2,66
973,671,34.4,88
505,1649,13.5,55
142,1131,-10.5,38
738,1027,8.3,57
836,746,20.9,19
188,1376,-18.5,26
519,1147,37.4,6
917,1446,3.9,74
520,1724,32.4,40
543,1747,38,2
993,977,-18.6,10
278,1078,10,80
234,1137,-35,25
412,778,-6.9,84
932,707,-27.5,52
216,1100,31.7,26
795,1507,19.6,91
857,1303,-18.3,42
310,1430,-17.5,36
707,1638,21.6,43
836,1528,32.9,34
624,602,25.7,71
747,1041,20.4,33
887,752,36.8,74
336,1244,32.5,6
831,1248,15.7,2
371,1618,30,14
291,824,-24,62
577,1007,-21.3,82
163,1219,-7.4,47
242,866,34.2,74
993,1500,0.1,40
272,696,26.7,7
584,1523,33.8,1
816,1386,13.1,92
127,1225,-35.2,68
852,1389,22.7,74
233,885,17.7,63
938,1469,8.6,3
794,1206,38.7,63
169,1495,-2.6,60
888,602,18.3,98
324,1735,-36.3,16
848,1191,-35.9,18
525,1748,32.1,61
583,1031,39.8,68
854,999,13.6,88
768,1435,15.9,43
643,987,31.4,66
186,1293,-2.8,40
991,1136,-7.7,57
406,1345,31.4,78
601,665,16.3,9
774,1485,-13.3,54
253,1749,-14.6,86
776,1058,7.9,39
279,1154,-27.6,96
466,1392,21.2,7
746,1404,20.3,16
868,671,5.4,28
910,925,-11.4,59
300,1541,-5.7,98
455,1066,-20.6,96
328,945,1.7,24
908,1774,37.4,84
841,1071,-16.2,44
579,793,4,14
345,783,31.3,56
960,1161,5.2,95
904,1510,-26.5,41
211,1467,-33.8,6
733,1636,27.7,43
577,954,-27.6,81
441,1485,21.8,43
208,811,11.5,61
668,1227,35.8,79
121,1610,3.1,77
891,1515,-21.7,89
166,1008,1.8,50
370,1760,15.5,18
600,905,-36.2,27
216,1408,-20.1,78
322,1532,17.4,97
852,1303,-27.6,32
431,849,28.7,48
623,1060,-0.8,87
601,1421,20.3,41
493,934,34.5,16
732,1157,37,24
216,1578,35,37
498,818,-31.9,16
765,1155,-38,98
908,1523,-15,16
896,1169,28.1,32
625,822,37.6,34
168,1183,-31.1,22
116,1139,6.3,55
377,763,-36.8,33
475,905,-37,90
400,1411,11,18
903,772,13.2,99
236,1255,5.7,65
138,1079,-39.2,26
498,1165,-11.2,57
941,1120,33.7,77
800,1140,40.4,81
454,1438,13.8,66
662,671,-38.4,24
746,1039,-1.3,53
551,627,3.4,44
290,1308,-26.9,51
620,1024,10.2,53
777,1400,-23.6,44
104,1407,27,37
158,742,3.1,94
981,1418,-8.9,24
122,749,36.4,15
482,742,10.8,26
997,1612,-23.3,7
364,1379,30,39
394,1723,36.4,85
529,1404,-23.5,57
238,1389,39.9,58
111,1070,29,94
976,1231,-13.5,98
238,1693,30.1,9
485,1401,-2.9,35
844,700,28.7,85
502,1645,-30.1,85
137,1148,33.8,35
730,1441,-36,47
634,812,-13.9,14
943,1362,3.5,26
164,1473,-25.6,54
775,600,-21.4,13
257,854,37,20
762,745,-3.3,11
606,1460,-19.5,74
328,1489,10.3,14
246,945,0.6,50
948,1745,4.1,63
748,654,-11,40
242,1119,24.6,47
391,943,-39.4,36
264,1080,-38.9,52
265,785,26.9,51
627,1056,19.9,12
678,1485,-25.7,44
413,1218,-5,18
911,1633,29.6,95
535,623,-0.9,14
176,1241,-37.3,100
337,1116,17.6,51
294,755,34.2,2
971,1212,-4.9,83
210,870,8.7,76
941,645,13.3,82
376,1306,23.5,85
406,1357,1.1,34
665,1023,-16.7,50
345,1328,-22.7,15
479,1400,17.1,96
368,1520,-6.3,16
963,676,-18.7,100
306,1797,4.9,78
805,1737,-4.7,18
620,953,4.8,45
