godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
494,846,-39.2,79
671,713,38.7,77
830,1060,-20.9,47
482,842,2.5,60
679,1064,4.7,95
497,1304,-6,49
953,1469,31.7,64
490,603,16.4,68
240,1521,-1.3,5
516,1423,-1.3,27
903,909,27.1,60
404,1163,39.7,65
819,1439,-36.2,72
899,887,20,67
730,671,2.2,31
136,694,9.9,23
178,1048,-32.2,57
692,1709,14.4,84
770,1358,32,99
385,1181,20.4,30
207,775,-24.5,60
898,909,-18.5,24
900,966,33.5,93
672,1441,-36.8,24
443,684,-16,72
770,1453,23.3,68
905,725,-33.3,34
753,687,-9.2,61
606,895,21.3,36
482,1767,34.6,94
505,1167,-4.8,56
868,1373,24.3,33
489,1599,-17.4,83
642,906,-21.1,2
520,833,-26.5,47
277,765,-33.2,13
864,1744,24.8,99
324,1724,-18.9,6
932,1047,27.5,4
868,1455,30.4,4
504,1428,-29.7,52
278,1598,-34.3,32
838,1754,38.6,67
677,991,20.5,46
793,1170,7.7,57
643,1751,6.8,64
903,1469,26.4,10
788,1661,13.8,54
887,628,16.7,37
773,1106,-35.6,3
214,754,33.5,92
533,1372,-2.2,2
636,1640,27.6,18
220,635,23.4,68
741,1556,7,40
263,1123,39.4,51
820,1215,19.2,70
610,1312,-18.5,34
733,1527,34.6,59
249,1780,1.7,96
837,1690,-8.6,15
714,1164,34.3,39
943,877,18.6,67
885,1035,25.7,32
378,1459,-1.4,56
351,1733,25.2,70
216,1327,-17.9,67
348,657,-20.7,45
130,1604,-34.5,57
113,1390,-35.3,10
839,1616,-16.7,91
813,1201,-19.7,86
930,1385,-24.8,80
858,1723,-28.1,75
925,833,31.2,58
564,1781,-28.6,39
976,1676,35.3,41
274,920,-37.2,50
425,1267,-6.2,57
450,644,-34.2,50
493,1076,21.4,92
121,894,23.5,55
420,795,27.6,81
984,684,-25.5,41
872,1335,36.5,93
273,858,38.3,35
133,1158,-28.7,40
266,831,6.4,43
254,1047,10.8,90
424,1113,16.6,18
875,1208,31.3,21
566,1359,5.9,63
269,1512,-6.9,94
642,1230,-26.5,1
699,1653,-37,79
235,938,19.3,61
508,1587,11.5,16
555,647,-31.8,13
121,1494,-9.3,95
981,1681,-37,31
938,1026,-29.4,2
728,1567,-5.5,9
842,1634,40.8,67
742,1359,2.4,68
950,1125,-21.1,44
113,1099,-25.8,30
699,1253,-33.8,39
531,1342,-22.2,96
313,1638,8.8,4
765,1461,-22.3,5
322,1240,-30.4,4
797,669,22.3,37
599,1308,-20,86
749,920,-3.8,50
471,1528,-14.5,12
688,1768,21.2,63
835,1625,8,92
930,1719,-11,78
457,948,11.8,39
583,1126,7.1,3
711,1354,-0.8,97
760,1642,-5.6,73
257,1561,-5.2,86
412,831,-4.5,78
110,1789,8.8,16
413,766,2.5,70
131,1632,-12.7,92
679,1661,23.9,11
180,1354,-36.9,100
858,1711,-21.1,38
372,1535,-28.3,53
652,1718,-20.6,69
627,1069,-3.9,86
904,1356,33.1,2
559,623,24.5,26
200,925,-18.2,65
867,1574,-23.2,49
857,1363,26.6,81
362,1258,38,48
296,1721,-1.3,95
868,1799,6.4,93
463,919,26,1
309,844,34.5,49
243,661,19.3,32
644,1063,29.8,5
562,971,22.3,92
655,1566,-21.8,56
769,913,11,94
509,651,14.2,99
820,1613,26.4,44
781,879,17.9,44
332,1426,25.2,54
800,1778,24.2,83
528,1124,-16.6,90
390,1636,-21.4,93
186,668,-13.6,2
661,711,11.7,5
658,871,25.9,54
923,853,-10.3,49
289,1498,-39.3,46
665,656,21.1,69
753,1756,-6.8,43
934,1189,40.5,47
209,832,37.6,99
443,1750,-12.8,98
525,1728,-36.3,19
980,1557,38.5,68
