godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
942,948,30.3,21
402,1535,38,39
608,1026,20,5
837,1257,-18.4,67
834,904,-31.9,37
437,1658,21.8,1
411,1043,-29.1,54
287,1406,24,69
165,720,22.2,96
301,1734,-18.9,46
400,1491,14.8,90
452,1105,18.5,75
307,1292,39.6,3
401,1601,-37.2,28
696,1451,-5.8,73
995,1597,20.7,93
618,1323,0.3,96
708,1796,5.4,74
226,1399,34.3,84
113,1025,30.1,43
457,1374,-33,48
903,1773,-16.1,57
202,1251,-31,27
314,837,-6.1,61
401,1227,29.8,72
753,629,-28.4,83
261,1471,21.8,87
874,910,17.9,46
359,652,0.8,12
927,689,23.2,33
621,1362,4.7,15
319,1156,-2.5,33
326,1116,35.7,62
120,1057,12.4,92
891,1398,30.1,16
558,1035,-12.7,58
524,738,-2.3,76
313,1087,21.8,52
298,656,-27.6,36
920,1184,-36.6,7
277,1078,-20.3,41
256,651,-16.9,46
641,1092,24.8,50
920,896,28.3,89
471,1028,-27.1,27
824,1418,-28.1,93
480,1458,-25,36
499,1368,23.4,1
829,1670,-25.5,85
833,1317,16.7,96
931,921,8.8,82
940,955,16.3,65
392,1707,-28.6,17
841,826,-37.8,63
339,621,-12.4,11
405,1120,-23.8,90
809,1457,-5,70
771,1738,-4.1,94
766,1465,-0.9,78
738,1710,-14.7,18
670,1259,-31.9,38
147,1180,-21,87
569,914,-21.7,60
917,1172,-36.2,100
145,913,12,46
181,1459,-28.1,52
192,661,2.1,32
166,1419,-34.9,67
822,1259,1.6,14
627,947,-34.2,58
125,1601,27.1,63
431,1117,30,32
796,1087,35.2,7
174,704,-22.7,92
710,767,33.1,31
157,1280,-29.2,50
111,1514,27.1,46
412,1790,23.8,18
662,956,4.7,80
845,1322,3.1,79
515,1678,23.3,38
927,812,-19.5,66
634,1336,-16.9,89
358,614,-13.6,93
914,902,-12.2,21
475,903,-11.5,49
171,1155,12.3,74
945,1466,-6.2,28
280,1041,-29.1,3
467,620,-16,66
615,1466,-9,7
536,1528,30,66
855,1522,-30.5,20
453,1777,-14.9,91
617,1749,-6.7,2
713,1367,8.8,36
896,1125,20.7,33
799,1413,-12.9,90
463,854,-12.7,9
395,1691,-8,10
441,901,13.2,60
498,1528,14.7,44
267,1751,22,68
568,1383,5.8,24
427,1680,4.3,4
749,1051,-16.6,32
643,1428,21.8,23
481,1515,-1.5,29
375,1273,34.5,76
650,1521,6.8,99
549,1037,33.6,77
998,1351,-29.9,30
133,1308,-18.6,4
762,894,-13.4,18
231,1583,33.1,30
116,1144,14.4,95
209,836,22.4,30
460,620,-13.1,34
827,674,9.5,77
960,788,12.9,22
353,675,-21.8,26
722,681,33.4,65
220,1645,33,64
117,1419,-9.8,13
478,617,-15.2,15
732,1498,-35,36
801,1657,40.7,63
477,1518,-6.6,26
494,1518,-34.9,9
115,999,7.4,32
680,1053,0.8,75
455,1642,-25.8,67
504,614,4.8,14
445,899,8,59
667,1078,27.4,19
882,1335,-2.9,62
218,1493,2.1,32
264,1527,27.7,22
196,1652,-37.2,17
344,957,14.6,66
339,1238,-37.2,56
827,1214,32.8,35
276,685,2,46
104,1429,34,29
375,1014,40,82
373,690,-17.2,73
206,787,30.2,87
160,911,-32.5,84
957,1756,-35.2,34
592,721,5.3,37
797,1087,-29.2,72
726,1106,28,9
239,1279,12.1,99
703,683,8.6,14
315,1103,-5.5,33
538,1128,14.1,1
835,1536,-28.8,43
759,1287,38.7,43
625,958,13.3,91
295,744,-32.1,45
115,634,27.5,87
545,1053,9.4,64
511,989,-0.5,85
116,1180,-34,48
214,666,-15.8,2
126,1156,14.7,13
525,819,-29.9,76
525,1211,-9.3,19
581,1624,-28.3,36
954,670,15.1,28
621,1466,20.2,12
993,1383,19.8,51
832,1703,19.4,22
396,1238,-22.9,2
771,871,-30.9,46
562,1525,33.6,39
920,1128,-5.3,42
298,1018,-3.1,88
173,897,-32.8,73
129,996,2.4,55
516,1798,14.7,29
441,1592,18.1,26
818,1743,39.4,87
428,801,34,28
523,1200,32.9,65
186,867,-24.2,94
381,1294,-18.7,74
963,953,1.1,51
608,1290,14.3,5
693,646,-30.8,100
296,871,-35.5,29
455,1780,-36.7,70
289,1063,-8.8,62
447,1665,1.9,86
472,1373,-20.7,7
731,1465,23.3,49
929,1232,-35.2,37
741,620,19.1,78
184,661,-10.7,52
983,1015,17.8,21
852,1016,-4.5,10
550,682,-31.4,14
836,1591,18.1,67
878,1660,14.5,47
539,1308,36,15
788,1342,37.5,77
856,1524,37.9,99
833,1153,3.1,43
523,1386,-39.5,92
428,1343,33.4,80
617,697,29.9,19
785,613,9.3,30
215,1038,20.5,38
533,772,-12.1,37
506,623,12.8,57
722,1227,33.4,36
201,1082,22.7,99
911,690,-7.9,56
477,1182,-14.2,66
992,1006,-19.3,28
100,676,14,72
245,683,27.6,77
785,651,-7.6,14
619,1363,-18,22
985,1609,-8.8,32
383,1237,-15.2,25
909,1261,15.9,76
524,1274,-16.5,55
833,1310,-23.2,34
514,1680,-21.4,25
639,1170,-7.6,79
458,1008,-24.5,26
134,1018,18.5,87
780,1241,-29.7,6
715,691,-33.5,83
941,821,-39.5,92
249,1231,6.3,19
379,1374,16.2,25
774,1463,-12.5,11
645,1586,-22.7,45
710,1667,-4.3,62
414,695,8.3,34
177,636,-6.3,39
884,1509,-35.2,36
389,717,-19.2,68
299,1509,33.7,40
414,834,23.4,91
374,1205,-8.7,43
203,1020,-35.5,90
277,627,7.1,57
381,1074,37.7,65
657,1518,-33.4,64
154,1463,-28.6,2
635,1179,22.7,85
760,1661,-37.4,79
797,919,-29.2,98
979,1159,20.7,98
306,1530,32.7,1
828,980,2,18
709,948,33.5,60
335,1256,36.3,40
640,797,-37.4,37
224,1100,26.7,52
988,994,-18,40
707,1739,-37.1,86
859,1739,5.7,77
645,868,-22.4,68
142,848,-11.2,34
916,1684,17.1,6
997,1418,-18.4,38
911,664,9.8,27
478,866,31.3,9
684,1148,25.9,44
756,1019,-23.9,69
196,1047,17.6,64
831,1255,3.1,72
275,1671,10.9,81
713,1219,-33.5,79
585,937,3.4,80
177,915,-34.9,7
818,1444,37.2,32
116,1137,-17.5,98
750,671,31.2,76
190,1056,-9,27
963,885,-10.3,64
461,993,30.9,8
780,1307,14.2,6
769,1104,-3.9,99
159,1698,39.9,69
939,962,28.1,4
131,908,-18.3,18
283,1788,-34.7,61
610,869,-16.2,52
387,1482,4.6,6
848,637,-32.6,87
877,699,24.9,32
873,1504,40.8,97
991,1603,-5.3,2
536,628,-37.2,56
686,877,-22.8,62
356,1694,-28.5,26
581,1726,19.8,63
169,638,16.1,34
982,1470,20.9,28
417,1603,-33.8,4
124,855,-22.3,49
809,1175,-10.7,20
889,1414,-35.2,17
195,1177,7.5,49
465,1730,-19.4,42
779,1251,6.6,69
838,1778,-17.2,33
375,667,28.2,20
634,1224,31.5,82
790,960,-35.3,46
746,1601,2.8,1
588,1734,26.3,35
940,1460,-33.4,95
720,1393,-23.1,24
146,1000,-18.4,32
491,861,-3.7,29
769,715,-33.8,69
708,852,-1.1,42
450,1094,-1.6,8
247,1128,17.1,98
781,1750,-28.3,76
681,1635,-30.9,26
592,1695,11.4,48
507,1127,-7.4,19
100,848,-15.8,71
762,610,8.7,73
966,940,-1.2,64
631,1284,-8.5,38
820,839,-33.9,89
810,667,39.5,19
347,1002,-26.3,94
236,1406,-1.4,11
851,1314,-9.1,19
388,1364,26.4,30
312,1465,-16.2,69
622,1050,-18,86
969,1294,5.4,18
199,1130,30.8,44
261,1372,28.1,93
932,765,12.7,1
975,610,18.4,86
206,1551,11,48
997,1432,33.6,85
377,1385,-37.1,67
554,1691,10.5,20
228,1229,8.9,73
509,1174,18,95
971,675,-12,9
129,942,31.2,36
495,1500,29.9,19
457,1308,-39.1,48
110,1202,26.1,76
763,1384,33.9,91
119,859,20.2,40
209,1644,8.6,52
403,665,0.2,13
170,961,23.5,82
461,1649,-27.2,83
198,841,13.4,45
763,1208,-22.8,22
559,1750,36.8,96
828,1104,8.6,19
551,1656,29.7,71
631,1182,-24.4,22
762,1218,21.5,41
991,690,40.9,2
806,794,32.2,10
254,1775,-30.1,37
500,899,-30.8,23
787,1385,-34,22
837,1698,-7.1,43
901,1055,-11,8
518,1280,-37.7,24
868,1360,-4,99
938,782,-26.1,22
1000,1728,35.4,73
705,641,-7,69
551,1680,18.5,45
207,1315,-4.4,20
720,1664,21.4,56
727,1739,-27.5,20
363,1228,15.4,18
905,1567,-10.1,44
380,632,-2.8,25
631,1072,2.4,45
560,1265,-19.3,88
240,1026,29.5,90
242,1468,5.4,21
198,1615,-18.4,84
557,1531,1,47
942,636,8.9,97
886,871,-19.8,83
603,728,-7.8,77
304,1145,25.7,100
534,1043,10.9,64
351,986,35.4,41
105,1492,33.9,30
872,1558,-27.1,42
202,873,-17.1,44
158,1204,-14,79
832,1659,-35,14
682,1165,11.4,71
771,1412,-21.8,25
953,1168,5.3,90
443,1511,0.9,92
130,884,-12.1,34
390,1572,6.9,52
866,1430,29,57
751,1056,-9.7,65
412,986,39.2,49
101,1740,11.7,92
964,748,-14.6,72
851,1022,0.6,56
362,878,-3.7,86
302,1358,20,51
796,1445,-22.2,53
316,1671,-19.1,13
811,960,8.7,8
315,1128,-20.4,60
204,1506,4.7,48
550,1023,-0.7,66
755,1507,33.1,27
218,1043,40.7,98
205,1430,-19.7,25
608,1522,29.6,47
657,1387,-13.3,31
704,698,13.3,9
240,813,-26.3,16
992,1336,-14.9,63
754,660,27.3,37
474,745,-26.8,79
486,684,-37.5,77
421,1312,7.3,35
969,1270,-30.2,67
788,721,1.1,40
244,1483,22.9,54
715,1674,1.4,92
202,801,-18.3,97
499,1362,1.1,41
533,714,-4.5,37
143,775,-0.2,80
536,938,-25.8,8
619,1116,-36.5,53
140,1437,0.6,26
549,749,-37.2,9
631,1211,22.8,59
273,1038,24.2,55
983,1781,-13.1,24
487,945,39.6,26
506,1411,3.7,85
873,1066,31.5,54
460,623,4.2,36
382,683,-22.2,6
154,1497,8.4,86
185,919,-3.2,94
855,727,-33.1,58
320,660,-31.7,6
528,1401,-9.9,65
881,974,-24.9,82
634,1559,38,21
351,1428,7.5,57
405,1436,-18.7,11
887,857,-33.1,36
451,677,16.7,87
174,1641,12.4,48
201,724,-9.9,48
287,760,4.2,50
916,1132,30.8,75
307,1502,-15.4,7
793,603,-9.6,17
496,645,31.4,84
413,1259,39.1,84
567,1149,-31.6,33
344,1379,-12.9,84
671,1023,36.5,41
413,1085,30.5,99
188,1264,-6.8,90
268,1053,-15.3,96
633,1175,1.2,30
501,1260,7.7,67
390,1759,15.3,73
119,1156,-14.9,30
128,1015,-25.7,50
819,1158,-17,42
701,1258,16.9,31
478,1004,-38.6,4
654,701,38.7,99
375,1567,35.5,63
447,1366,-14.7,54
275,1125,13.4,50
241,1228,-38,51
395,1049,-3.4,32
912,1719,17.6,62
521,756,8.5,68
637,1648,-28.4,52
899,1050,11.2,73
539,1386,31.1,57
581,1266,13.6,75
275,1776,-3.5,41
934,1432,20.1,53
949,1196,8.8,81
114,765,-39,42
535,1398,-21.3,34
613,835,17.6,19
232,1398,36.2,27
113,1043,-11.7,92
152,1260,17.2,67
271,1010,10.9,94
173,988,14.5,37
469,923,-23.4,50
276,1695,-35.4,90
638,1647,-37.6,90
652,1600,19.7,47
176,1575,13.2,85
320,942,-5.3,90
830,1013,15.6,59
868,1752,-3.6,22
518,781,8.4,78
707,963,-1.7,59
826,969,35.2,4
696,879,36.4,95
871,1141,-28.1,50
677,712,-23.5,7
222,1374,-2.9,22
486,1214,17.7,41
796,791,-28.5,55
601,799,31.5,84
409,713,34.6,60
571,931,-27.6,75
726,1106,14.9,51
263,1280,3.9,15
468,1046,-3.6,1
670,712,27.7,70
427,1702,-35.8,52
778,630,-19,70
528,1620,39,38
173,1099,14.9,56
699,840,9.3,60
785,1551,11.2,71
407,920,4.8,28
885,1046,-24.6,43
331,1706,3.8,17
658,1706,28.7,60
673,967,40.5,33
958,1098,-15.8,44
937,1198,-3.2,99
278,729,-1.3,30
510,976,30,19
190,1334,21.7,62
204,1110,26.5,33
798,848,9.8,62
270,1777,-13.7,16
328,1020,17.5,41
845,608,-8.3,34
678,958,-14.7,55
837,1285,4,36
821,1688,24.6,72
180,681,31.2,55
525,676,-27.7,44
526,814,-35.4,91
288,1156,-5.6,70
278,900,16.2,26
216,791,14.9,88
756,1791,-32.1,43
988,1267,28.5,72
764,1735,23.9,100
555,1380,5.5,41
517,969,9.9,42
160,1789,10.6,10
599,1030,2.5,93
283,1253,-29.3,20
534,1720,38,78
216,1037,23,32
901,933,-25.6,39
966,1352,1.2,60
755,1754,27.7,21
506,1757,-14.2,29
543,1040,-35.2,86
751,1787,-10.8,30
687,912,31.2,85
978,1474,40.9,14
979,1495,25.3,13
559,1219,6.4,21
612,1194,24.3,68
553,882,23.9,20
555,1238,-33.4,19
418,1368,13.7,19
232,888,28,58
267,786,14.3,41
695,1586,-31.9,44
778,1195,13.6,76
407,1033,-7.2,30
242,952,26.9,29
486,818,-15.9,7
178,666,-33.6,87
524,1781,-15.8,25
282,647,-13.7,13
966,1325,30.8,66
261,1683,0.1,21
246,1790,-27.6,97
733,784,-23,90
560,937,19.8,18
352,1486,-25,50
657,1451,12,55
624,1005,40.1,73
429,656,7.9,51
848,666,-5.7,51
411,1762,-10.1,62
831,786,39.1,90
389,1600,31.9,92
460,962,-19,17
245,1493,36.7,24
129,1534,-15.1,70
914,1142,24.5,64
636,1548,-1.4,35
368,1128,-31.6,37
319,1129,-24.3,57
605,1455,1.1,63
126,1284,-16.3,42
957,787,-19.3,2
127,1256,-19.6,5
941,1564,18,77
344,1317,1.3,86
990,826,-19.4,30
937,984,-3.8,63
594,1494,-29.6,70
466,1100,28.7,87
326,1568,-24,1
792,1039,-31.1,88
367,1519,-9.4,22
738,1026,-21.7,1
722,1560,-34,51
493,1571,-1.4,65
320,1077,-0.2,38
217,927,13.1,10
506,705,15,88
743,1391,30.9,36
991,917,-35.7,55
845,1044,-28.7,83
773,930,-38.6,33
192,788,7.2,57
736,1018,-12.8,16
619,1602,30,84
219,1516,16.4,47
444,661,-7.2,18
674,1049,-0.2,73
911,834,-1.9,70
617,1179,-9.4,57
883,1083,15.3,68
586,1791,35.4,70
774,827,13.9,90
437,843,24.8,73
832,1758,0.6,51
527,1587,-3.5,26
903,826,-23.4,87
315,1223,29.1,61
265,961,26.3,15
343,1121,4,81
969,1790,31.9,42
454,716,-17.6,89
648,1316,-36.7,48
162,908,-6.1,32
133,981,-14.1,25
898,965,-34.2,49
820,1489,15.6,67
913,1091,-20.7,48
332,815,-23.6,77
164,932,37.9,5
134,969,11.4,14
842,1357,-17.6,58
364,1174,25.1,17
964,670,39.8,83
469,889,-11.6,32
424,1207,-31.9,2
763,1571,-25,61
310,666,27.9,97
508,1667,-17.2,99
999,685,-1.6,95
109,1392,-21.5,66
712,1622,10.8,34
667,1353,26.7,74
297,1284,9,74
881,1203,40.3,55
382,1062,15.3,34
501,1627,-30.5,50
292,1104,-11.8,35
446,1662,-2.7,2
744,1712,-9.9,89
850,1523,-1.8,72
771,1183,7.2,88
997,1243,32.8,78
316,1454,21.1,41
950,1447,-14.8,27
859,1197,-9.3,18
599,936,17.2,40
903,1617,4,79
794,1191,38.3,94
955,1362,20.2,69
161,877,11.2,90
416,741,-38,84
156,773,26.3,83
827,768,-1.4,3
972,946,-7,50
655,1521,4.6,15
401,1282,1.1,13
106,1395,35.9,14
756,1256,27.6,59
908,1637,-30.2,2
938,636,6.3,34
558,1123,17.1,44
214,1079,30.6,43
588,752,-37,29
225,776,7.7,28
350,1480,36.5,49
447,1263,22.9,81
256,715,-36.1,44
658,1134,-19,80
307,957,-18.8,66
565,1694,40.8,52
443,1439,-26.8,47
534,711,-22.1,66
638,1065,14.7,37
338,843,-27,88
134,1496,2.8,63
204,1773,-12.6,62
878,1738,13.4,70
724,1041,20,40
152,1400,-31.9,85
275,1447,38.8,26
182,1396,-4.8,42
520,1022,-38.9,37
746,974,22.9,8
964,1792,-24.8,86
440,1558,-14.8,23
174,621,38.8,25
