godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
227,1735,39,9
409,1527,-10,54
133,1089,20.1,43
644,813,-29.9,7
510,1174,40.4,94
446,680,-12.9,57
343,974,-17.5,93
223,754,-9.5,84
997,899,40.8,20
291,1795,13.7,99
701,895,28.6,52
800,1107,30.2,30
790,903,23.1,82
975,1254,11.5,16
863,1678,38.5,85
358,1587,-2.1,50
723,1050,2.2,46
544,1358,39.8,93
279,1088,-29.8,82
819,1302,14,38
901,616,18.7,87
661,682,37.2,82
938,1164,3.5,66
184,753,35.6,31
115,1264,-19,82
425,646,7.4,83
225,1582,-36.1,81
318,1259,-36.6,8
940,1585,14,62
789,1266,-4,32
687,668,14.5,72
167,1261,-6.9,5
383,1004,29.9,92
781,1138,-5.3,46
848,1581,-30.5,2
607,1121,14.4,48
696,1640,-33.4,69
825,994,22.2,91
856,1675,-10.8,55
726,1155,-32.5,62
308,1535,-12.1,78
661,1718,-29.3,35
595,1350,24.3,47
856,703,37,84
916,1388,-4.9,78
574,1285,-4.9,75
518,1742,-35.6,33
906,1713,26.6,58
638,1608,40.4,84
750,792,-20.6,25
379,1070,15.4,63
870,1452,0.5,47
319,1615,40.9,15
382,1569,-22.3,57
879,867,-27.1,2
970,800,15.4,21
872,1018,33.8,10
415,1343,1,74
484,1280,-14.9,70
540,622,17.4,9
500,1473,31,33
898,1000,-7.3,12
607,1361,-6.5,90
754,1515,13.3,9
823,1751,33,59
425,1375,37.5,51
294,1772,-9.1,62
221,1560,-29.5,66
548,889,-0.3,11
451,1413,37.3,94
237,1432,-21,47
851,1077,4.5,90
584,1077,-12.5,62
680,1058,30.9,75
714,934,16.7,73
915,1065,24.5,47
226,1017,28,85
313,1247,-39.4,72
343,726,4.7,10
222,1178,-32.5,29
712,1153,6.1,5
476,1768,32.4,7
283,1092,8.7,34
109,1024,-39.3,77
821,1413,17.6,93
170,1250,-12.8,60
257,672,-31.6,15
646,1134,26.5,12
404,768,38.8,25
253,1100,-5.9,73
179,1514,-8.6,83
517,1236,-32,74
960,787,18.8,68
337,828,0.6,83
943,1734,-5.6,18
348,1618,-15.3,71
503,1041,11.1,56
800,1562,3.6,91
320,1337,10.2,35
335,1289,-32.8,66
236,760,-4.5,65
490,1434,6.4,52
306,1240,-8.7,11
900,752,-31.7,88
563,927,27.5,66
717,613,40.4,4
822,1378,7.2,60
501,1404,20.5,10
872,1785,-34,35
378,687,20.5,36
796,1369,15.1,24
269,1071,-33.8,58
713,1247,-39.1,77
463,791,29.8,38
637,1433,-16.1,18
666,701,-3.9,15
536,1624,-37.2,48
425,773,-22.5,65
313,820,-26.6,42
950,1052,10.4,19
804,1108,40.5,31
425,1784,-12.3,12
996,1616,-11.8,55
318,1012,-28.1,68
687,1308,39.8,43
719,1046,24.3,45
933,985,14.1,13
488,1230,20.9,31
795,1043,14.3,84
642,1250,31.9,100
923,848,-6.6,39
506,1186,32.4,81
495,865,29.6,71
402,701,28.8,55
519,871,-8.3,53
189,1266,-6.7,59
602,1154,7.7,39
711,1683,10.9,84
725,775,-32.3,94
657,952,4.9,12
971,866,8.9,63
768,1209,-4.1,24
713,994,15.4,53
815,1089,25.4,74
943,1340,-7.6,90
799,1586,-25.3,31
976,722,-22.7,58
428,710,-24.8,14
569,770,-9.2,9
716,1625,3.4,43
433,1683,-37.3,36
139,1536,-14.3,41
600,740,29.7,54
731,1141,-21.7,44
651,1161,11.6,23
305,718,16.6,19
469,1474,19.7,77
496,747,33.2,80
762,881,18.4,37
613,739,12.9,61
599,1305,-34.8,27
551,737,-35.2,48
774,1484,36,95
334,821,-28.2,84
676,1709,31.2,46
453,1630,-6.1,68
108,756,-22.1,10
678,1524,-12.4,37
587,1662,17.9,2
425,1087,28.1,72
440,1430,-1.6,16
616,1702,10.5,4
670,1081,-30.2,57
622,1611,-19.4,40
112,1214,33.6,36
228,1156,22,26
351,1763,-14.6,46
658,644,4,72
621,1627,38,9
456,744,22.9,28
176,1680,0.8,100
648,927,9.8,26
792,1736,-30,81
688,1608,28.6,65
774,883,-21.8,31
849,1300,13.6,19
335,1291,-3.6,2
725,998,22.1,83
330,1407,-3.5,33
544,1191,-38.5,68
354,1733,-19.2,59
510,869,-29.5,64
310,1726,-35.1,100
393,1146,27.5,92
210,1032,-16,53
406,982,18.3,78
548,619,-7,57
430,691,-11.2,61
119,1729,37,72
707,998,8,3
393,1212,-25.3,30
308,1342,6.8,64
225,666,-13.4,38
322,1790,37.7,99
863,1703,38.6,26
196,1586,20.6,68
979,1041,-10.9,23
676,1645,-33.6,41
548,1341,-4.5,30
751,1493,-20.8,57
397,1399,16.7,45
543,1024,-19.3,70
988,1306,-38.6,53
118,1157,16.8,67
943,895,15.9,88
314,1056,31.7,11
604,650,33.7,47
419,1222,-13.8,95
896,1274,5.4,13
936,1137,-27.2,69
241,850,-6.2,51
686,1274,14.2,32
208,1687,-29.3,20
315,1285,15.7,90
215,611,5.4,76
807,699,-7.9,81
255,1316,-8.6,100
879,1594,19.1,53
698,759,19.2,68
744,742,35.7,74
579,1599,30,23
637,1372,36.8,53
412,746,-12.6,38
370,1093,27.9,77
920,1765,37.8,54
252,884,-36.6,17
194,1304,18.4,43
930,1531,40.2,48
105,930,27.1,60
197,1209,-11.3,27
999,1218,10.1,74
345,1411,11,78
392,1157,4.8,60
217,802,18.9,65
790,1787,9.5,76
110,728,-25.8,87
257,1191,-6,83
930,1577,-25.2,13
221,655,-0.2,83
924,857,17.6,51
894,1610,32.1,46
319,1568,-19.5,58
259,703,-6.2,6
442,1197,-10.2,68
180,894,40.3,100
223,1557,-7.1,24
399,1493,-10.4,64
299,1615,32.3,31
472,655,-8.4,54
246,1641,16.2,29
180,1593,38.9,43
966,1158,-39.5,30
271,1795,22.4,58
305,1774,4.9,24
271,740,-30.6,73
743,912,-11.2,89
985,844,-8.1,55
509,963,30.6,25
108,1410,-9.5,57
753,1099,36.3,35
697,699,32.5,82
820,1556,-34.2,27
112,1630,16.6,63
291,1763,13.9,23
611,935,-18.5,61
111,1048,-4.8,28
676,791,14.7,75
839,666,11.2,73
349,919,-23.6,32
990,1006,22.4,57
780,1130,-36.3,44
755,1302,-2.9,20
992,1669,-36.2,20
996,785,-21.6,57
485,764,34.3,98
105,1123,23.9,42
829,1181,30.7,90
627,1375,10.8,97
686,709,22.7,12
797,1450,12.6,53
828,799,37.3,20
226,647,13.6,26
937,725,36.6,21
691,1325,-20.9,36
408,1014,-7.8,33
440,680,38.3,16
460,720,28.4,18
255,1003,35.1,99
367,1573,-12.4,34
128,1107,25.2,8
243,1795,-29.2,25
220,1664,10.8,26
909,1141,-4.6,50
455,1091,9.9,17
363,1247,-30.2,57
611,707,37.2,95
381,1655,29.1,11
437,1786,4.9,74
836,733,-22.3,94
577,1008,-5.3,17
657,1646,-27.2,14
910,1217,-16.2,81
484,699,-14.1,74
385,606,0.4,84
751,684,39.7,74
313,1557,2,44
937,1433,-26.8,28
322,1512,-7.1,72
904,1090,40.8,70
601,777,-24.8,17
119,1728,32.5,98
558,1240,-34.2,73
668,854,-20.5,19
968,1566,-9.5,30
588,644,-25.2,40
826,910,39.5,78
745,1793,-12,16
128,1205,5.8,40
544,1350,-9.9,98
909,1415,-7,3
412,1483,21.5,74
521,1497,2,16
685,1382,-23.2,21
163,1093,-17.5,99
112,1166,24.6,58
603,617,5.4,65
216,699,37.3,72
229,681,7.4,22
179,741,38.7,30
799,1199,6.4,49
898,937,-22.4,59
724,604,-32.3,37
496,1753,-15.8,5
926,1102,17.7,36
740,911,9.3,55
502,662,-31.3,64
453,895,33.7,12
806,1579,-10.2,48
448,1092,29,89
426,1187,26.4,78
652,1173,-39.3,45
376,656,21.9,21
597,764,28.3,35
154,1640,5.2,97
247,1710,-37.8,77
303,1055,7.6,42
471,807,7,93
285,1185,-21.9,56
807,889,-32.4,41
466,1439,40.4,75
753,1709,40.8,38
320,1571,-23.9,85
302,1703,-31.1,24
647,705,8.7,45
806,791,7.1,25
689,1518,-27.2,98
282,622,33.1,78
544,836,21.2,35
904,855,34.3,5
213,1383,-13.9,75
518,1089,-16.9,42
711,904,8.9,67
370,1302,26,37
577,1446,10.7,18
586,1536,1.4,98
983,670,-9.5,23
290,1475,-30.9,40
153,1538,22.9,57
721,1636,-35.9,67
819,1755,39.8,81
585,1578,-5.1,70
564,1411,7.3,53
990,1164,-25.9,96
533,1299,-25.7,75
316,1379,35.4,2
272,1048,-34.6,40
687,1266,-30.1,97
870,890,-34.5,63
564,943,-16.8,76
460,863,29.9,94
394,773,-24.5,95
285,741,-19,83
421,1731,-9.9,59
496,1448,27.7,70
933,1013,39.9,72
448,1759,-19.9,25
206,1730,-22,50
843,1594,-2.9,41
902,1432,-36.1,85
581,816,19.2,45
563,1529,1.9,10
655,1356,-22.3,33
318,945,-11.4,9
403,917,34,100
381,1734,21.8,87
667,1460,34.3,86
677,992,-13.4,5
673,931,25.9,11
845,1226,35.6,6
237,1622,24,94
889,832,-20.9,96
415,638,0.8,47
897,1042,21.9,99
530,954,26.5,92
199,1242,-21.3,89
293,1536,8.3,88
217,1393,33.5,95
594,942,36.6,55
280,974,16.4,20
737,1591,15.1,77
792,842,21.4,50
852,1021,-17.3,57
854,1309,-20,73
340,1625,19.5,16
956,1360,4.8,10
273,1773,-21,66
327,653,13.4,23
937,699,-22.9,69
923,1037,-24.9,35
535,953,6.1,26
285,1565,-20.8,60
666,682,-32.6,98
118,822,-29.2,74
367,773,-16.3,17
223,1084,-21.4,56
653,621,-25,42
343,878,-30.5,65
231,1525,-12.2,44
310,1138,-28.3,13
619,1269,25.5,82
133,1777,17.1,61
742,1414,5.9,47
153,651,37.7,97
109,1446,34.6,46
750,1548,-27.9,1
819,1209,9,69
239,1386,11.4,72
634,1192,27.5,18
265,1412,-29,29
728,1637,-16.5,77
747,1250,27.5,12
657,1665,10.9,83
419,950,35.2,100
653,1672,-37.6,86
786,1405,-6.8,25
218,1381,-34.1,62
743,1569,-32.3,61
938,1682,-4.1,41
353,1580,36.1,11
182,944,-17.4,99
437,786,-38.1,60
544,1589,35.6,28
968,1205,-0.5,45
530,709,27.6,94
361,1450,15.1,64
591,834,25.6,97
481,1106,9.2,16
824,1281,-10.9,29
475,1509,-39,34
750,1189,23.1,53
174,1779,-5.7,87
707,1609,-30.2,72
373,1474,-32.3,84
879,1408,-12.7,89
758,1235,9.8,91
605,1404,-20.5,7
333,973,-27.9,93
179,1008,-8.3,47
712,1477,-23.3,26
368,1219,-35.5,64
115,1133,-4.9,83
477,638,-24.3,61
677,616,-31.1,71
648,998,38.6,41
708,925,-37,18
338,864,-25.6,23
791,996,-32.1,95
592,1305,-22.2,87
282,1214,9.1,8
864,847,18.1,1
528,1146,20.6,16
319,740,24.2,63
987,765,-22.8,37
715,1428,34.4,75
590,952,-7,97
124,1457,23.9,21
264,608,22.5,85
873,1101,37.5,13
867,1581,20.1,8
872,1231,0.4,89
428,838,-18.6,10
284,664,38.4,18
316,1267,-39.2,69
505,1735,-8.2,99
321,1185,25.5,42
545,1514,4.7,33
766,865,-35,94
466,1167,-12.7,44
757,1574,-0.7,51
769,1483,30.5,8
227,981,36,29
827,1684,-13.4,45
450,1325,-21,8
296,882,20,2
240,716,-10,52
678,1416,-1.7,84
241,1431,32.3,67
755,1136,28.8,37
303,1376,-23.2,75
202,1619,-13.5,88
186,1225,-24.2,81
307,743,-11.7,68
169,1020,-11.4,14
390,1512,-21.6,51
395,1021,38.5,7
260,1224,26.5,50
974,1761,16.7,75
672,1208,-20.5,31
541,1486,18.7,96
108,1605,17.9,62
517,953,11.2,36
546,1795,-8.3,17
939,1643,-10.5,63
388,1061,39,44
978,1263,25.4,62
575,948,34.3,22
909,1740,-15.8,75
579,1602,-33.1,79
744,1052,33.4,11
733,1547,0,42
488,792,-26.9,68
582,1301,18.7,41
757,1294,28.9,80
244,1517,-3.5,96
708,1604,19,96
743,1310,31.4,41
866,1115,-10.3,90
785,1037,-39.6,51
544,1529,-24.3,65
366,1476,-18.1,21
381,1728,-28.2,78
150,1664,40.3,53
914,748,-34.5,59
205,1536,-7.4,38
922,602,31.8,10
625,1417,22.2,92
761,1504,32.9,37
785,1319,31,99
801,1597,-1.7,54
461,843,-28.8,10
929,1731,-4.8,15
997,1366,5.8,2
219,675,5.3,74
943,841,23.3,19
469,1398,3.8,34
195,1153,4.7,85
360,685,11.2,47
449,618,-11,22
296,1521,14.5,16
561,743,-0.3,89
769,1713,-18,22
546,1589,31.5,58
184,1088,34,89
397,1736,22.5,47
768,1482,-18.2,60
424,1211,-35.8,32
122,1553,-0.7,11
230,1679,-39.9,10
275,1248,26.5,46
587,1002,27.8,32
953,602,27.9,67
780,1075,-12.8,73
789,839,35.4,16
195,1414,8.3,92
448,935,15.9,93
663,1263,-10.4,8
763,974,-3.2,72
660,1614,25.7,78
394,1304,-19.8,23
254,1647,-39.3,49
512,1093,23.6,78
254,605,40,31
217,696,-2.1,99
459,1439,39,43
793,1056,10.6,72
250,1157,16.9,49
679,1042,-25.8,29
829,1717,-29.1,88
509,1668,-32.1,100
218,1028,32.7,92
422,1348,27.5,27
548,1298,-26.6,36
874,1473,-6.2,8
408,1530,-1.7,34
512,1632,0.2,61
541,1008,40.3,99
241,1416,35.6,71
193,942,-2.4,55
143,1341,13.7,1
967,1512,22.4,33
425,1688,15,50
495,1213,24.1,88
635,659,33.5,91
878,1535,26.7,56
468,861,13.3,83
941,1670,7.1,3
638,1702,-24.7,14
257,1243,39.5,47
584,1084,-32.6,24
766,1203,-3.8,32
960,1682,4.3,42
179,1471,-7.1,51
247,1383,27.4,7
525,681,-3.7,97
893,1160,-1.8,34
404,1080,32.7,73
247,1260,-23.1,51
223,827,-37.7,11
887,1688,-26.4,88
190,1262,31,87
195,1747,-2.2,84
742,1181,28.1,9
811,1288,-20.7,87
131,1537,-38.6,95
291,947,-35.8,1
162,1496,2.9,90
694,889,5.1,43
603,782,-7.9,20
258,1056,-22.1,85
770,875,3.8,21
810,1730,-34.9,57
668,1115,-6.4,66
807,938,40.4,8
237,1619,31.1,15
995,1423,-15.8,4
547,1780,37,77
313,705,26.9,90
890,1504,-29.1,7
591,834,13.8,80
793,1116,31.4,71
766,1484,-6.8,65
748,838,9.6,80
425,1222,5.5,77
631,644,28.9,11
242,765,-24.6,31
457,1594,-20.9,52
311,936,-1.5,79
848,795,28.2,57
879,1781,-6.3,49
609,1622,-26.9,18
945,987,28.9,36
450,1028,25.4,59
410,1169,-33.3,35
864,965,-16.1,19
137,1536,-21.9,65
852,1044,30,64
177,1418,14.8,64
855,1226,-38,62
364,1330,7.7,18
964,1327,24.1,64
554,772,2.4,69
798,1107,28.8,89
943,1404,-30.9,11
209,1519,0.3,86
977,987,27.9,80
759,600,-35.7,94
805,684,-23.8,15
662,851,31,12
723,1484,26.6,94
823,1499,24.9,56
892,682,40,6
948,1460,20.2,42
489,1249,28,19
696,1418,-26.5,79
275,790,2.2,40
235,732,33.4,48
858,1312,-32.5,62
863,1232,37.1,90
203,847,8.2,89
198,1511,26.4,27
656,614,39.5,51
311,1458,-27.8,100
337,747,13.7,90
434,1061,-4.7,93
937,1766,6.8,23
885,669,-6.5,30
321,1778,34.4,94
224,1308,-36.9,88
1000,1565,35.1,28
869,813,-4.2,40
862,752,-6.1,36
533,1445,21.2,57
663,1102,25.9,27
198,1199,-7.7,39
389,1076,-18.4,58
195,1674,20.3,85
186,1440,30.8,95
514,984,-26.6,20
