godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
921,1619,2.7,63
243,1266,-23.7,1
832,1284,27.7,64
223,958,29.9,51
304,1308,-26.3,81
939,789,-23.4,14
916,1740,-27.1,70
996,1283,-37.2,83
589,763,1.2,14
910,1548,-17.4,2
715,1069,28.5,86
274,1674,31.3,80
297,1633,-9.7,10
636,794,-1.9,55
145,1707,-11.4,91
885,888,40.8,93
850,784,-36.6,42
549,1010,-3.7,74
604,941,30.7,63
567,1416,-32.2,99
744,860,22.8,15
249,1453,5.2,95
501,957,-33.5,19
267,831,39.1,82
381,1539,17,66
930,1222,16.1,78
158,866,10.8,5
516,1161,29.3,74
118,990,10.9,95
224,649,15.6,17
707,1213,24.4,61
141,945,-17.2,84
467,1302,19.5,83
708,1587,13.1,35
785,998,25.6,79
859,1254,-13.9,18
274,942,-11.9,78
963,1189,5.9,44
139,1326,-26.3,65
909,1185,4.8,20
722,1166,-0.3,42
101,1305,39.6,64
884,1268,16.1,8
186,1335,4.9,55
272,1226,-3,87
794,1428,31.6,1
310,841,10.1,20
954,1549,-20.3,83
934,1593,-28.2,41
807,1433,1.8,64
521,686,-21.9,10
189,1027,-38,59
419,948,-8.1,58
845,1653,-25.3,56
480,1198,-3.9,4
803,1609,25.7,60
141,1360,13.5,67
345,817,4.8,24
919,1641,-6.7,64
111,1597,-31.9,14
496,1318,30.3,84
959,994,-35.1,31
974,1250,33.1,59
642,1678,7.2,93
331,1225,5.5,36
306,601,38.6,79
253,1576,2,51
924,847,-39.9,23
781,1699,12.8,100
632,1475,7.8,55
292,842,-13.1,88
279,1597,-24.7,37
834,675,-27.6,93
870,1333,-10.9,65
216,1420,27.3,13
986,1228,-17.5,64
130,1196,3.4,52
807,1417,40.8,55
881,893,-36.3,92
515,1094,31.8,98
898,1533,-32.9,44
159,1329,37.9,79
287,1496,-39.2,2
680,808,39.6,75
204,1535,-35.4,46
928,975,-6.8,62
893,1359,-14.3,82
657,1756,-37.5,78
365,1725,39.3,53
122,1331,-17.1,29
401,721,-32.8,6
802,1063,35,79
858,1479,8.2,16
468,991,-39.6,21
194,919,16.8,54
206,1199,-3.8,49
752,1636,28.8,28
972,1247,40.9,92
180,843,19.6,92
549,1557,-36.1,16
295,1719,-11.2,95
753,1470,28.3,54
387,895,26.9,72
942,1597,36.8,84
406,604,-17.8,53
472,1465,3.5,30
818,1263,-16.1,10
729,1171,-28.5,45
698,977,14.8,82
336,1778,-1.6,6
510,1119,-1,54
768,833,36,12
715,613,-26.4,87
965,1339,11.5,62
479,670,-23.2,7
160,998,-28.6,39
209,1066,-11.2,58
985,841,-6.4,52
429,1221,38.7,43
271,922,32,27
650,1342,-23.3,79
844,1528,3.3,57
745,1202,-29.3,31
152,1274,-32.5,32
100,1321,-34.3,90
711,1732,26.1,50
656,1218,-31.3,96
398,1589,15.6,40
932,1249,2.1,89
168,635,22.8,72
522,806,-23.3,20
606,932,-21.5,48
674,1092,11.4,17
664,1771,20.6,24
535,1108,-13.9,87
324,1270,-39,59
848,1236,0.7,82
490,1351,1.1,71
753,1508,15.1,23
744,1453,23.6,94
618,1741,-26.2,41
996,1139,28.2,49
357,1489,10.6,89
610,697,-34.1,99
427,1515,40.7,17
551,1284,3.5,79
802,793,-8.3,2
530,1731,27.2,8
447,1300,-17.5,1
128,1295,15.4,35
947,1075,-36.2,8
229,1080,-7.4,23
644,863,16.3,71
440,1017,-23.5,97
292,762,-4,87
537,850,-13,69
110,993,-11.6,84
566,1380,9.8,11
339,1183,14.3,12
221,924,31.8,89
855,984,-28.9,19
132,1061,13.5,23
796,1231,-22.7,26
420,1716,-16.8,37
824,1109,-13.9,17
212,803,-2.5,66
385,1000,13.9,18
902,1038,15.8,45
243,1016,-7.7,2
451,1441,0.8,75
676,1415,20.7,88
881,649,14.7,59
361,756,-38.4,63
154,1350,10.8,73
213,1016,4.8,92
165,1492,-8.1,84
245,1787,-29.9,34
602,1167,3.5,20
928,1447,-2.2,45
412,1109,4.8,49
196,1800,38.6,72
567,887,-37.9,42
218,1771,-18.1,43
934,1785,-34.2,76
754,1290,14,34
704,1249,18.6,92
261,849,19.6,60
830,1758,-22.5,40
158,1546,20.5,41
889,953,-2,18
560,1289,-11,58
633,1637,-33.5,89
778,1587,-34.6,98
710,795,37.2,28
337,1782,-35.5,40
338,1754,37.7,81
272,1309,-2.7,66
362,1473,25.8,18
774,1587,-2.8,65
925,1045,-19.8,95
303,1741,-11.7,45
253,1278,-27.4,23
810,1786,34.7,14
914,940,13.2,40
573,1015,-38.5,79
923,1195,6.5,14
455,1153,-5.2,5
366,1356,5.4,94
650,863,-27.1,93
466,1392,4.8,67
639,1636,38.4,79
416,1536,-26.1,29
275,1573,20.8,88
880,1563,-38.3,94
710,1424,20.4,71
884,1705,8.6,34
156,1685,12.7,94
994,959,-9,33
206,1294,-16.8,88
969,1499,32.7,9
907,1579,32.5,28
255,1487,-19.8,9
824,1170,29.9,95
455,1712,2.1,5
330,1094,-6.3,23
405,1441,13.9,96
450,1274,-24.3,73
190,882,-36.5,94
692,601,-14,1
298,1407,16.2,58
189,883,-8.1,23
268,631,-23.2,2
362,707,40.9,3
825,1779,-13.2,92
1000,1191,11.9,3
500,1414,-10.5,10
422,862,21.3,9
893,912,16.2,69
504,1356,35.5,16
324,926,12.3,50
111,1773,37.3,27
400,1385,-27.3,56
885,747,29.5,98
567,1773,25.7,9
611,1258,33.6,12
254,998,25.2,91
402,829,-1.7,68
345,695,-16,8
533,1005,31.2,59
591,1789,-38.5,29
755,1389,-29.7,7
533,1553,29.8,30
307,991,36.4,27
948,1690,-19.5,85
876,1354,-18.7,83
610,1334,-22,28
437,1386,2.4,36
194,1789,0,97
617,1528,-23.5,19
770,1159,-1.4,46
650,1571,9.3,64
384,1173,5.4,6
547,1227,-8.6,29
753,1545,-17.4,69
804,846,-14.7,11
543,1411,20.2,13
585,611,0.7,23
770,1274,5.1,54
865,1737,28.7,4
937,1552,13.1,88
827,944,23.7,1
340,1213,23.3,39
938,1137,24.8,21
322,1619,5.9,42
129,1126,35.4,61
396,1062,-1.9,29
125,667,23.8,18
685,887,20.7,65
552,776,24.9,97
729,1543,16.7,34
302,1219,22.6,67
264,1048,7.6,35
355,715,-0.1,40
703,782,26.3,88
986,973,36.7,100
877,1789,-14.8,22
784,1466,7.9,82
188,802,25.2,48
240,759,-31.7,6
513,1614,-22.8,12
821,1198,20.5,90
493,1079,-12.7,20
266,1751,-38.7,37
778,1439,21.6,74
742,1544,15.4,68
224,782,-23.5,79
219,1276,-37.8,25
396,1716,29,93
239,1772,18.3,66
134,950,-0.3,12
701,879,12.2,61
371,1239,-16,11
252,1508,40.9,51
248,1590,27.8,28
100,1645,-19.9,54
437,1339,10.3,20
447,605,-22,81
849,1014,-15.7,90
617,1330,8.7,23
574,965,-20.7,12
647,746,22.6,66
767,980,-0.1,97
807,1576,-6.5,36
461,760,-10.6,65
592,790,-37.7,10
291,1463,-11.1,100
120,1386,-3.1,56
324,1358,32.8,19
773,676,-15.6,29
822,856,-31.8,63
739,1722,-30.1,56
337,749,-17.8,61
932,740,7.4,75
126,1688,-4.8,87
334,1015,40.5,57
898,1246,25.4,20
701,1534,30.4,72
747,839,-40,74
494,950,16,89
673,1314,11.8,61
623,923,-4.3,57
133,1255,-6.7,92
859,1654,11.1,74
354,1106,0,16
616,1759,-13.9,58
382,689,8,84
512,756,38.5,76
392,1797,32.2,41
360,1623,12.7,78
808,1647,29.2,54
120,1101,38.1,74
576,1584,7.1,43
940,750,-15,24
390,1032,-13.4,33
643,1128,5.1,10
471,1064,10.8,55
547,1298,24.6,100
965,806,-20.6,7
963,726,-35.8,47
930,1231,40.2,11
475,610,-31.1,11
827,1654,-29.4,26
444,1666,20.6,43
474,867,4.2,29
228,757,36.8,48
159,1718,-20.4,73
518,1316,-24.1,80
792,1348,7.9,78
656,737,-32.5,79
468,1699,-32.9,27
767,1489,-39.6,73
256,1070,7.9,99
140,998,3.9,4
192,1432,38.5,9
272,887,-16.1,97
557,887,-20.3,44
949,1230,39,69
197,791,-16.7,88
621,1598,24,85
287,1620,7.9,64
749,1417,-6.4,56
577,1724,9.9,80
115,1473,8.7,19
224,778,-36.7,15
814,1032,40.7,15
662,1718,24.8,99
820,735,24.9,9
702,680,-23.4,53
393,866,19.8,33
460,1395,33,40
120,1453,30.8,14
393,773,-39.5,70
885,938,32,42
403,1307,36.6,1
883,788,16.3,19
823,1137,-32.9,12
902,1495,31.5,61
762,989,34.7,67
140,831,-39.7,50
267,992,28.3,40
544,1135,21.2,56
840,808,-28.3,53
981,1728,37.9,90
980,745,16.3,74
579,791,10.1,4
420,1227,-28.8,12
484,738,11.6,75
857,1097,-25.1,62
865,1020,-15.1,67
817,1253,-20.5,61
188,1235,21.3,3
151,966,-30.9,23
182,1549,-34.6,60
540,1749,-36.3,87
550,1462,8.1,17
774,1596,-13,95
373,1104,16,91
105,1473,19.9,83
602,1240,27.9,91
626,842,0.6,92
356,1208,27.1,59
299,1059,1,88
497,850,-32,33
793,1722,31.8,50
971,1230,27.5,62
190,1403,2.4,71
617,1610,-34.3,59
673,996,-13.3,12
168,801,23.1,70
344,639,36.7,73
654,1236,-35.4,96
348,1695,-5.1,80
320,942,8.2,81
871,1522,20.7,57
349,1142,5.7,43
964,989,32.9,84
658,817,-37.7,79
743,885,3.1,11
336,1472,-31.3,100
494,1104,14.3,49
414,691,-34.1,18
838,1556,-12.3,21
158,1425,-2.4,50
846,1578,-24.4,69
764,1058,-38.4,86
955,785,-8.9,65
881,1539,5.4,10
201,1593,-27.6,67
930,1092,-8.5,77
774,1186,40.7,41
165,1064,-31.8,20
805,985,20.7,42
781,1499,38.9,47
550,903,9,39
837,1451,-19.8,6
498,1685,-6.3,94
931,1702,29.9,24
787,951,-16.5,26
943,670,-10.2,5
430,1613,12.8,15
274,1033,-9,55
192,1057,-27.4,60
165,1637,2.2,41
429,788,25.3,53
162,775,36,42
566,673,27.8,3
277,1262,-31.5,13
198,1235,40.3,94
118,1533,40.9,93
663,1290,3,90
241,652,-38.7,88
184,1793,14.8,80
260,1526,15,64
389,913,0.5,89
392,852,23.4,36
471,1095,-36.9,100
111,797,10.5,20
724,1702,5.6,35
473,1631,25.8,77
315,1418,-29.1,94
285,1702,38.2,84
528,1177,31.2,38
287,1152,37.7,6
147,1670,-12.1,46
460,1588,39.7,68
745,683,-2.8,14
849,707,-25.3,41
622,741,33.6,48
416,1692,-25.5,16
321,1718,27.3,57
308,946,3,16
496,1673,30.6,32
414,1558,32.6,99
395,1110,-34.3,11
302,814,-9.7,69
441,949,-13.7,37
282,747,-33.9,84
963,956,11.3,11
622,1266,-30.1,88
618,845,-29.9,98
275,802,36.2,58
557,1386,23.9,64
891,913,-10.2,36
691,869,-36.1,68
474,946,4.1,14
510,736,17.4,15
230,1228,7.2,17
229,1334,-13.6,83
255,819,35.6,18
526,1561,7.4,57
122,1301,40.8,18
488,1303,-32.9,41
128,668,21.9,6
257,906,-25.1,76
858,719,-36.1,94
263,705,5.7,47
352,1290,4.6,92
574,1352,32.1,83
622,1627,-15,38
716,848,-30.2,12
646,1481,24.5,2
407,1414,-19.5,63
333,925,-36.9,55
432,1739,-26.7,48
949,1572,19.3,29
962,1443,-9.5,71
287,1317,30.1,84
436,1531,17.2,97
442,1508,-14.1,64
674,708,15.6,17
190,1710,-24.5,50
503,1119,2.5,15
651,1134,21.1,90
996,1007,-6.3,41
413,1733,40,41
140,1169,-32.4,67
262,1617,31.2,51
724,1422,37,87
205,635,-10.3,9
822,1478,0.4,36
475,940,-13.3,45
392,833,30.2,99
228,848,2.9,20
533,1566,-8.8,54
888,887,-34.7,100
927,1298,37.9,30
576,1145,23.7,48
673,951,2.8,23
181,1709,29.3,9
283,1182,32.9,27
111,993,0.1,28
971,1405,-13.2,24
999,742,9.3,80
273,1624,-33,17
623,1551,7.3,14
252,1462,21.4,2
660,861,16.1,32
882,956,34.7,90
470,1127,-14.7,70
598,1313,16.3,74
570,666,-34.4,42
373,1451,-30.6,94
825,767,-2.1,30
340,689,-14.6,72
463,885,18.7,46
147,896,-30.5,66
552,1636,19.5,28
331,1517,-21.3,29
327,908,17.3,16
170,934,35.8,52
911,1091,-37.5,25
302,978,0.5,68
847,862,-1.2,88
488,612,-3.3,61
117,695,9.1,7
263,870,39.8,41
309,1053,21.2,20
790,712,6,75
303,1209,-27.9,99
449,1527,-36.9,53
310,778,1.6,27
274,1016,39.4,47
675,1776,-5.9,74
637,874,0.5,81
558,1598,-26.3,38
869,1362,-8.9,53
704,1231,26.8,2
254,1141,40.2,89
722,1315,-24.1,30
861,853,37.9,47
779,1606,-29.9,92
226,643,29.4,65
861,1048,16.8,62
947,1014,-3.9,49
293,1532,-4.1,69
137,1078,32.2,77
891,738,-9.3,54
125,1640,10.3,49
958,862,25.3,48
912,1352,22.5,100
835,655,30.3,88
444,1699,-13.9,85
756,845,34.6,51
106,1399,-19.2,82
877,1552,38.8,5
537,915,8.9,94
201,838,-37.9,12
816,1196,17.6,58
558,1626,40.6,81
535,1085,-3.2,98
945,1383,-1.4,14
409,680,3.3,100
365,902,1.8,58
461,1381,-35,73
105,689,-32.1,74
261,1089,-23.7,70
821,1559,29.3,54
313,708,13,97
765,1409,21.4,71
498,688,-7.8,6
218,1671,-32.5,13
534,1176,-19.4,42
820,856,-35.3,3
635,1694,33.3,17
313,1512,26.1,87
142,1503,-29.8,51
472,1742,3.8,59
182,1671,40.6,71
175,635,3.6,2
384,1095,32.9,61
131,1112,1.5,5
823,1305,0.5,91
743,1288,-15.2,2
702,1671,21.2,99
768,1366,-38.9,79
261,1341,-16.7,43
325,1576,-0.7,21
141,884,3.5,40
660,1467,-12.5,44
163,810,-39.9,31
157,909,-9.2,12
656,987,-14.4,74
901,1488,40.1,97
479,1347,-15.6,31
363,987,21.3,80
961,1504,-14.6,79
929,663,17.5,29
300,1112,-23.7,54
972,688,14.2,76
188,1347,12.6,32
632,1069,-26.7,14
163,1602,25.1,70
447,1789,-10,78
914,1384,-34.9,82
979,804,20.3,62
986,1650,-31.6,19
569,1658,-13.5,97
244,642,-32.4,97
178,662,35.9,91
814,676,20,43
757,1249,32.8,54
845,1608,-37.9,3
587,1214,-8.2,52
124,1365,-8.2,4
314,1528,-17.5,90
194,1144,1.5,28
764,1652,-6.2,40
791,950,-17.7,23
674,790,19.9,58
131,1315,-16.3,57
736,1246,-14.6,71
869,1512,-13.3,98
857,659,-30.2,20
815,1692,-5.8,70
553,846,-30.8,73
378,729,-9,75
414,1352,-14.3,90
480,749,0.8,50
496,1065,-9.2,61
652,1658,26.2,57
331,955,23.6,31
192,800,17.3,46
528,1510,17.9,32
181,696,-35.8,83
806,1574,32.9,72
321,913,-21.2,71
335,1401,25.9,95
935,810,1.8,58
319,611,-3.4,34
711,1492,-6.2,56
776,777,-34.3,34
962,1158,17.4,9
613,1117,1.6,84
885,690,24.6,43
424,1175,-36.7,6
384,697,7.1,48
151,1642,23.3,52
409,1161,-7.3,70
626,903,34,85
871,1739,-2.3,29
765,1347,21.2,92
130,1773,1.2,95
751,812,-35.7,31
289,1272,32.7,68
913,1717,24.7,92
946,1296,13.5,59
673,1340,-34.7,62
137,1748,-7.7,73
280,836,17.3,21
984,1149,-38.7,84
401,1579,-8.3,61
683,1055,-6.6,21
133,1625,-37.8,25
297,1101,-33.8,84
704,1391,-38,44
782,1562,-28.4,52
120,1291,31.6,1
979,799,-6.9,97
334,1680,37.3,75
705,1636,-39.6,87
150,739,3.9,17
677,825,-17.7,78
651,1346,-21.4,63
377,1668,-31.5,30
108,1131,7.3,9
766,1103,40.3,26
869,1735,7.2,10
267,997,27.9,94
763,781,-39.4,21
924,1250,-22.8,18
560,1201,-31.4,87
278,1452,12.8,94
782,845,-30.6,27
433,1670,12.8,80
963,1370,28.5,20
807,815,-16,16
962,1656,40.2,3
120,1073,-28.3,46
833,1520,-36.4,68
563,1074,27.7,49
633,1144,-5.6,42
626,1543,-11.2,44
541,1575,-36.3,65
936,1798,30.9,22
623,1396,23.1,58
188,934,1.6,21
112,1631,-13.8,65
564,1307,6.7,80
352,1580,-39.9,37
238,1385,-26.4,35
758,1715,-23.5,42
656,1330,27.7,20
796,1304,10.2,83
425,658,27.2,89
178,782,19.4,86
321,1720,9.3,12
159,954,32.5,3
507,826,-34.8,93
712,1115,-36.2,74
690,1571,-15.1,52
403,680,-30.6,16
753,1514,29.2,64
666,1751,-29.8,58
823,1100,36.2,57
387,937,-37.5,19
170,1008,23.5,5
815,1647,22.6,99
702,926,-15.7,20
731,890,9.1,23
567,869,3.5,28
495,1606,-16,93
295,725,-9.8,52
333,1375,28.6,19
838,1637,-3.8,35
578,1666,-8.5,53
927,1232,23.2,12
692,1109,-22.7,13
367,664,-21.8,7
665,834,-24,78
582,762,-31.4,10
725,1626,16.1,38
279,1414,25.2,63
502,1791,39.2,14
877,1167,33.4,23
226,1399,35.2,52
108,1184,24.2,98
765,1333,19.8,94
889,1162,25.4,85
982,1056,14.5,75
144,1519,-23.5,52
670,905,-27.8,82
660,1156,-1.8,98
215,648,11.3,91
259,790,2.5,54
259,1461,-38.4,9
299,1768,21.9,91
936,1081,40.7,82
509,1204,-39.4,54
433,1564,-37.6,86
463,815,-12.8,96
300,1557,-1.8,42
994,888,16.1,33
600,1176,1.3,63
334,1378,16.2,92
643,1790,7.9,25
459,1341,-23.4,96
644,810,-5.4,68
422,824,-13.3,88
473,1044,24.8,39
871,1300,5.7,20
641,1615,24.3,3
662,1370,25.4,97
