godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
436,768,-1.6,45
544,1138,-9.6,18
294,1025,-15.8,15
395,1123,-16,3
117,1788,-38.7,13
554,856,-31.9,51
318,817,-3.2,23
510,1386,-10,74
307,771,-30.1,35
353,1518,2.9,72
343,752,-28.2,63
281,963,18.8,21
144,1272,40.4,89
884,885,22,98
767,1071,26.3,27
951,1029,-4.6,79
858,1279,26.3,28
389,1621,-39.7,93
547,1488,-7.9,91
507,1629,30.6,20
658,610,-27.9,78
157,1113,6.3,45
514,1708,1.9,92
282,1603,27.3,46
984,823,24.7,95
513,1359,-28,55
790,1035,-24.1,51
800,737,-25.3,31
979,1165,8.4,98
374,1078,6,63
161,1336,-3.7,37
694,792,-22.6,63
884,792,18.3,17
486,676,-33.6,19
627,1545,15.3,47
360,1375,7.7,76
371,853,-31,86
816,1509,-7.2,47
542,1264,28.3,5
182,798,9.8,99
404,655,32.5,77
854,1750,24.3,43
302,731,-24,17
749,1555,4.6,98
603,691,9.3,92
906,703,6,68
210,1278,9.8,51
296,1750,-18.6,93
333,1752,-13.4,32
518,1602,1.7,72
598,999,33.2,51
497,1163,-20.9,43
509,1179,-16.2,30
924,1131,26.8,62
524,1069,-38.5,73
797,1433,-1.2,2
133,1647,16.9,46
400,1194,29.5,48
343,1114,-16.3,8
270,724,-16.4,82
351,709,-18.6,67
825,1088,-8.6,39
980,846,14,47
334,1530,-3.2,79
823,855,26.7,13
225,1122,-8.9,87
397,1179,32.5,81
172,1093,-17.1,47
912,1550,5.8,32
662,1212,-23.2,74
643,656,14.3,92
907,1386,-27.8,37
291,961,12.2,4
170,986,-15.2,100
376,661,22.8,68
711,1661,-26.7,10
702,1175,9.2,64
171,1434,3,19
180,1005,18.2,80
123,1130,-4.7,77
250,819,15.6,2
766,1601,-12.8,99
167,1337,-10.5,74
910,1181,-32.7,33
744,680,38.3,47
924,1131,-34.8,84
704,614,37.2,25
535,1740,18.9,28
970,764,1.6,13
774,882,11.6,80
808,809,-20.8,42
863,1192,39.7,80
179,1729,31.3,3
563,827,-9.6,6
308,1095,22.3,78
498,1146,-26.2,28
239,1528,30.6,25
465,1098,21.6,1
733,1609,5.9,10
649,823,-3.8,43
143,957,-21.3,41
604,1398,39.6,12
811,688,17.9,76
774,990,-5.6,63
753,1703,-24.8,59
487,700,-7.2,9
997,1067,-25.1,91
229,1172,-26.1,83
146,751,-29.8,100
742,760,-17.8,90
670,1608,36.1,60
280,1196,-17.4,40
326,824,-39.1,53
513,1743,8.8,31
682,945,-28.4,78
437,1047,-24.9,95
163,968,3.1,80
122,606,-12.3,95
640,1070,-8.2,5
185,1234,14.9,35
998,1483,-4.8,17
884,833,-14.6,62
623,1545,22.6,72
251,1748,5.4,30
156,698,7.1,49
437,954,-37.6,5
236,1778,-6.1,31
454,1400,11.9,23
910,991,-4.6,75
924,930,30.4,30
681,1337,18.9,38
355,725,-17.3,8
778,1532,10.9,70
934,1438,-7.3,22
339,643,30.9,74
883,960,-12.8,97
174,1735,-33.5,53
274,1789,-37.2,81
637,1466,-18.3,100
529,1763,-21.1,60
115,1521,-33.4,30
272,1658,28.2,70
885,1313,-33.1,47
149,819,20.2,33
675,1131,-35.8,100
610,936,37.7,55
265,972,11.2,48
828,1044,-29.8,53
886,1619,12.4,94
278,1412,25.9,82
683,649,26.8,14
516,1667,-20.8,11
241,667,-30.2,31
491,1691,-19.2,96
349,1378,-7.7,87
922,1443,23.1,40
518,708,-4.9,77
108,1712,23.2,77
623,1247,-16.9,68
484,1535,39.7,90
371,871,16.1,2
566,1593,-25.1,96
648,1580,-10.6,58
325,1440,0.8,63
982,924,-17.2,4
291,1029,-19.3,51
386,1341,-1.1,34
838,1110,23.3,38
496,1113,22.4,5
892,1092,-23.8,75
924,954,-32.6,78
720,983,3.6,71
129,730,35,90
550,1756,33.1,26
589,1186,-7.7,30
375,614,11.9,43
717,884,-20.2,32
555,761,-3.6,3
647,903,27.8,81
725,937,3.4,69
495,1120,19.8,62
784,607,35.5,41
216,674,-32.3,78
221,1228,32.8,5
916,1171,-4.6,24
293,1234,10.5,77
391,1055,-18.5,82
870,1537,-27.8,17
916,864,-29,62
385,1664,-21,100
798,1492,-39.2,26
113,1199,5.6,14
497,611,22.4,85
772,1527,23.8,45
803,1783,33.2,83
955,1026,-23.5,15
172,701,8.1,94
457,730,16.9,91
713,1760,22.9,28
885,1292,6.7,86
306,1702,10.6,65
937,1568,25.1,47
438,1460,-23.4,27
590,1727,14.8,71
245,796,16.1,18
761,731,11,12
182,1270,16.7,23
368,1326,-8.4,80
155,1789,15.8,35
847,1799,0.6,50
801,796,-39.3,75
253,1173,25.5,61
509,1072,-0.6,46
617,1284,-5.7,92
537,1357,11,76
654,759,-1.4,57
471,1120,-4.5,87
740,1121,-25.6,81
613,1692,-10.2,78
744,1477,25.7,9
411,1207,1.1,26
871,1556,12.5,42
666,923,-33.1,64
791,652,10.1,98
349,1414,-30,1
623,1106,5.7,80
172,774,30,75
717,834,-18.3,65
820,1763,-5.3,66
143,787,-29.2,82
762,1315,4.6,83
940,765,-2.2,43
193,1198,-4.8,89
839,1618,-11.1,27
399,1108,-20.6,19
445,1090,-19.7,18
835,1182,-9.9,83
1000,715,1.3,41
784,1141,-24.7,91
622,1283,26.5,47
507,1220,10.2,33
944,1295,40.8,50
504,1194,-18,45
460,1712,22.9,72
515,1721,-15.6,33
452,1553,37,100
791,811,-6,27
579,1441,-16.9,83
763,849,-12.3,25
461,658,11,8
344,1535,-31.3,51
145,1415,23.9,97
780,861,39.3,5
757,1564,-5.9,76
263,1360,23.6,62
534,647,38.8,1
364,1586,38.9,85
721,945,2.6,69
613,893,-14,85
480,705,27.8,36
639,872,-22.9,83
838,1505,-13.7,59
374,1395,-14.1,82
220,1471,22.7,77
679,1296,18.4,82
769,678,-19.5,99
757,1267,-27.9,97
363,1142,37.2,46
914,1365,-22.7,78
823,811,-24.7,14
739,1528,-8,24
596,1253,19.8,78
496,1559,-9.3,9
752,1355,19.4,94
587,1465,5.3,75
483,968,-34,13
728,1519,-26.4,66
615,1753,-9.2,20
878,1421,29.7,68
199,708,-32.5,82
759,1271,18.1,92
321,920,33.7,97
916,1098,28.2,52
635,641,-3.1,38
502,1068,-26.4,71
468,1349,39.6,54
539,1071,29.2,44
693,1514,37.9,31
466,1501,-33.5,95
771,1087,-23.9,18
308,652,39,8
352,1511,-33.3,24
777,1244,-34.2,80
818,915,-27.5,56
638,1340,-30.2,47
287,1792,15.3,68
535,1612,18.2,40
279,761,37.2,66
336,1185,39.1,41
431,1352,-5.1,63
280,712,-2,77
493,950,-34.5,25
192,819,-8.7,76
681,863,11.1,15
587,1658,-5.6,19
720,722,15.2,48
198,866,37.8,66
123,1611,29.1,70
125,714,27.9,60
107,623,9.6,84
810,1629,-25.3,90
333,1147,-39.8,55
773,1117,-11.7,58
846,716,-27.9,3
865,1717,8.5,78
378,1026,-1.7,68
130,932,-37,79
297,616,-26.5,75
189,1156,21.6,9
822,1165,-26,27
524,1227,9.6,80
224,621,-3.6,39
118,882,-1.8,99
689,1251,9.3,2
234,1302,-36.5,33
159,1394,11.4,43
291,1133,1,11
179,915,-22.5,99
500,1550,-1.8,46
920,1322,28,92
983,1118,5.7,78
634,855,16.6,22
542,1283,-39.9,34
120,1669,-26.3,90
683,1533,37.8,34
378,1607,39.5,20
581,948,40.2,39
801,1460,-14.1,69
492,1386,31.7,63
117,1693,23,98
575,1090,-7.2,84
315,1311,-29.7,90
927,1096,11.9,98
260,1326,-8.5,42
737,1607,-1.6,96
738,650,4.2,33
120,830,-1.6,35
915,1301,21.1,60
355,1536,17,46
837,822,-9.6,36
213,880,19.4,63
429,809,28.6,41
521,735,-2,75
437,1377,-8.2,37
947,936,28.7,35
157,1007,-37.8,90
224,945,39.7,89
349,1648,-7.4,10
544,888,-17.2,1
381,808,34.6,22
188,975,40.9,49
884,991,31.8,64
313,1238,-1.7,69
820,1438,-38.1,36
367,968,10.5,6
145,1047,33.9,5
128,1113,-14.7,17
811,928,-21.1,15
200,628,15.7,47
749,601,33.1,61
830,1645,-9.5,58
205,1340,12.8,93
500,888,-3.6,89
245,1591,23,22
317,1533,22.1,41
667,1202,-31.8,58
972,832,-18.1,24
131,1692,-12,43
439,716,36.7,42
609,1685,28.4,79
533,1167,-35.8,78
470,973,-6.2,97
987,988,-16.8,40
686,1710,20.7,76
339,1219,13.4,16
255,1755,-9.8,80
841,1257,-38.5,60
341,733,26.8,99
395,1544,-29.4,65
754,838,39.6,91
683,1248,-1.4,10
868,1446,29,7
554,1598,34.6,1
747,1737,29.6,56
120,1436,-22.3,26
221,1423,10.4,87
955,976,27.6,72
926,1273,1.6,16
507,1289,-30.9,12
900,1416,-23.1,46
915,877,22.8,4
718,721,-14.4,5
715,828,-10.7,35
411,784,19.2,44
648,1221,28.8,58
815,1366,29.5,45
384,1621,-4.7,23
366,1252,-2.9,85
759,979,-4.9,15
194,900,-0.6,39
434,1237,-6.8,74
541,896,-6.3,32
354,990,31.4,12
544,1016,17.6,54
854,802,10.3,10
294,1521,-14.1,83
801,1388,-34,93
442,1027,-1.3,64
693,1711,26.7,36
808,733,25,14
644,891,22.7,22
768,1212,-27.3,90
703,1049,17.9,17
187,882,-19.1,43
332,1779,-17.7,66
249,1406,2.5,81
914,1011,-9.3,90
497,1037,-16.5,33
747,696,7.5,46
948,827,-0.1,91
353,723,-33.9,84
272,1221,24.5,82
443,1414,-8.9,4
850,1153,-39.8,98
217,1034,9.7,39
597,1211,-4.1,34
671,1235,-22.4,24
625,1132,-9.4,79
720,1150,14.6,95
306,1460,25,32
162,1301,7.6,10
552,1434,5.8,18
558,805,-7.2,4
136,1685,-17.5,7
662,956,32.6,47
648,1639,-28.3,46
522,967,-7.7,53
136,1334,-9.8,6
788,998,7.5,66
197,1378,34.4,51
270,1284,-32.3,43
208,1741,-3.4,45
691,1189,-8.9,45
267,1032,-7.4,90
748,1696,-38,72
899,1680,-21.9,96
576,1751,-37.3,61
860,791,-16.3,61
928,1744,-36.2,43
482,754,-8.7,80
636,1606,-4.6,94
178,1098,5.7,36
830,1277,-1.8,40
980,1346,0.6,39
992,1774,26.3,57
535,828,28.9,41
148,1778,24,31
509,904,-18.2,60
735,745,-31.7,60
934,678,-18,58
983,1368,10.6,89
899,1550,14.6,63
736,978,-22.1,11
771,613,28.2,16
727,1010,15.5,93
892,1241,2.2,25
983,1566,5.4,100
344,1346,16.2,71
257,989,23.5,26
381,798,9,72
784,782,-2.7,54
663,1062,-17.8,94
972,1516,40.7,27
446,678,-31.7,40
407,1504,0.9,68
459,1504,40.5,75
544,949,-14.8,69
647,1198,-17.5,89
753,645,9.9,31
663,1414,-1.9,16
960,1118,16,99
398,715,-0.8,56
205,1398,31.7,1
214,1087,-17.3,17
932,689,0.1,73
327,1392,4.3,71
573,766,-2.1,90
541,1048,-30,51
566,1459,-8.5,37
231,671,-26.4,3
758,945,34,44
785,1363,9.6,40
811,1370,-7.7,82
249,610,4.9,83
961,1655,24.7,20
125,914,-7.9,18
324,911,-9.9,18
457,1383,37.8,89
706,688,13.9,66
814,656,-36.1,90
111,1630,1.7,90
550,1646,6.8,7
233,698,12.4,92
429,1780,32.9,93
822,1464,-22.7,45
873,682,6.7,30
741,1670,5.2,49
186,960,13.7,58
101,1750,37.2,37
219,1120,7.9,100
996,619,40.6,41
488,1146,-23.1,39
228,734,23.3,61
662,1649,-27.9,31
835,1741,-3.8,59
790,1702,14.9,3
201,933,17.9,34
233,738,2.6,76
422,1364,-33.4,74
869,1216,-11.2,79
257,1690,-40,7
994,979,-0.5,90
820,1073,-27.3,47
536,1358,28.1,64
976,999,12.4,7
686,827,9.9,36
397,653,-25.3,86
779,1144,-6.8,76
536,1058,-19.7,4
408,683,-14.9,95
689,1230,13.8,63
930,995,24.7,16
264,1231,-17.2,55
683,1521,-32.3,47
226,1324,29.4,88
344,633,34.8,50
632,1334,26.1,38
395,758,21.1,54
976,1257,-18.4,75
500,884,15,79
704,1138,21.9,31
735,608,-20.9,10
846,1043,23,4
980,1277,-12.8,57
920,1513,-21.2,46
266,1390,10.6,88
239,1215,-34.1,43
578,957,-19.4,18
203,987,-3.2,2
732,683,-18.6,41
133,1468,18.9,67
561,646,-7.9,75
818,1649,-3.4,38
619,882,12.3,9
888,730,-39.4,65
668,956,18.8,52
341,1193,-14.8,81
599,1187,38.9,41
913,636,-25.4,38
871,1661,-15.2,15
887,1498,-6.3,6
363,901,25.8,50
458,1471,-2.2,34
686,999,-28.6,41
159,907,-4.7,55
692,1615,20.3,14
276,1531,-7.5,81
342,1494,21.5,27
270,1130,23.9,87
280,1329,28.8,39
278,816,-14.4,86
686,800,-5.1,39
591,1052,2.6,73
397,1659,34.4,26
907,952,9.7,95
990,1660,-10.8,26
262,715,-25.2,63
631,976,22.1,4
406,1742,-10.4,42
133,1422,-3.1,56
991,686,-38.8,66
803,681,-32.2,92
450,1532,-19.6,40
748,1380,-26.1,15
887,619,-29.8,43
925,606,-24.8,77
166,1689,23.3,86
178,1086,-15.3,33
741,1782,25.7,70
260,1018,38.3,61
101,836,-31,56
967,1232,-9.1,85
384,767,23.1,42
239,1153,31.1,44
809,887,-14.8,10
168,1448,26,29
580,964,29.8,32
808,1640,7.7,61
968,743,34.8,78
254,921,-29,64
621,635,-31.6,45
375,870,30.1,62
617,841,-6.6,28
961,1663,36.9,70
491,904,-34,27
930,658,-37.2,68
708,1233,-11.3,6
503,1102,36.8,19
780,897,36.5,4
352,1376,16.4,72
683,1170,-24.1,8
682,858,-35.6,70
513,1287,2.4,17
317,1358,-7.8,70
881,1660,12.2,12
768,640,27,79
500,1104,-14,80
319,1063,30.5,8
128,1706,-33.8,23
463,1446,10.1,82
851,1674,5.4,51
226,923,23.2,12
217,1093,-39.7,12
284,826,-3.5,16
956,1613,24.1,22
766,703,3.1,11
787,1461,28.4,31
959,1720,0,58
812,1448,-14,88
289,871,39.3,54
589,1414,-4.5,9
959,998,-0.9,42
545,1069,18.1,13
729,862,4.6,67
121,1543,-26.6,20
721,1411,-15.2,50
466,1166,-39.2,47
715,909,-2.6,36
584,1509,-7.5,62
479,1003,9.7,19
294,1526,-22.4,82
458,1233,12.4,84
937,1360,15.6,99
225,1044,-30.6,21
223,1733,20.7,88
838,1439,36,18
831,974,34.7,23
434,851,-23.2,20
277,1085,38.7,68
748,1786,28.3,27
595,1739,-23.4,88
234,1267,21.1,25
461,1263,38.2,14
502,1473,22.7,21
637,1515,-6.8,43
314,851,28.2,7
508,633,26.3,44
619,851,-23.1,63
200,856,12.4,74
580,1722,29.9,80
360,732,-37.6,47
455,1220,-27.6,40
373,1009,-18.7,37
776,1367,39,11
762,1416,37.3,62
498,1218,7.5,12
128,1709,-4.9,76
128,1271,-27.4,47
167,740,-27.3,6
704,600,6.4,32
540,1339,-27.4,83
346,1183,7.3,42
369,1588,-30.8,16
933,821,-26.1,24
289,1154,28.4,23
235,1768,6.1,44
675,647,29.4,38
795,1025,12.4,35
695,1084,-6.4,7
593,863,31.7,83
376,1402,-31.9,13
686,1122,11.8,78
663,1390,-1.3,26
665,769,5,24
476,875,24.2,72
235,631,-25.5,21
462,1522,16.9,35
771,869,28.3,51
614,1474,-20.1,15
122,1775,-8.6,54
403,1252,17.9,35
902,1572,8.6,42
641,1579,-16.4,62
222,1454,-7.2,87
510,1328,-26.2,31
742,683,-1.9,72
742,1041,21.7,55
816,1125,22.3,57
337,1187,40.5,77
399,773,-3.7,55
856,1674,-9.9,90
339,934,-5,93
819,952,-38.1,71
224,1264,10.9,54
981,794,25.1,55
241,1160,4,98
251,1013,40.3,25
396,984,-10,83
812,1792,19.8,11
726,1397,-38.3,41
286,934,-1.8,24
724,1102,1.4,56
295,1665,8.3,92
501,1050,29.3,10
307,622,-11.2,88
746,1272,39.5,19
195,697,34.8,89
234,1300,-1.6,22
801,1186,6.4,88
633,1759,23.2,76
173,1094,39.4,23
829,1424,-6.3,66
310,1297,21.5,67
774,1215,-24.2,12
409,662,-3.9,59
556,862,-16.8,40
996,1456,-26.2,54
405,1296,17.1,86
828,627,4.8,61
970,617,37.7,28
277,1474,-19.5,12
476,1435,5.8,99
920,1764,-35.6,62
584,787,-18.7,73
630,863,22.5,66
796,1662,-29.6,58
847,1703,-5.8,32
793,1470,-22.6,10
496,1601,-34.8,94
947,1422,-1.2,14
102,1516,-34.7,14
498,856,-39.2,4
976,780,17.4,18
667,1473,-29.3,21
845,642,7,36
187,775,40.6,12
936,1066,-29.6,67
202,1307,-34,19
612,973,26.7,10
483,1632,32.1,71
630,1092,32.4,21
544,855,-29.8,60
649,1230,19,59
348,1645,11.8,94
815,1454,26.6,62
730,1685,-12.5,57
691,1732,11.7,86
348,1542,1.1,40
633,787,19.6,27
501,1025,-32.8,64
262,1337,35.6,86
570,1355,25.7,92
744,1737,28,56
504,1769,13.3,5
226,998,-8.5,59
882,1785,-6.1,97
973,1100,-28.1,41
606,1449,25.6,42
993,769,-4.5,99
579,1688,-37.7,71
908,1414,-22.3,46
548,1506,16.2,73
800,874,-8.9,4
309,1609,3.6,52
719,1331,-36.4,31
578,976,35.9,73
555,1204,-37,94
910,1769,27.8,3
936,1284,26.8,72
831,740,15.6,62
621,970,-33.3,13
776,746,-10.5,26
990,1210,23.2,97
916,1693,40.4,26
772,808,2.8,54
291,666,-39.9,88
490,1247,-1.8,87
482,844,34.2,77
134,1242,-7.9,38
302,1219,38.8,95
769,1372,24.4,76
380,1660,-14.3,95
444,918,37.3,72
711,1246,3.5,19
831,798,32.2,40
296,1240,17,42
539,780,-27.3,35
369,815,40.2,38
651,1760,-7.5,80
908,1209,22.7,50
985,733,33,71
555,1153,26.5,91
345,1522,22.8,76
452,682,-35.4,72
760,1771,36.4,62
762,1642,8.8,6
333,1464,39.4,71
729,1123,13.6,88
541,1536,23.4,16
200,1364,33.2,29
363,959,0,54
785,1045,-24.6,23
452,603,23.4,65
270,1289,40.9,82
429,734,3.1,29
743,1648,-32.3,89
862,1642,32.7,4
686,1737,14,88
597,1532,34.4,28
334,691,-6.2,69
856,1520,36.6,11
715,1596,1.5,52
691,1184,-13.2,77
486,1468,-32.7,30
766,1487,-35.1,100
361,726,-26.5,50
534,729,-5.5,82
776,635,22.1,36
378,834,7.6,56
368,648,14.9,41
545,1731,-16.3,78
405,1671,-23.4,40
394,649,-13.6,52
125,1046,2.8,84
862,1096,0.1,30
498,1536,9,72
