godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
538,1216,-24.6,17
729,1610,-27.2,61
497,1273,-2.2,51
907,1015,35.6,27
942,656,-31.3,11
228,1624,14.1,73
984,1396,22,77
666,1324,-31.6,47
793,1667,38.9,76
576,1640,30.7,43
578,1628,-4.6,35
367,989,32.7,57
575,1092,12,46
976,1446,31.2,9
399,968,9.6,93
948,676,-23.7,62
634,1768,-21.1,4
997,1728,-29.2,81
251,1684,33.4,82
338,1526,39.6,57
263,1733,5.1,81
281,1555,23.5,3
667,635,37.8,54
262,1327,12.8,73
770,768,-1.7,54
814,1592,37.4,24
114,747,-26.5,59
200,1125,3.2,67
495,1518,3.1,10
485,803,-36.7,52
399,1772,2.5,60
321,936,-33.5,91
429,601,29,49
974,615,-10,58
635,623,27.8,83
709,902,-23.4,77
838,713,33.9,74
102,1525,4.1,46
507,1016,5.4,71
704,620,23,71
132,1060,-37.1,28
143,976,17,56
882,1227,13.7,98
330,1268,38.5,4
974,1281,28,12
704,1443,-36.8,47
818,1112,-27.1,76
701,1605,-12.6,56
837,825,14.4,86
748,1308,38.6,26
787,1061,1.3,51
433,1785,-0.8,23
173,755,-15,42
853,1054,-31,12
577,1362,-0.7,87
819,909,11.9,59
439,1103,11.6,19
329,690,-26.7,23
882,769,9.3,84
791,715,-12.1,99
187,931,4.4,73
733,1026,3.9,51
770,703,-27.6,6
259,741,25.1,21
594,975,25.8,61
436,1562,-27.5,78
807,871,-26.2,95
982,1770,37,19
446,1461,-37.2,15
913,812,-2.9,58
756,1504,18.1,67
501,1651,27,59
669,1013,25.7,32
216,1689,39,72
900,919,17.2,12
454,1693,-12,8
298,1786,29,8
293,660,11.2,37
525,1638,8.3,88
490,1647,-11.4,69
505,1665,-0.5,77
363,1690,23.4,15
386,1121,-11.3,85
767,1400,-15.2,49
415,608,36.1,41
712,1522,-2.3,92
246,1313,-33.3,26
359,652,-25.9,36
184,1372,-13.9,88
973,1621,-25.2,32
374,1400,39,100
270,1622,-26.6,62
520,989,-31.6,67
865,838,-38.4,53
353,1230,-7.6,7
262,1466,-39.7,82
395,705,34.2,43
991,948,5.4,39
542,701,5.9,36
646,1668,-32.8,34
190,745,-14.9,63
400,1325,-20.4,38
825,1089,-11.1,21
968,1342,-39.5,2
623,820,-31.4,90
139,908,-22.1,13
248,1150,-26.5,24
958,1799,-24.6,60
328,1023,39.7,75
460,1379,-7.6,74
418,1172,-27.4,91
702,1179,15.3,6
828,1297,-10.6,71
590,1122,-10.3,34
940,750,25.1,18
154,1060,-12.9,73
133,1626,-37.4,83
582,619,38.6,64
963,1225,38.4,59
282,1783,-36,90
121,1401,-20.4,26
519,629,3.2,88
143,1181,-26.6,23
336,1128,10.3,20
344,1156,-1.2,76
206,760,-35.8,20
266,1788,16.5,63
286,1283,-22.7,96
509,1512,15.7,34
473,1161,-31.7,35
426,1308,-25.9,100
346,786,-25.8,63
172,1243,-31.7,88
339,1572,-6.4,82
820,960,-14.1,90
968,1743,36.8,38
108,1685,-6.3,51
504,1129,-12,31
209,1453,35.1,15
499,1423,33.1,79
557,1793,-34.4,64
560,1563,-7.3,69
406,1648,27,2
842,1211,-17.5,86
460,753,-25.7,36
491,926,-31.6,44
458,988,-12.6,82
211,1476,-20.7,44
947,1028,31.6,4
811,1362,-27.8,36
759,1486,29.1,96
905,1597,27.8,42
285,773,-35.1,81
915,1484,-35.4,75
791,1785,40.8,60
477,893,-18.4,21
615,1051,-24.6,6
477,1418,28.7,24
433,1401,33.1,50
617,1483,39.8,61
311,731,13.9,30
747,871,38.1,23
654,664,12.1,42
578,749,-1.5,94
685,1561,-5.5,79
286,1520,-12.7,61
693,616,-17.8,19
693,1411,20.5,15
147,1118,7,76
773,873,-15.5,48
480,1781,-17.3,35
783,1795,-36.9,61
847,1498,6.8,23
406,1745,35.7,15
652,1196,-25.2,20
239,1449,-30.5,89
945,1747,11.5,35
979,1341,-34.6,23
452,1330,-20.8,85
193,1400,-4.6,96
166,871,-19.1,65
956,1202,-12.8,89
468,662,19.2,59
931,1089,38.3,49
901,1203,-14.9,57
309,1081,24.5,15
561,1795,-12.5,85
207,1138,-4.5,64
721,971,6.6,88
235,1155,19.1,89
835,718,-23.2,46
166,1591,-9.6,39
860,764,2.6,39
650,1427,-36.4,27
231,1164,33,14
818,1470,5.3,49
522,1466,-22.2,85
146,1177,35.7,92
683,1549,-6.5,87
257,731,-14.4,54
575,1222,18.9,37
144,1653,-26.1,88
128,1034,-13.2,18
532,1062,-34.8,57
805,892,-15.8,34
284,1690,25.4,37
716,1462,6.6,38
519,887,-14.6,69
930,993,-28.5,31
448,1340,0.8,88
832,1096,-21.5,43
555,1605,34.4,46
599,1137,24.7,20
574,950,-4.9,64
361,808,-26,27
147,1747,11.9,94
562,873,-13.5,73
225,1604,-24.9,63
175,1063,39.1,32
169,1504,-35,14
931,1668,8.2,18
940,1052,-16.7,85
838,678,17.9,55
316,1374,-23.2,73
338,1511,-27,14
648,1581,17.7,47
888,822,0.2,39
354,640,-26.6,68
124,1457,4.6,45
796,945,10.3,88
809,826,3,67
659,1198,-27.3,48
635,1556,-8.4,53
499,950,-39.6,74
323,1279,38.6,51
522,695,-11.7,14
237,1788,-3.9,95
666,1127,17.3,95
451,1247,40.6,31
800,1604,26.6,70
666,818,12,33
105,1122,-17.3,96
121,1307,-30.5,12
179,1774,20.3,75
720,1398,-19.8,87
269,1570,14,56
838,882,-2.7,94
790,1574,30.2,83
892,1214,-17.1,79
421,942,-36.5,31
805,965,2.4,67
104,775,-11.9,29
502,1090,15.6,66
590,739,-30.1,11
397,1091,-17.1,79
283,645,26.3,66
898,938,-30.4,83
282,1116,-2,30
371,1021,17.8,79
842,1331,34.7,8
910,968,-0.3,16
845,1261,25,24
263,1201,5.2,72
605,1225,-27.7,94
595,1695,-36.1,74
313,680,6.1,16
832,1579,6.1,99
751,1011,16.3,90
181,1046,33,11
305,1362,-12.5,24
847,929,-1.7,49
268,1283,-26.1,41
604,839,-24.4,87
784,1721,34.2,93
308,1122,6.7,65
739,742,31.6,57
996,1347,22.5,97
203,895,7.7,76
308,1322,27.2,52
316,659,17.2,89
140,1353,23,39
189,1722,-11.2,44
941,798,4.4,40
138,1335,-29.9,94
750,650,-20.8,67
836,752,31.5,3
611,1795,-27.7,82
455,877,-27.7,47
536,1781,-11.6,72
100,749,-3.3,9
397,748,-26.1,53
311,970,7.1,14
866,1056,19.5,85
214,1172,10,23
744,1201,-32.4,10
853,1769,-2.2,69
825,1422,28.5,78
639,611,37.4,100
828,1337,32.8,36
876,1438,26.4,14
610,711,25.5,51
153,911,-30.8,57
380,1003,36.2,5
738,1020,-34.5,17
176,1127,39.3,53
692,1025,38.9,83
705,858,-16.2,93
945,1189,-2.6,55
314,1405,19.2,68
386,1255,-27.3,76
289,1790,-5.7,61
629,1558,-24.2,38
628,1238,-32.7,9
449,883,20,55
942,856,40.9,89
191,1078,38.5,34
542,1447,23.6,2
325,1292,-9.1,79
451,1389,40.9,27
749,1266,-2,11
137,1191,24.1,65
338,630,-27.5,71
458,780,-35.9,2
689,1199,24.6,94
225,1099,32.1,7
409,855,7.4,69
961,1077,9.3,37
104,1462,10.8,56
596,1405,3,21
135,779,1.6,44
507,1702,-16.6,54
342,1308,19.4,53
438,738,36.6,25
326,880,40.3,18
357,745,-2.6,79
803,1086,-6.5,92
630,697,26.3,28
296,1065,29,35
221,1060,22.7,10
784,755,24.9,91
502,1259,-22.1,21
500,713,-15.4,33
361,798,12,61
885,1119,-31.6,81
734,1283,-32.4,17
707,758,24,12
281,763,-14.7,30
344,1025,-17.5,35
749,1395,32.3,37
498,1532,-36.7,21
651,657,-9.3,59
607,1010,-24.8,81
137,1668,39.6,74
209,1645,-26.1,100
823,1621,36.9,77
280,743,32.7,72
364,1324,39.7,8
228,1586,-1,71
602,819,-27.4,94
743,855,-12.1,79
352,1656,-24.7,85
719,1377,-11,80
417,1737,-11.4,45
179,1371,-34.1,84
801,699,-18.7,100
867,1600,12.3,3
596,1332,17.6,8
982,1457,-33.2,3
925,1690,19.8,26
292,625,-34.5,37
430,675,38.6,90
573,808,-13.1,18
354,1511,34,18
429,690,11.1,93
653,1533,-16.5,56
553,1685,-19.6,87
566,1546,34.6,39
511,842,-17.2,12
972,1070,-7.8,23
431,1472,-39.7,30
376,1513,-6.7,6
257,1798,39.1,92
784,922,-14.1,96
476,947,-10.6,10
423,1411,-21.2,34
783,1028,11.9,32
683,1439,-33.8,29
365,1149,-20.2,69
747,866,21.7,75
603,676,-14.7,97
482,1232,-13.3,82
660,1410,18.4,24
421,1389,-9.9,49
948,1485,-13.1,100
320,1604,-27.8,61
598,928,-32.8,65
172,755,-19.9,72
841,1486,-38.2,41
464,741,27.7,14
794,900,-18.5,6
354,893,-20.9,68
167,1069,9.3,72
173,814,17.3,44
848,680,19.1,85
347,1600,10.5,16
988,1698,21.8,48
868,639,13.3,69
997,1782,39.9,78
658,1512,19.1,26
550,1093,26.6,71
526,1232,0.4,22
759,1174,37.7,52
482,1081,17.1,43
558,1753,-17.8,20
978,1120,8.4,64
551,1213,-21,5
112,636,-9.7,24
605,1076,-15.2,20
396,884,-18.8,32
345,658,-23.1,71
857,1556,-20.6,3
424,1150,-27.9,10
606,927,-17.6,59
420,1350,-6.5,69
653,770,23.9,57
957,1578,-12.6,27
328,1188,2.8,12
830,698,35.2,52
992,651,12.2,23
382,1366,-30.5,9
384,895,29.7,16
860,1746,-27.3,23
876,803,-29.2,87
176,998,-36.5,40
665,642,23.5,16
391,1221,-32,60
882,1034,-26.8,65
326,1389,-13.6,23
785,1027,-0.5,18
394,1233,37.8,39
548,1195,-33.5,34
702,1359,-9.9,67
838,1489,-28.8,22
526,1672,6.5,57
706,1582,-11.8,51
191,996,11,67
173,635,14.2,61
863,1769,-32.1,1
480,1628,19.1,82
825,1618,28.8,31
583,982,25.7,67
203,1697,14.3,64
913,1003,-39.2,20
580,974,-12.2,5
826,1485,-24.1,56
584,1080,-36.4,64
588,1318,5.9,67
892,830,-15.5,60
114,638,-14.4,12
708,972,-18.3,60
782,875,-4.9,9
439,1251,-9.4,89
820,1696,15.9,6
604,1400,34.4,67
640,1208,19.1,94
239,995,-12.4,7
958,1772,30.3,3
892,669,-32.1,35
227,1798,26.3,2
636,932,5.8,24
425,1478,-39.2,81
878,692,7.2,69
777,1296,-36.9,67
539,1359,34.9,80
933,1434,0.7,37
364,736,-17.4,6
252,1799,4,86
166,1621,24,75
750,1668,11.4,10
228,831,7.8,80
124,957,-4.7,49
269,872,-11.4,88
289,1022,0.1,18
136,1103,33.9,74
240,1219,26.9,34
108,635,-18.1,92
502,923,-8.8,18
320,1027,30.8,39
880,1470,-6.2,28
827,826,-9.2,8
358,1796,34.8,58
221,1249,24.8,68
294,1274,14.1,39
627,1018,14.3,91
618,696,-19.8,46
512,831,-30.7,34
353,1396,26.1,92
685,778,-29.5,53
107,794,-26,4
993,1753,4,54
763,911,-14.3,76
556,1574,32,63
613,1086,27.7,20
915,1469,-21.2,76
960,851,-29.6,99
118,1636,25.7,1
807,980,27.9,18
100,754,-32.2,24
340,927,32,19
869,769,19.6,68
804,1682,16.6,99
350,986,-14.1,77
630,922,-28.5,87
721,1320,39.9,73
694,1734,-18.7,68
880,646,20.9,67
722,705,-31.7,72
351,1621,8.7,85
377,721,33.4,72
480,1164,14.4,18
871,946,6.7,88
829,1633,-15.5,11
738,990,30.8,32
412,1710,4.6,23
212,886,-0.3,18
874,1044,-32.1,2
783,1748,-39.9,25
920,893,9.1,100
503,1610,25.1,97
816,1084,-7.3,39
144,1643,27.8,76
909,720,-37.2,92
174,714,-33.3,98
111,1118,-15.7,52
737,807,-0.1,96
409,934,0.3,17
453,1484,28.6,41
844,980,-10,65
526,640,37.2,54
160,803,33.1,58
765,1631,18,1
859,879,1,21
987,1513,-17.3,19
900,667,10.8,26
107,1573,23.3,65
777,1025,-34.7,13
803,1709,-37.9,14
133,1647,-9.5,34
307,901,33.7,99
937,602,-31.7,4
423,1361,-39.1,95
938,1687,25.8,100
330,769,2.2,80
266,920,-0.2,36
664,1424,-32.5,1
871,1369,17,48
861,1595,-24.7,64
819,827,29.8,94
352,1333,-32.8,90
209,1090,23.3,43
758,1407,2.8,90
574,1450,38.2,81
981,976,-19.1,41
436,1690,-26.8,74
275,1686,31.8,20
584,1454,30.7,43
655,984,14.5,21
243,1205,30.2,48
267,1059,13.1,46
450,1222,3.4,22
138,1320,14.5,11
209,1113,1.6,74
940,724,-40,24
567,1093,10.5,55
778,1788,11.1,87
485,604,-24.8,22
788,1784,16.3,77
512,694,21.2,69
100,665,8.9,75
777,999,15,35
138,859,10.9,92
988,1593,-19.9,33
813,1635,-34.9,64
208,1220,22.5,97
994,1666,-11.4,6
796,1212,12.8,29
510,1315,5.1,16
222,1630,13.1,59
492,1665,6.8,99
924,754,-3.4,32
757,767,3,33
677,1040,-35.6,80
882,1625,8.9,13
118,1238,-22.9,24
483,1229,7.4,58
338,1100,-22.1,80
494,1508,-5.8,38
115,1293,24.4,32
269,1749,-23.1,45
947,1718,-26.2,46
859,1356,36.5,33
586,1678,-22.4,12
734,1474,-39.8,78
521,1247,-6.7,72
139,770,-27.7,16
885,906,29.2,32
945,709,-30.2,27
504,890,-26.8,44
721,1626,-9.2,59
202,988,-24.8,80
193,1400,31.8,50
494,1446,-30.6,52
614,1392,-13.7,8
988,1475,-2.1,27
623,1208,29.8,29
224,1580,-18,80
846,1631,38.5,51
550,1271,-39.4,21
545,1728,-0.7,58
650,934,38.8,7
308,1664,9.1,15
148,632,5,14
502,1752,17.8,33
876,1209,22.1,53
357,1589,-16.2,6
417,835,-30.9,76
985,1459,-26.9,90
528,922,14.3,13
219,628,16,85
920,1314,38,93
534,642,33.1,83
662,1273,-23.6,9
956,1378,31.6,82
942,1604,35.5,39
771,1473,-22.3,68
253,1336,35.1,94
863,1313,16,68
886,749,-12.6,41
921,1251,-13.3,89
969,715,-24.7,1
672,944,-8.2,3
607,817,-11,41
797,685,38.6,89
707,1228,31.8,19
443,1206,-3.4,2
194,1492,39.4,49
886,777,14.5,53
454,1535,28.8,47
973,1624,5.6,44
660,830,-21.8,97
340,925,20.3,65
765,824,33.7,97
880,862,31.3,69
623,1092,25.9,45
379,1541,1.2,63
326,680,17.6,67
568,1350,8.1,6
333,1235,2.9,28
513,1216,-4,95
911,1717,38.6,83
272,940,15.6,90
638,1598,34.8,30
206,936,-20.2,41
966,1336,-32.4,16
949,1788,39.9,26
206,1316,-34.4,59
484,657,6.2,44
753,1779,-36,80
215,1687,-9.5,64
348,926,-27.7,25
341,1563,-10.4,100
614,1567,-32.2,36
678,1335,35.1,78
443,1703,27.2,76
427,1686,27.5,31
557,947,35.3,49
210,1101,11.3,6
986,1740,-35.2,69
522,769,33.7,8
248,674,-9,74
827,1727,-24.9,78
993,1187,-19.2,94
955,1321,-14.5,46
200,1012,-0.9,47
547,1088,31.3,84
534,776,-23,95
488,1515,-1,88
687,1247,-5,45
231,1310,22.8,92
780,1737,-25.6,53
641,1534,33.3,21
505,872,-24.1,95
499,1427,-33.8,31
312,1658,33.9,24
991,820,16.4,31
856,1250,-4.4,50
921,1764,33.7,92
686,1288,-32.3,35
194,951,-27,8
994,1307,38.5,82
318,1709,31,40
167,1232,17.9,93
322,1598,7.1,76
403,806,-32.9,10
736,785,30.4,3
101,1062,1.9,40
338,1000,40.8,55
450,1590,-29.4,32
821,1221,-0.6,38
378,1663,-37.8,63
657,958,17.8,42
990,1255,2.1,74
937,1060,-9.4,8
767,1256,-20,96
995,931,18.7,9
775,827,-2.6,14
209,1429,39.8,77
175,830,-18.5,81
488,1115,5,54
748,919,36.7,44
634,916,-13.4,80
839,1309,-0.4,76
701,970,8.3,79
416,1119,16,15
334,997,3.2,51
300,1675,4.2,90
860,1411,-11.3,89
772,716,-27.1,48
606,761,-37.5,6
739,1277,-38.4,56
152,1395,-14.8,72
908,1318,40.6,78
772,1184,13,78
257,883,-8,8
826,619,16.9,34
649,1320,9.7,27
684,1163,12.8,89
876,1093,-7.2,99
234,686,32.7,5
278,1619,29.8,57
286,1638,24.1,45
721,1077,-4.3,7
649,1236,18.7,20
851,1291,12.5,59
764,990,-24.7,87
417,1445,22.7,76
370,1647,8.7,80
450,1032,-8.4,40
137,822,35.7,12
235,772,14.8,80
811,1698,19,40
828,800,-25.7,67
506,839,25.7,88
576,1277,22.3,11
257,1160,-14.2,73
684,688,7,40
945,818,-33.5,17
214,821,-6.7,84
626,1150,11.4,9
588,716,5.3,27
465,883,30.5,100
778,671,-35.8,78
733,653,-2.7,51
762,643,-12.7,43
946,1476,-16,53
932,1123,18.9,24
686,1079,-11.6,5
813,1216,35.4,20
409,970,-0.8,59
114,728,37.4,29
586,1351,-17.2,94
400,1430,-7.2,51
171,1027,-10.4,63
729,1650,23.3,21
745,994,5.9,69
518,879,-6.1,27
559,1740,-16.8,10
935,649,-28.8,12
873,626,18.5,79
834,1083,-38.4,20
266,790,-21.9,17
408,1638,40,12
874,1457,20.2,20
108,1409,-2.2,23
266,775,35.8,27
591,1675,-23.3,86
631,1152,5.8,89
831,1026,-21.6,24
316,1161,-36.1,81
453,1271,-18.6,10
793,1588,-25.8,34
821,1666,-1.1,2
744,865,-11.3,55
349,777,25,2
164,1410,14.7,67
853,740,22.7,29
631,894,-13.4,28
498,1727,22.8,30
435,726,-9.1,10
676,655,-8.9,88
816,1036,10.8,53
836,875,-5.1,61
543,1341,7.4,75
795,1234,24.7,31
487,1428,-14.6,21
664,1609,27.1,53
605,987,18.8,59
311,622,-28,34
767,1310,20.2,56
976,828,19.7,39
645,1517,8.9,8
498,1786,16.2,97
754,1398,-7,16
348,1169,38.7,8
870,1250,-20.8,3
224,1676,-2.6,66
320,875,-31.1,42
787,882,31.4,23
269,1681,-39.2,96
440,1290,-34.2,57
674,1369,-32.7,92
883,1540,0,55
176,1569,9.2,99
682,1515,18,62
747,723,-20.6,35
617,1112,14.1,60
560,1457,-36.3,59
589,1328,27.6,43
721,698,11.8,35
353,1643,-27.6,70
178,955,37.6,82
670,1269,4.5,5
896,757,6.1,42
372,680,-38.3,82
338,1497,11.6,78
664,1660,39.6,41
163,1702,17.2,58
635,690,13.9,59
494,1234,-12.4,94
973,1453,13.9,25
410,1251,38.9,14
195,1732,-1.9,60
592,1703,37.2,88
940,1789,31.3,91
682,1735,18.7,79
676,1551,-3.6,91
885,1365,-11.5,92
731,1052,20.2,35
673,1435,-10.1,29
890,772,29.4,29
752,1202,-28.8,85
957,1551,5,11
316,1396,3.9,77
131,609,20.9,97
469,851,-34.4,87
848,1574,25.1,43
913,884,18.7,62
900,1065,-13.7,21
515,1072,15.1,38
445,1100,-12.2,65
379,1195,35,70
228,1086,-15.7,38
886,1211,15.7,41
194,705,-14.7,57
905,1652,-4,23
583,1438,13.3,62
109,1396,20.1,48
179,1417,26.5,58
846,836,-20.6,50
131,1253,-18.1,27
593,1707,-18.4,68
681,636,14.9,69
853,1238,-13.1,96
427,1371,19.7,98
892,1585,26.4,50
975,1388,-18.1,98
738,1518,-12.1,63
454,1316,22.7,4
299,976,-5.3,54
180,1604,33.4,7
977,650,-20.7,76
815,1766,31.8,87
828,966,-11.2,67
649,877,-20,96
658,1603,-37.2,8
227,1439,19.4,2
618,1693,38.6,22
