godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
408,1029,14.4,64
185,1547,-20.7,24
902,1137,7.9,68
612,707,-23.2,70
245,613,33.6,54
507,1435,20.7,20
781,1787,14.8,22
574,1339,-4.2,21
607,1155,-12.6,40
964,670,3.3,43
292,948,28.7,5
353,1226,26.9,98
826,1087,-8.1,12
884,1605,32.4,25
793,1444,-7.1,9
823,611,-18.9,96
373,1733,24.6,99
379,707,12,17
605,1599,37.3,9
199,695,-6.4,48
878,1371,24.6,4
243,724,-12,96
208,1729,2.9,53
685,1416,35.1,35
936,1647,24.9,1
702,1764,-6,18
575,1705,-4.3,31
451,898,19.8,73
135,1199,33.3,65
644,1342,13.2,96
258,1320,23,36
203,1670,16.8,48
140,1417,-19.5,52
631,1561,3.3,86
314,1029,36.4,28
926,845,-26.6,2
358,788,34.2,70
223,1116,-11.2,33
386,1567,6.5,58
300,951,19.6,30
388,1777,-35.1,68
466,652,17.8,31
302,1066,-31.3,22
265,1298,11.6,93
505,1177,28.3,37
760,1378,-38.8,57
553,1754,17.2,60
639,864,23.1,27
382,755,10.7,47
717,1303,-6,1
982,1561,-22.5,51
306,1713,26.5,98
138,607,-22.8,47
338,709,-2.4,40
370,1518,-30.2,92
221,1725,15,68
644,1466,3.2,91
158,1118,6.8,30
851,1495,-31.7,56
110,703,15.3,19
250,1677,30.7,10
699,1512,-23.2,45
623,1401,-1.9,81
831,834,-31.7,12
856,1543,38.8,53
779,639,-31.7,9
755,985,-15.6,50
295,1779,30.9,39
595,1604,7.9,96
356,735,-9.2,89
768,1273,14.9,77
867,1540,9.5,29
696,1293,12.7,57
714,1440,-28.6,9
569,681,-22.7,8
572,795,-34.3,91
152,1756,-25.7,93
872,1739,-34.3,100
711,734,12.4,35
329,1265,-31.6,82
892,1333,32.9,5
971,1105,-15.4,32
842,629,-39.9,64
784,1309,-37.7,12
872,1442,-38.8,6
483,1387,-13.5,56
130,1731,-5.4,84
845,1795,13.1,96
513,1522,-15.6,4
653,667,-25.6,37
942,788,-26.9,96
826,1743,-1.7,56
799,1729,-9.3,39
743,1612,26.8,31
866,636,36.3,47
997,1237,-23.6,57
860,1574,7.3,30
244,761,19.3,12
682,934,-24.5,44
713,1139,-32.5,70
335,1543,34.3,88
858,680,-18.2,65
777,1492,14.5,22
463,1328,-12.3,36
451,824,9.1,96
348,1562,-0.1,93
614,1329,-39.5,47
162,1096,40.5,38
674,789,-32.3,58
974,1514,8.4,100
164,1772,-12,34
768,1188,-4,59
963,778,10.8,28
317,1493,-3.9,70
144,1551,-36,44
365,1135,11.1,74
753,1010,0.4,3
567,665,26.1,14
951,1084,-30.3,96
705,1207,-28.3,49
219,952,-29.9,18
267,1512,14.4,35
735,1301,35.6,16
724,898,-3.5,18
407,1556,-30.3,82
340,719,-30.3,14
797,886,-13.7,53
862,1771,21,30
526,1198,-32.2,14
600,1637,-5.6,33
527,633,-21.2,6
709,612,3.8,94
817,1731,-4.5,54
391,1741,-1,23
642,1261,-7.8,58
485,669,6.2,41
617,1654,-29.9,28
616,700,36.2,88
190,937,-14.1,26
635,1322,-32.1,74
619,880,-1.4,86
806,906,-22.5,30
611,872,19.8,77
599,747,-8.6,17
745,886,-23.9,59
488,1286,-32.5,25
490,601,14.2,46
242,729,20.5,18
114,1543,10.3,60
757,614,23.2,77
930,1106,5.3,86
455,1391,-17.5,96
771,884,-25.5,61
493,865,30.4,2
185,1488,9.4,1
427,1257,26.4,18
655,1009,39.9,38
247,1022,-7.7,58
129,921,-11.3,100
258,1418,20.9,61
478,1150,-17,1
600,625,33.3,21
976,1148,-4.6,70
600,749,39.6,58
860,642,39.8,64
484,1203,-15,77
486,633,-38.7,67
435,710,-32.7,91
298,1168,23,84
967,800,-5.7,35
517,925,23.5,10
139,1090,13.6,66
795,1294,38.3,5
351,1139,2.7,86
681,1440,2.9,71
820,625,29.5,80
701,1548,-36,61
821,1324,23.1,52
225,1381,10.7,50
947,1463,-24.3,14
997,1122,-13.3,55
354,1441,1.8,15
656,1589,-29.5,15
758,1794,-27.1,27
114,1399,19.4,51
182,1326,15.9,36
984,1096,-12.8,57
455,1582,7.8,68
393,1327,13.7,46
890,1716,-19.6,28
941,875,-0.3,16
181,1130,-36.6,20
161,911,-7.4,42
945,1606,-14.2,62
592,729,25.7,40
546,1306,-39.5,9
548,1115,4.1,31
728,663,27.8,30
480,994,-1.6,36
775,1346,-2.6,62
833,1582,15.5,41
490,1161,15,20
178,1710,-6,67
154,1233,12,67
310,1059,6.2,98
568,1758,16.5,45
965,1634,16.3,90
446,989,-1.3,38
310,784,12.3,85
849,998,4.2,85
375,848,3.9,66
502,753,-38,98
944,1769,40.5,60
158,1420,15.8,69
655,1618,12.1,15
588,996,-3.8,4
821,805,26.7,58
784,938,-10.5,32
531,1229,-33.7,37
253,1225,-1,34
491,1199,-3.2,12
747,1689,-26.9,36
226,842,-32.3,49
215,1342,-10.2,22
395,853,-7.9,63
300,1216,-28.4,86
464,663,-1.1,75
506,655,-17.1,2
484,698,-10.3,89
978,1286,-0.1,47
625,1131,-7.5,57
542,624,5.1,47
532,744,-17.1,36
461,1394,28.2,48
381,1327,33.8,72
772,1012,5.1,37
1000,1363,20.6,28
545,1022,-6.1,47
265,1473,13.8,55
637,1090,28,15
600,1411,23.5,20
775,991,-31.3,68
378,718,-16.2,31
996,919,-13.6,43
858,1295,26.1,40
890,782,-19.7,41
591,720,-36.4,54
443,970,4.1,82
700,1204,-34.1,60
198,1008,-9,8
918,727,-9.6,90
658,1132,-22.6,92
115,1746,-19.5,47
121,1499,-16.9,62
958,1157,30.2,59
691,796,-11,67
389,873,12.2,67
489,644,39.7,60
415,1304,-24.1,39
274,1297,-39.4,4
740,870,-39.7,44
736,1654,20.3,16
994,773,-23.2,80
231,696,40.2,88
193,1747,2.5,50
953,1352,-39.6,2
191,1116,34.4,4
789,1689,-7,17
670,1203,30.4,49
173,884,29.2,41
238,676,12.4,56
906,1116,26.4,58
525,1115,-5.9,50
178,806,3.1,25
426,1231,-28.4,10
713,1366,-34.4,81
758,1161,-35,20
625,1060,-27.3,71
866,918,-36.5,19
643,1231,17.8,5
466,674,-20.4,12
297,1491,27.3,81
478,1368,22.3,51
156,1359,-16.8,87
409,1033,-15,5
613,1051,11,24
658,1180,-5,48
840,992,-19.3,99
991,1789,-6.2,38
583,1085,28.9,61
287,1270,-27.5,84
152,1622,-32.3,14
213,1670,-30,55
772,1443,32.9,97
846,656,-12.6,47
537,1420,28.1,81
425,1280,32.6,93
778,1037,-19.9,53
328,1118,-21.6,69
720,1677,-35.4,32
992,797,-21.5,13
206,1515,-8,88
169,610,-27.3,8
983,1260,-22,63
341,1107,-24.4,71
453,1396,-30.8,73
395,1020,-37.1,79
944,832,8.9,34
592,1203,-15.1,1
804,1443,3.5,64
315,724,12.3,71
130,1071,-4.1,69
928,631,-36.2,32
522,615,-28.6,89
875,1422,26.8,41
303,882,-28.3,73
346,1151,-0.8,22
216,871,14.5,53
906,1559,3,83
736,877,-24.3,85
302,1575,-11.1,30
525,1535,11.6,52
828,1455,-14.4,93
373,1164,18.1,82
499,1746,28.4,21
811,1193,-32.9,8
723,1435,-28.2,66
370,1239,21.4,6
709,908,22.6,88
400,937,-37.7,20
378,1723,-28.2,49
416,868,-36.8,12
312,1463,16.4,47
305,1496,17.2,4
474,1512,2.7,3
267,864,-11.9,20
226,826,-14.1,86
191,1186,11.6,51
403,1207,11.9,4
152,1635,-8.7,69
268,1456,17.4,2
854,1729,39.7,64
603,1408,-30.9,62
765,1591,-37.2,89
671,1111,-39.6,30
959,1468,15.6,12
808,1364,30.2,77
230,1614,19.1,21
475,1088,3.6,4
702,1582,-33.4,58
557,1261,-20.1,34
622,1035,12.2,49
172,1255,-16.3,86
102,1536,17.3,41
898,1313,-14.5,11
629,1250,25.5,48
549,1208,-11,54
623,1369,27.6,85
184,797,13.2,53
915,1619,40.5,68
441,1428,-24.8,34
782,990,-27.1,92
668,779,27,44
782,642,25.4,46
653,1694,4,70
730,1800,-21.9,47
824,994,-23.3,20
650,990,-28.2,63
433,1567,38.7,24
221,1635,-32.1,65
727,1334,-37.5,39
133,670,-0.8,77
397,1096,-0.3,69
599,979,-19.7,1
845,1015,15.5,81
913,1325,-14.5,8
242,689,22,25
370,1515,15.1,41
959,1123,15.8,66
677,1667,8.9,27
878,1628,-14.9,51
568,1361,-29.2,63
214,1385,18.7,23
103,1204,24.4,20
814,1264,32.2,51
717,1089,-12.9,38
975,1757,28,5
743,1396,-12.7,63
319,1176,23.3,88
543,1721,-34.8,28
986,946,33.3,14
268,1435,38.6,58
138,1688,-4.8,42
189,1618,-35.7,61
686,602,39.6,86
899,1109,29,41
372,1262,-4.1,100
869,1518,3,21
372,917,-9.4,55
587,795,-0.4,92
680,1107,-20.5,92
707,1095,-20.9,46
878,881,12.4,76
987,842,21.2,67
178,944,-10.7,69
292,1036,-12.5,97
150,1246,35.6,21
794,783,35.9,87
607,1514,-22.2,95
895,600,-19.2,12
861,1012,-29.4,69
687,720,-2.7,3
690,1122,-25.1,15
444,1230,-1.5,51
379,1150,35.2,1
655,1222,37.9,50
969,1500,-20.2,2
117,1049,31.5,77
950,1146,-29.4,73
651,728,-33.1,53
663,1218,-28.7,93
261,1112,-19.2,77
700,1140,-27.9,3
812,1073,-29.1,16
471,1606,-27.1,60
718,1507,12.9,31
475,896,-22.1,79
584,805,-31.5,25
176,841,-1.9,30
958,1142,-5.1,58
316,1582,-9.7,9
981,1440,-26.5,76
149,1793,18.3,8
959,953,-30.5,52
343,1139,-11.2,23
152,1176,16.4,79
769,1604,32.3,92
977,1756,-31.6,33
517,636,-4.7,89
669,1286,4.5,87
603,1742,33.6,10
265,1474,-12.6,55
130,887,-14.5,46
936,773,-38.4,71
812,1433,34.9,56
466,936,37.4,20
889,756,-16.4,13
347,656,-38.3,35
162,1716,31.2,94
737,811,-28,72
782,1068,-24.2,24
152,1424,24,58
300,967,28.9,66
749,876,-29.7,67
611,1729,33,16
417,1037,-37.1,68
245,1408,3.9,27
116,1517,-5.2,69
906,1165,20.7,81
744,1141,-16.2,50
407,1545,-31.6,99
156,1759,6.5,5
389,892,-33.8,23
856,1569,-23.5,21
215,1020,-30.1,13
246,1175,-27.4,88
358,835,8.9,36
868,1267,-19.5,86
605,1582,27,88
460,898,39,65
762,784,-13.6,56
382,1207,40.6,60
975,1156,-5.4,71
589,1659,5.2,6
409,1315,33.3,19
639,1668,-4.5,9
953,907,5,36
322,1272,19.9,84
601,620,-14.8,70
550,1156,-30.4,91
410,1105,28.5,30
661,1625,-37.9,43
324,748,-36,4
713,1583,40.6,20
100,1340,-15.2,91
204,652,-27.2,33
214,886,-21.6,74
343,977,2.7,69
455,1772,-16.6,94
399,950,-39.2,73
847,1102,-33.7,39
659,1141,27.7,76
928,1129,38.5,87
363,987,-35.8,57
492,1667,31.4,26
482,1416,-33.1,20
802,1041,-21.1,96
480,678,-19,6
861,1088,20.9,8
957,1545,25.2,53
721,1206,26.7,18
314,1069,27.3,61
590,1194,9.2,16
691,1185,33.7,41
163,772,-18.4,1
495,1325,-31.5,42
478,1644,0.5,43
645,743,14,85
525,1157,2.2,85
398,1311,10.6,70
301,782,-29.4,79
206,980,-1.7,1
527,1778,-22.4,93
825,1277,-18.2,17
375,667,-14.5,87
944,654,-11.2,24
596,1432,-30.2,62
449,1080,14.8,39
228,1150,4.6,52
446,696,25.1,70
310,1671,-23.4,23
817,1170,19.9,45
287,618,-29.9,93
534,760,31.7,32
485,1122,36.5,24
385,672,26.5,82
246,672,31.4,100
923,938,19.3,23
921,1696,-8.1,45
578,1463,-27,92
852,765,25.6,60
456,628,-33.2,78
433,1120,-10.7,100
867,1497,-30.2,87
715,1657,16.1,79
388,683,-19.8,74
399,1035,-3.5,92
601,872,39.6,49
591,1603,-38.2,41
184,881,-10.6,41
508,1025,-17.6,100
567,787,-6.8,93
427,1020,-14.5,22
202,701,40.5,38
399,1001,5.3,23
780,765,22.9,84
407,923,13.2,52
202,1113,-2.1,5
973,1732,-3.9,73
837,1774,10.6,7
914,756,24.3,7
336,840,4.5,13
313,1701,9.4,96
582,691,38.7,87
827,1658,15.5,37
716,1387,-9.3,41
474,919,-13.4,40
315,835,-17.5,94
260,1098,7.2,10
636,1383,8.8,60
186,1616,-26.3,79
680,1094,-35,57
618,1539,-39.9,47
317,1545,-33.9,4
290,889,-15.7,85
967,997,-27.4,99
768,657,38.3,23
661,1000,20.2,36
473,1704,-2.6,31
371,1343,-34.8,73
186,1644,-24,64
981,673,-15.3,90
600,1042,25,99
936,963,6.6,42
835,942,-22.3,18
201,796,-17.4,30
435,1043,-19.4,39
537,724,35,78
518,1322,15.1,57
164,1206,16.5,6
939,935,-18.8,6
671,1180,17.8,49
775,1084,22,19
477,1706,20.9,86
358,941,34.1,31
549,1136,14.2,68
762,1593,-14.4,11
103,1405,-6,55
769,1410,7.4,19
801,1316,36.3,58
759,1283,-16.2,98
217,1538,-14,93
768,839,-16.1,71
785,1088,-7.3,43
276,1639,16.6,10
981,1037,26.5,69
233,1160,9.2,31
676,1480,39.7,81
284,1704,-7.4,92
559,730,2.1,5
550,1065,-5,45
324,1786,-18,34
121,1755,-29.8,23
558,643,-5.8,16
745,1696,-6.7,35
223,746,31,15
860,1371,14.1,27
600,1678,-39.2,17
870,1345,-24.4,27
932,851,-32,34
645,1174,35,65
281,1774,-34.3,58
334,604,-22.3,73
770,1484,-27.2,13
857,1309,24.3,17
126,1644,13.1,37
181,1008,31.4,61
986,1603,-39,67
225,1716,17,36
729,935,11.6,34
565,1742,-3.7,45
390,1780,-32,50
365,1198,-12.9,46
443,1695,4.4,54
135,1498,-38.8,59
676,1685,37.4,69
928,846,-7.3,37
763,1138,27.7,17
154,1019,-22.4,32
800,1200,19.7,54
371,1643,-36.4,27
203,1593,-31,5
216,1408,-9.6,94
552,633,10.6,23
882,1238,12.2,71
445,1056,7.9,35
388,1111,16.3,63
177,905,-11.6,91
612,1005,35.9,19
653,1000,-20.7,9
396,1019,35.1,3
933,1213,-7.7,2
851,1194,30.5,97
532,1194,-16,65
623,1295,4.3,7
263,956,6.8,40
237,1597,-5.7,24
410,1488,19.4,53
230,1743,-20.9,34
102,731,40.2,46
258,1779,4,52
365,1611,-39.6,19
600,1395,-23.9,26
613,916,15.8,34
126,1620,-9.8,74
182,780,6.9,29
612,724,-33.1,35
910,953,18.8,11
151,1257,-38.8,54
831,1542,8.3,43
730,1661,-6.2,27
754,1051,-37.3,63
682,801,21.1,24
363,720,7.6,64
512,1341,-19.5,84
251,820,30.6,14
759,1790,-8.4,99
577,1379,-27.7,24
248,650,-15.4,50
617,1517,-24.1,20
730,1272,27.3,35
532,986,22.5,67
422,1733,-0.4,75
547,1044,-12.5,28
499,658,-8.4,33
608,804,22.4,68
608,994,33.8,43
461,674,-36.3,12
604,1640,-20.5,30
368,768,-9.3,62
287,1057,30.3,89
344,653,-28.7,74
899,1775,34.3,25
828,1172,-31.1,12
426,1747,-28.9,86
815,1236,15.9,62
585,1459,10.8,10
644,1521,-17.6,34
759,1457,-12.4,22
660,1721,6,2
259,1743,0.8,22
611,677,35.2,47
160,1513,39,54
284,906,10.6,24
460,1535,39.8,73
191,1479,-9.8,81
294,1652,24.8,57
313,819,19.4,86
229,978,-34.6,44
133,789,6.9,29
925,915,-36.6,34
960,1396,-25.7,40
987,1648,17.6,19
708,1329,37.3,53
316,1649,30.2,52
541,1580,17,8
333,1284,-31,34
533,677,-12.5,22
475,882,26.4,6
590,1002,1.5,7
907,1042,1.2,68
724,1581,-39.6,28
814,1055,-17.3,46
583,1552,19.5,26
192,1265,-24,1
102,638,-37.9,98
995,1232,27.1,61
