godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
924,1654,-20.6,96
427,641,0,22
129,1056,-7,76
932,1783,2.6,32
604,1605,-35.8,9
190,1700,-29.5,24
322,634,0.7,78
129,1329,-34.3,61
200,1232,36.5,38
631,1791,-39.8,7
112,982,-13.1,86
216,897,-30.6,20
553,773,9,7
775,704,-10.3,18
443,1227,14.2,65
523,1547,21.3,25
195,1483,27.4,28
263,961,-1.2,19
106,1464,14.4,67
716,1381,31.6,89
657,1545,-10.2,23
747,1678,3.4,15
632,920,-0.7,13
189,1016,34.6,54
426,806,28.5,57
773,1597,27.6,13
615,1372,21,100
234,1036,17.3,33
348,1663,2.9,17
217,1230,7.1,43
373,726,4.6,29
580,1009,-38.2,4
958,946,27.3,4
724,974,17,95
192,1485,17.4,82
967,688,40.9,25
824,717,-26.9,41
310,819,-10.4,48
241,1760,16.5,45
182,1528,22.4,21
645,1127,-14.6,58
854,688,-1.3,49
311,980,-17.9,79
739,1729,-22.7,70
450,845,2.6,29
949,1778,-13.4,16
406,1151,-29,33
101,1074,-15.9,67
550,1100,24.1,36
724,1264,38.4,66
561,939,34.1,60
603,1217,38.1,100
248,754,14.6,84
410,1062,-0.8,88
239,1615,-17.1,72
420,1485,24.2,1
833,872,28.2,76
811,721,37.4,34
433,1735,17.5,10
831,880,-27.6,48
616,1682,-20.9,58
471,787,19.4,20
200,1741,-25.5,50
482,603,37,57
700,1083,-32.7,28
591,751,-32.5,1
109,1317,-14.6,32
493,1158,14.7,18
249,1095,-35.6,2
200,1055,38.1,54
828,1241,6.5,71
475,1133,10.6,92
779,1359,-21.9,27
425,938,39.2,21
478,964,1.3,98
194,782,-3.3,71
273,740,-18.7,12
911,1359,9,80
903,1295,-26.3,51
968,1455,31.7,98
824,1307,-17.2,81
662,981,37,29
261,1603,-13.8,51
542,603,-23.3,63
128,956,-5.9,57
225,660,2.8,83
186,652,39,75
707,1144,-20.3,20
989,1589,2.6,39
914,977,-29.8,50
147,1310,8.2,53
821,1484,34.1,74
122,1678,20.9,77
798,647,40.1,58
591,1440,21.8,50
909,685,-5.1,83
976,1154,18.4,17
787,1402,6.5,8
570,615,-19.6,82
990,626,5.2,90
714,654,21.3,84
726,1511,33.5,2
971,663,0.8,79
325,866,9.8,80
273,1605,13,85
678,1711,-18.9,93
344,1281,-26.3,29
300,1665,20.8,83
827,1373,-33.2,89
652,1340,-3.3,95
774,1542,-2.1,47
955,1375,-7,22
488,1793,-37.6,61
930,1207,36.8,91
790,776,-18.4,27
699,1755,10.1,76
411,1629,-20.6,81
912,607,0.9,14
100,1342,2.7,98
537,671,8.6,73
302,806,4.1,88
145,805,16.9,12
300,825,29.7,42
889,1107,34.3,29
864,1749,9.3,3
482,720,-12.8,19
222,1682,28,3
755,1238,-34.8,84
217,1112,13.1,10
790,925,32.7,100
360,1679,-2,56
256,1368,-35.6,87
500,989,-24.9,32
752,1707,18.2,9
670,641,34.3,84
447,1545,-17.6,3
842,1259,-23.1,17
835,1324,34.9,52
526,1239,-14.1,15
634,1186,-35.5,45
744,1289,-17.9,28
347,1107,19.2,25
422,1153,15.3,42
422,1417,-28.2,87
692,1338,-22.2,38
422,1319,-16,59
583,1047,13.9,35
100,677,38.3,61
803,1000,18.7,9
366,1675,-33.4,52
709,1224,24.3,15
654,771,17.2,43
498,1009,-0.7,96
431,1357,19.9,69
976,1121,-27.2,54
892,988,-14.3,23
127,1493,11.9,42
765,804,-21.4,82
217,779,4.4,34
172,1686,29.1,58
561,1212,-2.7,45
961,1524,24.7,44
474,1667,15.3,6
448,1243,-27.7,17
585,1763,5.5,59
609,882,21.3,17
938,1660,9.9,76
980,1354,-1.7,4
190,874,9.7,90
945,779,12.3,27
191,1644,-30.3,35
981,842,-8,2
686,1235,29.5,16
761,689,-23.2,80
703,1117,34.4,10
481,623,20.5,7
195,800,12.9,22
292,905,22.8,26
877,657,-26.6,48
183,825,-17.3,87
236,1541,-13.8,45
762,1234,-39.9,9
324,1446,-26.1,5
516,1793,-12.2,51
987,1772,33.7,97
266,1289,32.4,6
929,1099,16.6,43
321,1686,1.3,56
514,1671,-4.6,83
101,660,-39.3,44
846,1042,-1.3,99
819,1755,16.1,4
621,1656,-0.1,1
750,634,-12.4,81
297,946,-32.9,44
109,941,34.5,56
934,1466,-4.4,41
939,1433,40.4,99
565,1559,-38.7,8
480,962,-18,38
574,1701,-29.6,27
177,770,13.1,28
350,1655,-3.6,30
168,1464,33.9,89
453,649,11.7,75
962,1121,13.8,45
232,1785,-10.1,98
883,748,25.7,87
237,1419,-38.3,29
721,1766,-11.3,11
110,1377,1.8,88
644,1477,26.3,19
670,1669,4.9,64
366,950,-14.3,82
847,1074,10.2,92
828,1736,3.8,22
865,1360,30.1,49
967,925,37.1,90
960,1798,-34.2,51
775,1654,-27.9,68
573,1158,-21.3,62
792,1167,-17.6,74
774,630,-24.4,98
484,1110,27.4,32
573,725,32,94
228,1407,13.7,5
548,1255,1.9,28
893,1194,-12.9,27
567,906,36.8,80
167,667,-25.6,81
881,1461,22.9,96
589,1581,8,17
313,1066,21.4,7
378,987,-31.3,70
572,1656,32.4,90
880,1052,-31.3,14
115,1279,28.6,51
627,941,19.9,22
917,646,23,15
247,854,24.4,89
569,1374,13.5,54
701,1277,-10.1,30
463,785,-14.5,21
626,1200,-14.7,91
730,1331,34.4,50
530,1242,-35.9,23
229,1131,-27.5,66
256,651,-12.7,41
435,1221,-10.4,26
573,669,34.1,10
664,787,-19.9,82
613,1737,1.7,5
441,1713,26.5,34
650,821,-18.2,96
190,1016,7.8,61
587,982,11.4,64
593,911,21.5,27
301,654,-3.5,54
877,742,-39.9,60
290,1504,8.3,66
280,1491,23.7,68
412,1043,31.8,35
967,1301,-3.5,84
969,1365,-37.8,82
618,1734,-26.3,8
606,1519,-25.2,94
348,1287,-37.2,100
535,638,4.5,19
944,1311,-35.7,27
961,1641,10.2,72
506,670,11.1,82
229,1758,-4.9,66
423,1446,-12,37
299,1442,-37.1,52
671,1370,27.9,15
978,741,-1.3,87
828,608,-2.6,43
726,1064,20.2,50
102,677,2.1,72
918,1073,-8.3,20
825,962,-37.6,24
585,821,12.4,93
865,1397,-21.3,36
245,1684,-14.5,74
415,1067,33,48
994,1503,24,42
787,1372,13.9,75
369,1393,13.7,8
876,1503,1.7,56
413,1299,-28.8,72
208,1219,4.6,69
206,1501,40.9,83
770,1142,-7.7,94
173,1380,13.4,23
454,1006,-2.3,85
607,1154,-2.2,20
527,855,16,80
547,1280,-13.3,15
572,694,26.7,1
547,1090,-1.4,2
145,1573,30.3,46
889,1650,23.8,58
781,1697,-32.2,98
150,1779,12.3,89
905,647,-15.8,20
552,1498,32.8,27
249,1716,-8.9,97
556,1048,37.6,57
653,1247,17.2,13
666,1198,5.6,86
146,777,-22.5,24
112,1602,32.5,26
282,1184,35.2,15
232,998,11.6,2
258,1456,-29.2,70
724,1724,8.4,86
988,1321,2.3,87
682,1540,19.4,93
242,637,-8.6,30
314,1766,-21.9,59
581,772,-32.7,97
112,1292,-34.4,94
923,1028,-26.4,16
623,1563,-22.3,4
328,1283,34,89
527,1788,18.5,42
434,1722,15.2,81
847,986,-19.3,71
409,1295,-25.8,98
565,793,21.1,65
516,1239,39,22
433,1473,-3.1,62
200,1195,-21.1,99
448,1590,-29.9,97
177,1382,26.1,26
216,1145,8.2,24
987,1342,20.8,7
267,798,34,79
257,1661,8.4,84
721,1015,32.9,94
273,1038,9,44
817,1243,-8.8,11
460,1657,32.3,84
421,1467,-15.3,33
121,1133,25.7,11
731,1650,4.9,22
588,751,-16.1,89
256,1785,-32.1,47
179,1367,-7.4,90
158,1389,-7.9,40
157,1786,-12.3,18
131,760,-21.2,14
309,1654,-0.9,80
653,669,-33.1,5
624,1384,-16.6,83
266,1232,34.7,50
763,1001,40.1,74
372,927,11.4,25
107,1751,6.5,22
838,1663,-32,40
389,1146,-2.8,54
695,1003,3.9,48
834,1252,-6.2,45
176,1565,-9.3,14
617,1680,1,74
750,1092,-5.1,6
315,658,-22,51
811,1286,7.4,78
683,1463,-39.8,86
548,1055,-33.9,88
619,1267,33.3,68
559,988,-13.8,12
502,919,-38.9,69
337,1294,-25,78
244,1520,3.3,1
728,1787,-24.4,4
393,973,21,98
406,962,-3.7,52
872,932,11.5,20
470,1086,-34.2,91
573,1179,27.7,73
656,1729,-5.4,30
631,1111,-6.8,60
761,1509,36.5,94
132,1698,21.7,51
553,1374,34.5,54
161,1782,-4,1
357,1237,8.3,2
461,759,13,24
991,1168,-14,53
683,703,-27.3,18
640,1145,-30.8,36
390,1753,-23.6,92
866,1627,31.5,17
640,1013,-27,1
166,1123,6.7,59
369,1667,-32.3,36
250,1241,-12.8,82
335,825,40.9,60
974,1278,-17.3,92
374,1450,2.3,43
223,895,17.6,12
516,1169,-39.8,37
991,1033,10.3,39
