godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
529,687,-5.8,89
829,1585,40.7,40
853,1412,-23.8,2
728,761,-22,47
192,1629,15.2,6
679,1258,-32.6,63
188,1458,7.1,79
371,1518,-3.1,44
201,1074,-24.3,3
453,1571,-2,25
168,629,32.9,16
147,1670,-25.2,91
597,665,14.2,93
864,1403,31.5,87
985,734,-4.2,43
698,624,-37.3,20
614,1695,-21,2
190,1428,-20,50
129,1635,0.4,39
793,1000,36.5,17
594,1295,-34.8,58
452,894,-12.3,80
611,973,-11.3,6
811,691,-1.4,91
716,1700,-21.1,80
470,1070,24.7,14
728,778,-39,28
509,632,16.2,45
400,989,-7.7,8
804,675,31.8,62
760,1298,16.6,6
685,1627,36.1,31
489,1448,-29.9,13
396,1791,24.6,61
389,1471,-30.2,15
189,1373,-36.7,69
725,1371,-13,25
845,1288,-19.9,84
229,1115,-18.1,73
239,1288,27.4,54
398,1461,16.8,85
173,1644,-4.2,100
379,1368,-14.8,14
466,1292,9.5,90
672,1730,-3.8,65
935,1035,5.5,11
457,937,-27.7,95
373,1248,-17.6,2
865,1736,-19.4,87
734,1312,30.3,28
128,1231,1.5,70
774,1762,4,93
263,606,-8.8,76
453,972,30,1
747,1726,0.5,11
420,847,-28.9,32
441,1520,26.6,21
424,1117,30.6,3
547,1656,-38.3,21
880,1048,-19.7,4
638,1481,-11.6,8
771,900,37.9,74
403,1706,29.6,34
144,816,34.9,79
183,920,10.1,44
253,1141,7.3,39
651,813,24.9,33
135,600,-8.5,79
680,1303,16.8,33
394,1477,-14,20
835,1581,-26.2,75
783,1114,39.6,30
101,1103,11.6,20
977,1725,-18.4,88
638,1182,-27.1,20
520,605,37.6,89
158,1291,37.3,5
424,837,-7.7,22
468,1576,-6.5,99
585,1236,-1.3,43
548,759,5.4,68
235,1425,-30.1,77
454,1173,-38,58
227,1507,-20.9,69
904,991,-14.8,83
881,1693,4.7,42
171,714,-3.6,94
390,915,-14,6
608,666,-8,69
218,1585,23.9,37
506,1362,30.4,20
574,1574,-17.7,58
968,1354,-4.8,76
709,1663,17,39
320,940,8.1,7
741,1069,25.3,2
996,793,5.3,59
256,1064,-0.5,6
265,1236,-8.6,5
445,740,12.3,43
105,1627,-25.8,46
545,950,-10.3,41
651,814,-26.4,61
361,919,40.2,77
446,1647,24.5,16
415,786,6.6,35
720,1462,13.3,100
609,1668,17.3,63
450,785,33.3,60
606,1068,-7.4,30
786,1152,20,55
177,606,38.7,38
341,943,35.2,35
708,1676,-29.8,38
426,1075,17.4,14
923,1516,-16.3,34
119,786,-29.4,99
170,1472,36.5,4
674,849,1.9,11
213,1402,16.8,27
760,1492,24.1,84
236,962,-19.6,78
577,1471,-28,41
631,1363,21.1,10
756,1251,1.4,35
796,639,38.8,81
554,1650,2.5,8
288,1618,-12.8,17
955,794,21.7,85
911,1360,1.3,38
970,919,-15.4,92
745,862,-23.8,5
638,993,-9,17
427,1195,-26.8,56
384,1700,29.8,40
998,1176,34.5,24
786,1294,-36.2,71
801,911,-23.1,99
818,1496,-35,4
853,1296,28.5,73
812,648,2.4,12
811,939,21.3,50
379,1758,-16.3,50
930,678,-13.6,20
892,1059,31.5,38
664,1785,-1.8,9
507,1226,3.2,46
445,1778,-38.7,3
139,774,23.9,59
568,1211,40.8,31
593,1672,28.7,6
850,1670,19.7,62
931,1518,27.5,13
604,610,-23.3,48
269,1298,19,66
987,1790,-36.1,44
132,983,8.6,18
433,929,6.8,62
968,1486,7.3,75
667,884,25.8,19
390,659,-38,91
881,886,-29.4,15
913,1623,-13.9,40
441,759,-25.5,100
613,894,0.2,96
485,862,-1.2,17
523,1545,-40,62
302,1382,-10,87
936,1413,34.4,81
709,1600,8.7,21
334,688,6,6
925,612,17.9,84
997,744,29.6,58
739,1756,-32.6,69
421,772,1.8,35
858,635,34.9,96
132,1723,-8.1,47
971,1330,39,28
339,1468,1,48
506,1037,-17.7,97
574,1326,-16.7,30
607,1623,11.8,88
156,1541,-21.8,76
610,666,23.6,45
823,1218,-21.7,18
153,968,-20.5,58
887,1676,-20.8,69
633,1006,34.3,38
664,1420,-35.6,24
169,778,-19.8,62
233,1698,-6.4,39
224,1001,35.7,47
663,1245,3.3,52
833,886,5.3,3
652,1271,36,80
863,1749,20.3,9
202,1038,-16.3,39
125,822,-9.1,40
324,1551,33.3,56
573,1199,23.2,74
788,804,36.6,37
416,813,-32.7,99
636,1217,36.8,54
521,1380,26.4,34
748,1600,-24.2,13
492,632,-6.4,47
675,646,1.7,48
821,1602,-28.4,88
690,1061,24,58
325,1083,-34.5,23
307,867,-1.9,12
620,1790,30.5,1
278,829,32.2,62
736,1180,17.6,73
813,661,38.7,28
278,1586,21.9,58
281,1428,2.4,95
934,632,-18.7,49
711,1338,15.1,56
327,1514,19.2,96
390,997,-17.2,92
170,1696,32.4,84
680,1378,0.6,91
809,833,10.1,17
423,1663,7.7,96
456,1777,-21.4,49
260,1106,10.1,4
546,1547,-4.5,17
229,962,0.1,38
673,771,-28.2,15
616,948,40.2,6
891,652,-3.4,29
665,1028,8.8,67
791,781,23.8,95
454,1175,-20.6,67
155,1604,7.1,15
562,655,18.6,91
267,827,-31.1,38
574,1529,31.1,31
852,847,16.6,12
1000,1310,-2.3,7
503,1558,12,35
519,1129,-16.8,91
364,1003,34.2,88
928,607,38.9,32
980,1122,34.6,43
960,1646,31.7,49
266,1231,5.4,23
187,1478,0.4,80
940,1648,1.8,56
230,1555,17.7,1
197,921,-3.4,68
959,1164,26.8,35
842,977,-7.8,49
147,807,-24.9,66
738,711,-34.6,5
677,633,-27.1,57
425,629,32.8,82
253,1088,9,58
525,1408,2.2,26
949,1169,28.3,45
388,1676,40.3,33
610,1652,14.8,32
486,1391,37.1,13
485,1229,-33,68
119,1143,18.6,14
577,1077,3.6,81
562,1123,37.1,83
753,1572,-39.7,24
743,1614,-36.8,20
120,1100,9.5,46
353,1578,19.3,41
389,833,-34.8,9
658,1027,30,62
550,1160,-11.8,12
469,1268,-32.4,35
436,825,32.4,76
205,857,13.5,60
703,1388,-7.7,79
730,736,-31.9,59
433,1028,9.9,87
499,1379,-18.2,49
662,1756,24.7,24
485,1528,13.1,57
765,701,35.6,36
163,660,-7.5,76
624,1692,-8.1,67
199,1659,19.6,91
704,1337,-2.5,39
581,1261,-39.5,39
852,1387,-19.6,5
630,685,-29.3,10
307,1540,-1.2,62
915,1472,-23.7,72
342,1677,12.7,74
101,1576,-5.3,74
740,1293,-37.9,23
442,1325,7.4,86
810,1465,-7.4,72
915,1309,33,52
232,1238,-18.7,51
158,1306,-25.7,97
300,1102,32.4,83
594,1075,39.4,59
452,1447,12.1,83
690,1261,-30.8,95
477,1335,-10.6,44
362,909,18.7,12
348,1440,-33,17
965,1697,-8,16
175,1710,10.9,86
342,965,28.1,33
706,1386,-22.6,83
528,1599,38.2,92
556,1598,-27.9,33
866,1667,-21,42
295,1233,-5.7,21
239,1330,32.1,33
896,625,-10.1,58
820,810,-25.5,30
250,1674,-11,86
642,1125,22.3,44
176,1102,1.7,83
336,1689,15.7,72
704,1724,-21.2,31
542,1138,-32.1,35
214,1775,35.8,28
649,1731,-19,96
992,734,-32.4,61
986,1213,-31.4,68
787,1446,36.8,92
262,733,15.8,41
919,1017,-31.9,57
596,1350,-26.6,19
703,776,-1.9,6
831,735,-23.4,73
361,1600,17.9,23
656,1549,19.3,69
759,1248,-32,22
487,1342,-3.4,45
377,1785,4.9,35
470,979,23.9,61
625,1435,-38.2,15
833,942,5.1,46
112,1072,4.2,10
375,1166,27.1,98
817,785,25.5,29
122,1571,-7.7,37
438,1406,-29.3,35
823,1658,-14.7,61
892,1785,-1.5,26
289,639,-26.8,99
507,1362,9.5,85
721,633,25.1,85
613,1554,15.4,74
104,645,-7.3,16
454,797,-31.3,28
745,1016,-12.3,55
946,1123,-35,35
488,1314,-25.5,58
897,902,35.3,68
776,614,-1.5,26
130,1352,31.2,27
476,1522,-31.2,36
373,1660,-22.4,22
