godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
687,1116,-36.4,35
679,1592,27.6,63
906,1624,-36.1,51
550,1109,-26.5,100
925,1480,-24,52
484,1126,-36.4,72
322,1023,26.3,49
521,1399,-31.4,33
525,1052,23.7,37
622,856,7.4,58
329,1672,-3.4,12
771,1189,-19,49
122,746,4.3,50
601,901,-8.3,50
287,1108,-35.1,34
852,1121,11.4,41
498,1184,-37.6,93
571,1246,-33.1,86
522,735,-19.1,35
866,608,37.3,95
502,1686,-37,34
111,769,-8.2,66
766,744,-7.2,98
712,706,23.2,78
566,1404,-33.1,34
771,1270,-11.1,19
293,1639,24.4,5
309,1408,27.7,87
423,1367,-4.7,59
391,898,-16.7,61
513,800,17.6,30
501,1259,7.8,81
559,1006,-13.3,43
359,1700,-28.3,7
347,637,-36.3,35
983,941,33.2,48
349,1456,9.9,70
995,1279,23.7,14
857,629,31.9,27
636,1465,-29.1,77
323,792,-20.9,1
370,1434,19.8,69
882,1641,17.7,87
415,682,-37.7,51
263,994,-14.3,77
205,1266,-1.2,54
285,1510,30.4,95
274,895,-26.5,27
627,737,-35.8,29
477,1663,-10,38
696,750,26.1,12
586,1193,-13,99
607,1034,38,31
766,951,4.9,62
269,1030,-25.3,75
684,669,-21.5,21
886,1177,36.3,31
471,1140,28.2,41
799,1188,22.4,6
510,1265,-12.7,10
332,873,8.9,28
298,1636,36.5,83
524,849,33.9,56
309,1014,-5.2,34
209,807,3,97
281,1059,12.3,25
534,1337,-5,53
789,1610,38.8,73
974,856,39.1,2
941,618,-20.7,63
799,819,2.6,8
267,1375,1.9,33
446,1011,14.3,39
168,761,8.1,75
332,655,30,90
475,1748,13.1,45
210,1560,13.8,30
456,656,39.9,80
927,756,-22.8,43
311,1231,26.3,5
512,633,17.5,18
999,1355,-12,55
420,1370,17.4,90
595,1481,-0.7,52
274,794,17,22
649,701,-30.6,87
913,1386,-5.4,61
371,745,-28.5,99
496,1761,6,36
208,1362,23.5,61
516,1068,23,39
732,760,24.7,49
333,1662,39.8,96
301,916,2.4,39
719,1404,12.5,62
487,958,22.2,80
554,632,22.9,75
321,627,-12.2,37
168,1004,15.8,98
333,1567,16.2,19
572,800,-30.7,46
550,1416,14.4,100
905,807,24.9,62
327,1399,40.8,58
618,1779,-39.5,28
238,632,-18.1,44
724,1448,-25.9,55
520,1128,-20.2,96
885,1152,-2.7,46
715,1439,28.8,88
399,1556,-37.1,93
645,957,-15.7,89
759,895,23,62
216,1133,-37.7,31
752,1201,12,56
978,1449,24.3,52
974,985,-31.3,10
966,1170,-1.5,75
925,1442,-15.9,32
505,887,-37.8,39
194,1337,-3.8,24
708,1111,30.3,21
835,1680,-4.8,73
224,1281,11,34
638,1482,-34.7,34
366,955,-4,31
277,625,-39.4,97
788,1517,-17.2,37
550,1389,38.4,30
103,1223,-32.1,42
121,632,34,3
819,1387,20.2,14
392,784,-20.1,39
500,1201,-18.9,46
391,1301,2.2,75
135,1297,29.7,62
400,692,13.6,68
743,1118,9.8,54
685,632,5.9,52
345,1136,19.4,16
832,1739,-3.7,99
143,1598,-5.3,91
326,1258,32.5,69
607,987,9.6,46
483,874,36.6,24
180,1191,36.9,69
396,1646,37,13
894,616,-30.4,27
353,1005,40.7,15
364,637,-20.6,82
360,1381,-28.3,54
346,784,-10.9,54
731,1284,30,68
913,1781,-0.2,3
851,718,-33.3,87
521,1106,20.9,1
186,1537,-20.7,97
181,1358,0.7,20
577,867,-39.3,16
629,615,-10.9,42
898,1796,-28.2,31
133,1682,-35.2,84
586,641,18.4,27
528,797,-38.3,78
747,1790,-36.8,38
427,782,14,52
825,928,-5.2,89
132,1204,-17.7,91
454,1252,-34,97
853,1687,-32.5,7
260,883,-39,97
490,829,8.6,80
704,1693,0.7,30
974,961,39.3,93
760,1372,19.1,19
646,852,27.6,25
749,915,9.6,34
172,1022,34.7,93
438,1184,12.5,75
897,1050,-29.8,76
236,1712,-26.3,22
292,806,10.7,74
167,1205,-35.7,4
508,884,6.8,20
296,1800,15.1,56
547,749,-9.1,54
716,1529,38.8,25
388,1651,-19.8,9
879,700,-5.3,56
896,747,-38.9,99
681,687,16.3,69
231,638,7,28
974,1024,3.3,65
117,1171,-3.4,46
520,1407,-25,43
136,1291,-14.3,38
862,931,13.6,78
533,1130,7.8,26
607,678,29.5,6
683,1554,19.2,68
349,947,31.4,99
125,1564,-15.3,77
272,1621,-34.7,41
750,665,-37.4,8
440,683,19.1,20
295,1341,9.5,11
904,1396,-3.7,84
616,843,-2.9,79
320,1463,40.8,7
847,1138,21.5,86
735,1245,10.6,41
852,837,-34.4,75
308,1656,-3.2,48
346,1070,7.6,40
931,1703,23.2,9
674,768,16.6,65
742,1276,13,54
301,1472,2.5,41
549,1597,-6.3,23
308,950,4,47
317,1164,21,95
406,1678,-15.1,28
410,852,-10.9,8
246,864,-13,3
947,1627,-19.2,28
368,1025,9.3,39
352,978,-15,1
364,611,4.4,66
280,1127,31.6,20
342,743,19.7,100
551,844,23.4,94
264,1264,-10.2,17
939,875,-33.7,73
959,1334,28.7,27
360,770,-20.5,28
297,1421,36.8,67
571,1217,10.9,79
559,855,-13,99
230,1583,-35.4,62
212,750,-36.3,20
156,1559,-4.8,96
135,1721,-31.9,6
804,1323,5.3,95
170,1649,-5,39
160,1357,14.6,32
408,1273,-10.7,9
568,1343,24.4,55
596,612,14.3,6
464,1789,30.3,33
183,1451,-38.4,55
148,1151,-27.5,44
572,866,-11.2,83
405,1460,-1.9,48
249,1600,-37.2,61
501,1422,-29.6,84
205,878,13.5,41
770,868,21.4,20
191,1092,29.7,76
466,692,37.8,16
878,957,5.5,1
680,1540,-5.5,89
519,963,-9.3,89
988,1220,-13.8,74
179,1641,-36.7,86
257,956,-36.9,68
561,1771,-5.6,73
540,1431,36.1,5
599,864,33.2,66
819,1261,-20.3,56
480,1348,3.7,64
114,1701,31.4,47
988,717,35.6,50
819,1480,5.3,16
197,1577,-13.5,68
436,769,-21.5,23
939,1527,4,32
514,1347,6.6,28
756,1670,-38.4,85
349,1737,15.9,81
697,1730,-10.5,93
220,1017,-39.4,22
117,1437,-35.2,21
936,1692,-8.6,4
793,1261,37,71
836,851,24.1,49
161,819,0,29
302,778,27.3,59
402,637,22.1,34
115,1223,-24,83
225,1263,-38.9,25
218,1378,17.6,69
203,1192,-19.4,67
219,1161,5.3,47
724,913,39.4,16
662,1646,33.5,58
607,1639,-28.8,24
111,815,-27.6,37
328,1555,32.5,9
427,1692,-14,25
409,1059,26.6,91
962,1469,20.8,26
1000,1595,-38.6,53
333,1323,17.6,14
847,713,-35.9,26
510,904,18.9,27
103,1300,28.4,15
136,1272,-3.5,91
550,815,-0.8,42
811,1015,18.4,55
346,708,-26.8,35
102,1190,-14.8,39
816,1368,-35.9,45
384,1086,-39.7,52
453,1787,-32,49
582,985,-37.3,90
643,754,-9.2,96
750,1772,1,72
515,1257,-8.6,47
906,685,9.8,19
326,1563,23.4,87
581,1608,-39.7,22
239,768,-36.4,84
105,1118,16.5,14
269,1752,-19.1,72
138,1573,-5.4,76
936,1221,13.8,97
470,1097,-1.3,78
795,1073,32.7,4
792,1016,40.6,97
915,907,-16.2,11
326,1530,-20.4,84
464,1565,6.5,93
159,606,-20.7,28
824,1173,15.3,68
258,1053,29.2,78
981,1084,-28.1,76
730,960,29.2,12
667,705,-21.6,74
701,1462,-30.3,90
451,1187,-9.8,48
348,625,-17.4,96
514,668,-2.9,29
516,1543,14.7,19
702,1218,3.4,97
712,876,-38.2,88
993,1736,-7.8,28
933,842,-39.5,1
148,677,-15.4,31
967,1673,23.4,95
669,1260,9.8,76
525,640,18.2,18
933,1128,24.7,85
657,1594,-10.7,6
725,1622,-9.2,81
250,1409,3.2,27
420,969,10.2,41
102,634,-13.2,67
797,1619,10.7,92
973,1510,21.3,64
714,1473,23.1,94
501,857,3.3,80
687,942,16.1,6
603,955,11,36
333,861,-14.1,93
625,610,0.6,60
800,1354,-19.7,46
454,673,25.7,100
960,839,12.6,74
364,730,-2.2,26
374,762,38.9,52
217,1061,33.1,70
202,916,1,65
588,602,-27.7,76
167,1030,0.5,58
512,703,-29.6,95
901,1776,36.3,11
650,1038,23.2,93
755,1783,30.5,59
612,657,32.7,17
261,1630,-28.2,97
778,934,34.3,20
728,850,1.2,14
592,661,-31.4,21
226,686,-3.6,47
632,793,-8.2,21
590,953,-15,61
623,1050,-3.9,9
892,814,36.5,48
754,1587,14.6,39
832,938,-15,65
465,1261,-7.1,49
731,1357,-31.6,7
935,675,-8.9,54
117,1258,-28.8,59
639,1620,4.2,36
386,1388,-6.3,97
825,1742,-6.8,72
280,945,1.3,71
490,1190,-16.6,5
253,1336,10.1,1
284,1385,-17.6,85
462,645,-36.7,73
827,923,-0.2,87
651,965,-20.7,9
365,1406,20.2,63
403,1376,-29.8,84
882,1506,-4.5,18
919,1563,25.3,35
346,981,-2.6,52
997,1304,-11.2,65
465,1085,26,1
445,1006,-25.1,87
989,841,36,90
509,711,-13.6,45
822,1501,-10.7,53
147,1540,12.8,77
833,965,25.5,46
675,1488,-2.4,60
643,766,-38.4,44
158,1117,-31.4,100
847,1492,-8.4,8
162,1232,14.4,29
596,797,-21.8,57
441,1574,11.9,60
348,1140,-34.8,5
855,1498,35.2,10
582,726,39,18
807,1309,10.1,36
531,1456,28.8,87
722,1023,28.7,55
455,1480,13.1,5
599,1126,39.8,12
507,678,-36.4,86
914,1406,-23.7,21
948,1170,2.9,42
499,600,-8.9,82
305,1200,-32.8,66
855,660,38.5,42
865,744,4.2,19
809,1085,-37.9,20
546,1273,-31.6,99
288,1731,-4.9,47
213,1426,26.3,78
705,879,-17.6,41
497,1300,-4.6,63
366,1795,7.6,52
347,1534,-13.4,94
878,933,7.1,3
456,1551,-22.7,76
675,935,35.2,100
493,650,-22.9,40
430,1591,6.7,19
570,1783,-2.8,15
642,887,-4.7,95
101,827,32.5,47
527,663,-6.4,84
712,851,-20.9,72
857,1448,-37.5,80
737,1329,-27.6,96
691,1617,-14.5,59
260,675,-21.9,56
171,888,-20.2,11
159,1238,-36.3,16
654,1124,-28.1,81
651,907,8.5,55
861,881,-19.6,65
991,1241,-37,47
760,1663,-39,4
876,1203,20.2,27
308,1134,8.3,50
331,1080,25.6,46
765,1509,-27,70
817,670,-8.7,19
896,916,31.5,9
942,649,-3.3,9
985,1010,-29.4,41
272,1145,-36.4,90
516,1646,14.5,39
643,1742,5,40
447,751,33.7,50
915,1247,-9.5,25
561,704,-19,86
721,1337,19.8,63
733,759,12.7,57
182,1154,6.1,80
859,1193,2.7,60
208,976,26.5,3
462,815,35.1,2
432,787,0.8,78
288,629,7.7,53
466,1077,37.6,22
280,1094,-14.7,49
719,1105,-10.7,22
404,609,-39.8,67
100,918,-7.7,75
991,1221,23.7,6
607,685,8.9,47
622,1356,20.9,32
570,1514,2,41
117,1170,2.8,72
383,1592,17.5,38
530,984,24.2,72
240,898,-33.7,96
214,611,27.4,93
442,763,15.6,32
465,1667,-5.4,93
161,813,-31.8,41
497,1079,-28.4,43
164,1625,0.9,10
811,1640,-39.9,87
774,1580,28,30
646,1582,-15.7,28
425,1289,-24.1,33
313,1790,29.5,100
373,1325,-24,3
620,1144,-38.9,58
775,1461,16.6,11
748,966,-36.6,16
791,781,-32.2,66
253,1589,-26.8,7
524,977,24.3,69
644,804,11,89
360,631,24.2,67
925,1771,-35.9,49
444,1011,-31.7,24
938,1562,-30.1,85
442,820,23,64
598,1326,-2.1,79
135,1495,11.2,1
100,1692,14.4,79
322,995,-23.8,64
986,1395,9.2,92
298,935,-7.8,13
173,1708,-18.2,72
917,943,-17.6,88
818,724,10.6,70
282,1656,22.4,2
391,1540,-26.2,63
317,1690,1.8,44
452,797,-37.6,54
649,737,-0.4,18
383,604,-29.1,47
266,792,15.6,38
824,1187,-4.6,64
458,879,-25.4,51
226,1467,4.1,86
624,899,1,49
632,1393,-4.9,61
142,1778,-6.6,83
439,1465,-17.1,7
837,1481,-1.1,29
159,1058,-33.8,32
772,964,-32.4,96
412,1497,-5.5,10
399,1490,-26.7,17
100,1752,9.6,50
779,1501,-17.7,12
606,653,-1.9,77
348,1462,26.1,58
654,1745,8.3,28
642,1311,-16.3,59
940,1707,21.5,56
882,1274,-13.3,7
108,1644,-17.8,6
451,1007,40.1,6
891,726,-35.2,13
705,1309,-35.3,96
115,1717,18.6,59
342,921,-25.5,39
868,922,-9.3,6
427,1609,-12,64
450,1591,21.9,4
251,770,-35.8,42
481,1787,7.9,65
768,1596,23.6,10
147,840,-34.7,91
574,1593,14.7,13
820,1407,-5.6,46
543,1738,38.1,61
752,610,-6.2,74
138,928,16.6,35
885,1351,-26.8,11
327,954,16.5,28
321,1553,-17.7,4
103,1314,13.2,39
602,1699,33.5,5
364,1048,-12.2,32
266,1016,-1.2,63
612,1525,4.8,79
270,817,-6.9,77
607,691,-12.6,82
717,1670,-5.9,42
893,1188,36,68
192,1754,-14.9,69
215,1381,28.6,83
587,1272,-31.5,51
469,1743,-15.5,44
210,1786,-19.8,73
221,1219,17.2,19
629,616,-8,91
656,1434,39.2,69
898,974,-37.9,63
218,603,-29.6,78
605,1385,-32.6,37
212,696,36.1,11
456,1186,-1,69
882,1046,16.9,44
276,895,-31.1,87
825,1091,17.8,29
127,1309,0.7,99
644,1704,-7.4,65
181,1522,-27.3,12
495,648,1.2,50
503,642,-35.4,22
476,1296,36.3,75
521,1699,-31.8,35
445,1632,-10.8,38
229,750,37.2,97
732,1733,10,19
492,1334,-28.8,50
744,1594,1.2,14
408,1562,18,65
832,896,3.8,38
230,672,32.9,65
305,601,10.8,55
501,1654,-15.2,24
777,1193,-19.7,22
339,1061,18.4,9
855,1408,32.7,86
614,1501,-9.1,1
423,1130,-9,42
426,1330,-30.4,61
712,1476,-27.1,96
181,1526,29.1,67
381,1520,-21.8,88
132,1521,-28.1,80
242,1547,-39,23
551,1396,-17.2,93
648,1233,27.3,81
405,692,16.6,47
805,1290,-2.9,23
843,1492,35.9,9
237,1671,20,16
774,1252,-28.6,62
135,1757,34.9,72
438,1390,-0.3,40
661,812,14.2,76
752,1109,23.5,16
696,1024,19.9,17
608,1769,37.6,18
202,774,-7.9,74
150,875,10.9,55
285,1209,-30.4,15
920,1317,17.2,23
589,696,-19.9,87
619,1082,7.2,4
303,1502,8.3,79
200,1174,-10.3,90
672,741,6.7,74
656,1692,-32.1,49
264,962,30.8,56
722,756,-32.1,29
423,1001,-34.7,7
936,812,-34.6,90
465,1013,31.9,42
251,1345,7.2,48
738,1182,-35.1,78
778,1224,17,31
696,1306,11.4,61
987,1789,0.7,76
525,1369,38.5,99
495,647,-14.6,8
433,1797,-35.7,41
812,1253,39.6,39
828,1711,-34.2,6
938,881,40.6,41
788,1163,-15.6,13
580,1636,29.6,7
215,1600,20.4,40
995,1643,-29.2,72
227,1252,-6.5,28
651,705,26.8,11
972,879,1.9,96
860,1479,37.1,98
404,1218,34.8,96
985,822,-3.2,44
664,1314,-17.8,2
989,1016,38.9,11
890,1448,36.5,7
313,1172,26.2,53
732,679,23.2,2
801,628,-28.2,24
214,1278,11.5,42
695,1742,-11,6
227,1406,-13.9,58
902,1695,40.5,73
543,1194,-24.1,41
598,1796,-35.1,57
454,1034,-26.6,55
336,1797,28.5,36
245,1332,37.6,22
316,1715,-11.9,70
954,1767,-7.4,34
700,1564,-17.7,78
968,950,5.8,65
504,763,-22.7,27
879,1499,40.2,82
948,860,-14.1,11
232,601,27.7,64
283,985,32.3,95
901,1598,38.3,72
864,1103,28.4,17
985,1028,37.3,69
297,1697,0.8,36
621,1554,-15.6,30
461,1455,-1.5,28
963,1621,40,25
648,1398,-23.7,83
802,1389,18,28
339,796,26.5,76
196,850,-3.8,11
258,1452,-29.7,41
133,806,-17.7,92
838,1371,-16.1,63
604,965,34.5,96
275,1389,-25.9,61
798,754,-34.5,68
725,1054,-1.3,41
950,731,15,51
115,1539,-11.7,21
408,1015,-35.1,91
479,761,-7.4,100
466,1235,-5.8,20
645,1464,18.1,55
521,769,-4.1,1
686,1035,10,33
613,756,-4.5,12
806,1666,-25,35
855,1334,24.7,38
878,1107,0.6,75
214,1219,-21.4,82
624,1122,-33.5,99
436,1755,-15,70
677,1044,-7.7,65
638,1735,-5.9,61
300,907,18.8,68
160,1324,-39.2,1
747,1523,-4.7,97
390,1265,-32.2,48
199,1205,-19,38
139,831,6.5,11
339,1578,-32.6,22
970,1124,-9.4,6
630,1117,-29.8,95
332,693,-26.9,100
118,1444,-19.2,97
286,752,-18.7,93
986,1053,6.2,89
739,1106,-5.3,95
156,1593,-36.2,19
414,1729,23.2,70
243,1384,28.1,18
547,1602,-26.6,7
845,1461,-38,55
747,709,11.2,67
567,1491,-36.3,7
488,1459,-27.8,84
273,1771,-25,50
826,1045,-31.4,37
589,625,-5,64
743,646,-24.1,65
729,828,-12.8,38
570,732,-9.7,47
383,1678,39.2,62
288,1065,1.5,83
535,1277,-5.2,49
738,843,4.4,34
722,1385,-0.9,24
737,772,25.5,75
186,1554,-28.3,20
188,1184,39.2,10
424,947,-10.3,6
329,838,-23.2,36
748,1605,-15.4,91
484,1467,-39.8,49
915,1402,-22.8,18
228,1334,-17.3,46
315,670,-24.9,34
430,1569,30.2,45
537,835,-11.4,69
718,903,35.3,1
978,1280,28.8,4
121,1192,-4.8,25
234,1464,27.5,87
931,1545,-23.1,73
466,1763,-26,43
147,871,24.2,73
478,1431,16.6,70
801,1077,34.3,41
936,1788,38.6,38
923,842,25.9,94
695,1183,-16.2,92
644,825,-26.3,82
428,1413,40.2,27
373,628,14.6,99
248,1627,-25.2,88
116,1743,5.1,52
214,1051,-1.8,3
680,1669,-18.4,62
709,1780,6.1,71
209,1084,-33.1,96
631,1237,7.2,71
813,1475,-14.3,14
417,1155,16.9,42
272,1723,17.7,33
158,1372,-30,16
639,1207,7.4,74
