godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
609,611,-32.7,11
878,1121,34.4,27
827,1110,27.6,25
358,1554,-7.4,97
503,1395,-8.6,94
520,1571,29.9,47
739,1556,17.5,56
693,1118,-37.9,36
698,737,5.5,89
114,1073,31.6,63
195,610,-4.9,15
799,1318,38.5,39
884,1141,-26.5,70
542,1061,39.8,53
426,727,25.6,32
383,1798,-27.6,86
475,1412,5.9,69
384,958,-0.7,35
665,1299,-23.3,1
205,1799,12.5,19
473,1610,10.2,55
624,1303,32.6,36
688,1453,23.1,58
214,922,32.4,11
955,1280,7.6,94
988,1446,-38.5,80
783,1635,-33.8,31
490,1587,-5.1,22
172,613,-19.5,36
252,690,33.8,11
273,1778,-36.7,26
772,811,1.6,47
649,1515,-9.6,72
617,813,-5.4,92
744,1551,-34.7,50
465,1089,15.6,90
742,930,33.5,50
120,1030,40,3
571,1362,20,49
757,989,-3.4,70
634,839,-31.4,51
591,943,13.9,44
390,1248,34.6,9
961,999,-35.5,27
750,1091,21.5,14
521,1163,26.4,46
798,1092,-39.7,72
958,1371,27.6,62
768,601,-2.3,42
904,1732,20,22
631,1785,-32.2,59
422,1286,-29.1,89
805,828,3.9,47
815,1400,23.2,90
884,829,-29.5,57
177,1119,36.3,11
613,934,27.3,26
405,810,-34.6,8
468,1483,-19.8,67
522,1417,-38.3,56
874,1675,-25.6,21
607,781,-17.6,84
958,1014,-30.8,94
383,886,35,97
831,1769,4.8,22
812,1209,-4.1,67
833,1039,-14.6,37
626,1051,-36.5,8
165,1599,4.4,45
963,1032,24.6,100
179,1101,-35.2,2
757,946,-4.2,48
794,1150,-20.7,12
157,1009,-18.1,84
383,1140,34.3,39
460,934,-20.4,13
996,1377,2.7,55
774,1470,-12.7,36
358,1693,6.2,42
961,1156,33,62
421,688,-6.5,72
244,1017,-28.7,71
756,1328,-33.6,61
794,1464,1.5,95
999,1150,-39.3,65
510,860,1.9,32
678,979,17.5,96
559,975,-1.6,13
139,876,-4.8,89
887,1123,34.4,28
451,1166,11.8,50
719,1564,20.5,67
736,1522,18.7,86
930,1757,17,43
179,1567,1.9,50
817,1393,-17.8,66
282,1298,-29.2,74
119,1403,-1.2,42
659,1636,5.8,33
745,633,-4.1,1
968,676,-7.2,83
630,1005,-14.9,90
244,1709,-30.5,2
436,1189,36.4,25
153,1207,36.1,86
183,1028,-4.2,73
725,1378,-39.3,98
792,713,-17.6,24
459,600,31.3,47
661,1376,4.4,35
641,1309,-34.7,23
254,1628,36.3,49
201,1460,-36.8,50
456,1028,23.9,46
745,815,18.3,39
498,650,-29.2,16
646,927,-0.2,93
263,1522,20.6,58
125,1242,0,7
315,781,9.1,12
626,1464,36.9,11
464,732,34.2,32
229,1131,-0.7,19
843,1058,-14.4,49
513,1441,-8.2,28
640,649,40.1,29
551,1550,-5.4,99
196,732,28.9,88
675,1437,4.9,39
808,1479,13.8,90
949,1417,37.1,46
403,1246,-22.5,93
942,1424,-3.6,24
170,1154,30.2,98
745,970,0.2,51
843,1361,-2.6,66
844,1443,-9.6,27
367,741,15.1,99
552,1653,-13.5,49
586,829,21,13
361,1171,7.6,8
384,1689,-4.9,8
561,1750,27.2,98
838,1493,29.4,52
886,866,-0.7,52
549,657,19.4,91
951,794,4.6,88
980,1585,13.2,73
854,1581,21,4
118,970,9,55
180,1152,-7.6,66
248,604,25.2,48
820,1242,-16.9,75
811,1658,-5.9,28
623,1144,-10.8,62
362,1318,13.6,79
594,1712,16.3,7
940,1193,20,18
489,1294,-12.6,93
598,791,31.9,23
143,1177,-22.2,59
763,721,10.5,10
855,992,-22.9,44
745,1105,11.8,70
595,834,36.6,32
100,1067,39.4,33
912,1558,2.1,34
466,1369,30.9,74
424,1479,3.5,54
263,1761,-18.6,81
200,1186,2.2,11
955,996,6.6,53
443,969,1.1,11
213,1687,2.1,37
493,1134,-19.8,28
557,625,-1.9,61
832,1070,-7.5,81
242,1331,-3.3,31
102,1290,7.7,59
526,1341,-12.8,59
777,798,30.9,81
367,692,18.6,73
135,1297,1.5,44
638,1712,3.9,3
733,1167,4,3
611,1577,28.4,67
280,740,-9.4,6
408,1450,40.4,24
319,799,9.8,79
562,623,13.5,98
994,1337,22.7,100
657,1366,-34.2,6
623,909,36,42
727,1359,32.8,67
158,992,28.8,19
563,1141,-27.1,31
498,1698,24.8,62
435,1434,-8.1,40
931,1114,11.8,41
529,1374,5.2,92
898,1778,-5.2,46
549,938,7.4,54
296,1223,32.5,3
238,1799,-13.2,66
811,1374,2.6,95
285,877,-21.6,51
220,1553,28,5
985,1449,-9.8,14
634,976,-18.1,14
288,1533,-32.1,38
632,1465,-11.3,27
345,1001,32.1,8
146,979,-22.6,80
325,685,-37.8,54
107,1495,-37.7,66
918,1391,36.3,62
308,1649,-36.4,40
634,1711,0.7,11
211,1276,-22.2,88
426,922,-0.8,81
331,1521,-0.7,5
413,829,-7.2,90
718,857,-39.6,77
608,980,-32.2,43
897,1352,-23.4,64
734,1758,16.5,100
975,1462,-11,25
205,989,-36.2,74
346,1222,3.8,96
952,1078,16.4,36
564,908,-20.5,70
974,788,-20,3
270,628,-9.8,39
891,1371,38.9,49
900,1696,-11.8,42
340,742,5.7,36
610,1224,-34.9,51
250,1107,34.2,13
445,1783,38,47
512,616,0.3,69
394,1570,-3.6,65
865,1149,-18.3,59
564,1371,39,99
199,871,5.3,8
723,629,40.4,35
401,1495,-24.8,38
780,1785,19.9,9
900,1595,-13.3,23
535,1196,20.9,98
843,1668,-34.9,62
283,1635,28.4,32
751,1252,-3,12
449,616,3,22
150,859,-19.7,8
143,1533,3.7,1
131,981,-21.4,31
217,834,10.2,7
862,877,-7,54
494,1550,-13.4,61
879,1554,-23.5,14
742,1573,-2.9,73
468,1295,41,69
134,1277,23.5,39
880,1686,-33.4,9
698,1094,29.2,79
789,628,-28.9,36
719,1506,32.1,85
406,834,24,75
838,798,17.5,70
415,845,-21.8,22
623,957,-36.2,71
572,1475,-17.3,71
938,800,-38.5,74
782,1026,22.8,33
710,1218,-33.2,79
521,693,9.1,84
749,989,2.1,32
474,1217,-37.9,77
623,881,5.3,25
891,1781,21.9,93
436,1284,34.1,72
585,1524,-32.6,93
206,1563,-36.1,48
619,1011,28.4,63
924,1150,-19.7,82
389,1621,11.2,61
552,1514,-26.5,86
831,746,-7.9,58
473,1035,-25.4,89
744,1679,33.6,98
869,841,32.2,16
436,736,-9.5,5
985,1557,-38.6,17
161,1299,21.4,44
781,1198,4.7,24
157,896,-6.4,45
899,631,38.9,58
886,961,-14.2,3
708,1690,-27.3,67
439,1630,-39.5,24
765,1245,9.8,88
893,840,-39.6,76
996,1017,5.3,92
985,1724,-20.6,15
969,950,-5.8,24
846,1532,14.5,45
720,1787,-9.7,19
507,1522,34.6,61
393,876,-36,98
466,1183,-35.8,92
462,640,33.4,55
641,1233,-16,53
114,1458,40.4,63
924,1091,-33.9,59
545,1293,-9.6,60
578,1381,19.1,40
283,1737,1.2,97
691,960,20.4,18
764,1290,-37.5,87
473,1707,13.6,2
883,1222,22.1,1
197,1391,15.7,31
930,1336,-22.5,98
117,953,5.3,82
209,1741,-36.8,60
404,1658,-19.6,4
846,1203,37,21
150,985,22.2,70
976,1675,-4.6,79
870,1043,31.5,64
236,1303,-11.8,17
899,1185,6.8,81
520,1620,16.5,94
725,1268,-9.6,47
814,1690,-7.6,57
248,1445,32.1,64
696,1347,29.3,38
916,1563,-13.1,6
930,696,29.5,10
100,786,-12,1
559,606,-29.2,97
134,1495,-33.3,32
635,769,-7.7,68
971,1250,-28.5,27
314,1330,40.5,53
551,1113,-15.1,76
333,1698,-18.9,96
482,745,37,89
898,1330,29.5,27
641,1641,-30.6,2
588,899,-24.3,43
655,749,-20.5,64
288,1424,-0.8,75
190,1413,23,72
484,955,17.4,47
927,1720,-17,15
560,1368,30.8,55
798,1414,36.5,15
568,1553,-9,92
142,938,-14.3,11
955,1705,-15.4,92
584,1602,34.5,68
687,704,-33.1,61
358,649,18.3,68
204,1074,33.7,16
979,861,5,64
850,991,-22.6,89
585,618,38.6,76
182,849,-15.5,65
575,855,35.9,26
105,1205,22.2,1
267,1685,7.1,56
149,1666,25,77
615,1274,-34.8,19
272,998,18.1,97
965,666,-16.8,7
331,1415,9.9,17
175,837,12.5,99
702,1524,28.7,35
957,1667,28.4,81
917,1633,6.5,96
223,1023,20.5,86
442,1599,8.3,97
758,701,39.1,65
865,1092,-11.5,49
831,1282,-39.8,95
229,1604,-1.5,7
176,1615,33.9,58
292,1451,-37,97
509,1298,20.4,91
817,701,-32.9,72
314,607,22.9,94
952,664,-11.3,56
803,902,-6.3,17
686,1038,-11.8,76
371,1661,28.7,97
708,1668,34.7,6
344,1601,-13.5,32
934,1775,-23.6,50
240,928,31.9,75
163,1218,33.5,28
371,1764,-2.5,17
787,896,30.9,57
386,1077,40.1,4
582,899,-5.2,7
843,696,-17.8,30
656,1772,-24.7,71
664,1178,15.1,15
306,1259,-24.2,80
109,1044,-9.8,17
180,943,-40,57
460,1315,-2.8,71
595,1612,-34.8,85
299,1493,1.3,1
812,791,-27.8,75
793,845,6.3,66
556,879,-3.2,11
977,815,-10.2,22
918,1007,38.3,11
975,1523,-14.6,99
251,1237,9.4,79
102,1749,2.8,21
143,757,-8.4,77
445,1463,-22.3,99
690,1306,3.5,27
446,935,-16.9,81
649,1208,-19.2,59
937,1680,-34.4,99
333,1209,30.9,18
150,1015,-17,71
398,1150,27.8,94
716,1022,11.3,32
833,799,34.3,21
981,1535,32.8,70
751,652,-37.3,63
100,1639,-31.5,47
508,1250,-39.3,16
275,786,-24.2,16
618,1426,6.3,53
977,1477,24.9,35
720,1722,4.3,98
984,1318,-30.8,31
568,983,7.7,72
468,1127,-1.6,32
684,1613,35.7,97
505,1561,9.6,78
354,709,-25.7,89
243,861,40.1,72
977,1151,15.2,57
425,758,29.6,81
707,840,17.8,13
353,1448,7.8,52
533,903,-18.4,15
236,1448,7.1,88
352,1140,8.5,49
414,1789,31.1,22
327,786,18.6,1
688,978,38.8,59
107,683,-30.3,40
114,1162,8.4,66
270,754,15.6,75
100,1009,10.3,44
935,1727,9.6,88
896,1602,-26.7,94
346,1425,-6,47
130,1327,-25.4,99
636,1431,28.8,6
711,1656,-2.3,72
701,766,13.5,38
935,1396,-38.7,81
220,1358,20.7,27
577,1183,4,68
918,1449,3.7,8
971,1602,28.6,69
146,666,-30.3,12
638,1323,-3.6,53
647,994,-23.8,6
729,1673,32,41
536,1695,40.8,9
659,1629,-19.3,53
982,1483,-9,54
241,779,-23.3,63
147,1289,-19,1
545,1708,-9.3,21
582,1729,13.6,73
751,1229,19.1,55
269,1417,25,60
468,1250,20.2,82
222,729,-17.3,93
816,1309,-37.5,56
673,918,14.6,49
658,1560,22.7,56
874,703,-12.7,29
749,907,1.9,23
498,1409,34.8,39
764,1363,-39.8,30
880,1283,15.3,45
160,1305,13.1,67
242,1192,-30.7,30
898,805,39.5,87
699,1693,7.4,16
358,1697,0.8,21
537,686,30.1,79
533,1436,-35.7,88
706,1549,-7.2,81
737,1132,-20.7,62
622,910,34.7,34
968,764,-8.3,90
507,666,37.4,53
693,1518,14.3,52
805,874,-38.7,85
662,1775,-36.7,24
621,1470,11.5,95
818,1158,17,30
705,1455,-22.9,50
605,1436,5.7,20
878,1339,35.6,11
150,934,10.8,59
943,1518,-18,82
898,1454,-27.8,71
860,1151,33.6,72
147,999,-31.7,62
971,1113,17.1,29
150,746,7.4,79
399,1368,13.4,30
293,1470,-30.8,66
708,1560,39.2,5
224,1679,2.8,27
616,1051,33.8,69
270,1482,-24.3,90
842,852,-36.1,100
259,1638,20.1,27
712,1532,-12.5,40
741,666,-23,52
312,1247,11.7,93
306,825,36.3,9
945,1481,12.6,43
679,1629,-13,11
256,1491,10.5,98
801,676,35.7,43
146,1341,15.7,49
628,1397,-28.1,99
169,1748,16.9,89
404,1690,-7.7,35
767,607,-9.7,85
678,794,-5.5,30
457,1224,-24.9,58
692,852,-37.2,15
316,1200,31.4,60
744,727,4.4,22
475,1392,-1,80
310,814,-31.5,91
481,926,-39,20
839,1386,11.2,93
179,1610,5.7,90
354,1763,17.3,29
217,1710,32.4,44
987,1179,-7.8,15
494,1384,10.2,50
552,816,9,60
617,928,28.7,20
916,686,29,50
500,1528,-15.5,92
279,801,40.6,4
846,754,-1.3,75
431,1615,8.7,38
277,724,-27.7,27
612,1407,19.5,42
759,1139,15,93
429,1694,4.3,39
500,1642,34.4,54
875,1744,-8.5,98
774,1211,24.8,66
131,1720,-6.2,88
885,1647,-1.5,21
682,1509,10.9,50
356,1042,-39.8,18
897,1441,-22.6,99
772,1576,16.8,77
704,910,-27.8,78
256,642,-32.6,10
765,1424,28.1,55
363,1492,6.5,72
312,1246,-27.2,21
699,1117,6.3,95
379,694,19.4,24
819,651,-20.7,16
334,1469,-25.8,25
214,705,7,85
643,882,-13,86
676,956,-21.4,97
849,1065,-22.5,90
484,725,13.8,44
352,1097,-7.8,77
985,1388,36.6,65
126,684,5.8,22
306,1224,-21.3,61
194,1674,-2.4,26
309,1205,-36.2,63
366,869,11.2,89
674,1397,-25,48
763,1642,31.8,89
821,1122,8.2,90
247,638,-31.8,2
535,1382,-25.8,3
839,1269,-31.8,46
165,635,-15.6,94
986,1434,-33.8,80
728,824,30.3,71
791,1433,-38,29
985,1639,32.9,44
707,830,-39.3,34
682,836,35.5,2
688,757,-9.9,97
104,1450,-0.4,93
830,791,19.5,64
653,1718,-17,71
541,1547,10.6,8
236,1715,16.9,10
708,1562,-3.3,18
536,1757,25.4,46
503,889,-36.5,56
170,1365,-10.6,75
149,1273,18.7,41
554,1253,-2.2,10
526,1666,38.1,80
282,1387,-4.1,81
514,1269,-18.9,16
776,868,-33.5,19
218,1257,13.7,59
140,1170,-1.6,84
816,945,-18,58
157,782,10.6,80
409,1693,0.8,97
130,1046,-20.6,81
684,1687,33.7,2
831,1736,38.2,43
212,629,-32.3,3
720,844,-10.2,75
847,1697,-0.7,59
272,1414,-30.8,55
951,1033,24.9,31
613,635,-31.3,56
697,688,-28.6,84
793,986,5.5,5
237,719,-28.5,67
363,809,3.4,37
680,1627,-24.2,24
382,1115,-37.2,74
765,1045,-22.1,41
576,712,-9.6,79
664,656,10.1,96
721,1576,-5.3,22
354,906,-9.4,54
915,923,-39.2,93
731,1771,-10.5,9
888,996,-14.5,17
815,983,-9.9,32
998,1054,-15.1,92
375,1401,-29,10
392,1117,11,22
975,1733,5.7,94
939,1187,23.2,37
272,1665,16.6,47
394,1569,-10.6,84
790,1791,-18.8,74
724,988,7.2,89
400,1580,11.8,43
387,1370,17.4,7
335,915,-26.8,31
977,918,40.4,32
964,1687,22.7,46
325,1202,33.6,19
792,1109,-3.7,48
979,1787,-3.4,14
734,644,0,32
808,1321,-6.9,82
783,1341,-36.4,82
590,929,-4.7,20
716,733,33.1,15
729,877,-2.7,15
112,1280,-17.3,3
691,710,-12.4,31
813,1623,19.3,61
736,1353,-2.5,40
369,1430,-14.5,37
429,1081,34.7,91
778,885,13,8
367,1202,-25.4,88
768,745,-16.8,55
348,815,-34,88
934,1148,25.4,18
580,1372,5.7,28
964,1683,-31,11
207,1252,22.2,91
694,1043,-31.1,82
643,681,27.1,29
779,880,-5.8,53
517,1592,-38.8,11
536,1220,-36.7,28
713,1613,-19.6,20
595,1289,-20,78
647,1501,-20.6,36
345,933,-38.3,79
964,821,-30.9,90
507,1460,2,57
740,1761,-24.2,1
485,1528,-25.1,74
226,836,1,66
864,1800,31.6,28
594,912,-9.3,86
821,1335,39.7,23
195,1213,-29.9,17
455,1670,-27.9,94
373,1673,-27.6,100
804,1625,-11.4,73
711,1530,-7.3,97
695,684,-18.5,92
250,1498,-28.3,97
331,1381,-13.2,84
513,1798,30.8,28
853,1569,10.4,63
874,1227,-20,63
497,1321,15.1,57
858,1302,-0.9,29
588,1660,14.1,17
540,771,-15.2,40
244,1255,20.9,26
104,1686,4.8,92
686,742,12.3,68
509,1330,23.6,53
168,946,38.7,86
556,1343,-4.6,49
459,1549,-37.7,84
225,1239,6.8,69
787,1003,38.7,7
639,1543,38.8,8
577,1097,-11,3
456,1094,-38.3,10
217,1438,-20,71
873,875,1.4,41
744,1712,-6.3,17
935,783,-17.8,13
230,1206,11.6,27
474,1774,-3.1,36
890,675,-12.9,59
513,1101,-26.2,16
158,707,1.1,19
979,703,13.9,8
382,913,-1.4,86
175,1253,-6.9,26
477,892,10.6,16
822,1569,-14.8,2
953,1001,8.1,95
666,872,36.8,68
997,1486,-22.2,77
366,1573,-9.9,62
561,959,-20.7,86
203,882,14.6,39
888,1570,19.9,37
505,1031,-28.9,97
999,1606,2.5,1
359,1052,9.7,86
564,1692,-0.7,91
812,1796,-33.6,48
812,1238,-6,95
949,1761,34.3,61
655,801,23.2,15
645,1562,26,63
537,692,-18.4,66
738,858,22.1,65
