godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
579,631,1.2,15
973,1666,10.1,97
460,769,20.2,23
914,1219,-30.9,39
769,1618,-13.1,90
190,866,36.6,80
958,1237,-26.3,72
609,1075,-36.6,14
671,1623,27.9,32
718,860,-14,86
811,1736,18,57
905,1177,-26.2,1
877,1529,-40,81
626,1793,39.9,10
283,1177,37.6,9
617,1223,15,44
851,1674,24.1,37
249,1073,15.4,18
377,1781,20.5,12
281,1421,14.3,31
930,1158,33.5,50
677,1568,-3.6,86
430,920,-24.8,63
190,1220,40,57
534,1123,-35,77
916,1670,34.4,55
781,1236,37.7,47
246,1647,-20.8,29
809,786,-33.3,88
934,843,20.7,51
305,770,19.7,11
759,1510,6.3,81
693,1692,35.9,99
621,1150,33.1,31
636,910,37.1,73
345,1057,29.6,67
747,1612,13.4,35
509,1746,31.1,40
695,1105,33.5,3
701,1061,-9.1,95
616,1154,-33.6,70
627,1732,-30.8,49
182,1080,-8.1,80
318,906,12.6,37
955,1714,-24.5,43
700,1773,5.6,87
713,1670,23.3,23
170,1211,10.8,80
947,1228,-4.8,39
410,843,-6.2,97
567,1497,33,48
804,1397,-39.3,86
833,1705,-37.4,51
106,1742,11.1,93
655,706,37.5,26
201,659,6.8,46
563,931,-25.1,69
777,1261,-38.2,48
807,666,-39.9,10
784,1019,30.9,19
441,1677,-36.7,59
466,930,29.8,39
124,1071,14.7,44
814,820,-15.5,67
510,663,9.8,32
459,1129,-2.7,97
790,1137,2.2,40
525,1347,-37.4,50
966,1296,-19.7,70
301,1339,-35.7,89
919,1133,-19.4,27
166,1595,-4.3,55
182,979,-39.8,27
880,1272,22.3,33
152,846,29.1,42
361,761,-32.2,80
208,1086,-26,46
439,698,26.1,22
910,1503,-11.4,99
668,1029,36.7,55
914,804,4.2,72
690,1350,-18.9,81
752,1523,27.1,29
373,872,-33.1,100
473,1248,33.4,24
147,954,24.7,27
674,1254,37.8,43
145,1616,-30.3,31
599,781,9.6,93
369,1518,-20.8,99
331,904,23.2,58
620,1038,14.4,75
197,1565,-15.2,50
605,1528,-29.6,14
858,1483,19.9,35
377,1630,-38.7,32
234,765,0.8,42
777,1115,-5.5,37
643,1505,12.4,4
356,709,7.9,100
407,1446,-19.2,78
727,1313,0.3,57
681,877,20.4,37
454,940,-23.8,27
508,848,-25.8,72
907,1582,18.4,46
284,1237,-13.7,17
347,1642,-12.1,47
598,1352,3.3,72
877,1454,21,17
344,719,-28.5,29
625,1674,6.6,96
220,1068,30.5,23
838,1341,24.2,10
178,1564,22.8,41
277,1244,13.6,24
969,1658,38,66
193,1481,39.2,98
272,872,-5.1,12
966,1658,12.7,38
848,1173,22.4,35
661,1754,10.1,54
122,1251,17.2,63
120,695,-5.1,85
371,1102,29.8,46
144,1083,0.5,88
112,1522,-20.2,28
937,776,-9.2,56
806,810,21,37
732,1659,-10.6,99
449,846,2.5,6
254,1095,9.5,4
869,932,-8.2,7
632,1016,-38.4,26
243,950,11.8,56
678,1327,-0.3,33
811,822,-10.2,39
502,1784,-34.3,62
960,1352,19.3,71
710,1167,-40,70
980,1445,-38.8,94
255,1789,33.3,81
427,1594,17.8,86
810,817,19.8,57
669,1654,-18.4,100
628,1402,-15.4,99
196,1545,-27.1,84
111,954,3,10
711,1362,0.2,83
910,1770,35,74
406,637,8.1,17
174,1068,-33.8,99
248,602,-11.4,26
748,1221,24.4,32
918,1517,-9.9,4
414,1113,-22.3,2
408,704,21.2,22
184,747,-14.3,73
868,755,-23.2,87
570,1471,-32.7,88
779,1654,5.2,5
926,988,-27.6,28
248,1217,27.4,13
321,1800,-2.2,37
560,1347,12.3,96
214,1327,11.9,34
661,1327,35.4,45
914,1637,-25.9,92
200,1544,33.4,21
726,858,27.8,7
652,1393,4.8,68
463,1033,-7.1,32
753,1450,-6.1,90
542,634,-3.1,13
966,884,12.4,53
992,1511,40.7,61
598,867,29.4,79
744,1780,26.1,77
555,1448,11.3,33
560,891,-28.6,53
591,1031,-11.1,74
341,736,20.5,68
695,1221,17.6,27
133,785,-19.9,77
299,1800,-39.5,38
605,884,-11.8,22
130,1612,-6.8,50
370,1362,-19.6,1
535,1335,32.1,49
857,626,-14,48
172,744,21.9,1
254,1596,-25.5,88
938,1439,-36.8,37
187,666,-19,24
664,806,21.6,73
645,1607,-20.8,29
768,1266,-4,65
536,1298,-37.6,69
411,1656,5,56
954,1277,-6.1,90
423,1087,-22.2,27
692,632,33.5,15
692,1677,16.5,68
398,1306,-30.4,99
701,1402,-16.4,58
935,1503,-3,3
291,1472,13.6,51
187,1039,-39.1,5
627,1124,-6.8,23
485,662,18.9,87
143,1506,17,95
291,851,34.6,67
932,797,-5.5,72
656,1375,33.2,86
195,1528,19.2,71
538,907,1.9,44
646,1658,19.1,37
203,914,-12.7,29
728,1156,-3.9,98
682,1281,-19.4,20
109,1633,-1.7,28
856,1039,39.7,21
922,1747,-31.1,17
534,1628,-29.4,44
173,1283,-39.5,8
802,1289,6,30
192,1241,2.8,54
286,1685,-37.8,90
289,899,-7.6,25
702,751,25.1,86
670,1005,-0.5,44
945,1554,31.2,79
453,920,35.9,73
850,1237,-19.1,87
785,1417,11.9,13
255,807,12.8,94
542,1663,2.7,46
939,802,-31.2,77
751,1391,-29.4,5
409,1250,14.2,37
284,1591,-10.7,15
832,1082,-38.1,45
540,692,18.8,18
878,740,37.5,6
579,899,6,71
125,751,10.2,7
643,805,-4.8,80
173,1131,33.9,50
492,1666,9.9,52
116,871,12.6,91
789,1276,-15,44
968,827,5.5,86
564,1403,-39.4,68
760,913,13.2,37
515,987,17.8,64
416,1524,7.4,39
584,703,3.9,81
830,986,20.6,77
347,1347,24.1,88
815,1783,6.4,72
760,1698,10.2,15
662,1368,-7.2,30
912,796,-28.7,6
283,1224,-36.8,50
277,1266,-6.7,76
812,614,6.8,55
849,1059,33.7,56
664,704,-3.6,86
584,735,32.6,73
150,1528,24.1,87
599,1495,18.7,4
653,1784,-6.4,47
442,1496,-36.3,18
677,854,26.4,51
604,1105,4.8,80
354,1213,-18.8,16
786,982,-25.6,89
116,1617,5.1,25
987,1402,26.8,69
472,851,9.1,89
279,1779,15.5,38
856,847,22,74
377,1092,9.8,26
818,1119,-17.3,68
513,1800,-20.3,27
567,615,29.2,96
506,1488,-38.7,3
313,627,7.9,28
114,1237,-25.1,74
846,835,-30.5,38
453,1516,-33.2,85
418,997,-10.1,84
706,1389,-24.9,77
884,1334,-6.1,21
641,848,-10,1
504,1614,36,85
611,1784,29.9,60
681,1468,32.7,62
481,1036,-17.2,36
812,782,-6.4,63
259,932,2,16
288,1682,-1.7,78
595,1252,-29.1,8
161,1364,-27.8,56
684,663,-4.4,98
609,603,-20.9,23
914,1697,0.7,43
522,1227,-37.5,96
700,883,-35,99
118,627,-6.2,12
783,1519,-18.3,33
158,677,-14.3,17
610,1175,36.4,55
402,769,-4.1,88
111,741,-6.6,38
724,1266,-2.5,21
394,942,15.6,28
691,852,-5.8,8
852,1374,-22.3,61
916,804,-34.5,46
573,1393,-31.1,74
150,1236,0.7,41
587,754,2.9,64
633,1672,11.1,51
701,1093,-31.3,90
793,1448,-2.2,71
341,1691,40.4,34
153,1235,-37.1,76
885,1027,14.1,34
246,1688,22.1,57
249,730,9.8,38
383,1790,-2.2,13
387,1166,-38.4,19
472,1290,-23.2,22
990,863,36.6,97
548,1447,29,25
637,1187,-15.4,37
793,1770,3.2,15
591,727,-16.2,20
111,981,-35.3,92
664,1157,1.9,40
317,1761,32.4,41
696,1595,-39.2,94
170,812,28.8,42
417,871,10.7,22
708,1706,-9,98
294,1378,-32.4,50
514,1142,-11.4,38
556,1306,14.5,45
878,1306,33.4,2
268,1046,2,45
763,899,-29.1,34
475,1306,-6.1,20
381,1431,39.2,5
586,891,15.7,87
313,617,1.3,77
952,674,29.9,55
288,1059,-16.5,94
196,1704,12.1,43
447,1741,7.4,40
649,1503,33.7,58
788,1349,-10.1,19
425,709,-19.3,5
879,792,31.6,5
651,821,34.3,19
896,1186,24.6,59
595,1239,-21,40
916,1413,40.8,63
144,1231,30.9,13
465,1117,17,91
197,1600,23.7,91
544,820,20.8,46
579,1144,-4.7,7
253,1257,-0.3,70
965,991,10,10
392,1027,-27.2,44
164,1049,-9.3,4
478,1733,23.8,60
650,782,28.7,14
101,1476,-23.3,94
376,1185,-30.4,10
762,1083,29.3,2
471,973,30.1,57
188,1295,4.3,56
416,1317,-21.5,45
766,1435,0,63
675,1240,-11.3,50
811,1577,32.4,51
506,1379,3.1,10
508,1776,-10,24
279,1369,26,8
143,1360,14.6,95
971,835,-8,45
157,914,-15.9,24
725,927,23.9,1
404,642,-20.4,47
894,642,-33.3,69
486,1605,6.6,77
346,1525,-24.5,11
209,1282,18.8,42
154,1708,-7.7,88
932,695,26.9,57
819,1202,-11.2,48
851,844,-16.3,79
450,1056,35.7,13
759,1117,-38.4,71
605,1210,10.7,64
908,1025,-3.7,80
305,1180,-4.2,12
454,794,-24,98
328,1051,25.4,89
306,673,24.6,52
450,1365,28.2,70
650,1387,-29.7,73
176,1014,40.4,24
137,1117,12.2,55
940,1231,-34.1,56
331,1185,-5.2,37
692,773,-3.1,18
302,772,-30.7,29
938,673,38.7,3
985,1313,-26.5,96
973,613,28.2,66
543,876,37.9,92
105,1653,-24.3,61
601,1208,-13.6,50
542,1060,-22,66
211,832,-35.2,68
567,1128,-31.2,55
138,941,-39.2,91
620,791,22.6,28
555,1600,11.2,68
417,894,-10,59
250,667,27.2,34
866,703,9.9,26
735,1210,-22,85
658,1060,-36.1,100
927,1068,4.1,7
225,1671,0.9,18
964,1121,2.8,100
885,1106,-11,32
923,817,-6,1
554,914,-25.8,67
951,1635,-19.5,53
631,1350,40.8,69
652,979,-3,26
695,1351,9.7,95
156,1206,40.7,44
951,1336,25.6,84
781,1612,-28.1,51
996,1008,15.2,77
859,1493,2.4,20
654,1580,6.4,24
511,754,24,21
714,1114,20.3,59
129,1705,-7.7,82
549,1306,20.1,90
216,1565,19.1,94
622,1716,-25.7,15
270,1638,21.1,39
453,913,38.8,96
703,1487,27.7,38
962,622,23.2,95
635,1328,23.2,56
964,1675,25.1,79
259,1143,37.7,52
302,632,6.7,97
479,1209,18.3,85
759,678,-10.7,65
183,1345,-15.9,99
714,1110,3,47
265,829,-38.1,98
618,860,-32.8,68
159,1631,-27.3,5
354,732,26.9,59
491,1627,15.7,89
442,702,-5.6,76
647,993,37.6,94
503,1117,15.9,10
167,1054,13.9,23
616,871,-17,74
532,1010,36.1,42
252,1377,37.3,65
663,788,-32.1,80
112,870,-21.7,2
171,1227,-1.4,100
796,707,7.6,17
310,1595,-3,56
429,1038,8.1,45
682,646,-8.3,97
511,957,-32.7,7
220,1593,18.7,23
718,956,19.3,79
312,766,-15,24
717,888,4.6,19
281,872,2.4,54
972,1484,3.5,13
612,650,-36.6,6
437,1340,27.4,32
150,1190,25.2,77
105,785,11.2,69
143,1499,18.3,86
360,1777,-28.9,6
755,876,21.8,67
885,1356,-13.6,30
152,969,-3.6,27
482,1609,-6.3,33
449,1297,-8.9,22
470,820,27.3,96
951,876,-29,20
518,602,-0.2,71
583,782,28.9,58
798,803,22.6,17
704,1631,38.9,61
546,940,18.1,46
846,1508,-25.4,8
151,1476,35.8,32
651,1730,-16.1,51
253,1182,-0.8,25
951,866,-26.2,97
469,791,-8.9,79
506,665,-34.6,67
556,1087,21.9,50
123,1070,20.8,88
130,1180,27.3,83
455,1129,14.8,10
182,767,13.4,81
315,930,36.9,5
206,1539,15.5,52
137,1672,-25,56
159,1250,31.4,12
359,1483,36.7,26
851,851,24.7,50
471,1419,-38.5,91
296,842,31.9,18
632,1661,-7.3,97
221,1481,8.2,35
957,780,-3.8,54
534,1418,38.3,67
646,708,-12.2,87
659,1230,-0.3,20
691,681,-24.5,23
922,1592,-6.7,14
807,1596,-15.4,78
150,1161,-7.3,75
313,676,38.1,92
574,1757,-12.5,9
590,1797,35.5,85
285,796,27.2,96
345,722,-9.1,96
429,866,9,69
915,979,40.7,43
266,870,16.4,70
958,845,27.4,30
831,637,-15.9,4
677,1694,19.8,91
159,755,-1.4,64
483,1776,31.1,68
626,653,18.7,36
273,1067,32.4,17
394,1596,-35.1,43
338,1316,23.6,26
940,621,-6.2,58
381,1418,38.3,88
774,1191,27.8,8
113,1515,-0.1,88
115,679,-19.3,59
992,1505,-18.7,69
341,1755,33.1,87
755,1662,6.1,7
229,752,5,19
391,1515,1,16
324,732,5,51
136,1762,-37.9,53
739,939,-3.4,81
363,773,31.4,46
682,1481,33.6,12
551,917,3.6,72
676,861,-1.6,57
366,1300,23.7,100
570,967,11.1,30
743,1359,-19.4,13
913,1716,19.7,41
286,1327,24.6,71
115,896,-24.3,68
611,1676,12.6,64
115,1210,-31.2,30
169,1143,-32.3,100
170,1210,-7.5,40
473,1227,-25.5,66
665,1418,31.7,51
526,1022,21.2,58
392,676,-26.5,50
796,1037,-22.8,81
255,1431,19.1,47
656,1584,-13.9,21
280,1624,32.4,70
399,791,11.7,74
698,1136,0.9,17
134,1491,40.2,42
100,1043,-20.6,99
281,1688,-12,76
776,810,-25.7,62
942,1303,-11.5,63
571,867,-38.3,36
113,1606,-34.3,43
846,976,-16.2,47
916,1378,-20.4,6
715,1084,-16.7,97
844,1775,-25.9,4
704,1309,32.8,6
443,1678,35.1,62
668,1051,29.5,5
468,1494,30.7,12
968,1588,27.3,49
630,1676,25.9,49
495,1431,25,25
657,1752,26.7,77
591,1021,1.3,25
675,998,-22.9,22
482,1531,-26.9,27
188,1666,-3.5,9
591,1568,-21.4,80
608,1325,-10.2,17
479,1578,-32.7,89
459,1346,5.1,90
346,1588,-20.5,35
788,1233,26.1,100
470,1055,-36.1,22
967,1016,28.1,89
752,1575,40.4,81
869,1715,-5.8,2
787,1683,33.9,26
275,1601,-3.8,69
817,916,-36.7,19
649,1444,-15.9,27
878,1450,24.9,71
547,1399,14.8,70
553,1092,-37.5,4
860,983,-14.9,24
843,1796,21.2,32
214,1249,-29.6,7
957,1544,7.7,47
656,1135,14.9,38
701,1381,-1.9,93
635,1431,33.6,69
180,1231,40.8,76
749,1714,-15.5,42
340,947,36.8,100
132,1308,18.8,45
448,1122,-32.1,56
771,1014,-14.3,46
715,1468,13.3,5
817,909,7.8,35
333,1279,18.5,75
362,958,-11.3,99
973,1398,26.1,21
159,610,39.7,98
499,666,-34,27
969,1258,-29.5,3
289,1267,-0.9,78
335,1468,3.8,98
884,1693,10.5,4
578,1270,13.3,74
150,1085,-19,49
987,1744,29.6,85
572,732,35.2,64
819,1397,33.7,41
949,1679,11.2,65
327,704,-35.6,49
183,1063,26.9,63
298,885,17.1,11
748,663,-13.7,64
913,1719,-17.1,37
488,1677,38.9,31
892,1385,-38.8,43
134,800,24.4,18
204,734,-35.7,13
384,1795,-5.3,2
206,1020,32.2,18
302,1569,22,85
851,1569,-34.6,4
372,1443,3.5,100
156,1149,-21.7,93
311,1070,20.1,15
676,1655,26.9,71
202,1737,-36.9,72
343,1698,-13.5,66
119,1018,18.9,84
840,1445,-22.5,25
738,1454,6.4,90
784,1224,-27.7,51
404,668,10,96
833,694,34.8,28
720,1207,-31.6,91
483,1189,-1.4,68
225,1625,7.9,55
466,680,-2.8,64
186,612,31.8,53
944,1219,-26.8,66
416,674,17.5,36
544,1218,-8.1,14
951,812,-19.5,83
471,1348,30.3,6
490,796,29.1,99
845,672,-1.5,56
943,1354,16.2,57
547,1509,10.5,4
406,974,31.7,49
722,1297,-32.8,85
561,979,-2.3,81
140,960,-35.3,81
590,1182,-36.1,8
777,1514,0.5,17
482,1067,-8.7,20
669,1037,-2.1,87
172,1450,-28.1,18
118,1722,-5.1,73
901,1091,20.2,16
430,640,25.3,83
143,764,0.2,45
887,852,18,13
735,1376,-19.2,82
221,1262,-3.9,82
156,1147,9.9,94
778,1233,-35.1,85
617,1593,-35.3,8
327,1010,-34.1,58
109,786,28.7,62
387,778,8,74
669,790,-23.1,100
231,1310,36.2,31
284,1214,-23.8,76
411,1537,-9.4,91
620,1673,-17.1,42
108,1002,24.4,58
145,1605,25.1,43
660,1634,-4.7,4
910,701,-27.4,23
807,605,17.9,40
532,1214,-21.4,27
155,1705,37.1,99
796,1780,11.7,29
587,1796,-10.8,100
878,1654,32.2,71
469,1337,-27.6,38
842,1787,36.9,96
816,658,16.3,51
595,892,16.9,62
483,1311,14.1,46
301,846,-9.7,48
698,960,-18.9,22
462,1555,-17.8,41
368,655,-17.7,33
755,1261,13.7,95
258,944,16.8,70
640,1064,-36.8,63
262,1311,36.4,87
109,794,-14.3,44
138,1170,27.4,69
793,1502,-1.6,64
942,777,30.6,48
954,1117,23.9,22
867,1369,0.6,62
106,651,9.6,88
133,958,-6.8,74
619,934,17.9,91
689,1077,12.7,92
652,1606,-11.1,92
302,1108,-35.6,32
634,601,2.5,27
418,1498,36.7,42
518,667,16.3,99
561,1112,-20.7,52
141,1407,-33.8,54
800,742,17.7,24
168,1748,41,55
100,1421,30.4,20
902,904,7.6,52
222,1431,-21.5,32
658,1286,16.1,89
171,1212,-5.9,55
512,935,-10.5,64
259,882,-6.4,80
363,1663,35.2,36
493,1022,29.5,32
811,1776,-17.8,43
885,1249,0.8,86
632,848,4.7,98
713,700,3.8,27
568,1668,30.7,95
890,1534,25.6,44
305,1172,21.1,57
948,946,-12.5,55
465,617,-34.5,11
160,739,7.1,5
853,1148,7.9,17
707,1798,35.7,85
867,960,37.1,71
487,1596,25.7,22
465,1758,-12.5,5
401,1427,-22.8,74
782,1778,-15.5,93
985,1268,-29.6,53
539,1564,-1.6,32
986,910,18.4,38
778,1570,33,51
726,1799,9.1,48
187,1181,-31.6,9
673,1766,-32.9,83
197,864,12.2,53
694,1522,-20.5,76
435,990,19,77
327,1063,31.5,96
111,1768,-39,97
164,870,-37.1,5
748,1121,-25.1,92
325,715,13.4,84
306,1218,-15.7,95
756,727,-37.5,95
726,803,-4.4,99
301,1663,19.2,49
939,1478,-23.4,3
254,1427,22.2,62
207,808,28.2,81
757,1714,-35.7,41
946,1126,-37,63
783,1133,-14.7,10
946,1265,29.7,6
195,654,26.3,56
963,1042,-31.2,14
799,1353,6.8,17
927,1297,4,55
892,1300,22.9,77
170,797,-12.5,51
329,982,33,31
151,1276,-14.9,8
462,867,35.6,70
634,900,-15,11
991,1000,-27.4,33
