godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
532,744,-2.5,54
726,790,38.3,39
228,1140,34.2,68
517,1457,13.6,82
180,1232,25.3,71
425,1389,25.3,78
370,1531,6.7,33
128,1507,-2.4,70
639,1228,-12.2,92
645,604,9.3,50
450,1393,-13.4,55
761,1233,-15.8,63
315,1722,-11.3,59
557,1382,-11.1,38
580,1335,24.2,83
638,703,27.2,48
910,656,8.2,48
201,1630,-25.3,68
193,806,26.3,66
759,1514,34.5,60
348,824,-6.6,24
266,1584,-33.1,49
160,1126,18.1,52
917,872,-10.4,38
979,1500,14.8,10
992,1563,15.7,69
605,1593,-17.9,26
740,1740,-38.5,92
916,637,-3.9,57
251,1457,-11,62
945,808,-3.8,69
655,1472,-33.9,89
827,1729,25.6,98
450,880,-25.6,56
893,1158,-6.4,56
715,1041,13.3,33
684,1762,19.7,22
987,1551,2.5,82
275,1080,13.7,53
574,1294,-7,82
533,1483,-0.3,26
369,1659,10.2,28
696,1300,-35,86
261,933,4.1,19
268,853,-35.5,16
775,1414,24,82
575,888,25.7,44
846,869,-13.3,96
803,1542,-31.2,10
974,645,-33,34
688,1574,-14.2,55
212,1087,-12.7,17
714,1583,-17.8,30
999,1033,27.5,32
379,1717,7.5,21
228,1141,-27.5,93
584,1058,1.5,93
742,1655,21.1,42
987,924,38.1,37
604,739,-6.8,48
437,969,-34,11
989,1152,-36.8,13
226,1708,20.8,59
734,965,-27.8,55
430,766,-26.8,64
108,1627,10.8,87
163,1421,11.5,73
467,1281,-21.2,100
852,1033,34.7,67
845,1250,17.3,27
315,1328,27.3,54
907,1597,25.1,88
753,1238,10.5,90
463,741,36.4,77
440,1160,27.4,18
659,1432,10.7,20
918,1136,-14.9,74
921,1364,-28.4,38
328,1581,36,32
286,609,40,60
823,1079,16.7,52
308,1786,-13.4,68
904,1418,-6,52
374,1111,3.3,14
913,1475,9.6,21
458,1075,33.3,38
944,774,-29.2,44
655,1539,-14.6,22
711,1350,-33.8,78
720,1092,40.2,79
605,1436,-29.5,55
990,1591,18.3,8
743,1674,-4.8,51
620,1386,23.4,77
631,1502,-30.5,93
291,602,39.5,91
290,983,37.9,16
133,1259,-8.2,2
953,1398,40.3,88
173,967,-37.1,10
953,634,-26.8,52
635,1686,-23.4,33
998,622,4.3,71
922,1495,34,7
389,685,19,80
654,1290,28.4,14
544,610,-8.7,32
943,1124,27.5,20
332,600,32.4,77
193,1677,-14.5,16
986,650,-4.3,61
524,1495,31.1,32
478,1145,-39.2,55
725,629,30,79
153,1186,-36.5,49
267,1688,-14.7,91
578,1448,18.9,63
741,826,15.6,79
370,1048,23.2,25
491,919,39.9,98
773,1777,5.6,7
120,1135,-13.3,50
747,779,-19.7,7
482,1387,-10.3,93
698,1063,35.3,45
983,906,-28.2,95
416,1753,-23.2,50
821,684,35.5,2
215,929,-27,67
555,1729,24,9
947,1128,27.4,58
410,1330,-0.1,7
900,1466,3.5,31
801,796,18.8,69
328,673,-39.4,61
450,1519,7.5,43
363,1557,-21.4,51
902,1782,15.3,13
1000,799,-2.4,45
273,651,-2.1,93
449,1505,2.6,79
539,1497,28.5,38
364,704,-32.2,26
220,1062,28.4,70
441,865,-33.2,36
424,1428,30,89
481,1308,28.1,35
731,1296,-27,32
330,1008,-6.6,70
277,1589,34.6,65
551,1261,-28.8,8
842,1571,36.9,64
579,1446,11.5,10
957,731,25.2,50
731,940,-33.5,75
581,1667,-16.4,26
907,958,-22.8,97
874,1753,-15.5,68
457,1053,-7.6,57
217,1193,3.5,35
854,955,33,97
811,1755,-3.8,77
419,687,-38.9,57
947,1356,6.1,8
734,669,14,27
465,1382,28,94
942,1619,38.4,85
764,874,24.8,52
281,1606,-13.6,81
128,1619,28.2,19
855,1009,4.4,13
548,1112,-37.7,26
422,666,22.3,6
701,928,7.3,33
631,777,35,55
258,1305,-21.3,79
933,610,16.4,58
770,1142,7.1,28
276,1224,0.3,86
912,778,-15.1,52
687,1749,38.5,8
816,629,-39.8,98
547,625,-19.1,82
146,690,-33.8,64
194,1386,-11.5,96
100,1216,-35.8,69
251,1656,-0.5,71
633,632,19.8,11
910,1537,-29.3,37
371,1491,28.7,38
724,607,-4.3,30
218,1194,19.7,78
241,1521,38.3,2
147,1627,19.1,46
883,734,-18.9,31
182,825,10.4,67
213,615,40.3,70
257,1786,29.3,60
719,1632,-6.9,65
804,956,-2.8,30
635,1370,12.6,89
468,1532,7.9,91
562,824,-34.7,32
674,818,-1.2,51
751,1406,-28.5,73
546,641,20.1,42
110,1251,-6.5,32
492,1512,-18.1,16
314,1221,-11.9,44
387,979,3.3,4
223,1204,36.8,42
816,1038,39,95
545,1535,-1.9,15
458,1122,-21.8,98
577,819,20.3,62
824,1459,31.4,81
423,744,22.1,77
905,1447,33.6,33
698,1512,-27.5,21
588,1203,-23.1,68
865,788,-12.8,59
133,1252,31.3,49
803,1483,0.9,17
983,626,24.6,75
531,1242,27.2,77
857,1294,20.8,30
967,1166,-1,14
109,936,-9,91
142,1423,0.4,23
544,1573,22.9,51
475,1722,30.8,83
120,1285,-20.5,21
826,1347,14.5,32
731,798,-26,51
461,1768,8.5,4
771,1368,-7.9,2
632,627,-6.6,28
109,1738,-7.7,26
637,1338,8.3,56
194,1341,-9.3,40
445,838,9.2,27
288,1211,-25.6,68
486,1655,-37.9,70
170,1236,-40,18
705,1681,26.3,70
451,1380,8.1,95
233,1033,11,53
495,1547,-8.6,82
506,1232,-8.9,29
847,1193,-3.5,95
761,1437,-16,97
217,985,-11,89
243,622,33.6,8
783,1190,-6.2,100
796,1152,30.6,23
993,1066,37.5,53
392,1568,-30.4,5
414,759,-13.2,21
937,1091,-33.4,78
534,1348,1.1,61
970,620,3.9,49
961,800,1.3,100
102,993,37.9,65
202,1275,-1.5,38
792,1515,29.9,100
955,1715,-33.3,8
391,1786,27.1,64
664,1097,-9.3,52
373,636,-21.1,85
489,1636,-12.9,100
861,1507,9.1,97
330,799,37.6,61
333,748,-21.7,10
163,1603,0.3,99
492,1233,11.8,37
525,1772,-39.6,8
292,1263,-2.9,18
834,1223,-15.8,3
590,1029,2,65
424,865,-26.7,78
985,1436,16.7,16
385,1504,27.4,4
111,1573,28.9,30
109,1748,37.2,71
365,1299,-0.5,40
318,771,9.8,94
686,632,-37.6,54
912,1147,-24.9,90
199,1683,27.2,53
458,1479,-3.4,12
524,1764,23.9,8
895,730,-21.1,29
124,1363,-5.8,83
952,789,-21.3,57
831,705,-21.7,79
500,1222,18.8,6
340,1594,21.5,28
257,690,-18.6,57
105,824,-1.8,96
262,1569,0.7,51
177,641,36.6,9
346,1304,-25.7,32
127,1561,19.5,75
630,630,16,3
900,1527,-39.5,79
513,1760,-18.8,42
709,677,18.8,74
123,754,-8,89
471,758,-19.2,67
365,1093,-27,70
761,764,-2.1,7
338,1063,-31.7,53
217,654,2.1,37
260,1478,-37,51
461,769,-25.8,97
206,1767,-13.7,37
266,613,19.1,20
939,662,29.1,86
846,1408,-27.4,48
460,858,-8.1,8
877,1676,-5.8,75
462,1005,-11.9,6
108,1484,31.9,95
597,1788,19.9,40
186,1635,-13.7,53
717,1042,-13.7,41
649,1698,-33.5,41
464,1678,-29.2,54
430,1386,-21.3,62
750,805,31.5,99
179,602,36,18
646,1658,7.6,66
966,1217,11.1,62
478,1077,-26.2,87
745,1309,0.6,19
807,1116,-10.8,29
804,1257,40.7,26
690,675,34.7,2
607,697,28.7,10
170,1457,28.7,14
594,1196,7.5,95
910,1632,-31.9,15
652,1727,-4.3,37
158,1668,29.3,35
298,674,-0.7,31
577,1193,15.3,52
266,1405,-32.7,3
812,1128,-26.5,14
399,1770,-29.3,38
198,902,-4.2,49
386,1463,-23.4,68
128,840,22.2,58
439,1237,-39.8,99
283,1414,34.8,51
139,801,10.6,26
463,1488,35.4,57
368,1236,-13.8,62
225,1728,5.5,82
874,997,19.9,98
105,1309,1.7,26
924,1534,19,49
184,1376,29.3,23
741,1314,-19,67
822,1336,-39.7,89
266,894,23.2,65
371,1759,32.5,46
225,1560,-8.9,82
838,1234,25.7,54
658,1318,-34.4,97
397,1208,-4.1,70
350,1392,14.5,80
569,1777,-7,24
499,887,-18.7,63
941,1295,-38.7,73
204,1574,20.3,47
162,1723,-10.6,15
451,1221,-35.1,64
504,748,-14.1,78
667,1330,20.1,82
568,849,13.7,21
951,1275,18.3,10
101,884,10.4,59
755,755,-32.1,48
322,1373,36.9,88
838,1655,-19,43
920,1202,4.3,98
181,1303,27.1,24
592,662,-32.7,40
830,894,35,3
315,1102,-8.3,96
109,1135,27.4,57
718,1020,12.2,93
510,1605,10.5,44
913,1079,-32.6,77
593,689,-21.3,34
988,1193,37.9,58
288,1142,7.7,26
249,1664,-3.2,2
750,662,-22.5,70
333,877,15.6,41
728,973,-12.2,92
384,1606,-31.9,22
164,910,23.1,63
942,1656,8.9,81
788,1280,7,81
407,1465,-9.5,23
185,1196,19.6,16
616,1203,-39.4,62
780,1298,40.9,52
985,703,-36.4,2
518,940,18.7,1
124,1183,9.1,75
295,872,-28.9,74
298,1371,-10.8,41
602,1219,-10,22
887,1600,-19.1,69
499,1387,-18.9,10
204,1366,16.8,46
648,1609,-7.3,72
127,741,-0.5,35
690,1375,-14.6,75
760,1314,1.3,36
551,1278,38.3,31
527,1485,2.5,75
390,1463,-25.4,33
322,1110,-19.7,26
915,1735,15.3,36
586,990,19.7,37
490,1076,-4.3,61
287,1606,28.5,75
229,1788,24.1,83
365,1303,-13.2,95
594,1697,4.2,55
132,1781,-36.8,3
725,1276,15.7,84
492,1489,10.7,67
276,1742,37.1,9
870,631,5.2,47
914,1016,33.3,51
818,730,-38.7,60
270,924,21,54
421,1630,9.3,34
457,953,-17.5,94
776,1661,24.9,10
238,985,-28.8,68
443,1595,-5.4,100
337,957,5.4,58
472,1315,-37,4
246,1366,1.7,85
175,1482,27.9,32
851,1328,37.5,40
603,1415,-11.3,25
870,1683,35,34
776,1188,-36.1,9
504,1105,20.1,88
318,1356,32.2,6
830,1227,-28.3,48
399,1497,0.6,86
818,1478,39.3,47
752,1486,-1.7,30
746,843,-17.1,24
329,1630,-19.2,79
150,1081,-25.8,1
482,1241,26.1,9
983,876,-2.4,72
719,672,31.5,89
463,887,-24.8,11
915,1145,-11.6,29
914,1241,-10.7,33
287,826,19.6,84
462,779,-23.4,6
238,1690,17.7,34
619,1349,-30.2,95
481,996,40.2,21
425,878,30.3,17
387,909,11.6,92
969,1245,29.7,6
928,1013,11.2,42
810,1283,-25.3,27
359,1284,36.4,90
496,1086,-39.8,3
292,1072,0.2,7
759,783,40.9,66
542,839,13.9,64
921,1369,-18.1,5
455,1000,12.9,42
829,976,37,70
396,1532,-1.8,34
931,1254,27.6,100
225,1494,-31.8,65
944,1305,5.6,90
948,1395,25.1,65
948,1771,-21.7,99
226,606,-23.7,59
931,656,-11,11
316,1636,31.5,71
237,1184,6.3,71
668,907,-25.6,91
801,1229,-35.7,56
543,828,24.9,6
563,832,12,11
492,1736,-5.6,67
327,688,-2,40
357,1609,40.7,22
990,1595,7.4,69
413,607,9.7,4
425,892,24.2,47
891,1248,26.6,35
270,1184,11.3,27
878,1261,-7.3,30
382,620,23.9,37
421,1703,-30.9,66
645,1095,-9.6,79
332,1000,-14.7,96
171,1203,-25,14
604,1223,30.9,30
494,1384,-34.3,35
906,1682,22.9,51
923,1032,12,87
258,1720,2.3,19
456,1152,30.5,69
122,1772,-8.9,64
275,1425,18,37
831,802,-3.1,19
967,1491,11.2,16
916,1749,-14,41
337,860,-4.1,4
108,1343,29.4,61
730,1017,-11.1,94
665,915,17.8,52
563,1543,30.8,100
377,1239,34.7,95
947,705,6.5,65
217,776,-19.9,48
704,1174,-32.6,93
658,840,37.3,82
667,875,35.1,10
867,707,-2.7,87
133,1375,-20.2,29
970,1561,-11.8,11
755,1206,-26.6,20
944,1793,-6.2,94
459,1018,-30.9,23
239,1678,18.1,98
424,1028,8.4,14
670,739,11.8,97
840,1352,29,51
852,749,-0.4,75
704,879,15.1,5
367,1035,-16.4,16
784,1093,-39.9,53
181,744,26.3,8
123,999,22,98
996,1017,28.5,83
933,718,16.7,66
340,1128,16.4,94
159,1241,24.1,78
728,1749,-36.2,100
537,681,-25,48
282,1642,36.6,48
303,847,14.6,26
300,944,-15.5,6
967,1707,19.8,97
496,769,10.8,48
450,984,14.6,23
427,615,40.2,65
830,820,-2.2,41
676,1640,-9.5,56
777,1420,-12.2,44
970,1478,8.1,33
954,788,8.7,24
542,769,12.2,80
284,670,7.3,16
973,1233,35.5,26
440,758,-0.7,45
954,1251,-25.4,76
755,905,37,46
260,975,-13.5,50
438,938,36.5,12
861,1112,23.3,21
126,1437,30.1,54
561,1234,-20.3,80
916,1492,36.7,53
724,1111,23.4,70
391,1590,36.1,3
886,1448,33,26
532,1773,-23,79
739,1210,-0.3,70
840,909,-31.3,28
418,1535,19.6,26
394,1586,5.8,55
589,993,18.2,10
567,1771,-21,43
645,846,10.3,41
513,1138,17,87
934,1632,15.8,14
137,1053,-11.2,5
815,1389,-23.9,28
100,1295,24,9
952,1766,-15.7,68
850,1132,14.7,6
582,1244,36.1,42
735,1386,20.2,97
865,982,14.4,12
543,1554,-30.8,63
675,1076,-26.5,65
484,1746,-11.9,65
594,718,-2.3,97
827,1313,30,72
741,749,13.4,91
624,1464,10.9,26
390,682,5.5,63
911,835,-19.7,18
316,808,32.1,47
600,1692,-16.1,39
772,1738,12.2,82
850,969,-19.4,83
517,803,6.5,52
731,790,-16.8,94
156,1762,25.6,7
205,1162,18.2,34
283,703,-30.9,27
344,813,-21.5,5
169,845,22.8,64
436,1731,37.3,71
697,840,16.8,27
752,1686,3.5,18
966,650,-17.8,97
211,1523,-3.5,34
541,825,-30,78
363,866,-27.6,78
937,1571,2.9,86
961,1148,-26.2,92
315,1616,19.9,36
598,934,-7.7,75
101,601,5.2,69
458,1227,-9.9,93
322,1705,-29.9,74
391,1080,-20.7,56
484,706,23.8,29
577,1469,1.9,69
117,1369,-35.5,59
535,1769,-10,82
439,757,-28.9,89
726,719,-30.2,98
335,1126,22.3,98
654,1082,-4.2,74
691,1017,-1.3,55
391,1374,28.1,24
220,943,13.1,14
392,752,-7.9,56
502,1279,-36.6,1
906,1671,6.9,19
732,1139,-0.8,44
853,898,-5.1,38
806,1712,11.6,39
989,1476,-24.5,22
113,1223,-1.6,87
795,945,-20.6,31
620,1070,-29.9,10
248,1463,-34.6,15
104,1185,37.1,57
992,1727,0.3,52
619,1165,-29.9,37
906,649,-33.7,15
250,974,-2.9,82
438,928,-19.9,11
481,816,2,66
892,686,12.7,82
579,722,21.3,82
750,993,-34.7,100
169,1168,35.1,85
393,706,2.1,34
653,1570,23.7,54
842,955,2.5,78
311,1746,11.3,12
854,996,9.6,77
331,988,4.9,36
897,790,31.7,73
910,1474,23.5,86
177,1265,-1.9,53
133,724,32.5,62
188,1166,-13.8,17
667,872,-25.6,21
623,635,12.1,32
638,1235,-15.4,1
729,800,-36.2,38
165,916,-1.1,51
927,855,17.4,28
110,1140,25.6,13
645,1283,-4.2,28
453,1718,26.6,48
727,1580,31.8,34
196,859,15.8,61
480,719,3.4,71
587,1250,17,83
604,817,36.6,50
871,1321,14.3,29
985,804,2.9,65
254,1404,-5.9,5
636,637,-0.4,75
106,1356,24.8,91
106,1380,-11.9,19
104,1237,-35,31
127,1215,-27.5,25
971,728,16.2,53
311,1174,30.4,68
979,1671,27.4,10
465,1717,40.1,64
311,1520,-36.7,51
871,1504,-6.8,74
157,1792,28.8,60
190,1139,29.8,76
595,700,-36.7,83
965,966,13.9,89
444,1521,-7.1,3
998,1229,-19.7,63
469,1317,-7.4,63
596,1345,-27.8,82
206,943,-3.6,52
125,941,18,57
728,1396,-7.7,58
371,1537,9.6,6
611,1093,5.7,23
917,688,39.3,58
239,1518,-0.6,3
948,1429,-5.1,42
665,1310,-16.9,21
971,1212,41,20
