godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
618,1418,17.9,84
672,1047,-36,78
840,978,38.5,50
443,1215,14.7,46
960,1443,6.8,27
276,1478,2.6,70
202,1399,-35.7,48
936,1439,-19.6,89
563,898,-30.7,98
541,1722,6.5,82
475,1694,6.4,62
971,1720,10.6,5
791,1166,-36.1,43
470,903,17,31
474,1743,-26.4,51
339,1576,-21.3,37
739,1498,-31.5,9
343,1202,6.8,78
575,1459,-23.4,23
483,670,-35.5,70
250,915,39.5,19
578,1422,-39.4,1
246,1406,-5.2,71
928,924,-14.8,33
258,1054,-33.1,11
897,1187,21,91
919,687,2.1,59
819,867,-35.4,65
553,1317,36.4,32
952,1171,-2.6,60
364,693,7.5,21
546,1595,9.6,91
451,1298,-36.1,11
553,818,-27.7,9
532,897,11,51
941,862,28.6,18
495,677,-36,65
620,1057,-15.4,76
754,703,-13.7,62
380,1413,-5.5,89
264,758,-13.8,29
531,1577,-4.6,10
908,718,15.4,5
633,806,-39.7,74
540,1307,-21.6,7
180,767,-18.7,24
287,1654,15,11
656,1345,10,83
513,1094,-22.8,21
694,1253,34.7,72
852,1584,17.8,67
689,1207,11,92
604,627,-2,74
156,1509,39,81
573,1141,22.2,30
940,600,29.4,52
233,1042,-0.6,49
400,1704,1.4,62
180,720,-31.6,35
922,1479,-40,21
564,618,-24.9,78
112,760,33.1,60
388,1674,-20.1,45
868,1388,-21.6,78
375,822,-39.6,88
482,869,-19.1,76
476,1628,3.4,58
325,1353,10.3,44
741,1750,9.6,83
699,912,40.6,32
682,1584,12.9,54
553,1571,11.4,49
167,1007,2.3,100
330,1235,-13.4,98
952,982,29.6,90
986,943,-19.4,55
261,865,-13.5,75
245,1015,-17,1
646,1493,-10.1,4
136,1433,-31.8,56
963,1032,16.1,33
920,1686,16.2,100
727,1339,-27.8,2
857,1601,38.2,22
379,1431,-29.3,40
994,1392,5.1,23
470,1065,-35.2,30
998,622,-12.6,46
313,646,-15.2,89
104,998,-26.1,55
989,1347,9.7,55
591,1086,38.3,82
784,1301,39.6,63
422,1232,21,31
582,1545,-14,59
616,1630,33.2,55
675,1149,-24.6,51
429,1442,36.9,94
151,753,37.3,9
288,736,12.6,7
923,1510,24.8,46
361,1174,-21.3,40
875,878,-12.5,75
439,1194,40.3,54
164,923,-20.3,54
779,959,4.1,39
376,1285,13.3,12
784,604,18.5,37
591,1355,33.8,91
240,1468,-12,13
236,752,-19.9,60
223,1263,22.1,54
303,853,-8.9,55
985,1685,14.1,3
714,1353,-22.6,82
193,791,38.8,15
797,1041,-39.3,38
164,792,-5.2,83
763,1396,33.2,89
578,1662,28,93
965,1217,39.1,23
100,870,-20.2,77
452,1240,-19,89
188,972,7.3,2
239,1789,-29.6,35
467,1775,2.5,31
128,1504,35.9,51
688,1775,21.6,16
758,1617,-15.3,85
879,1411,-38.5,31
140,659,-25.3,14
631,1487,36,35
105,848,34.4,39
867,1552,21.6,41
482,1313,14.3,75
480,1642,18,61
517,835,-3.2,59
374,1712,38.9,62
827,667,21.7,96
112,1327,-4.5,67
798,1663,-35.3,38
903,1434,-6.5,21
942,1754,9.9,91
867,789,30.9,58
944,1462,-5.4,5
716,1346,-5.1,98
119,1437,-13.2,74
782,901,36.7,56
261,1762,13,45
237,1374,5.5,64
580,1705,19.8,100
870,1705,29.1,96
112,1374,-33.1,8
761,737,-34.2,8
955,1594,-28.7,95
870,1152,-36,23
453,1031,-15.2,67
543,680,-4.4,24
641,1425,28.3,78
859,1112,-32.3,71
863,1262,-23.1,49
928,1089,5.8,76
446,1670,4.7,53
862,818,10.9,85
831,1481,-21.7,41
158,976,-39.5,24
208,1089,37.7,92
652,668,15.6,85
319,1575,-18.9,55
260,1551,37.5,18
539,654,-9.9,15
695,1593,11.1,98
738,633,32.7,55
900,917,-7.5,53
721,602,-5.7,33
467,1503,5,87
890,731,3.3,87
765,1643,-19.4,64
810,1166,0.4,46
968,1014,-4.6,26
516,1645,-24.5,40
954,1397,17.3,85
976,1394,-19.8,45
874,1069,3.6,75
200,1635,22.6,95
540,865,36.1,39
422,963,1.2,9
447,1375,-34.8,2
351,1518,-17.1,64
924,1151,-17.8,84
644,1241,5.9,45
486,921,-27,94
174,1765,-34.2,29
930,1213,-37.9,21
113,875,11.4,56
854,1144,16.7,20
187,1175,23.7,8
726,1696,15.7,11
924,1094,38.3,26
466,1718,23.4,31
313,1360,-31.9,48
329,1091,-37.8,79
227,1237,32.6,42
279,1049,13,39
899,1121,14.8,5
404,1122,-39.1,72
787,1588,27.2,19
720,1102,12.1,64
547,644,15.3,41
793,1209,16.4,25
556,734,-17.4,36
868,634,15,69
648,1401,14.1,87
393,685,36.7,17
970,872,29.3,95
926,895,20.2,92
233,887,20.1,66
430,876,-27,77
977,631,28.8,61
498,808,26.2,50
913,955,21.1,88
419,1403,1.5,84
545,1070,3.1,32
161,1755,39,93
343,1479,-6.8,75
934,961,-5.7,13
787,722,-25.7,86
541,1209,30.8,73
782,755,14.5,34
971,1782,17.3,36
708,1355,20.1,90
143,1579,36.1,28
467,1175,21.2,23
105,1499,19.3,85
847,883,23.8,70
892,1622,-38.5,41
769,1292,-1.7,30
737,1247,17.1,100
428,794,18.5,4
407,1030,-22.5,2
878,815,-17,53
746,1377,-22,67
934,1453,-3.1,75
322,1505,-9.3,63
765,796,17.9,40
588,1271,-19.6,73
204,1473,17.6,42
861,888,-36.6,58
357,1622,0.7,42
456,1776,-20.9,3
663,614,-2,47
718,603,28,8
615,1125,17.8,76
969,868,7.2,59
914,1387,-5.2,94
519,640,32.3,70
468,707,20.2,76
657,891,3.2,80
852,1164,-27,85
973,938,-9.7,23
568,1713,-11.2,40
140,858,-16,83
825,948,-23.7,83
614,1153,1.7,65
219,1297,-16.9,52
328,607,-37.7,1
605,1722,-7.8,100
364,1774,33.9,28
552,1472,-0.7,10
386,795,34.9,89
282,606,-31,24
452,1672,13,57
228,871,-26.8,71
200,1333,-34.1,45
937,753,-5.2,4
476,1725,-36.5,62
782,1177,8.7,10
301,1160,38.6,89
130,659,-12.4,84
474,1744,-37.9,82
826,1053,-21.3,22
237,1413,-26.6,4
908,611,14,69
114,818,20,28
149,896,40.8,19
775,1208,37.3,18
499,1377,-3.7,30
561,924,33.7,71
950,1217,34.4,54
136,1394,25.4,35
816,668,3.6,64
877,851,-37.7,43
743,610,-6.3,19
243,1576,-35.3,18
686,1253,3.5,88
127,1104,16.2,74
486,1372,-24.4,33
896,1528,15.3,70
178,816,-11.1,54
830,1602,-30.2,71
156,1264,-5.3,77
993,1242,-31.5,61
433,1614,5,2
617,1166,-12.3,63
290,1164,21.7,91
952,864,33.4,93
769,1365,20.2,52
235,1793,5.9,38
869,1774,-24.8,65
582,1563,-17.1,12
218,1369,24.6,28
290,805,33.4,35
572,1179,-13.8,33
407,1796,18.7,80
783,942,-2.5,78
275,722,-18,46
736,1144,37.9,13
946,1600,0.3,47
386,946,16.4,28
447,1770,4.8,71
392,782,-8.4,41
190,1777,17.2,49
777,764,40.4,55
359,697,9.9,27
300,774,3.3,50
751,1516,2.8,75
821,937,6.7,87
717,1366,28.4,88
962,1277,20.1,40
414,1064,14.2,18
853,1216,-8.7,28
482,869,-29.7,53
197,844,-26.2,86
776,1065,23.5,19
721,1228,22.9,16
527,1145,-31.2,84
226,876,24.4,12
645,1132,35.8,36
456,1335,-10.7,72
578,1171,14.9,30
546,1076,4.4,45
699,659,20.5,24
522,762,34.9,70
268,1643,22.7,39
384,865,-29.5,56
227,1595,-36.7,58
735,1133,-5.7,33
355,716,-2.8,49
508,1623,5.4,100
976,842,30.1,60
574,1065,14.7,58
408,659,5.2,95
636,1760,2.9,72
528,1651,-14.6,4
309,1378,-32.2,9
423,1306,21.6,46
601,1390,22.4,81
823,1696,-5.7,10
551,1253,-37.3,24
639,1745,-17.9,46
300,1296,-28.8,4
209,1136,-16.9,69
999,1795,25.3,1
1000,775,17,27
277,857,39.2,3
339,1433,-13.2,86
340,1563,26,46
966,1207,-6.4,12
996,1696,36.4,74
