godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
103,1521,4.5,86
398,1488,17.6,46
314,1578,-36.5,33
302,1283,39,82
819,1660,26.8,6
828,1446,35.8,54
228,1636,36.9,75
498,1595,12.8,40
541,868,17.9,17
332,624,-8.7,84
816,1571,-32.8,65
684,1739,-18.9,30
615,1241,-16.7,83
290,656,10.7,10
359,877,-12.9,32
806,1408,-23.4,43
862,1537,-32.8,93
174,1068,36.3,18
459,1575,20.1,53
943,1699,19.1,69
780,1757,-11.6,35
608,822,22.8,21
573,928,11.4,9
565,1573,-36.4,39
681,1491,19.9,99
783,1049,13.8,71
984,1262,-20.4,65
799,1766,-2.6,38
375,743,-9.1,98
303,1061,23.6,96
668,794,-3.4,55
596,612,5.1,54
994,1688,-37.9,91
419,860,36.7,93
898,1344,-37.5,9
551,645,0.9,32
697,816,-31.2,62
999,1703,-4.6,51
381,1597,7.6,13
315,1445,-5.1,14
444,695,33.6,95
908,1141,-20.6,87
930,1392,-36.8,73
685,1334,-30,86
394,1137,-20.2,15
337,1445,-20.1,17
448,1673,-23.3,10
769,1701,-38.1,88
717,1341,-29.8,80
549,719,-27.4,86
387,1188,-32.1,21
957,713,-31.9,92
499,1179,-37.7,96
436,1218,-39.3,13
661,1637,-38.6,46
874,1008,13.2,30
117,1481,-0.3,40
526,1520,-10.1,33
931,1411,11.6,40
223,1201,19.8,74
746,666,-2.7,50
906,762,-39.9,76
672,1541,6.8,56
723,1272,29.5,49
391,934,30.5,4
838,1555,-29.7,74
338,1429,-1.8,54
461,883,1.6,78
851,1037,-14.2,77
810,958,25.8,19
519,987,-16.2,88
336,1241,-22.6,68
825,929,-2.3,33
903,678,31.1,2
252,1476,22.2,33
988,1557,-19.2,64
735,986,22.8,22
132,1520,-36.4,98
688,1575,-7.9,6
270,825,13.2,16
331,767,34.8,63
497,773,1.1,49
486,1040,34.5,28
369,1621,14.1,80
677,914,20.3,76
157,1366,26.8,1
999,801,-24.9,77
222,1725,-38.9,12
640,1037,26,61
438,1533,34.3,41
976,1217,-26.8,95
392,1720,16,62
367,1464,22.3,43
727,1721,31.6,25
457,1495,-10.6,60
854,1161,39.2,56
554,750,38,24
925,904,-17.2,49
311,1033,24.9,99
484,1039,22.7,59
366,1393,-12.5,43
291,1251,38.8,87
756,1612,-35,61
115,1382,3.5,5
566,1499,36,68
399,1050,-4.9,48
782,888,32.3,90
986,1298,36.9,51
976,768,-27.3,67
460,761,-17.5,43
649,1662,-27,45
218,853,-18.1,40
756,1120,18.6,64
909,1049,-22.1,7
470,1668,-20.5,57
874,1101,-6.5,12
289,1091,-21.9,93
519,1592,24.4,80
423,1645,-31.9,65
529,632,-11.8,66
618,905,14.4,83
385,1480,-13.1,99
125,1553,-38.2,89
589,1524,-30.2,75
811,1566,17,84
600,1083,29,87
136,1279,15,98
581,781,-3.8,75
695,1135,-22.5,36
663,1374,8.3,4
369,933,-30.5,65
964,813,28.2,25
369,1320,5.5,41
566,692,30.6,71
313,665,-13.4,99
540,1640,-8.4,38
818,1225,-35.4,13
382,1193,29.7,29
943,837,-22.9,84
348,1516,39.5,68
797,1345,3.9,67
135,1265,-26.4,75
172,1352,29.3,54
531,723,10.4,28
620,602,-16.6,58
603,1266,-19.5,37
560,818,15.4,4
379,983,9.2,56
102,646,-11.8,73
198,861,-5.5,73
439,1290,13.6,100
896,1079,-33.1,10
881,1326,-30.4,30
778,1500,-24.3,35
894,1173,-4.5,61
497,1737,19.7,6
986,1355,23.9,91
436,1650,-15.9,76
259,1171,-15.6,34
455,1738,35.1,69
380,905,23.5,25
786,833,7.9,12
999,617,-26.5,60
239,1316,5.9,34
749,765,-2.7,87
386,885,-24.2,9
385,604,0.2,13
622,1675,33.9,12
883,1569,24.7,77
329,1543,39.6,68
339,889,-19.1,3
934,1119,-30.7,25
507,1245,13.7,81
470,1651,28,13
836,1520,-5.8,50
908,1580,8.2,4
677,1418,-2.5,37
178,1447,-38,14
678,1594,24.8,46
746,1123,-2,10
185,1420,-35.3,20
229,1497,39.9,17
810,978,38.7,24
262,1112,17.8,12
446,1340,31.9,21
173,1551,-37.9,2
663,1797,17.8,5
379,1111,31.1,44
422,1155,15.2,56
504,729,-37,80
672,849,26.2,75
437,1341,24.9,1
778,1695,3.5,37
316,801,-16.3,90
612,636,-20,70
753,684,3.7,61
506,1036,13.4,8
258,1394,15.8,49
240,798,-1.7,51
587,1463,8.7,70
690,1788,-1.4,84
851,936,-37.2,20
570,1227,-9.5,74
992,604,-15.6,67
724,1619,17.2,51
971,719,17.2,65
522,1615,-19.2,69
971,1764,23.5,95
947,1073,30.6,90
702,1138,-13.8,14
251,1318,38.3,30
600,676,-26.2,84
255,1163,-3.4,7
117,1441,27.4,97
728,1190,31.8,9
348,781,-23.7,50
241,871,-25.5,64
552,757,-21.5,66
765,691,10.4,13
529,943,-2.9,89
847,1327,35.2,8
602,800,-38.2,44
179,1445,15.3,32
386,1417,-17.9,5
888,1654,4.7,87
191,1469,4.4,13
728,1146,-11.8,11
982,1203,2.5,4
707,1743,-13.1,66
251,605,15.7,41
383,1776,2,36
564,1724,-23.8,7
593,1448,0.6,65
262,758,-6.6,10
351,1322,18.3,30
105,1747,38.7,52
713,1038,12.2,67
506,1783,11,48
574,1284,8.6,30
874,1572,17,62
131,1515,16,20
395,669,33,64
662,1661,7.9,84
513,764,17.2,49
255,790,17.1,49
922,1074,13.6,27
843,1351,18.1,77
753,833,17.4,55
647,1098,-34.1,78
184,1749,-13.3,44
971,1788,-2.8,91
281,663,-38.4,73
293,681,0.7,90
543,849,-29.4,32
538,845,-31.5,75
710,1422,-15.9,9
948,1105,-18.3,59
817,1637,-23.1,8
972,1418,-1.9,35
387,1611,22.5,48
294,900,11.7,24
501,708,30.8,54
947,1360,35.6,87
206,1361,39.9,32
917,1123,31.5,18
246,1518,-39.3,52
250,653,15.1,26
262,1267,24,34
579,684,-5.4,61
962,1410,-13.8,7
208,1554,-12,52
911,1512,11.7,7
825,858,40.5,64
334,1035,26.5,13
707,1642,-7.9,90
709,1297,35.5,53
459,843,-32.9,100
400,1714,-35.9,27
632,1318,-12.8,52
887,1053,25.3,94
880,1089,-1.7,41
815,1018,2.9,41
708,852,24.7,4
765,1647,-26.1,77
386,1171,24.9,15
519,1153,3.2,3
681,790,-4.9,97
886,1677,7.8,33
715,976,36.6,55
370,1584,7.8,42
543,847,25.9,85
356,1288,2.8,95
716,950,-30.3,40
371,686,-28.5,100
854,1634,-21,28
404,806,20.6,23
523,1570,16.3,91
711,1456,6.2,40
564,980,-36.5,50
521,1242,-4.5,52
281,1640,30.9,94
926,959,28.5,25
331,1037,0.1,67
150,1567,-24.2,69
796,804,-3.4,45
607,1142,17.3,82
998,1549,-23,60
680,1001,18.7,44
673,622,24.7,42
835,1550,8.7,36
950,625,8.8,9
156,1531,30.5,48
479,1638,28.7,81
634,1683,8,55
986,1111,3.1,44
136,973,-12.7,38
990,898,-36.4,73
438,1053,25.6,84
939,706,0.7,95
222,913,21.5,36
917,1480,13.4,33
878,1002,-4,87
341,1333,-24.7,100
904,1399,-31.6,35
176,1177,19.2,71
913,1253,19.1,98
847,765,34.6,67
378,890,-11.1,76
991,1068,39.3,12
679,1617,10.4,31
864,1618,-13.3,100
650,1228,30.7,6
714,1422,7.8,81
506,810,-12.9,14
697,1568,24.1,62
310,902,28.7,5
864,1409,30.2,17
709,1107,25.8,32
362,796,19.4,95
189,1606,-4,89
915,1661,38.4,97
796,1108,-19.3,84
886,634,-4.5,44
702,1474,-32.9,49
152,1544,20.6,4
883,955,27.2,6
712,1049,2.3,87
702,1371,-11,75
402,1666,-25.2,83
148,1096,-20.7,34
927,1354,21,57
287,1330,11.1,37
702,1334,9.8,88
201,1702,32.7,72
418,1685,-31.7,96
198,619,4.2,54
243,1571,5,12
957,1130,18.1,34
640,1596,8.5,46
504,1768,-26.9,72
914,1538,-27.8,93
686,1169,24.7,24
770,1173,-12,66
981,905,-11.2,48
313,1370,0.3,5
133,1022,-23.1,32
224,1783,35.3,22
811,929,9.5,58
915,942,-22.1,21
354,1004,6,29
665,1149,-8.2,82
819,1150,-27.8,20
976,706,-18.7,2
604,1455,34.6,3
733,632,37.5,80
446,1795,15.7,12
634,817,1.1,34
621,1006,-17.4,56
347,1778,-27.2,23
541,902,-1.2,53
150,1537,4.1,34
243,690,38.3,17
685,1503,6.1,49
889,1539,23.5,16
446,848,32.7,98
760,727,-30.3,90
204,1771,-0.1,74
700,1046,40.5,73
648,1735,-18.8,57
414,946,14.3,64
500,744,-4,65
939,1551,3.9,40
257,1609,-6.2,23
210,1792,-25.7,30
133,1391,-28,75
208,774,-15.3,11
946,1550,16.4,32
116,1484,16,11
977,1483,-38.3,20
545,1784,-14.7,1
904,1732,14.6,78
812,641,-0.5,7
783,1092,-9.4,59
712,1263,18.5,36
153,1677,-32.3,76
970,786,19.3,1
265,1231,4,61
642,782,-29.9,65
860,1348,7.3,54
168,1659,6.9,9
407,1188,32.9,12
741,1387,17.6,29
626,1787,3.7,75
989,1257,-37.5,11
930,1733,-6.2,89
823,954,27.9,5
741,624,-36.9,93
851,991,-26.6,89
456,880,-19.9,35
992,1296,19.4,42
924,755,-24.4,84
767,1546,-3.7,11
348,1620,18.6,30
861,665,7.2,11
981,651,-39.9,70
121,1208,13.1,61
588,1469,31.3,50
408,1471,-34,9
202,1773,-36.1,81
782,1330,26.7,97
690,705,12.2,46
332,1327,10.1,91
784,1602,2.9,36
389,897,-0.9,78
650,929,13.4,43
518,1606,-30,37
444,698,-38.2,1
469,1388,-29,21
917,887,19.9,79
753,1208,32.8,100
684,717,-28.3,65
993,891,21.3,54
671,728,-21.6,37
732,1728,20.3,6
625,924,3.1,86
711,1171,-0.1,43
774,833,-22.2,39
384,1697,28.9,43
468,640,19.8,54
437,1596,-11.4,89
857,718,28,42
422,915,-30.7,39
379,1282,21.5,90
992,1308,11.8,7
662,1252,4,4
609,1468,-1.8,86
790,834,40.8,30
129,1478,35.8,80
692,955,25.7,67
742,603,17.5,13
936,1440,7.3,45
145,778,-17.5,76
773,641,1.1,68
264,1638,30.7,81
539,881,-9.8,4
184,674,32.9,31
677,1172,-14,46
291,657,-7.8,84
298,746,-3.9,15
131,1062,-29.4,77
514,1718,-16.1,20
220,1278,-28.8,64
118,932,25.5,98
751,721,20.1,21
326,630,-7.1,24
356,1404,12.7,22
430,1251,15.1,58
155,1461,-3.7,92
766,699,16.9,38
592,1592,30.2,50
893,1245,23,57
519,1284,22.4,95
539,1709,0.9,17
883,843,23.5,54
413,1488,-20.5,3
410,1610,19,39
892,674,15.9,13
415,733,-17.5,56
414,1708,-9.6,9
246,1447,-14.9,3
669,1768,-22.2,65
132,1084,27.7,36
650,1604,-1.9,65
683,1153,6.9,72
569,1625,-3.5,52
824,1276,18,25
688,1606,29.6,55
934,1057,5.3,4
369,1461,-31.5,69
372,1656,32,78
631,963,10.6,26
611,1774,-9.1,89
717,1312,1.7,22
603,1754,27.8,13
783,761,-34.7,8
619,616,-17.3,96
434,1004,8.2,42
392,973,14,23
826,1672,-25.3,88
243,617,20.5,58
535,1696,-38.3,81
334,1097,-29.2,60
424,814,-23.3,61
196,967,-30.2,100
762,1073,6.8,91
660,636,27,4
849,934,25.9,86
599,1662,30.9,18
746,1303,-9.8,69
926,1072,2.7,41
655,1712,15.2,47
974,1077,-15.4,53
196,1629,-27.5,16
887,1763,-2.5,82
333,1756,28.4,11
261,1422,-34.5,39
217,1602,-37.5,42
598,710,15.2,79
521,1566,4.5,3
530,801,-25.6,86
754,701,-22.7,82
782,1563,37.4,23
116,1148,-28.8,25
308,1694,17.1,71
475,893,-4.1,2
605,990,-4.5,92
665,863,25.2,94
410,704,-26.8,66
243,1334,31.3,24
414,1648,-16,22
545,1798,27.6,66
479,1563,40.1,22
749,807,16.9,31
479,914,-6.4,61
695,1344,-23.7,15
979,1050,-19.1,22
631,1712,-33.6,76
618,1643,-11.1,19
910,872,8.5,95
232,1194,16.6,84
497,852,-20,85
239,1395,-22,4
999,1756,27.6,54
368,1200,-28.2,50
511,916,35.8,59
560,1655,-31.1,95
627,1390,40.2,29
694,788,36.5,48
918,1057,20.9,41
375,946,34.1,60
986,1312,12.7,20
104,1416,-38.1,93
874,1688,13.9,60
440,957,24,26
393,1070,-5.6,40
176,1775,-12.7,14
566,1110,32.7,18
831,1154,-1,78
617,1751,28.9,37
487,981,23.5,18
157,679,9.4,42
171,1369,39,68
303,1763,4.4,77
879,1199,-37.5,48
967,1264,-14.9,75
196,740,-3.5,82
427,731,-17.6,44
894,1781,12.5,7
977,1749,-30.2,73
209,1694,-12.4,52
901,1092,-27.7,86
178,1229,36.8,81
863,1469,-34.6,27
390,1388,6.5,47
118,1061,11.7,27
834,1442,37.4,25
405,1474,19.6,82
646,1155,17.7,14
519,1473,-38.7,51
204,1520,-14.1,34
598,1164,7.1,37
953,1340,-8.3,24
928,1354,11.7,71
727,1507,-0.9,78
282,611,40.3,22
340,1041,26.5,15
271,1328,29.2,100
692,1379,1.1,52
937,1403,-5.9,14
797,1201,-17.8,61
324,1088,-18.6,73
530,1054,4.3,55
356,866,-32,20
393,708,11.3,74
715,1775,17.3,9
442,1311,17.2,16
269,888,6.3,20
658,1293,-29.6,79
349,1722,36.9,6
285,641,-16.1,42
508,1221,-1.8,89
403,878,17.5,7
191,669,21.2,36
926,1511,26.9,48
467,1523,6.4,84
984,633,18.4,10
886,808,-29.4,47
435,813,-26.9,48
571,910,1.6,5
474,676,-14.8,26
767,781,5.2,38
458,673,21.4,42
125,1004,1.9,82
123,794,40,60
396,1375,-10.4,48
604,1381,14.7,45
999,711,-12.5,7
1000,1004,33.6,22
389,1417,1.8,43
831,1322,-16.7,17
153,948,-12.5,69
629,1553,-31.7,31
358,1539,2.6,79
537,1544,20.9,53
633,1776,-29,1
476,1526,30.2,74
519,856,3.8,33
242,1049,-7.5,1
474,1152,-27.3,88
967,789,-35.7,5
935,1484,-39.2,15
294,793,-17.1,98
352,1628,-6.9,47
964,1020,-22.4,32
611,1747,-6.9,98
388,1378,-9.3,60
594,1480,31.5,36
519,1108,-12.2,46
574,774,-14.3,41
154,661,38.5,12
356,1476,12.4,88
791,1369,39.8,69
375,1623,28.9,49
867,701,16.2,82
838,1035,-28.1,51
856,1565,12.9,7
438,1523,-33.1,45
296,905,-2.2,84
893,1337,24.3,24
175,958,-11.3,56
493,1275,2.9,42
564,1535,-38.5,92
657,1666,-0.5,94
238,1719,-26.3,73
141,1647,-3,51
309,1693,-30.4,49
167,788,39.1,80
922,1595,6.3,9
813,727,-23,70
839,1452,2.4,71
601,1019,24.3,70
994,996,-20,96
853,1530,-34.3,57
576,732,13.4,63
557,1462,4.5,16
826,1066,-19,30
421,1530,10.6,67
284,1595,29,4
906,1408,-12.7,46
593,1246,-12.5,33
974,1042,18,93
504,1269,-26.9,18
901,845,-36.2,72
219,745,-37.9,80
156,1468,13.5,43
818,852,33.8,88
941,1148,-14.8,78
582,864,-26.8,57
224,751,18.4,8
855,1130,1,45
828,655,-19.3,49
463,1221,31.4,2
371,724,33.3,30
799,1051,-24.9,78
517,1763,30.5,80
880,870,-26.8,10
698,1120,-8,70
561,1748,5.9,96
626,600,36.6,10
491,1612,-37.9,10
445,872,-29.9,42
399,1481,-33.5,59
