godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
245,818,-0.6,18
769,1300,-12.6,57
762,1139,9.3,96
273,1031,4.8,92
955,1019,15.2,49
305,1605,9.6,4
330,1073,-18.6,97
553,1243,-31.3,34
859,1326,-1.9,6
199,737,36.7,37
520,891,-6,30
367,1514,-36,31
834,1645,31.8,7
123,1459,-21.7,91
513,812,-15,94
159,1666,-22,55
236,1710,-19,8
496,1311,13.5,73
149,1464,-20.8,80
156,918,-12.2,48
698,1646,7.3,22
858,967,17.9,94
713,1366,-38.8,97
443,1120,13.1,11
967,1543,-22.9,99
504,1278,28.1,14
863,932,-36.5,24
441,1290,16.5,63
360,652,-37.9,34
466,687,-25.5,13
365,1160,22.8,10
102,1495,2.3,9
353,963,0.6,90
546,1609,-23.7,92
584,1062,3.7,13
631,830,-14.8,31
136,1499,-19.4,39
812,763,9.6,96
952,932,13.8,52
496,1731,-23.7,42
746,829,-35.6,90
245,1581,14.7,37
884,1530,19.8,97
933,648,-28.9,7
571,1456,-24.4,84
199,1671,4,66
494,1306,-22.6,94
586,842,-32.1,79
901,1257,13.5,79
317,835,-30.2,16
753,647,-23.1,39
546,1250,-31.1,7
381,1358,14.3,30
738,1101,22.7,98
369,883,35.9,22
529,1130,-20.5,16
249,664,-14.5,29
702,1063,-4.4,34
704,922,36.5,12
222,1365,-18,84
121,1689,-14.8,95
484,983,-23.7,99
274,1753,-22.5,44
385,1460,-25.6,23
568,1615,-30.7,20
468,656,2,22
489,1175,30.5,80
158,1745,22.9,78
610,774,-28.6,67
778,650,-26.6,84
582,1596,-22.1,14
912,795,-33.8,78
412,704,22.6,52
139,863,-37.1,59
406,1287,-29.3,60
219,655,-23.9,5
615,782,-16.9,81
429,1624,6.7,18
833,1495,32,30
482,1091,32.8,96
885,1301,-15.1,39
867,1682,17.9,43
634,1163,-0.1,56
988,906,0.5,85
241,1046,19.7,23
630,1488,13.6,47
313,1632,-35.6,35
215,828,34.7,19
697,949,-7.3,37
794,931,-33.5,22
334,1333,18.5,15
994,1352,23.6,91
683,1058,-19.7,17
908,973,-19,72
303,698,-3.5,67
186,1359,-38.2,32
403,1072,29.2,61
606,1345,18.2,20
221,1721,39.2,54
697,969,-36.8,55
358,1775,16.5,99
498,836,-22.6,71
434,758,-37.2,94
491,961,-6.8,36
326,1004,-40,75
551,1471,-5,54
193,1545,13.2,4
166,778,3.7,28
606,955,16.2,85
730,1289,-25.1,62
309,1234,-25.7,80
878,1436,2.2,7
198,874,36.8,88
723,1705,-9.8,98
594,1036,-17.6,98
326,1606,-3.9,27
720,1258,0.3,3
101,1004,-12.3,31
938,843,20.9,38
916,978,-23.6,70
401,1228,3.8,86
297,1454,15.7,53
561,964,-9.1,13
932,1711,10.7,96
523,1444,25.7,86
473,697,-30.6,100
370,1225,-2.7,30
819,1296,31.1,84
385,738,-4.6,95
897,1683,4.9,90
367,906,-38.7,21
938,1114,-7.6,9
660,1645,-31.3,67
579,1690,-19.2,85
814,1410,-37.2,19
274,616,15.3,62
409,1600,36,20
546,1734,1.7,60
228,1371,-24.3,17
569,637,10,78
764,1424,-2.5,95
623,1513,19.8,42
379,1205,-4.6,97
314,1101,40.9,13
749,700,-18.5,24
700,1124,26,5
482,1719,32.5,43
238,611,12.1,18
506,1666,-12.4,27
351,1161,33.6,43
442,1368,3,15
683,1435,27.6,65
963,1120,-39.4,21
521,707,-27.6,16
658,854,-22.1,54
685,753,37.1,39
395,1222,-24.2,83
369,1344,-35.1,28
467,1797,-39.5,55
770,867,-12.6,37
937,1049,-5.7,39
875,1689,-11.4,73
195,834,-33.5,69
834,998,22.4,59
619,1605,18.5,51
983,1102,-12.7,35
491,1769,26.1,55
642,1591,1.9,45
429,1089,10.4,46
596,861,4.7,29
267,1127,-15.2,53
210,929,-6.5,83
681,1013,19.2,41
295,1519,-1.2,79
504,1195,-30.3,56
638,886,11.6,71
656,1747,31.4,22
356,1658,-21.6,100
441,846,22.3,57
340,1273,-38,20
407,958,11.3,98
848,1588,-20.4,39
352,1702,-6.3,76
528,717,-38.2,18
734,1430,28,54
933,1142,-16,83
495,1350,-36.3,19
487,615,3.1,89
617,688,39.4,85
122,1489,-34.2,96
545,1485,-17.6,78
698,1723,-10.1,22
961,658,15.8,81
232,973,-3.2,61
428,1324,13.2,91
559,1462,22.2,94
927,1204,-38.2,86
539,885,-13.6,80
728,1088,17.7,93
517,1404,-38.6,54
207,1560,-25.7,77
564,771,8.5,20
723,1297,-24.1,52
935,1592,-21.8,77
460,1181,13.2,69
694,1605,-18,80
165,1358,-9.5,27
610,1211,-25.6,71
605,1154,-15,32
355,1361,3,55
416,1257,31.2,86
138,960,11,67
894,1513,40,14
415,1130,40.3,62
639,979,18.8,93
127,617,3.9,99
343,769,32.8,27
955,1272,-12.9,60
513,1425,-13.4,72
937,1375,-6.1,25
128,1051,-6.8,32
516,1205,26.7,91
783,1513,25.1,66
249,655,4.4,94
995,717,18.8,27
605,1340,-15.6,83
118,700,3.5,74
650,1284,-39.4,55
425,1577,-37.4,94
130,610,-23.7,66
842,1334,22,50
162,1651,17.1,38
280,895,31.7,90
254,1509,38.4,70
267,1591,19,11
740,1340,-13.3,51
367,1154,0.4,53
916,907,-19.7,6
354,622,-33.9,10
186,1441,7.5,39
642,1109,-31.2,29
353,1614,-34.5,69
542,805,-2.5,72
966,1563,-34.5,46
918,1519,-25.5,43
673,1740,30.4,2
620,1565,32.3,9
834,887,40.9,100
465,1498,21.7,19
448,1017,34.2,15
955,1104,-16.7,30
255,1495,-1.3,21
788,1731,-6.6,34
907,1094,24.4,12
500,1626,-29.8,62
750,844,19.9,98
204,785,-39,34
143,1491,33.7,61
776,940,37,49
999,833,-10.7,24
275,1679,-10.8,22
745,1203,25.2,18
438,1646,-13,73
595,1622,-16.4,47
744,900,34.8,48
366,651,-15.5,92
457,1100,36,4
608,1612,-32.8,81
614,882,1.4,86
746,1112,26.3,85
549,903,27,20
242,1292,-7.2,81
615,1700,10.5,45
303,1440,3.9,53
185,1527,3,20
345,1001,-6.1,89
529,912,25,69
539,656,7.2,93
967,1400,36.9,98
699,823,-22.6,93
764,1166,-7.8,18
792,1553,16.9,15
624,1438,-39.5,51
489,1389,-24.5,75
692,819,26.1,29
913,1290,-8.5,87
586,1246,-15.2,100
200,861,-17.4,22
953,992,36.7,74
645,944,-12.2,84
672,1214,-16.4,71
359,1341,39.9,1
485,975,35.1,37
973,1344,-5,100
834,1266,40,81
361,839,-32.8,66
182,1072,39.9,97
730,1331,31.4,49
875,1731,-35.9,18
730,1631,0.7,96
659,1606,-17.2,54
291,1635,6.6,93
263,1111,-35.7,68
225,1062,28.9,71
761,1121,-28.7,10
691,1586,-8.2,92
379,1521,-34.8,52
980,1535,5.4,46
836,706,-15.3,26
336,1069,27,42
243,748,17.3,25
492,1405,-22,67
812,1215,29.1,79
586,864,-31.9,10
407,759,-31.3,18
587,699,34.3,58
795,1014,-35.2,91
574,1711,19.7,42
139,1770,-29.3,12
440,1408,22,15
909,1600,-13.6,71
464,655,-27,82
136,696,-38.1,98
750,719,35.7,26
194,1502,32.5,3
168,839,-6,61
519,649,-22,60
786,1609,11.3,49
495,1651,32,54
325,1616,-17,33
292,1154,13.9,11
202,1002,15.9,92
1000,1739,21.4,77
770,887,-16.1,78
265,677,-33.5,5
393,1259,35.1,15
234,1236,-5,97
428,1088,-18,76
773,831,16.2,42
104,1439,20.8,80
797,1736,-1.3,25
503,1399,-26.6,10
402,616,-16.4,55
383,1213,-37.9,99
515,1066,27,61
617,669,4.6,69
993,1423,-36.8,48
853,1064,12.2,25
546,760,16.4,19
616,1468,33.9,2
115,639,40.2,96
736,1250,-2.3,40
776,984,-10.9,51
458,1346,-30.2,38
730,636,-38.6,26
870,700,-5.5,69
438,1799,-8.7,58
667,834,29.4,55
542,829,-16.4,39
657,1130,-14.2,19
156,1732,35.1,34
322,900,32,26
747,697,-26.6,5
999,1518,0.5,29
329,1380,22.4,28
713,1454,1.5,43
264,733,36.2,11
810,1088,11.3,12
581,1629,20.4,18
176,1360,6.2,66
650,938,26.8,100
406,1455,-18.2,24
345,967,-39.8,53
542,1746,-11.9,76
217,959,18.8,61
285,1684,-37.1,55
730,1264,41,97
325,1133,-33.5,11
885,1052,27.8,51
338,1064,24.8,73
895,1116,34.3,36
269,1399,19.9,23
821,731,1.5,67
566,603,22.7,23
590,1233,30.7,45
289,1461,34.3,70
651,832,3,71
307,909,-38.6,30
697,1747,26,23
541,1281,25.9,50
673,1673,20.6,55
670,1002,0.5,82
945,624,-12,12
194,1799,-1.8,12
985,1747,2.8,77
801,1288,-33.2,54
152,1469,-34.6,41
730,1706,-11.6,86
123,912,21.4,98
477,929,21.7,83
152,1322,15.4,24
318,952,-4.8,23
475,634,-3.2,64
644,875,10.6,92
540,1290,0.8,94
336,1267,-35.4,38
251,1644,-22.5,46
502,831,-39.7,78
557,846,40.5,17
362,1486,16.8,4
486,1454,-4.6,86
695,807,39.5,32
118,1387,30.4,21
929,878,-38.1,26
738,955,14.3,19
428,1617,32.4,8
319,1222,25.7,27
289,1573,-4.7,23
963,1651,-19.5,87
491,621,-37.2,63
771,1455,-38.8,71
710,1148,8.5,13
675,1423,-6.2,93
164,1617,40.2,97
840,1121,-12.3,24
243,963,-19.9,14
712,1453,23.3,90
663,813,-38,51
339,671,-23.5,81
267,1414,4.3,27
711,855,-20.7,39
598,1043,-29.1,65
932,1567,-18.5,37
657,849,13,18
896,1667,-39.7,14
379,1161,31.1,28
983,809,-15.2,61
998,1407,39.9,43
847,908,-18.6,84
283,1158,-19.1,51
931,1417,-32.6,2
768,1172,5.9,53
364,663,-11.9,75
140,879,22.7,76
310,1691,10.9,75
749,852,4.6,30
996,1205,-10.4,38
487,1034,13,57
714,1263,25.1,29
719,1628,3.7,53
340,1355,-19.3,69
586,1222,-29.8,15
841,1574,26.8,38
209,1048,8.5,44
506,1169,17.9,2
183,1775,21,21
827,871,-36.2,70
225,1307,38.1,10
854,1047,-23.1,17
195,937,-18.9,20
968,1030,-26.5,35
216,839,-34.9,79
817,1571,-10.5,6
234,1344,-35.3,55
373,1515,-38.6,55
478,1598,0.6,16
388,1312,-24.1,85
179,1494,-10,7
761,940,-14.1,72
428,1467,15.8,84
422,1162,36.1,58
331,761,-29.6,13
643,953,18,18
279,1519,17.4,31
215,1304,-4.9,39
496,1636,4.4,45
412,1023,36.6,72
870,1213,-31.2,79
464,859,-30.8,5
477,1085,-28.1,2
437,1499,17.4,72
673,745,32.6,90
317,725,-4.3,54
267,1192,37.4,14
745,832,0.5,33
199,1746,1.5,36
169,1049,17.9,28
928,828,32.5,21
878,1396,3.5,27
550,1778,4.2,67
493,1230,-18.7,10
377,1590,3.3,38
109,1149,-29,41
980,1030,-23.4,36
220,1166,8.3,72
369,1136,17.4,30
487,1338,22.9,10
490,1718,-3.5,10
489,1654,-38.6,79
625,859,10.7,18
976,1042,-21.2,99
640,1122,-8.7,20
637,805,38.5,96
152,1266,-23.9,21
822,716,7.2,99
814,602,-2.2,9
148,873,13,72
536,1480,2.1,4
313,1196,20.8,91
191,885,20.3,63
815,690,8.4,42
349,772,-34.5,70
664,1407,-21.5,63
777,1642,27.9,30
795,617,-5.4,87
390,1224,27.7,23
547,1722,-2.8,17
993,696,-37.5,44
882,979,17.1,76
522,608,39.2,82
487,740,34.3,94
716,885,17.3,4
727,1543,21.5,84
649,697,-9.1,46
223,824,38.9,89
564,1422,-39.8,58
853,1128,31.2,47
464,1388,8.3,86
984,713,0.7,29
515,1429,31,99
763,1532,-14.8,49
273,1797,-26.8,89
295,1199,10.6,56
367,1710,20,76
845,727,-30.7,25
157,1731,-7.2,66
215,929,-26.5,66
279,1291,37.8,94
245,1491,-3.8,21
552,684,2.8,93
917,1548,24.9,7
623,857,-4.4,78
369,1785,37.3,93
952,1618,-28.6,65
636,1468,-13.8,10
626,1237,-1.5,63
270,794,9.6,65
970,1764,-23.4,94
839,1185,-26.8,10
848,935,29.9,9
158,1105,-1,92
973,1419,-9,81
965,1478,-1.6,30
180,1559,-9.3,36
875,1490,25.8,83
705,1620,7.1,20
604,1118,30.5,7
426,1244,10.3,54
852,1362,39.6,39
490,1011,-24,11
711,1047,28.6,91
970,1108,-1.2,70
151,1530,9.9,1
967,1654,16.6,66
637,1368,-2.4,30
482,966,-8.8,29
421,766,27.4,78
138,1425,13.7,34
752,872,-0.1,2
218,1719,34,10
149,1556,-6.3,61
790,772,37.7,42
662,1047,-35.1,51
451,1546,-18.9,76
165,815,17.2,66
155,773,37.3,49
322,1701,-21.6,82
785,1256,-29,43
448,1228,19.4,92
851,1284,0.6,83
570,1656,8.2,76
272,909,32.9,15
771,1565,-27.6,50
472,981,-5.1,59
759,1586,6.4,43
966,1715,-28.6,57
109,951,34.6,46
279,1412,-22.1,26
562,1374,16.7,81
154,1672,8.5,54
237,1196,-8.7,72
528,966,-31.2,96
784,1135,4.6,34
464,1562,9.7,8
637,1084,-8.5,26
592,1662,21.9,21
113,900,24.3,5
464,1677,-39.8,93
377,1304,40,55
884,1590,-25.1,46
341,629,40.3,89
106,1598,38,20
348,729,-25.7,70
900,1746,-24.7,98
802,606,-9.5,88
693,1141,33.7,5
301,1795,7.4,71
236,637,28.3,55
386,1265,-26.3,97
712,1676,-2.3,32
925,930,-6.7,86
654,1106,-35,28
388,768,14.2,5
499,1513,-16,84
487,958,19.2,21
152,1700,6,96
899,1574,32.7,33
980,1044,-3.3,9
160,763,38.7,8
437,1731,2.3,2
248,875,-20.8,31
805,1727,-5.7,83
310,1103,-7.5,58
951,786,0.1,67
780,1117,-30,30
970,1290,26.6,83
394,1234,-35.3,7
901,1481,-15.6,17
199,806,-20.8,10
712,1467,-27.5,49
130,797,-25.9,37
189,1170,-6.4,77
434,1336,-31,14
369,1113,34.6,58
867,1290,25.7,7
728,963,3.4,69
977,1025,14.9,42
275,770,7.9,54
314,1016,27.2,1
185,910,-20.8,71
287,838,-39.2,12
706,1298,-38.8,20
577,956,25.6,40
253,1705,2.6,16
503,1542,-33.2,36
280,666,26.5,56
297,1415,-28.8,34
368,1207,-34.7,50
497,1445,-24.8,5
354,1394,-37,86
402,721,6.9,73
148,1270,38.2,26
299,1479,28.1,93
460,775,-17.1,48
468,1307,8.8,81
525,1106,9.2,68
383,951,-37.8,23
544,1534,-33.8,11
896,1621,28.6,24
906,987,34.4,84
806,1157,31,33
198,1014,-16.7,88
963,984,36.8,90
482,1440,-4.5,80
175,1530,29.1,11
964,1679,23.3,58
909,888,30.5,56
644,946,-29.1,31
191,1746,-38.1,7
342,1223,23.5,69
238,1274,19.4,22
458,865,-17.7,92
231,1350,-39,78
540,840,-22.4,22
241,1281,28.5,53
768,1315,1.7,67
349,883,-19.1,100
916,1101,26.1,84
356,1082,-16.7,40
283,1493,-2.6,65
648,1268,28,69
846,756,31.8,32
346,1314,-24.1,46
385,1355,-30.1,84
648,1467,11,22
758,1207,-27.7,90
376,1187,22,44
860,1604,21.9,51
173,1297,11.4,48
345,1099,10.3,48
720,934,-33.7,100
480,1353,-2.2,2
104,1266,-7.4,49
181,1416,-16.9,22
431,1631,-30.5,80
194,1636,37.6,68
120,1238,20,83
638,1039,-37,39
811,1795,-13.6,16
507,1232,-10,77
833,1184,9.6,17
686,683,-0.3,23
594,1254,-0.3,94
395,1103,-8.5,95
193,1683,36.9,26
280,1356,30.6,67
185,1779,-0.1,38
249,1630,26.9,99
478,1797,-38.9,52
450,1721,4.8,96
257,857,-27.8,55
470,1492,-36.6,45
455,1104,37.6,66
537,1042,-25.2,10
121,1069,-27.7,53
910,1218,-18.9,98
999,1661,-14.3,13
152,912,-18.7,31
211,1100,0.6,51
463,1644,21.7,95
917,1150,34.5,76
198,1130,-39.9,96
462,1549,26.4,41
403,1357,9.7,92
227,1535,7.1,5
401,1400,5.7,28
637,823,2.4,38
896,1235,15.7,91
815,1171,11.9,82
243,1449,4.5,1
387,731,38.1,92
898,696,31.9,72
548,1355,17.1,40
817,1075,29.2,91
993,788,11.7,32
412,1040,-19.4,42
694,1609,31.1,45
942,959,37.9,9
602,1786,-1.8,15
999,1080,-21.1,88
652,1582,14.4,20
503,1178,38.9,63
392,727,-37.6,78
552,1700,-16.2,60
149,947,7.2,77
483,1093,-2.8,55
188,1686,-13.7,83
620,999,-36.7,50
634,1006,12,75
557,1694,-13.7,52
456,1530,-18.2,89
969,1392,-19.3,92
191,1728,22.7,29
636,686,32.3,35
904,659,32.5,99
402,1310,30.8,37
477,1468,-34.1,77
474,901,12.3,1
581,728,-27.6,44
889,873,27.6,99
245,1585,4.9,91
708,1578,-39.4,63
541,1175,-9.3,50
958,1623,20.5,93
676,1751,-6.6,71
571,1041,-0.8,6
718,1731,-23.4,1
409,1484,28,97
693,1469,-8.4,93
484,1073,17,97
413,1155,10,24
115,614,-12.3,53
724,1100,10.4,67
825,627,3,97
805,1164,-23.2,62
123,898,-24.6,36
464,1387,3,84
784,1271,-16.3,93
336,779,11.6,35
256,922,19.4,69
768,1346,3.1,69
260,1083,-22.1,79
881,1546,-32.4,19
920,1095,-36.4,16
236,1494,-34.4,90
389,646,33.3,22
117,1494,23.4,90
259,649,11.9,10
535,731,39.7,8
446,1353,-30.4,77
468,1430,-35.2,61
427,806,-4.5,84
677,1411,-10.2,27
631,1408,6.4,38
563,1742,20,33
625,1104,-31.5,75
439,972,-0.6,81
676,1494,-34.4,88
360,680,39.6,23
502,1130,-28.1,67
986,639,-19.9,24
785,1630,26.6,100
815,1591,-39.5,17
544,1037,32.3,32
198,614,-30.4,53
736,1465,19,39
374,1244,8.3,96
283,885,7.8,16
595,1644,29.5,55
408,1040,27.7,87
868,1663,-25.8,80
888,1708,21.8,13
236,1087,10.8,77
478,1180,-13.6,4
531,1470,-32,22
574,1637,14.9,50
179,1747,-14.8,60
731,1771,13.3,85
621,910,3.9,6
560,1160,5.2,76
745,1263,-37.4,72
874,1551,37.2,79
679,1351,26.1,93
981,1353,-32.2,12
683,1752,-38.7,48
357,1212,-13.5,89
704,694,33.6,76
228,1194,32.4,20
286,901,3.8,71
728,1146,24.7,42
160,1788,-37.8,20
760,1529,20.2,85
642,979,2.8,82
548,1150,-16.6,32
825,712,32.3,31
193,621,4.8,100
508,1525,-4.7,65
684,762,24.3,81
779,1581,-14.9,23
428,1175,38.4,23
955,737,11.8,59
106,1240,-19.2,18
237,1748,16.2,67
807,1585,27.5,54
124,1146,23.6,7
329,1586,-12.3,69
328,1308,39.9,97
786,1368,-30,96
530,1797,-17.9,51
386,1053,-25.4,56
748,621,-10.3,3
158,1700,-23.2,84
486,1429,-31.2,34
560,1127,16.5,60
804,1428,-0.4,34
463,788,-7.5,73
284,873,39.5,17
627,689,8.6,9
160,1251,28.9,70
410,1599,-9.7,47
688,732,3.1,19
720,955,40.8,82
914,1732,-6.7,24
400,876,-39.3,15
766,825,1.3,53
431,1666,16.1,86
326,1697,40.5,9
187,1466,27.6,9
548,749,6.9,50
872,1561,-8.5,37
309,1650,-16.8,100
518,1533,18.2,95
126,840,4.2,37
672,769,37.2,85
705,1234,-38.7,5
910,1241,28.2,73
226,640,4.7,52
201,613,22.5,20
860,1639,-16.8,99
648,716,23.2,38
339,1561,38.6,16
522,616,-5.4,77
723,1701,-17.6,98
146,1135,-3.5,32
875,1097,36.1,9
815,738,30.2,88
757,1031,25.5,30
