godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
884,1707,10.7,12
179,1270,10,72
305,927,-19.7,50
864,866,12.8,92
657,1678,12.6,12
441,1269,-4.6,4
495,1619,-2.6,24
776,1163,14.3,76
245,713,-34,86
984,1097,36.3,100
561,743,4.2,25
540,1057,15.6,5
586,967,-38.2,43
342,1086,34.7,94
656,1443,1.3,45
1000,984,17.3,39
414,1111,8,2
679,1793,-5.3,9
532,1795,36.2,22
692,1673,35.1,32
663,1232,-12.6,81
205,703,-28,9
687,1451,-7.8,23
835,832,-6.4,86
675,805,-9.3,78
604,1759,32.9,24
709,1061,-39.7,99
730,1747,22.9,89
362,1721,1.8,40
949,1055,13.2,49
136,1310,30.3,65
249,836,36.9,88
165,871,-23.5,61
217,1279,38.6,100
584,1273,8.4,80
417,928,21.9,69
115,1575,31.8,17
118,1757,-23.1,97
352,624,3.9,83
423,1515,-22,60
661,1444,35.6,20
424,831,14.7,2
815,1108,13.4,10
174,962,-32,15
634,1030,-32.8,95
151,1198,-0.3,18
541,1772,-11.4,57
402,1338,-24.2,32
699,1360,-0.8,91
732,1261,34.8,37
121,795,-2.6,18
586,1170,25.1,93
469,1747,-23.2,42
848,1016,-23.6,18
631,1202,-11.6,93
139,1159,20.5,65
946,1428,-31.5,91
794,758,-18.7,33
507,829,-17,56
791,923,-7.3,79
590,836,2,18
112,1497,29.1,23
818,1572,20.5,11
954,1171,28.2,33
948,1040,29.1,54
918,1179,-21.1,22
204,945,-2.1,32
696,1662,24.5,9
908,695,-24.7,1
961,1786,-5.7,22
375,643,-2,97
494,1650,0.4,26
669,1094,18.2,61
528,1647,19.2,13
439,1501,-21.2,74
817,1313,-37.5,81
507,1649,8.3,97
240,946,-28.1,7
923,1611,-5.3,7
442,856,25.3,37
488,787,-32.6,85
388,805,-26.9,61
828,983,-15.7,5
611,978,-6.9,92
260,1079,12.9,66
498,1119,-39.6,100
224,1266,-34.2,79
286,845,41,36
600,1571,-17.5,15
683,1161,17.8,39
410,1419,10.8,22
734,1298,-23.3,77
976,751,-31.2,95
380,612,-25.3,1
496,1625,-26,61
301,1462,27.4,54
374,1342,23.1,97
262,1286,-7.9,94
960,974,3.3,86
779,888,18.9,10
860,1661,32.6,86
111,1005,28.4,73
181,946,23.9,16
538,930,-10.7,48
321,970,-21,97
167,1131,38.4,78
493,801,-33.1,46
672,879,-29.7,80
255,1624,-12.9,23
878,674,-17.9,69
170,1058,34.4,96
577,1216,1.7,11
445,844,-29.9,82
182,1731,18.8,14
477,1080,20.3,71
239,1643,-14.9,32
710,1042,-7,93
302,1384,-21.5,28
944,1350,-30.1,87
383,1490,-5,9
352,1300,4.2,72
354,1653,36.7,4
196,853,-35.5,51
888,1214,9.7,3
303,1462,21.4,14
937,692,-5.6,13
261,813,-28.4,92
192,1674,15.8,91
453,962,22,20
716,1111,-37.6,34
798,1051,-33.2,8
517,1748,-38.3,16
507,795,-12.8,51
242,1776,-22.4,88
952,1731,-26.6,70
470,1675,0.6,56
379,1017,17.6,61
715,648,0.3,68
851,872,-15.1,90
552,1489,-29.2,30
448,1209,8.5,56
471,971,12.9,93
322,1079,9.4,86
995,805,-1.1,98
931,1678,12.4,14
569,1736,-39.5,14
901,909,-3.2,38
175,1574,-3.7,41
429,1428,37.8,50
650,650,-20.1,73
983,889,-13.6,86
620,1750,-29.1,47
965,1470,-5.6,49
579,613,9.8,23
824,715,7.8,94
844,1101,-16.2,20
427,1743,21.8,26
802,1227,23.8,86
522,1794,-2.1,73
344,869,38.4,37
883,1624,35.9,72
140,1084,-38.4,60
378,1398,33.9,20
921,1433,28.9,21
621,1403,-34,61
493,1168,-22.3,69
260,1264,-21.2,38
866,1011,-6,49
946,1710,-39.5,96
753,1476,-20.9,41
239,1306,-20.8,64
651,1742,-38.6,26
932,1701,37.4,10
171,1795,13.7,56
758,616,-23.9,71
595,1383,-4.4,69
852,778,-36.6,62
471,951,11.9,68
729,1228,-37.8,27
470,1241,3.5,93
748,794,-18.5,86
250,1686,-13.8,71
252,1098,40.1,73
599,1421,-18.7,22
824,937,23.7,19
534,960,-9.5,94
775,813,15.1,53
924,709,-25.5,23
706,896,-30,74
889,683,-28.9,82
929,1779,26.8,8
974,1506,2.8,19
971,1474,-7.6,73
674,1049,-15.8,95
371,1036,37,96
251,1059,-22.2,31
973,1333,-21.4,56
855,964,-11.6,84
158,1455,18.2,89
466,1013,4.1,57
318,1562,-32.2,97
699,659,0.4,36
967,663,-35.5,14
183,613,-2,19
168,1007,25.2,55
763,1455,-16.1,9
474,663,-38.7,39
361,605,-7.5,77
498,897,9.5,30
806,1495,4,6
687,832,25.1,45
144,791,40.6,70
987,772,-21.3,50
412,1322,19.3,40
473,1269,3.7,27
123,1703,-17.1,63
913,893,30.5,87
676,1399,29.9,70
675,1685,1.9,80
541,1418,-9.6,42
806,1601,-26.3,27
707,612,1.2,33
213,1105,-36.5,79
710,829,31.8,80
257,1699,27.4,17
243,846,38.3,96
468,1217,-6,83
360,724,29.5,6
988,1072,2.6,82
876,1275,4,46
862,1238,25.8,36
666,1359,-10.2,50
908,1256,24.8,50
108,1044,-18.4,27
802,789,34.5,51
207,1305,19.9,73
866,1366,32.3,18
437,1546,21.7,25
527,1613,-26.6,77
722,935,-15.1,48
952,797,-10.9,65
702,731,10.2,80
612,966,8.7,8
488,1036,-3.7,20
928,1452,-5.4,51
781,631,-19,81
621,658,1.1,42
518,1491,-25.5,40
502,1393,-38.8,94
573,1766,10.7,100
390,974,-29.6,18
775,845,-8.8,51
241,1266,-34.8,88
283,1462,37,39
438,1010,38,69
724,1093,-0.4,20
192,604,-15.7,71
293,881,18.7,67
842,1655,17,33
359,1159,40.4,62
845,710,24.9,7
501,902,-16.6,80
350,1430,15.3,74
541,636,-1.6,60
517,1798,28.7,18
678,1727,22.2,25
915,929,-12.1,58
506,1238,21.8,25
934,851,34.8,52
679,1223,0.5,90
120,1563,-5,29
276,1505,-35.3,18
417,1657,-25.9,100
560,1611,20.6,52
531,836,19.1,20
416,771,6.4,33
596,1331,9.4,24
566,949,-34.5,45
917,624,11.5,88
641,953,-11.9,21
345,1249,29.9,16
544,1721,-20.7,88
285,1581,20.5,70
403,1440,12.2,23
258,834,29.8,24
337,993,40.9,22
182,1393,-32.3,72
364,777,-5.2,82
333,1225,-14.6,10
709,1654,-1.7,71
419,1522,35.5,46
247,1166,9,22
946,1101,-13.4,7
121,1022,5.6,31
809,663,19.4,62
747,868,25.9,86
491,1593,-0.6,79
635,707,-34,51
366,1179,14.8,38
759,784,-20.5,45
948,1611,-20.1,74
455,789,12.3,41
850,1100,29.5,78
855,621,35,4
217,1357,-32.7,34
689,962,28.5,27
405,1652,21,9
352,718,-27.9,9
667,1244,-4.2,80
116,804,22.7,10
673,1220,-5.3,54
542,1514,39.8,82
396,1068,10,76
469,1043,7.7,86
195,1663,19.8,52
646,1793,26.7,43
127,1338,-20.2,95
749,714,14.4,29
899,1252,-37.1,31
104,1548,26.4,57
290,1028,-18,100
293,1126,-14.5,6
945,991,9.6,28
800,1124,-5.6,51
223,691,0.2,72
419,896,-33,12
567,1390,35.2,61
564,1228,28.7,87
548,1002,-30.4,83
696,1587,-16.8,89
376,1644,1,69
590,826,-11,39
200,702,-20.6,23
720,1432,-33.6,95
874,1096,-32.4,31
608,645,20.7,72
495,868,25,83
128,1661,27.4,83
998,814,23.8,91
752,1255,26.9,32
144,1400,-9.6,70
481,754,21,26
153,1348,-30.9,88
149,833,1.1,12
424,1052,-12.1,53
241,1462,30.7,89
148,916,-27.7,80
164,957,38,67
437,1346,-4.9,66
614,1438,-32.6,48
447,1180,-35.4,73
892,1610,5.4,69
530,1616,24,74
432,1095,-4.6,55
295,751,-12.2,76
468,1178,-6.4,33
966,1750,33.7,49
124,1766,-13.6,38
241,1449,-0.5,24
272,661,-5.3,19
647,1475,-2.8,93
933,1266,-23,31
334,629,-14.1,94
330,748,-10.1,18
636,616,-2,39
788,1243,-6.1,29
772,1173,-31.8,98
869,1562,28.6,55
678,837,-21.6,65
259,796,10.8,70
653,1207,-28.9,69
292,955,11.1,1
622,1340,-29.9,65
276,1071,1,99
123,1284,-0.4,70
221,893,-4.7,61
503,1036,-6.6,3
618,931,-31,16
887,625,-19.3,68
254,1087,39.3,5
747,801,1.2,96
879,1553,-8.3,78
429,1253,35.7,9
472,1151,-28.6,98
223,1278,-39.3,91
720,1258,-0.3,10
188,1704,11.1,72
910,933,5.7,22
875,925,26.8,35
801,959,-16,66
333,884,40.4,17
994,1123,-24.4,10
637,1644,-5.6,84
571,933,-38.4,50
948,1391,40.4,7
238,984,35.2,61
580,1194,32.5,34
620,1295,23.2,1
394,1048,-28.3,82
762,1233,34.6,89
774,1766,-7.9,19
541,1125,-5.9,22
792,1461,17.5,89
693,875,-16,61
171,863,31.8,3
692,1504,31.7,11
429,823,12.4,65
609,1002,-4.9,83
810,1577,-31.3,81
110,1477,-11.7,53
610,1691,24.9,36
591,1591,-14.1,90
201,1306,24.2,99
937,1059,3.1,65
946,713,-29.1,59
454,1419,-2.6,36
157,834,28.6,30
183,1068,28,71
737,1047,41,82
545,1358,1.5,21
944,1527,3.6,81
724,1614,-2.6,19
468,983,14.3,85
268,1425,-6.6,63
639,658,15.8,94
644,794,6.5,32
327,763,3.4,9
166,1501,-35.3,70
898,1682,-5.3,27
344,1499,-4.6,80
607,1287,-9.3,40
310,820,3.3,79
775,1040,31.1,30
756,1203,25.2,26
171,1373,37.5,31
614,1561,26.6,73
661,633,-4.1,57
354,610,25.8,17
562,1184,-29.3,82
726,1159,35.3,97
590,915,-23.2,75
769,1142,1.8,5
427,1554,-23.6,39
114,1042,27.8,44
489,1718,-23.5,50
513,1248,6.3,14
875,1755,7.7,83
584,1554,14.3,97
937,772,-19.9,49
358,1128,24.8,65
212,1407,-8.3,68
546,1350,-31.4,70
728,781,-17.1,42
245,1268,-1.8,20
884,1730,14.2,26
282,1676,31.3,7
134,1456,-15.1,39
386,702,-21.2,90
448,1418,-5.6,66
835,1089,5,90
854,1720,10.3,10
651,1035,38,74
885,627,-35.9,92
831,1505,3.6,18
390,1613,-12.9,28
825,1656,-33.9,6
590,1077,7,49
337,1080,-16.1,1
561,693,-25.2,23
487,1002,6.2,65
701,1261,18.4,76
969,1036,-23,82
333,694,-25.4,40
582,1605,18.8,72
745,1095,11.5,27
567,1239,-16.2,55
169,983,14.1,1
273,1312,-10.6,6
131,879,-16.7,85
502,1626,-29.1,68
429,1501,-36.9,54
901,618,28.4,82
232,819,22.3,39
526,1094,15.1,19
419,637,-4.8,37
506,630,40.6,36
718,920,-30.4,5
700,800,-12.5,74
437,1253,-18,40
151,1748,7.7,69
808,1745,-26.1,99
364,1195,-7.7,5
697,1620,36.1,85
842,614,8,86
741,1658,40.6,32
352,1123,35.1,82
211,630,37.7,45
392,1235,-5.3,74
539,1153,-28,5
562,1540,26.8,80
410,1583,16,23
918,859,-7.9,65
317,1372,-39.4,8
555,1743,35.6,58
152,888,14.9,48
864,1782,8.5,43
479,1687,-30.9,25
837,1283,-0.4,65
551,1199,1,17
407,1660,17.7,95
147,1662,-19.2,17
295,1282,-16.1,94
642,1280,-19.9,97
194,841,13.7,24
310,891,-21.5,2
369,1008,-38.3,6
279,1301,40,77
606,850,39.2,10
481,1413,32.5,19
627,1014,30.9,2
332,785,30.5,65
699,1122,17.6,61
316,1779,-15.2,76
290,621,-30.2,75
668,1397,4.2,11
862,753,-16.2,76
425,1126,-19.4,41
395,1065,-29,38
788,855,-35.4,2
952,693,-29,80
862,1449,22.4,51
965,944,-27.3,65
333,647,25,69
561,1294,25.6,8
766,1472,3.8,85
380,1084,32.3,67
514,1122,30.4,5
209,981,-28.8,27
520,981,32.6,26
741,1232,-0.5,91
712,613,11.7,52
357,923,1.1,32
119,1467,-27.9,34
346,1074,6.6,1
902,1241,34,84
371,790,-38.5,9
141,963,-33.9,53
577,1779,-23.2,19
405,638,39.1,68
566,1490,34.5,37
971,810,5.8,20
154,674,-9,29
254,1297,-38.7,13
154,1615,21.8,42
742,1117,-32.4,22
954,1684,5.5,50
397,888,-19.8,14
631,1452,-10.1,91
498,1634,0.6,97
495,1031,14.1,89
758,1521,24.3,43
575,1476,-0.3,5
592,853,-22.2,16
669,1640,0.2,83
128,1454,20,51
447,1373,-4.3,100
440,1594,-28.5,90
148,1093,-20.6,90
877,976,-4.8,29
181,1634,-33.5,97
808,1191,-37.3,18
424,757,-24.5,27
541,1450,40.2,95
1000,1583,-15.6,76
560,725,1.5,26
717,682,-22.9,43
821,650,-38.1,23
468,746,-39.8,61
283,1014,-19.7,82
548,1587,-14.1,93
706,1594,-39.7,25
133,1514,19.3,28
407,689,-4.7,2
961,1658,6.5,83
408,1401,29.6,89
516,1696,-10.3,70
859,1028,-13.7,89
231,1719,3.5,90
136,1270,34.8,31
424,1071,36.1,24
880,689,11.3,87
735,724,-11.6,83
306,1030,30,41
294,1035,25,65
880,1064,8.4,32
652,1195,15.7,59
407,711,12.3,68
811,694,32.1,11
906,684,-39.8,23
339,752,36.1,6
693,1007,13.8,45
146,1177,28.1,47
185,1434,-20,61
757,943,-34.4,36
916,619,25,36
208,1733,28,63
928,1086,-16.5,1
907,1770,-19.1,11
739,1049,-23.4,73
640,1498,-11.3,3
101,1268,38.3,15
223,1293,39.8,17
474,1393,-6.9,66
362,1375,-14.3,87
606,1567,30.5,15
608,1115,-14.5,37
128,1668,2,98
265,1600,-37.7,82
720,1345,-35.9,38
956,1344,-29.8,32
253,1510,-26,88
207,990,38.9,75
374,1642,16.6,34
879,741,-28.3,16
535,1624,10.1,6
386,1784,-15.6,21
568,1563,32.1,62
281,1525,-36,98
356,876,-29.7,21
755,1322,24.6,85
487,1137,-28.6,41
251,1386,29.2,56
254,1403,-34.3,26
205,1782,21.5,93
776,977,-22.8,71
734,1373,35.4,34
857,1292,-35.7,40
100,1220,5.9,88
360,1704,-22.7,69
662,657,9.8,35
354,834,21.3,3
307,1248,35.2,71
849,1360,-33,85
480,1074,8.8,6
340,1702,-33.6,77
128,1588,27.4,80
387,757,-38.5,41
636,1557,-10.9,6
821,1078,-9.7,35
765,1498,12.4,70
751,1747,23.3,67
398,997,26.6,39
722,1009,-31.8,23
301,634,11.3,57
206,1120,-0.8,64
995,820,31.2,7
832,1377,17.5,82
840,1649,-14.7,39
802,1423,19.6,1
153,1010,30.8,87
897,652,18.6,13
468,1738,-16.4,54
315,1245,-25.3,52
989,946,18.6,33
500,1336,-7.7,35
882,802,-34.2,80
473,870,12.7,45
280,1139,27,59
382,1518,3.1,22
463,649,25.8,75
828,1090,23.9,12
275,1005,34.2,75
865,697,17.5,40
742,1290,-23.4,90
317,1551,21.1,41
716,1060,-1.3,99
564,1547,25.8,8
407,1598,-25.9,39
388,936,6,89
160,827,-11.7,83
317,1005,16.7,14
241,1021,-24.5,43
462,1506,20.3,41
303,1639,-6,35
351,1092,-5.9,74
336,1641,-37.7,64
444,1762,-32.4,46
403,791,19.7,99
488,1001,12.3,22
815,1273,20.9,47
207,1358,7.2,35
204,866,-8.6,71
900,1385,18.1,72
781,1414,-33.6,38
286,964,0.6,89
538,1500,34.3,24
515,648,1.3,81
334,1365,-38.8,3
487,1421,-29.9,89
622,1198,3.4,71
228,1183,8.2,33
421,863,16,56
164,867,-7.3,17
673,1384,-38.3,11
279,653,20.6,99
869,1114,-37.5,17
772,1279,-14,59
562,1657,35,69
376,1554,-2.9,68
166,1525,-21.7,37
377,1452,-30.3,87
276,832,3.3,84
246,741,4.2,21
701,1216,-5,78
502,746,-12.8,98
284,685,-38.3,71
462,1400,-34.5,4
260,1315,-16.9,84
354,1165,-26.8,57
994,773,-27.4,67
361,985,-10.5,33
353,1555,-23.6,99
427,1163,-15,57
572,676,0.9,27
960,705,4,59
821,765,-11,96
560,914,33.7,58
247,1141,-28.1,25
828,760,33.4,73
225,1637,38.3,84
160,1176,-37.7,77
504,867,-9.3,40
398,914,-29.6,6
388,668,-18.2,5
170,676,-16.3,7
828,1781,-37,28
245,1332,40.7,77
257,1178,-20.6,68
869,667,20.1,17
271,1498,35,98
812,1277,39.4,98
557,755,-2.4,65
100,864,-18.8,10
584,1528,-1.1,4
359,600,17.1,34
286,1396,39.1,67
650,1731,-5.2,19
836,1778,-21.6,99
148,1185,-9.5,94
156,1703,-30.3,22
375,1604,-37.1,68
355,1355,-19.1,28
743,672,40.3,61
693,1191,8.9,10
830,1443,17.7,27
961,1067,27.1,93
611,890,31.9,70
339,1256,14.4,12
573,1190,20.2,44
234,952,-27.7,77
548,736,-38.2,84
723,630,-5.3,99
354,637,19.7,75
600,902,8.1,55
845,1435,-28.7,44
186,977,34.4,9
399,720,6.8,21
178,1016,-4.3,68
388,1613,-12,50
614,1461,-4.3,84
245,1339,17.8,37
515,1785,-4.4,43
158,1007,-34,72
318,1791,-3.5,8
796,791,31.6,72
402,1526,20.7,41
388,851,14,5
826,846,-10.1,51
674,674,11.1,68
200,939,6.7,21
239,1344,2.6,26
290,1307,8.7,36
665,854,-33.7,3
544,1344,-23.1,47
136,1491,-0.8,38
763,924,-12.9,50
788,1285,36,7
716,1068,31.4,70
730,1234,-13,72
403,1246,17.9,6
357,1622,-14.9,3
927,1607,-0.8,28
549,928,-14.1,25
719,1247,28.3,65
114,1189,-14.6,68
192,1199,30.2,14
250,880,25.1,37
337,917,-1.7,58
997,1798,-28.1,95
628,1561,-18.6,28
773,794,25.2,16
686,1487,37.6,7
759,788,-24.9,60
507,1527,9.7,18
330,785,22.5,40
360,965,4.9,4
461,676,5,89
988,726,2,72
654,671,20.1,85
143,1354,-14.9,16
271,1670,-39.2,76
519,1665,-23.2,46
823,1648,24,69
697,1256,-6.1,47
241,1022,-11.3,1
604,1415,21.8,61
745,1138,-5.7,50
965,1067,-4,55
443,1086,-10.2,15
712,1722,15.7,67
370,1136,-27.1,85
455,669,-17.3,14
949,1090,10,5
176,796,-24.1,83
483,1428,-7.6,30
431,1785,-31.6,54
344,1040,31.3,83
804,1681,35.8,87
723,780,18.5,20
710,825,-16.1,48
133,953,33.7,38
830,1296,27.9,32
192,1084,28.6,16
105,1789,-30,97
684,618,-29.7,53
879,1709,-11.3,100
577,930,15.4,44
666,1635,35,54
157,997,23.5,37
792,1223,36.9,19
187,894,25.7,50
285,1427,35.2,50
370,1756,-30.8,17
873,1686,-24.5,30
215,1061,-3.4,13
522,1418,-17.1,76
335,787,-26.4,50
846,1361,11.9,5
283,789,33.3,46
917,788,1.2,32
164,1602,9.4,94
968,1511,-23.7,60
232,1429,35,30
325,1330,-39.6,44
350,1637,0.2,34
696,939,-37.3,27
493,1678,-24.2,6
314,1379,34,19
239,1606,16.1,74
708,1550,-20.9,64
477,743,8.9,34
239,1780,-23.6,91
590,1202,4,13
309,1452,-23.6,79
823,613,39.8,3
499,861,-3.1,1
382,902,2.7,96
200,730,-36.4,37
228,1761,13.3,81
257,1174,38.9,68
574,1680,-13.9,6
967,909,-27,91
517,1370,8.9,13
474,859,19.4,43
647,1111,24.9,60
522,919,18.7,75
475,913,-4.3,89
701,820,-10.9,98
