godzina pomiaru,ciśnienie [hPa],temperatura [C],wilgotność [%]
710,1268,-7.6,94
490,1329,5.3,7
323,1702,8.3,34
971,1283,-36.4,62
728,1017,3.6,80
745,620,-37.9,39
265,807,6.1,60
650,1038,34.5,35
771,735,2,27
285,941,19.7,7
460,1249,17.4,17
882,1269,-11.2,64
247,1383,24.7,34
658,639,-6.1,14
428,1196,20.7,83
921,1438,-8.2,21
827,1683,25.2,19
828,961,-7.9,79
947,838,23.6,38
705,1659,-24.5,56
551,1204,18.7,32
195,711,-9.5,38
217,829,27.7,7
554,1448,8.2,90
494,815,37.2,49
947,1133,-15.2,59
151,1681,-28.4,34
115,604,-1.1,23
486,1652,-38.6,29
238,1107,-19.4,25
512,1051,-39.6,2
554,1641,38.5,79
589,710,36.8,28
163,1024,-0.8,39
538,1707,-6.5,60
153,713,-17.3,100
224,1353,7.9,62
193,1764,-2.5,26
423,616,-0.4,22
973,1618,-12.8,19
342,727,-9.3,67
172,1629,13.1,45
336,643,-34.1,15
798,666,-17.2,38
884,1563,39.6,65
614,958,-6.2,63
696,652,9.9,63
795,637,-13.1,49
271,1527,8.2,64
325,804,12.2,8
704,980,10.2,60
122,1018,-24.3,73
549,714,17.9,34
637,1021,-32.1,46
858,1463,-33,71
674,1763,7.5,69
423,816,-23.3,72
963,1334,-9.2,71
937,682,24.8,27
339,1101,-15,76
950,958,-22.4,31
760,1707,-20.1,80
193,1105,33.4,60
290,660,-29.2,32
553,1218,14.6,48
116,1791,16.9,87
958,761,3.6,55
913,1612,-24.6,99
563,637,-2.5,89
364,1335,6.1,65
863,752,38.4,44
576,773,-23.6,23
855,1203,16.1,57
575,785,15.7,72
673,1091,-7.9,39
217,897,-8.5,4
895,1578,7.2,100
385,1311,-2.4,86
378,1661,8.1,88
880,1346,-15.4,36
371,1146,29.8,90
612,1083,-14.7,56
661,677,-35.3,97
570,918,-18.8,88
904,629,19.8,51
186,1572,35.7,33
788,1213,14.2,1
354,1274,10.5,69
653,755,16.1,4
793,1018,-35.3,51
208,652,-10.5,46
124,1686,3.5,22
592,1663,9.6,2
848,1449,-8,50
506,640,41,50
596,609,37.6,82
716,1727,28.9,19
736,1671,5,3
694,1521,-37.5,43
865,1760,1,8
353,625,-28.1,3
974,1069,18.1,19
943,695,-2.2,90
399,1606,11.5,62
695,1600,-28.7,69
486,1734,4,59
456,661,6.5,10
177,799,-1.3,67
927,734,24.8,91
166,785,-2.7,21
214,1300,4.6,49
786,1690,-16.4,26
692,1553,-6.1,99
651,759,-26.9,55
315,1327,28.9,7
198,1707,16.9,46
602,946,-3,18
795,1487,4.4,35
768,621,1,15
728,862,5.6,84
219,1479,32,27
257,1129,26.9,31
209,1283,-39,35
425,889,-13.4,96
613,1213,25.4,32
570,1539,18.7,36
732,1675,-16.3,98
849,1257,25,93
603,1568,-20.5,76
628,852,22.5,43
756,643,-29.4,68
745,1182,32.6,98
271,1448,-9.3,34
579,861,34.1,73
335,1798,2.4,38
408,1642,3.4,36
119,1324,-27.3,3
439,1616,-2.4,41
172,709,-32,11
578,1750,-18.7,87
405,1489,1.7,44
561,1494,-1.6,13
281,1695,-35.8,41
908,739,-36.4,17
661,735,17.9,89
711,1784,-16.1,55
429,762,24.5,40
577,1448,13.4,62
579,1528,30.4,5
654,1112,-12.1,16
283,839,39.2,41
109,831,-32.9,81
591,1549,-8.3,30
415,671,11.6,20
699,788,-33.7,98
129,1331,16.1,30
816,688,30.4,79
783,635,3,43
861,821,29.2,45
417,748,-22.2,44
520,1250,-11.2,80
745,1076,2.9,98
118,650,-13.6,19
767,902,36.6,61
842,1190,-22.4,95
632,1722,13.2,77
592,903,0.2,88
396,1270,10.2,71
414,942,-29.3,35
322,1249,14.8,20
154,1670,-15.6,10
698,1012,1.1,95
568,968,16.2,4
448,1762,35.8,97
542,785,-9,51
416,1053,-29.1,18
847,904,13.9,21
630,1456,-17.3,63
541,877,-27.3,93
644,1667,2.5,85
766,1144,-2.3,66
874,1689,12,25
713,1150,29.7,16
747,939,-14.7,74
934,693,-19.1,20
160,902,3.9,51
369,1002,37.6,76
666,1715,30.7,32
325,790,-29.5,97
451,670,-28.9,1
919,881,36.8,83
953,608,36.2,16
307,1079,28.2,28
828,1723,35.5,93
787,1059,20.6,69
628,1123,-25.8,6
616,1678,8.9,24
447,1771,-24.9,100
189,1484,13.8,82
676,1636,-39.1,38
341,973,-37.1,94
874,841,-0.2,57
769,1537,-1.3,78
237,1616,38.1,31
299,1626,0.5,85
636,1177,32.8,15
741,1469,-8.1,56
370,1787,12.6,18
991,1097,34.7,54
990,1358,-18.1,78
490,1032,2,39
696,931,13.7,54
692,1103,-5,10
427,1725,-25.1,9
657,794,23.7,8
354,1720,-24.1,14
274,680,13,27
968,1737,-22.3,74
462,1337,-27.7,37
948,1660,-4.6,94
119,1756,32.2,5
300,1509,35.6,94
335,1543,-32.1,81
311,1464,28.2,87
275,908,33,98
322,609,-28.5,20
226,877,7.8,43
765,1767,-0.8,90
346,1649,-18.4,22
439,1047,-19.4,79
163,1523,-30.8,3
229,1626,-4,96
600,857,-35.3,81
581,1524,17.9,100
581,949,29.9,40
808,1037,30.9,2
490,1494,-7.8,82
679,1484,4.7,71
267,1630,20.6,6
159,1558,35.5,20
926,1581,-22.9,51
297,1233,21.9,26
316,991,27.1,43
520,612,-35.6,6
369,1327,31.5,16
999,713,12.1,68
197,984,29,37
718,769,30.5,37
178,1217,32.4,36
414,661,-34.6,54
554,1225,23.5,67
206,1756,36.1,61
846,936,-21.4,47
586,920,10.9,10
986,620,-14.1,48
624,801,-19.2,81
218,1423,31.6,65
162,1601,18.8,81
247,878,-10.7,34
541,1060,-32.4,33
143,1247,24.9,80
908,1374,-0.7,3
953,1163,26.4,31
733,1777,31.4,4
518,1684,29.5,27
455,893,34.6,27
166,881,-25.2,37
371,664,-11.6,30
562,1606,-24.8,50
955,1223,-3.2,95
588,1768,3,63
731,1324,38.9,57
764,1311,29.6,49
228,615,40.3,86
815,1117,38.5,51
848,1409,-34.6,14
577,1476,16,67
375,669,-16,12
521,796,5.1,29
923,1410,27.7,90
659,1694,-7.9,55
176,1246,19.6,33
965,1688,31.5,74
100,1433,5.6,6
871,850,-32.4,24
172,1422,30.9,60
467,1518,-36.9,58
499,1258,-19.3,92
584,749,-25.7,91
684,1450,20.4,57
101,1521,17.9,32
763,1576,39.7,26
444,1281,-5.2,5
804,1087,10.5,87
606,1725,-18.2,38
419,905,-20.9,10
276,821,-24.9,27
716,1215,-24.7,99
921,893,-30.4,21
525,1734,35.2,72
777,986,13.9,5
694,1761,-33.1,68
592,995,32.6,8
740,1301,-21.2,64
617,706,-35.1,81
473,1206,2.1,10
909,1677,-36.1,35
714,1226,-18.4,58
468,1061,1.8,46
181,1472,2.4,27
246,1447,-6.2,59
833,1620,-12.9,38
572,774,16.7,13
788,1545,-33.4,79
454,1485,10.1,17
322,1057,-4.3,64
760,981,-29.1,88
931,1518,13.8,67
258,1697,21.9,69
815,1660,8.8,81
548,1386,-34.2,91
776,1663,-28.3,26
380,1613,4.7,6
190,1441,-32.7,15
1000,633,-23.8,99
111,1493,23.4,29
337,1162,38.8,13
503,1363,-6.7,81
452,1630,-35.4,35
165,1691,-17.2,88
147,1686,-30.6,67
225,751,-15.7,68
800,628,26.9,18
972,667,17.3,70
553,924,7.8,33
705,1261,-0.8,84
730,1612,12.5,44
739,1338,6.7,30
239,868,-5.7,12
490,1127,31.8,36
721,734,13.6,60
318,1539,14,92
901,624,32.8,88
991,1127,14.3,78
643,822,19.2,85
197,687,2.6,60
216,1291,17.4,23
993,1210,-5,13
311,1202,25.1,25
129,1785,6.4,76
870,1419,-29.8,88
507,960,10.6,16
227,1338,32.8,73
922,1232,11.9,7
579,811,-14.4,16
500,1691,3.3,33
665,1451,-6,20
135,1605,4.9,87
467,695,18,74
903,1509,1.4,39
398,1136,-10.2,28
324,694,-6.9,27
638,1223,35.8,9
387,782,-38.4,90
425,617,-3.2,64
935,1165,-15.7,68
397,1363,-18.6,31
277,1710,-1.4,37
434,1079,-12.7,5
257,1587,-35.5,43
410,1142,17.7,60
619,929,23,63
374,1280,-21.2,3
431,1182,15,91
876,1464,-10.2,15
803,805,35.3,6
325,1314,27.1,48
432,1682,16.4,34
299,1137,-8.2,62
284,1421,24.7,54
389,1266,3.5,84
402,847,23.9,16
404,1199,16,6
122,1447,-1.6,84
707,1710,35.8,77
362,612,-19,80
468,1070,-33.8,34
771,644,31.7,26
758,1579,-19.4,62
174,1506,2.6,91
676,881,5.4,85
929,1485,18.4,78
480,1305,-35.1,31
917,1086,-17.4,100
667,745,-3.7,27
302,1315,33.3,34
688,980,-10.3,54
145,694,-12.8,37
694,1041,-36.6,32
479,846,30.9,86
755,1555,-11.8,81
605,1558,29.4,72
746,814,4.4,12
930,725,-13.6,18
222,1651,-35.7,74
663,1332,-38.1,83
678,1096,32.4,17
513,1058,-4.8,33
910,1614,7.9,76
397,1333,25.6,11
815,1324,-4.1,64
831,818,38.8,89
363,1603,-3,63
420,1202,31.8,64
